hand_id	hand_rule	fresh_event_id	passage_id	position	expected_joint_tuple_id	atomic_value_de	slot_code	microcycle	rendered_surface	surface_registered_for_identity	surface_uniquely_decodes_to_identity	identity_preserved_by_registered_palette
HAND_A_BARE	Kurze nackte Bezugs- und Operationsformen bevorzugen.	FRESH_BIO_CONTINUATION_E07	FRESH_BIO_CONTINUATION	7	7db18b2f0fb7ed0fcfd3	Kurzkontakt	S4_DAUER_ZUSTAND	2	qokedy	YES	YES	YES
HAND_A_BARE	Kurze nackte Bezugs- und Operationsformen bevorzugen.	FRESH_BIO_CONTINUATION_E08	FRESH_BIO_CONTINUATION	8	d25110e0d8488927278f	Volleinsatz	S5_ZIEL_ANWENDUNG	2	qokeeedy	YES	YES	YES
HAND_A_BARE	Kurze nackte Bezugs- und Operationsformen bevorzugen.	FRESH_BIO_CONTINUATION_E09	FRESH_BIO_CONTINUATION	9	de7321bface5628e35d6	abführen	S3_PROZESS_TRANSFER	3	lchedy	YES	YES	YES
HAND_A_BARE	Kurze nackte Bezugs- und Operationsformen bevorzugen.	FRESH_BIO_CONTINUATION_E10	FRESH_BIO_CONTINUATION	10	42cdc187d5b9ffc60063	Kurzsammlung	S3_PROZESS_TRANSFER	3	solkey	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_HERBAL_PREPARATION_E01	FRESH_HERBAL_PREPARATION	1	4d4559019a961b834aa1	Quelle	S1_BEZUG_FOLGE	1	char	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_HERBAL_PREPARATION_E02	FRESH_HERBAL_PREPARATION	2	1645e612504fcef59ced	Zugabe	S2_MATERIAL_MASS	1	qokain	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_HERBAL_PREPARATION_E03	FRESH_HERBAL_PREPARATION	3	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	1	daiin	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_HERBAL_PREPARATION_E04	FRESH_HERBAL_PREPARATION	4	b5df9126607030b95175	Klarauszug	S3_PROZESS_TRANSFER	1	cheey	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_HERBAL_PREPARATION_E05	FRESH_HERBAL_PREPARATION	5	2c1a5fd92b9e3c762242	Langwärme	S4_DAUER_ZUSTAND	1	cheeky	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_HERBAL_PREPARATION_E06	FRESH_HERBAL_PREPARATION	6	e0b630cb1b5df5e7105b	Bereit	S6_BEREIT_ABSCHLUSS	1	shcthy	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_BIO_CONTINUATION_E01	FRESH_BIO_CONTINUATION	1	faf321940aed922846a9	Folgeposten	S1_BEZUG_FOLGE	1	otchey	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_BIO_CONTINUATION_E02	FRESH_BIO_CONTINUATION	2	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	1	daiin	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_BIO_CONTINUATION_E03	FRESH_BIO_CONTINUATION	3	21ed2873b71e57269c08	Zielpassage	S3_PROZESS_TRANSFER	1	chckhal	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_BIO_CONTINUATION_E04	FRESH_BIO_CONTINUATION	4	0275fbf14e07935b0a45	Langkontakt	S4_DAUER_ZUSTAND	1	qokeey	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_BIO_CONTINUATION_E05	FRESH_BIO_CONTINUATION	5	276a7c2d74d1143446f4	Einsetzen	S5_ZIEL_ANWENDUNG	1	qoky	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_BIO_CONTINUATION_E06	FRESH_BIO_CONTINUATION	6	b5df9126607030b95175	Klarauszug	S3_PROZESS_TRANSFER	2	cheey	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_BIO_CONTINUATION_E07	FRESH_BIO_CONTINUATION	7	7db18b2f0fb7ed0fcfd3	Kurzkontakt	S4_DAUER_ZUSTAND	2	qokedy	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_BIO_CONTINUATION_E08	FRESH_BIO_CONTINUATION	8	d25110e0d8488927278f	Volleinsatz	S5_ZIEL_ANWENDUNG	2	qokeeedy	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_BIO_CONTINUATION_E09	FRESH_BIO_CONTINUATION	9	de7321bface5628e35d6	abführen	S3_PROZESS_TRANSFER	3	lchedy	YES	YES	YES
HAND_B_Q_OPERATIVE	Operative Eintrittskarten mit q und mittlere Referenzformen schreiben.	FRESH_BIO_CONTINUATION_E10	FRESH_BIO_CONTINUATION	10	42cdc187d5b9ffc60063	Kurzsammlung	S3_PROZESS_TRANSFER	3	solkey	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_HERBAL_PREPARATION_E01	FRESH_HERBAL_PREPARATION	1	4d4559019a961b834aa1	Quelle	S1_BEZUG_FOLGE	1	sar	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_HERBAL_PREPARATION_E02	FRESH_HERBAL_PREPARATION	2	1645e612504fcef59ced	Zugabe	S2_MATERIAL_MASS	1	okain	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_HERBAL_PREPARATION_E03	FRESH_HERBAL_PREPARATION	3	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	1	saiin	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_HERBAL_PREPARATION_E04	FRESH_HERBAL_PREPARATION	4	b5df9126607030b95175	Klarauszug	S3_PROZESS_TRANSFER	1	shey	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_HERBAL_PREPARATION_E05	FRESH_HERBAL_PREPARATION	5	2c1a5fd92b9e3c762242	Langwärme	S4_DAUER_ZUSTAND	1	cheeky	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_HERBAL_PREPARATION_E06	FRESH_HERBAL_PREPARATION	6	e0b630cb1b5df5e7105b	Bereit	S6_BEREIT_ABSCHLUSS	1	shcthy	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_BIO_CONTINUATION_E01	FRESH_BIO_CONTINUATION	1	faf321940aed922846a9	Folgeposten	S1_BEZUG_FOLGE	1	otchey	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_BIO_CONTINUATION_E02	FRESH_BIO_CONTINUATION	2	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	1	saiin	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_BIO_CONTINUATION_E03	FRESH_BIO_CONTINUATION	3	21ed2873b71e57269c08	Zielpassage	S3_PROZESS_TRANSFER	1	chckhal	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_BIO_CONTINUATION_E04	FRESH_BIO_CONTINUATION	4	0275fbf14e07935b0a45	Langkontakt	S4_DAUER_ZUSTAND	1	okeey	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_BIO_CONTINUATION_E05	FRESH_BIO_CONTINUATION	5	276a7c2d74d1143446f4	Einsetzen	S5_ZIEL_ANWENDUNG	1	choky	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_BIO_CONTINUATION_E06	FRESH_BIO_CONTINUATION	6	b5df9126607030b95175	Klarauszug	S3_PROZESS_TRANSFER	2	shey	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_BIO_CONTINUATION_E07	FRESH_BIO_CONTINUATION	7	7db18b2f0fb7ed0fcfd3	Kurzkontakt	S4_DAUER_ZUSTAND	2	qokedy	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_BIO_CONTINUATION_E08	FRESH_BIO_CONTINUATION	8	d25110e0d8488927278f	Volleinsatz	S5_ZIEL_ANWENDUNG	2	qokeeedy	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_BIO_CONTINUATION_E09	FRESH_BIO_CONTINUATION	9	de7321bface5628e35d6	abführen	S3_PROZESS_TRANSFER	3	lchedy	YES	YES	YES
HAND_C_S_ENTRY	s-/sh-Eintrittsformen und ch-operatives Einsetzen bevorzugen.	FRESH_BIO_CONTINUATION_E10	FRESH_BIO_CONTINUATION	10	42cdc187d5b9ffc60063	Kurzsammlung	S3_PROZESS_TRANSFER	3	solkey	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_HERBAL_PREPARATION_E01	FRESH_HERBAL_PREPARATION	1	4d4559019a961b834aa1	Quelle	S1_BEZUG_FOLGE	1	char	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_HERBAL_PREPARATION_E02	FRESH_HERBAL_PREPARATION	2	1645e612504fcef59ced	Zugabe	S2_MATERIAL_MASS	1	qokain	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_HERBAL_PREPARATION_E03	FRESH_HERBAL_PREPARATION	3	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	1	taiin	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_HERBAL_PREPARATION_E04	FRESH_HERBAL_PREPARATION	4	b5df9126607030b95175	Klarauszug	S3_PROZESS_TRANSFER	1	cheey	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_HERBAL_PREPARATION_E05	FRESH_HERBAL_PREPARATION	5	2c1a5fd92b9e3c762242	Langwärme	S4_DAUER_ZUSTAND	1	cheeky	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_HERBAL_PREPARATION_E06	FRESH_HERBAL_PREPARATION	6	e0b630cb1b5df5e7105b	Bereit	S6_BEREIT_ABSCHLUSS	1	checthy	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_BIO_CONTINUATION_E01	FRESH_BIO_CONTINUATION	1	faf321940aed922846a9	Folgeposten	S1_BEZUG_FOLGE	1	otchey	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_BIO_CONTINUATION_E02	FRESH_BIO_CONTINUATION	2	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	1	taiin	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_BIO_CONTINUATION_E03	FRESH_BIO_CONTINUATION	3	21ed2873b71e57269c08	Zielpassage	S3_PROZESS_TRANSFER	1	chckhal	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_BIO_CONTINUATION_E04	FRESH_BIO_CONTINUATION	4	0275fbf14e07935b0a45	Langkontakt	S4_DAUER_ZUSTAND	1	qokeey	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_BIO_CONTINUATION_E05	FRESH_BIO_CONTINUATION	5	276a7c2d74d1143446f4	Einsetzen	S5_ZIEL_ANWENDUNG	1	choky	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_BIO_CONTINUATION_E06	FRESH_BIO_CONTINUATION	6	b5df9126607030b95175	Klarauszug	S3_PROZESS_TRANSFER	2	cheey	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_BIO_CONTINUATION_E07	FRESH_BIO_CONTINUATION	7	7db18b2f0fb7ed0fcfd3	Kurzkontakt	S4_DAUER_ZUSTAND	2	qokedy	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_BIO_CONTINUATION_E08	FRESH_BIO_CONTINUATION	8	d25110e0d8488927278f	Volleinsatz	S5_ZIEL_ANWENDUNG	2	qokeeedy	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_BIO_CONTINUATION_E09	FRESH_BIO_CONTINUATION	9	de7321bface5628e35d6	abführen	S3_PROZESS_TRANSFER	3	lchedy	YES	YES	YES
HAND_D_EXPANDED	ch-/t-erweiterte Bezugsformen und q-Operationen bevorzugen.	FRESH_BIO_CONTINUATION_E10	FRESH_BIO_CONTINUATION	10	42cdc187d5b9ffc60063	Kurzsammlung	S3_PROZESS_TRANSFER	3	solkey	YES	YES	YES
