edition	paragraph	at	word	hypothesis
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.3|G010	oeedaiin	⟦oeedaiin⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.3|G011	ol	auch
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.3|G012	d[l:o]	⟦d[l:o]⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G001	qoteedy	⟦qoteedy⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G002	chedaiin	⟦chedaiin⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G003	chokar	⟦chokar⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G004	qotol	⟦qotol⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G005	qotched	⟦qotched⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G006	chol	getrocknet
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G007	chey	⟦chey⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G008	qol	⟦qol⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G009	chedy	⟦chedy⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G010	qoeeey	⟦qoeeey⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.4|G011	qokeedy	⟦qokeedy⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.5|G001	dcheol	⟦dcheol⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.5|G002	chdeey	⟦chdeey⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.5|G003	oeeodain	⟦oeeodain⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.5|G004	s	und
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.5|G005	airol	⟦airol⟧
ZL3b	f104v|f104v.1-f104v.5	ZL3b|f104v.5|G006	chedal	⟦chedal⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.1|G001	pchodol	⟦pchodol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.1|G002	chor	Blüten
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.1|G003	pchy	⟦pchy⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.1|G004	opydaiin	⟦opydaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.1|G005	odal	⟦odal⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.1|G006	dy	⟦dy⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.2|G001	ycheey	⟦ycheey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.2|G002	keeor	⟦keeor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.2|G003	cthodal	⟦cthodal⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.2|G004	okol	⟦okol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.2|G005	odaiin	⟦odaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.2|G006	okal	⟦okal⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.3|G001	oldaig	⟦oldaig⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.3|G002	odaiin	⟦odaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.3|G003	okal	⟦okal⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.3|G004	oldaiin	⟦oldaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.3|G005	chockhol	⟦chockhol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.3|G006	olol	⟦olol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.4|G001	kchor	⟦kchor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.4|G002	fchol	⟦fchol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.4|G003	cphol	⟦cphol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.4|G004	olcheol	⟦olcheol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.4|G005	ok[eee:eeee]y	⟦ok[eee:eeee]y⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.5|G001	ychol	⟦ychol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.5|G002	chol	getrocknet
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.5|G003	dolcheey	⟦dolcheey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.5|G004	tchol	⟦tchol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.5|G005	dar	⟦dar⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.5|G006	ckhy	⟦ckhy⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.6|G001	oekor	⟦oekor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.6|G002	or	⟦or⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.6|G003	okaiin	Zubereitung
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.6|G004	or	⟦or⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.6|G005	otaiin	⟦otaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.6|G006	d	⟦d⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.7|G001	sor	⟦sor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.7|G002	chkeey	⟦chkeey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.7|G003	poiis	⟦poiis⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.7|G004	cheor	⟦cheor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.7|G005	os	⟦os⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.7|G006	s	und
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.7|G007	aiin	⟦aiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.8|G001	qokeey	⟦qokeey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.8|G002	kchar	⟦kchar⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.8|G003	ol	auch
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.8|G004	dy	⟦dy⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.8|G005	choldaiin	⟦choldaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.8|G006	sy	⟦sy⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.9|G001	ycheol	⟦ycheol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.9|G002	shol	feucht
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.9|G003	kchol	⟦kchol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.9|G004	choltaiin	⟦choltaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.9|G005	ol	auch
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.10|G001	oytor	⟦oytor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.10|G002	okeor	⟦okeor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.10|G003	okar	⟦okar⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.10|G004	okol	⟦okol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.10|G005	daiir	⟦daiir⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.10|G006	a[r:m]	⟦a[r:m]⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.11|G001	qokcheo	⟦qokcheo⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.11|G002	qokoiir	⟦qokoiir⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.11|G003	ctheol	⟦ctheol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.11|G004	chol	getrocknet
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.12|G001	oy	⟦oy⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.12|G002	choy	⟦choy⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.12|G003	keaiin	⟦keaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.12|G004	chckhey	⟦chckhey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.12|G005	ol	auch
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.12|G006	chor	Blüten
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.13|G001	ykeor	⟦ykeor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.13|G002	chol	getrocknet
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.13|G003	chol	getrocknet
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.13|G004	cthol	⟦cthol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.13|G005	chkor	⟦chkor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.13|G006	sheol	⟦sheol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.14|G001	olo	⟦olo⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.14|G002	r	⟦r⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.14|G003	okeeol	⟦okeeol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.14|G004	chodaiin	⟦chodaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.14|G005	okeol	⟦okeol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.14|G006	tchory	⟦tchory⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.15|G001	ychor	⟦ychor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.15|G002	cthy	Kraut
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.15|G003	che'eky	⟦che'eky⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.15|G004	cheo	⟦cheo⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.15|G005	otor	⟦otor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.15|G006	oteol	⟦oteol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.16|G001	okcheol	⟦okcheol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.16|G002	chol	getrocknet
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.16|G003	okeol	⟦okeol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.16|G004	cthol	⟦cthol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.16|G005	otcheolom	⟦otcheolom⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.17|G001	qoain	⟦qoain⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.17|G002	[s:e']ar	⟦[s:e']ar⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.17|G003	she	⟦she⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.17|G004	dol	⟦dol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.17|G005	qopchaiin	⟦qopchaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.17|G006	cthor	⟦cthor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.18|G001	otor	⟦otor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.18|G002	cheeor	⟦cheeor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.18|G003	ol	auch
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.18|G004	chol	getrocknet
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.18|G005	dor	⟦dor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.18|G006	chr	⟦chr⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.18|G007	or	⟦or⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.18|G008	eees	⟦eees⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.19|G001	dain	Menge Β
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.19|G002	chey	⟦chey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.19|G003	qoaiin	⟦qoaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.19|G004	cthor	⟦cthor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.19|G005	cholchom	⟦cholchom⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.20|G001	ykeey	⟦ykeey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.20|G002	okeey	⟦okeey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.20|G003	cheor	⟦cheor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.20|G004	chol	getrocknet
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.20|G005	sho	mit
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.20|G006	odaiin	⟦odaiin⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.21|G001	oal	⟦oal⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.21|G002	sheor	⟦sheor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.21|G003	sholor	⟦sholor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.21|G004	or	⟦or⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.21|G005	shecthy	⟦shecthy⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.21|G006	cpheor	⟦cpheor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.21|G007	daiin	Menge Γ
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.22|G001	qokeee	⟦qokeee⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.22|G002	dar	⟦dar⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.22|G003	chey	⟦chey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.22|G004	keeor	⟦keeor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.22|G005	cheeol	⟦cheeol⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.22|G006	ctheey	⟦ctheey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.22|G007	cthy	Kraut
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.23|G001	chkeey	⟦chkeey⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.23|G002	okeor	⟦okeor⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.23|G003	sh[a:o]r	⟦sh[a:o]r⟧
ZL3b	f17v|f17v.1-f17v.23	ZL3b|f17v.23|G004	okeom	⟦okeom⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.8|G001	fcho	⟦fcho⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.8|G002	kshy	⟦kshy⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.8|G003	otor	⟦otor⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.8|G004	sheol	⟦sheol⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.8|G005	ocphal	⟦ocphal⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.8|G006	opsheas	⟦opsheas⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.8|G007	cthodaiin	⟦cthodaiin⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.8|G008	oty	⟦oty⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.9|G001	okaiin	Zubereitung
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.9|G002	sho	mit
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.9|G003	tshaiin	⟦tshaiin⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.9|G004	chkaiin	vermischen
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.9|G005	sh	⟦sh⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.9|G006	cthey	Arzneiform A
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.9|G007	cthody	⟦cthody⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.9|G008	cthy	Kraut
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.9|G009	s	und
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.10|G001	totchy	⟦totchy⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.10|G002	keor	⟦keor⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.10|G003	chy	Wasser
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.10|G004	ky	⟦ky⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.10|G005	qotaiin	abseihen
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.10|G006	qotchol	⟦qotchol⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.10|G007	ty	⟦ty⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.10|G008	ctheey	⟦ctheey⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.10|G009	otaiin	⟦otaiin⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.11|G001	shol	feucht
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.11|G002	chol	getrocknet
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.11|G003	shol	feucht
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.11|G004	tchol	⟦tchol⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.11|G005	chcthy	⟦chcthy⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.11|G006	otyky	⟦otyky⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.11|G007	shey	erwärmen
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.11|G008	yteol	⟦yteol⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.11|G009	shody	⟦shody⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.12|G001	ykeey	⟦ykeey⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.12|G002	chor	Blüten
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.12|G003	sheey	⟦sheey⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.12|G004	ysheol	⟦ysheol⟧
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.12|G005	chor	Blüten
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.12|G006	chol	getrocknet
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.12|G007	daiin	Menge Γ
ZL3b	f21r|f21r.8-f21r.12	ZL3b|f21r.12|G008	chkaiin	vermischen
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G001	kooiin	Wurzelstockmaterial
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G002	shor	Früchte
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G003	chetchy	⟦chetchy⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G004	ol	auch
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G005	ls	⟦ls⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G006	shytchy	⟦shytchy⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G007	cthy	Kraut
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G008	shy	⟦shy⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G009	cho	⟦cho⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G010	shy	⟦shy⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.1|G011	daiin	Menge Γ
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.2|G001	qotcheaiin	⟦qotcheaiin⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.2|G002	s	und
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.2|G003	chol	getrocknet
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.2|G004	chol	getrocknet
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.2|G005	cthy	Kraut
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.2|G006	chey	⟦chey⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.2|G007	cthold	⟦cthold⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.2|G008	ytchor	⟦ytchor⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.2|G009	dary	⟦dary⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G001	chol	getrocknet
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G002	chol	getrocknet
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G003	kor	⟦kor⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G004	shey	erwärmen
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G005	odaiin	⟦odaiin⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G006	qotchy	zugeben
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G007	taiin	⟦taiin⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G008	s	und
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G009	she	⟦she⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G010	otey	⟦otey⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.3|G011	sy	⟦sy⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.4|G001	ysho	⟦ysho⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.4|G002	otshy	kalt-feucht
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.4|G003	okaiin	Zubereitung
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.4|G004	cthy	Kraut
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.4|G005	oltchy	kalt-trocken
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.4|G006	{cto}s	⟦{cto}s⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.4|G007	shot	⟦shot⟧
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.4|G008	sho	mit
ZL3b	f29v|f29v.1-f29v.4	ZL3b|f29v.4|G009	okaiin	Zubereitung
ZL3b	f32v|f32v.7-f32v.11	ZL3b|f32v.7|G001	ksho	⟦ksho⟧
ZL3b	f32v|f32v.7-f32v.11	ZL3b|f32v.7|G002	cpho[s:r]	⟦cpho[s:r]⟧
ZL3b	f32v|f32v.7-f32v.11	ZL3b|f32v.7|G003	she	⟦she⟧
ZL3b	f32v|f32v.7-f32v.11	ZL3b|f32v.7|G004	sheaiin	⟦sheaiin⟧
ZL3b	f32v|f32v.7-f32v.11	ZL3b|f32v.7|G005	otshcho	⟦otshcho⟧
ZL3b	f32v|f32v.7-f32v.11	ZL3b|f32v.7|G006	r	⟦r⟧
ZL3b	f32v|f32v.7-f32v.11	ZL3b|f32v.7|G007	dain	Menge Β
ZL3b	f32v|f32v.7-f32v.11	ZL3b|f32v.7|G008	shckhy	⟦shckhy⟧
