action_head	action_value_de	grade_slot	grade_value_de	argument_slot	argument_value_de	endpoint_slot	predicted_skeleton_reading_de	status	blocked_reasons	exact_recipe_type_count	event_count	register_count	registers	page_count	exact_recipes	surfaces
OK	SETZEN	EE	GRAD II	NONE	NONE	OPEN	SETZEN · GRAD II	ATTESTED_MULTI_REGISTER	NONE	6	15	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	7	OK+EE|OK+EE+AL|OK+EE+D_ADDR|OK+EE+O|OK+EE+O+D_ADDR|OK+EE+OL	okee|okeed|okeedal|okeeo|okeeol|qokeed|qokeedal|qokeeo|qokeeod|qokeeol
OK	SETZEN	EE	GRAD II	NONE	NONE	CLOSE	SETZEN · GRAD II · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	2	80	3	HERBAL|BIOLOGICAL|CELESTIAL	9	OK+EE+DY|OK+EE+DY+OL	okeedy|okeedyqol|qokeedy
OK	SETZEN	EE	GRAD II	Y	POSTEN	OPEN	SETZEN · GRAD II · POSTEN	ATTESTED_MULTI_REGISTER	NONE	4	72	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	17	OK+EE+O+D_ADDR+Y|OK+EE+Y|OK+EE+Y+L|Y+OK+EE+OL	chokeey|okeeas|okeeody|okeey|qokeeody|qokeey|qokeeyl|yokeeol
OK	SETZEN	EE	GRAD II	Y	POSTEN	CLOSE	SETZEN · GRAD II · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EE	GRAD II	AIIN	WERT	OPEN	SETZEN · GRAD II · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EE	GRAD II	AIIN	WERT	CLOSE	SETZEN · GRAD II · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EE	GRAD II	AIN	ANTEIL	OPEN	SETZEN · GRAD II · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EE	GRAD II	AIN	ANTEIL	CLOSE	SETZEN · GRAD II · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EE	GRAD II	OR	EINHEIT	OPEN	SETZEN · GRAD II · EINHEIT	ATTESTED_LOCAL	NONE	1	1	1	BIOLOGICAL	1	OK+EE+OR	okeeor
OK	SETZEN	EE	GRAD II	OR	EINHEIT	CLOSE	SETZEN · GRAD II · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EEE	GRAD III	NONE	NONE	OPEN	SETZEN · GRAD III	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EEE	GRAD III	NONE	NONE	CLOSE	SETZEN · GRAD III · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	1	2	2	BIOLOGICAL|CELESTIAL	2	OK+EEE+DY	qokeeedy
OK	SETZEN	EEE	GRAD III	Y	POSTEN	OPEN	SETZEN · GRAD III · POSTEN	ATTESTED_MULTI_REGISTER	NONE	1	5	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	4	OK+EEE+Y	okeeey|qokeeey
OK	SETZEN	EEE	GRAD III	Y	POSTEN	CLOSE	SETZEN · GRAD III · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EEE	GRAD III	AIIN	WERT	OPEN	SETZEN · GRAD III · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EEE	GRAD III	AIIN	WERT	CLOSE	SETZEN · GRAD III · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EEE	GRAD III	AIN	ANTEIL	OPEN	SETZEN · GRAD III · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EEE	GRAD III	AIN	ANTEIL	CLOSE	SETZEN · GRAD III · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EEE	GRAD III	OR	EINHEIT	OPEN	SETZEN · GRAD III · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
OK	SETZEN	EEE	GRAD III	OR	EINHEIT	CLOSE	SETZEN · GRAD III · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	NONE	NONE	NONE	NONE	OPEN	NEHMEN	ATTESTED_MULTI_REGISTER	NONE	21	39	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	20	CH|CH+AIR|CH+AL|CH+AM_ADDR|CH+A_ADDR|CH+L|CH+LOCAL_CHAR_F+OL|CH+O+D_ADDR|CH+O+D_ADDR+L|CH+OT+AM_ADDR|CH+OT+O+M_LOCAL|CH+OT+OL|D_ADDR+CH+AL|D_ADDR+CH+AR|D_ADDR+CH+LOCAL_CHAR_G|D_ADDR+OL+CH+L|L+CH|L+CH+L|L+CH+O|OT+CH+L|OT+CH+OL	cfhol|ch|cha|chair|chal|cham|cheamy|chl|chod|chodl|chotam|chotol|chotom|dchal|dchar|dchg|dolchl|lch|lchl|lcho|otchl|otchol|qotchol
CH	NEHMEN	NONE	NONE	NONE	NONE	CLOSE	NEHMEN · SCHLUSS	ATTESTED_LOCAL	NONE	2	2	1	HERBAL	2	CH+LOCAL_CHAR_F+OL+DY|D_ADDR+CH+O+DY	cfholdy|dchody
CH	NEHMEN	NONE	NONE	Y	POSTEN	OPEN	NEHMEN · POSTEN	ATTESTED_MULTI_REGISTER	NONE	12	32	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	16	CH+AL+Y|CH+LOCAL_CHAR_F+Y|CH+O+D_ADDR+Y|CH+OT+Y|D_ADDR+CH+Y|L+CH+Y|OL+CH+Y|OL+L+CH+Y|OT+CH+Y|Y+CH+AIR|Y+CH+O|Y+CH+O+D_ADDR	cfhy|chaldy|chaly|chody|choty|dchchy|lchy|olchy|ollchy|otchy|qolchy|ychair|ycho|ychod
CH	NEHMEN	NONE	NONE	Y	POSTEN	CLOSE	NEHMEN · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	NONE	NONE	AIIN	WERT	OPEN	NEHMEN · WERT	ATTESTED_MULTI_REGISTER	NONE	6	14	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|PHARMA	7	CH+AIIN|CH+LOCAL_CHAR_F+AIIN|CH+LOCAL_CHAR_F+O+AIIN|CH+O+D_ADDR+AIIN|D_ADDR+CH+AIIN|LOCAL_CHAR_F+CH+O+D_ADDR+AIIN	cfhaiin|cfhoaiin|chaiin|chodaiin|chtaii|dchaiin|fchodaiin
CH	NEHMEN	NONE	NONE	AIIN	WERT	CLOSE	NEHMEN · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	NONE	NONE	AIN	ANTEIL	OPEN	NEHMEN · ANTEIL	ATTESTED_LOCAL	NONE	1	1	1	SOURCE_SECTION_T	1	CH+O+D_ADDR+AIN	chodain
CH	NEHMEN	NONE	NONE	AIN	ANTEIL	CLOSE	NEHMEN · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	NONE	NONE	OR	EINHEIT	OPEN	NEHMEN · EINHEIT	ATTESTED_MULTI_REGISTER	NONE	4	30	4	SOURCE_SECTION_T|HERBAL|CELESTIAL|PHARMA	11	CH+OR|D_ADDR+CH+OR|HO+CH+OR|OT+CH+OR	chochor|chor|dchor|otchor|qotchor
CH	NEHMEN	NONE	NONE	OR	EINHEIT	CLOSE	NEHMEN · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	E	GRAD I	NONE	NONE	OPEN	NEHMEN · GRAD I	ATTESTED_MULTI_REGISTER	NONE	16	59	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	15	CH+E|CH+E+AR|CH+E+A_ADDR+D_ADDR|CH+E+LOCAL_CHAR_F+AR|CH+E+LOCAL_CHAR_G|CH+E+O|CH+E+O+AL|CH+E+O+AM_ADDR|CH+E+O+AR|CH+E+O+L|CH+E+O+LOCAL_CHAR_J+A_ADDR+AM_ADDR|D_ADDR+CH+E+O|L+CH+E+AR|L+LOCAL_CHAR_F+CH+E+AL|O+CH+E+O+L|OT+CH+E+O+D_ADDR+AL	che|chead|chear|chefar|cheg|cheo|cheoar|cheodal|cheojam|cheol|cheom|dcheo|lchear|lfcheal|ocheol|otcheodal|ycheary
CH	NEHMEN	E	GRAD I	NONE	NONE	CLOSE	NEHMEN · GRAD I · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	1	3	2	CELESTIAL|PHARMA	3	OL+CH+E+O+DY	olcheody|olcheol|olcheor
CH	NEHMEN	E	GRAD I	Y	POSTEN	OPEN	NEHMEN · GRAD I · POSTEN	ATTESTED_MULTI_REGISTER	NONE	9	25	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	12	CH+E+O+L+Y|CH+E+O+Y|CH+E+Y|CH+OT+E+Y|D_ADDR+AIR+CH+E+Y|D_ADDR+Y+CH+E+AR|O+CH+E+Y|Y+CH+E+O|Y+CH+E+O+L	cheody|cheoldy|cheoy|chotey|dairchey|dchey|dychear|ochey|ycheo|ycheol
CH	NEHMEN	E	GRAD I	Y	POSTEN	CLOSE	NEHMEN · GRAD I · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	E	GRAD I	AIIN	WERT	OPEN	NEHMEN · GRAD I · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	E	GRAD I	AIIN	WERT	CLOSE	NEHMEN · GRAD I · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	E	GRAD I	AIN	ANTEIL	OPEN	NEHMEN · GRAD I · ANTEIL	ATTESTED_LOCAL	NONE	1	1	1	PHARMA	1	CH+E+O+D_ADDR+AIN	cheodain
CH	NEHMEN	E	GRAD I	AIN	ANTEIL	CLOSE	NEHMEN · GRAD I · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	E	GRAD I	OR	EINHEIT	OPEN	NEHMEN · GRAD I · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	E	GRAD I	OR	EINHEIT	CLOSE	NEHMEN · GRAD I · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EE	GRAD II	NONE	NONE	OPEN	NEHMEN · GRAD II	ATTESTED_MULTI_REGISTER	NONE	3	4	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	4	CH+EE+LOCAL_CHAR_B|CH+EE+O+D_ADDR+AM_ADDR|CH+O+EE+A_ADDR	cheeb|cheeodam|choeea
CH	NEHMEN	EE	GRAD II	NONE	NONE	CLOSE	NEHMEN · GRAD II · SCHLUSS	ATTESTED_LOCAL	NONE	1	1	1	BIOLOGICAL	1	OL+CH+EE+DY	olcheedy
CH	NEHMEN	EE	GRAD II	Y	POSTEN	OPEN	NEHMEN · GRAD II · POSTEN	ATTESTED_MULTI_REGISTER	NONE	8	22	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	10	AR+CH+EE+Y|CARRIER_Q+O+CH+EE+Y|CH+EE+D_ADDR+Y|CH+EE+O+D_ADDR+Y|CH+OT+EE+Y|D_ADDR+CH+EE+D_ADDR+Y|L+CH+EE+D_ADDR+Y|LOCAL_CHAR_F+CH+EE+Y	archeey|cheedy|cheeody|choteey|darchey|dcheedy|fcheey|lcheedy|qocheey
CH	NEHMEN	EE	GRAD II	Y	POSTEN	CLOSE	NEHMEN · GRAD II · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EE	GRAD II	AIIN	WERT	OPEN	NEHMEN · GRAD II · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EE	GRAD II	AIIN	WERT	CLOSE	NEHMEN · GRAD II · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EE	GRAD II	AIN	ANTEIL	OPEN	NEHMEN · GRAD II · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EE	GRAD II	AIN	ANTEIL	CLOSE	NEHMEN · GRAD II · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EE	GRAD II	OR	EINHEIT	OPEN	NEHMEN · GRAD II · EINHEIT	ATTESTED_MULTI_REGISTER	NONE	2	3	3	BIOLOGICAL|CELESTIAL|PHARMA	3	CH+EE+OR|L+CH+EE+OR	cheeor|lcheeor
CH	NEHMEN	EE	GRAD II	OR	EINHEIT	CLOSE	NEHMEN · GRAD II · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EEE	GRAD III	NONE	NONE	OPEN	NEHMEN · GRAD III	BLOCKED_BY_HEAD_INVENTORY	CH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EEE	GRAD III	NONE	NONE	CLOSE	NEHMEN · GRAD III · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EEE	GRAD III	Y	POSTEN	OPEN	NEHMEN · GRAD III · POSTEN	BLOCKED_BY_HEAD_INVENTORY	CH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EEE	GRAD III	Y	POSTEN	CLOSE	NEHMEN · GRAD III · POSTEN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EEE	GRAD III	AIIN	WERT	OPEN	NEHMEN · GRAD III · WERT	BLOCKED_BY_HEAD_INVENTORY	CH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EEE	GRAD III	AIIN	WERT	CLOSE	NEHMEN · GRAD III · WERT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EEE	GRAD III	AIN	ANTEIL	OPEN	NEHMEN · GRAD III · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	CH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EEE	GRAD III	AIN	ANTEIL	CLOSE	NEHMEN · GRAD III · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EEE	GRAD III	OR	EINHEIT	OPEN	NEHMEN · GRAD III · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	CH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CH	NEHMEN	EEE	GRAD III	OR	EINHEIT	CLOSE	NEHMEN · GRAD III · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	NONE	NONE	NONE	NONE	OPEN	HALTEN	ATTESTED_MULTI_REGISTER	NONE	12	44	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	16	L+SH|L+SH+L|L+SH+O|OT+SH+OL|SH|SH+AL|SH+AR|SH+O|SH+O+AL|SH+O+D_ADDR|SH+O+D_ADDR+AN|SH+OL	lsh|lshl|lsho|otshol|schoal|sh|shal|shar|sho|shod|shodan|shol
SH	HALTEN	NONE	NONE	NONE	NONE	CLOSE	HALTEN · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	4	10	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	7	LOCAL_CHAR_F+SH+O+DY|SH+DY|SH+L+DY|SH+O+DY	dshdy|dshody|fshody|shldy|shody
SH	HALTEN	NONE	NONE	Y	POSTEN	OPEN	HALTEN · POSTEN	ATTESTED_MULTI_REGISTER	NONE	10	18	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|PHARMA	10	AL+SH+Y|D_ADDR+SH+OL+Y+D_ADDR|O+LOCAL_CHAR_F+SH+D_ADDR+Y|OT+SH+D_ADDR+Y|SH+D_ADDR+Y|SH+O+D_ADDR+AR+Y|SH+O+Y|SH+O+Y+LOCAL_CHAR_F+AR|SH+OL+D_ADDR+Y|SH+Y	alshy|dsholyd|ofshdy|otshdy|shchey|shdy|shodary|sholdy|shoy|shoyfar
SH	HALTEN	NONE	NONE	Y	POSTEN	CLOSE	HALTEN · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	NONE	NONE	AIIN	WERT	OPEN	HALTEN · WERT	ATTESTED_MULTI_REGISTER	NONE	2	5	2	SOURCE_SECTION_T|HERBAL	3	SH+AIIN|SH+O+AIIN	shaiin|shoaiin
SH	HALTEN	NONE	NONE	AIIN	WERT	CLOSE	HALTEN · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	NONE	NONE	AIN	ANTEIL	OPEN	HALTEN · ANTEIL	ATTESTED_LOCAL	NONE	1	1	1	SOURCE_SECTION_T	1	SH+O+D_ADDR+AIN	shodain
SH	HALTEN	NONE	NONE	AIN	ANTEIL	CLOSE	HALTEN · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	NONE	NONE	OR	EINHEIT	OPEN	HALTEN · EINHEIT	ATTESTED_MULTI_REGISTER	NONE	4	16	3	HERBAL|BIOLOGICAL|PHARMA	11	D_ADDR+SH+OR|O+SH+OR|SH+OR|SH+OR+O+D_ADDR+O	dshor|oshor|shor|shorodo
SH	HALTEN	NONE	NONE	OR	EINHEIT	CLOSE	HALTEN · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	E	GRAD I	NONE	NONE	OPEN	HALTEN · GRAD I	ATTESTED_MULTI_REGISTER	NONE	16	47	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	13	AL+LOCAL_CHAR_F+SH+E+D_ADDR|D_ADDR+OL+SH+E|L+SH+E|O+SH+E+O|OT+E+O+SH+AR|SH+E|SH+E+AL|SH+E+AL+OL|SH+E+AR|SH+E+D_ADDR|SH+E+D_ADDR+AR|SH+E+O|SH+E+O+AL|SH+E+O+AM_ADDR|SH+E+OL|SH+E+OL+D_ADDR+LOCAL_CHAR_G	alfshed|dolshed|dsheol|lshed|osheo|oteoshar|she|sheal|shealol|shear|shed|shedal|shedar|sheo|sheodal|sheol|sheoldg|sheom|yksheol
SH	HALTEN	E	GRAD I	NONE	NONE	CLOSE	HALTEN · GRAD I · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	4	125	3	HERBAL|BIOLOGICAL|PHARMA	9	AL+SH+E+DY|L+SH+E+DY|OL+SH+E+DY|SH+E+DY	dalshedy|dshedy|lshedy|olshedy|shedy|solshedy
SH	HALTEN	E	GRAD I	Y	POSTEN	OPEN	HALTEN · GRAD I · POSTEN	ATTESTED_MULTI_REGISTER	NONE	10	60	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	17	D_ADDR+SH+E+Y|L+SH+E+D_ADDR+AR+Y|L+SH+E+Y|O+L+SH+E+O+D_ADDR+Y|O+SH+E+Y|OL+SH+E+Y|SH+E+O+D_ADDR+Y|SH+E+OL+Y|SH+E+Y|Y+SH+E+O+D_ADDR	dshey|lshedary|lshey|olsheody|olshey|oshedy|sheody|sheoly|sheshdy|shey|sheysy|solshey|tshey|ysheod
SH	HALTEN	E	GRAD I	Y	POSTEN	CLOSE	HALTEN · GRAD I · POSTEN · SCHLUSS	ATTESTED_LOCAL	NONE	1	2	1	BIOLOGICAL	1	Y+SH+E+DY	yshedy
SH	HALTEN	E	GRAD I	AIIN	WERT	OPEN	HALTEN · GRAD I · WERT	ATTESTED_MULTI_REGISTER	NONE	2	5	2	BIOLOGICAL|CELESTIAL	4	SH+E+AIIN|SH+E+OL+AIIN	shedaiin|sheolaiin
SH	HALTEN	E	GRAD I	AIIN	WERT	CLOSE	HALTEN · GRAD I · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
