entry_id	lesson	entry_type	recognition_form	spoken_value_de	surface_variants	uses	production_rule_de	reading_rule_de
F007	7	LEARNED_FORMULA	OK+EE+Y	LAENGER ANSETZEN	qokeey|okeey|chokeey	30	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F008	7	LEARNED_FORMULA	OK+AIIN	NACH SOLLMASS ANSETZEN	qokaiin|okaiin	26	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F009	7	LEARNED_FORMULA	OK+AL	AN DER ZIELSTELLE ANSETZEN	qokal|okal|chokal	26	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F010	7	LEARNED_FORMULA	SH+E+Y	KURZ HALTEN	shey|tshey	26	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F011	7	LEARNED_FORMULA	OT+Y	DANACH DIESER POSTEN	qoty|oty|qotchy|otchey	24	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F012	7	LEARNED_FORMULA	D_ADDR+AR	AUS DEM BEZEICHNETEN TEIL	dar	21	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F013	7	LEARNED_FORMULA	OK+AR	AUS DER QUELLE ANSETZEN	okar|qokar	21	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F014	7	LEARNED_FORMULA	SH+EE+Y	LAENGER HALTEN	cheey|sheey	21	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F015	7	LEARNED_FORMULA	L+CHD+DY	WEITER UMSETZEN; ENDE	lchedy	20	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F016	7	LEARNED_FORMULA	OT+AR	DANACH AUS DER QUELLE	otar|qotar	19	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F017	7	LEARNED_FORMULA	OK+E+Y	KURZ ANSETZEN	qokey|okey	15	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F018	8	LEARNED_FORMULA	OL+DY	DAMIT FORTFAHREN; ENDE	oldy|qoldy	14	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F019	8	LEARNED_FORMULA	CHEO+L	DEN AUSZUG WEITERFUEHREN	cheol	13	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F020	8	LEARNED_FORMULA	CKH+Y	DURCH DEN DURCHLASS FUEHREN	chckhy|ckhy|qckhsy	13	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F021	8	LEARNED_FORMULA	OT+E+DY	NAECHSTEN SCHRITT KURZ; ENDE	otedy|qotedy	13	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F022	8	LEARNED_FORMULA	OT+EE+DY	NAECHSTEN SCHRITT LAENGER; ENDE	qoteedy|oteedy	11	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F023	8	LEARNED_FORMULA	OT+EE+Y	NAECHSTEN POSTEN LAENGER HALTEN	oteey|qoteey	11	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F024	8	LEARNED_FORMULA	S+AR	QUELLE WAEHLEN	sar	11	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F025	8	LEARNED_FORMULA	CTH+Y	BIS BEREIT FUEHREN	cthy|checthy	10	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F026	8	LEARNED_FORMULA	OT+OR	DER NAECHSTE ANSATZ	otor|qotor	10	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F027	8	LEARNED_FORMULA	S+AIIN	SOLLWERT WAEHLEN	saiin|saii	10	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F028	8	LEARNED_FORMULA	CH+OR	VOM ANSATZ ENTNEHMEN	chor	9	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F029	8	LEARNED_FORMULA	S+AIN	EINHEIT WAEHLEN	sain	9	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F030	8	LEARNED_FORMULA	CHK+E+Y	KURZ BEHANDELN	cheky|chekey	7	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F031	8	LEARNED_FORMULA	S+AL	ZIELSTELLE WAEHLEN	sal	7	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F032	8	LEARNED_FORMULA	SH+EE+DY	LAENGER HALTEN; ENDE	sheedy	7	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F033	8	LEARNED_FORMULA	SH+OL	WEITER HALTEN	shol	7	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F034	8	LEARNED_FORMULA	CHEO+R	AUSZUG MARKIEREN	cheor	6	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F035	9	LEARNED_FORMULA	OK+OL	ANSETZEN UND WEITERFÜHREN	qokol|okol|chokchol|chokol|okchol|qokchol	14	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F036	9	LEARNED_FORMULA	OL+Y	MIT DIESEM POSTEN WEITER	oly|olchey|choly|qoly|qolchey	14	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F037	9	LEARNED_FORMULA	OK+CHD+DY	ANSETZEN, UMSETZEN; ENDE	qokchdy|okchdy|okchedy	8	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F038	9	LEARNED_FORMULA	OL+CHD+DY	WEITER UMSETZEN; ENDE	olchedy|qolchedy	7	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F039	9	LEARNED_FORMULA	OT+AL	ZUR NÄCHSTEN STELLE	otal|qotal	11	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F040	9	LEARNED_FORMULA	D_ADDR+OL	DEN BEZEICHNETEN TEIL WEITERFÜHREN	dol|dchol	6	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F041	9	LEARNED_FORMULA	LSH+E+DY	KURZ SPÜLEN; ENDE	lshedy	6	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F042	9	LEARNED_FORMULA	SH+E+DY	KURZ HALTEN; ENDE	dshedy	6	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F043	9	LEARNED_FORMULA	SH+E+OL	KURZ HALTEN UND WEITERFÜHREN	sheol|dsheol	6	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F044	9	LEARNED_FORMULA	CHK+EE+Y	DIESEN POSTEN LÄNGER BEHANDELN	cheeky|chkeey	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F045	9	LEARNED_FORMULA	D_ADDR+OR	BEZEICHNETER TEILANSATZ	dor	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F046	9	LEARNED_FORMULA	K+AR	VON DER ENTNAHMESTELLE ZUGEBEN	kar|skar	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F047	9	LEARNED_FORMULA	K+OL	WEITER ZUGEBEN	kchol|kol	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F048	9	LEARNED_FORMULA	S+OR	ZUBEREITUNGSVARIANTE	sor	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F049	9	LEARNED_FORMULA	SOLK+EE+DY	LÄNGER AUFFANGEN; ENDE	olkeedy	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F050	9	LEARNED_FORMULA	SOLK+EE+Y	DIESEN POSTEN LÄNGER AUFFANGEN	olkeey|solkeey	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F051	10	LEARNED_FORMULA	OK+SH+E+DY	ANSETZEN, KURZ HALTEN; ENDE	qokshedy|okshedy	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F052	10	LEARNED_FORMULA	P+CHD+DY	EINSETZEN, UMSETZEN; ENDE	pchedy	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F053	10	LEARNED_FORMULA	Y+T+Y	DIESEN POSTEN EINSTELLEN	ytchy|yty|ytshy	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F054	10	LEARNED_FORMULA	O+CKH+E+Y	DIESEN POSTEN KURZ DURCHFÜHREN	qockhey|ockhey	4	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F055	10	LEARNED_FORMULA	OL+SH+E+DY	WEITER KURZ HALTEN; ENDE	olshedy|solshedy	4	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F056	10	LEARNED_FORMULA	OT+CH+OL	DANACH TEIL ENTNEHMEN UND WEITER	otchol|qotchol	4	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F057	10	LEARNED_FORMULA	T+CHD+Y	DIESEN POSTEN UMSTELLEN	tchedy	4	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F058	10	LEARNED_FORMULA	CH+E+CKH+Y	DIESEN TEIL KURZ DURCHFÜHREN	checkhy	3	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F059	10	LEARNED_FORMULA	CH+O+D_ADDR+Y	DEN BEZEICHNETEN TEIL BEARBEITEN	chody	3	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F060	10	LEARNED_FORMULA	CH+O+S	TEIL BEARBEITEN UND VARIANTE WÄHLEN	chos	3	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F061	10	LEARNED_FORMULA	D_ADDR+CHD+Y	DEN BEZEICHNETEN TEIL UMSETZEN	dchedy	3	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F062	10	LEARNED_FORMULA	L+K+E+DY	AM WEG KURZ ZUGEBEN; ENDE	lkedy	3	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F063	10	LEARNED_FORMULA	OT+CH+OR	DANACH TEIL FÜR DEN ANSATZ ENTNEHMEN	otchor|qotchor	3	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F064	10	LEARNED_FORMULA	SH+CKH+E+DY	KURZ IM DURCHLASS HALTEN; ENDE	shckhedy	3	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F065	10	LEARNED_FORMULA	Y+K+EE+Y	DIESEN POSTEN LÄNGER ZUGEBEN	ykeey	5	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
F066	10	LEARNED_FORMULA	Y+K+OR	DIESEN POSTEN DEM ANSATZ ZUGEBEN	ykor	3	Als ganze Karte aus dem Formeldeck wählen.	Ganze Wendung sprechen; Komponenten nur zur Wiedererkennung nutzen.
