event_id	page	locus	record_unit_id	statement_id	field_id	master_card_id	joint_tuple_id	short_value_de	observed_surface	observed_wrapper	card_wrapper_palette	line_first	prev_dy	within_field_position	owner_status	owner_reset_or_break	renderer_state	unrestricted_model_wrapper	palette_constrained_wrapper	palette_constrained_surface	palette_renderer_match	record_position_surface	record_position_match	copy_instruction
E131	f81v	f81v.18	B1	B1-S007	F029	MC088	87411f84689b4f93a303	neuen Posten einsetzen	qokchdy	q	q	1	0	ONLY	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokchdy	YES	qokchdy	YES	WRITE_BY_PALETTE
E132	f81v	f81v.18	B1	B1-S008	F030	MC123	b921a237be883a820352	dies	chey	che	NONE|ch|che|d|s|sh	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	che	che	chey	YES	chey	YES	WRITE_BY_PALETTE
E133	f81v	f81v.18	B1	B1-S008	F030	MC153	dcda95c81a5460feb191	weiter	ol	NONE	NONE|ch|che|q|s|t	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	NONE	NONE	ol	YES	ol	YES	WRITE_BY_PALETTE
E134	f81v	f81v.18	B1	B1-S008	F030	MC147	d904bf7b044dd3922781	kurz wärmen	cheky	che	che	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	che	che	cheky	YES	cheky	YES	WRITE_BY_PALETTE
E135	f81v	f81v.18	B1	B1-S008	F030	MC153	dcda95c81a5460feb191	weiter	ol	NONE	NONE|ch|che|q|s|t	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	NONE	NONE	ol	YES	ol	YES	WRITE_BY_PALETTE
E136	f81v	f81v.18	B1	B1-S008	F030	MC128	bc4f1f5c006c74a4d26d	kurz absetzen	shedy	sh	che|sh|t	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	sh	sh	shedy	YES	shedy	YES	WRITE_BY_PALETTE
E137	f81v	f81v.18	B1	B1-S009	F031	MC083	7db18b2f0fb7ed0fcfd3	kurz einwirken	qokedy	q	q	0	1	ONLY	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokedy	YES	qokedy	YES	WRITE_BY_PALETTE
E138	f81v	f81v.18	B1	B1-S010	F032	MC083	7db18b2f0fb7ed0fcfd3	kurz einwirken	qokedy	q	q	0	1	ONLY	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokedy	YES	qokedy	YES	WRITE_BY_PALETTE
E139	f81v	f81v.18	B1	B1-S011	F033	MC035	2cc8bb3c2af19607888f	durchleiten	chckhy	ch	ch|sh	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	ch	ch	chckhy	YES	chckhy	YES	WRITE_BY_PALETTE
E140	f81v	f81v.18	B1	B1-S011	F033	MC026	276a7c2d74d1143446f4	einsetzen	qoky	q	NONE|ch|q	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qoky	YES	qoky	YES	WRITE_BY_PALETTE
E141	f81v	f81v.21	B1	B1-S012	F034	MC130	be0974b366c981dc1eef	Waschgang	lsho	NONE	NONE	1	0	FIRST	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	lsho	YES	lsho	YES	WRITE_BY_PALETTE
E142	f81v	f81v.21	B1	B1-S012	F034	MC007	08bd5ca0c2ad137a056d	kurz einwirken lassen	qokey	q	NONE|q	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokey	YES	qokey	YES	WRITE_BY_PALETTE
E143	f81v	f81v.21	B1	B1-S012	F034	MC038	2e7e89e0bd12b999c280	Waschgang	lshedy	NONE	NONE	0	0	LAST	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	lshedy	YES	lshedy	YES	WRITE_BY_PALETTE
E144	f81v	f81v.21	B1	B1-S013	F035	MC038	2e7e89e0bd12b999c280	Waschgang	lshedy	NONE	NONE	0	1	ONLY	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	lshedy	YES	lshedy	YES	WRITE_BY_PALETTE
E145	f81v	f81v.21	B1	B1-S014	F036	MC074	6f7ff8287eddf4da9fdb	überführen	chedy	che	ch|che	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	che	che	chedy	YES	chedy	YES	WRITE_BY_PALETTE
E146	f81v	f81v.21	B1	B1-S014	F036	MC134	c205570c49d4d93c23d3	Weiterweg	qolky	q	q	0	0	MIDDLE	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	q	qolky	YES	qolky	YES	WRITE_BY_PALETTE
E147	f81v	f81v.21	B1	B1-S014	F036	MC051	433713294b25b0a12f66	Zielabführung	lchedal	NONE	NONE	0	0	MIDDLE	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	lchedal	YES	lchedal	YES	WRITE_BY_PALETTE
E148	f81v	f81v.21	B1	B1-S014	F036	MC153	dcda95c81a5460feb191	weiter	qol	q	NONE|ch|che|q|s|t	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	NONE	NONE	ol	NO	ol	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER
E149	f81v	f81v.21	B1	B1-S014	F036	MC121	b6b654722e55729cc947	Folgequelle	otar	NONE	NONE	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	NONE	NONE	otar	YES	otar	YES	WRITE_BY_PALETTE
E150	f81v	f81v.24	B1	B1-S015	F037	MC109	a7af89ab31ce5e247395	Kurzteil	ytey	NONE	NONE	1	0	FIRST	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	ytey	YES	ytey	YES	WRITE_BY_PALETTE
E151	f81v	f81v.24	B1	B1-S015	F037	MC005	07913ef9b1fb773cd325	vorigen Posten überführen	okchedy	NONE	NONE|q	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokchedy	NO	okchedy	YES	WRITE_BY_PALETTE
E152	f81v	f81v.24	B1	B1-S016	F038	MC040	308e8ea2d5d190c498e8	dorthin einsetzen	qokal	q	NONE|q	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokal	YES	qokal	YES	WRITE_BY_PALETTE
E153	f81v	f81v.24	B1	B1-S016	F038	MC002	0275fbf14e07935b0a45	länger einwirken lassen	okeey	NONE	NONE|q	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokeey	NO	okeey	YES	WRITE_BY_PALETTE
E154	f81v	f81v.24	B1	B1-S016	F038	MC153	dcda95c81a5460feb191	weiter	qol	q	NONE|ch|che|q|s|t	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	NONE	NONE	ol	NO	ol	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER
E155	f81v	f81v.24	B1	B1-S016	F038	MC128	bc4f1f5c006c74a4d26d	kurz absetzen	cheedy	che	che|sh|t	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	sh	sh	shedy	NO	shedy	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER
E156	f81v	f81v.24	B1	B1-S017	F039	MC154	dd0ecaf5e27d81befffc	dorthin	sal	s	NONE|ch|che|d|s|t	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	d	d	dal	NO	sal	YES	WRITE_BY_PALETTE
E157	f81v	f81v.24	B1	B1-S017	F039	MC106	a06244ef1f2b37ca44c1	kurz weiterführen	teol	t	t	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	sh	t	teol	YES	teol	YES	WRITE_BY_PALETTE
E158	f81v	f81v.24	B1	B1-S017	F039	MC139	d225b7a7b95da7aee437	Transfer	dchdy	d	d	0	0	LAST	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	d	dchdy	YES	dchdy	YES	WRITE_BY_PALETTE
E159	f81v	f81v.24	B1	B1-S018	F040	MC118	b38d70daefd663d74625	Auffanggefäß	ly	NONE	NONE	0	1	ONLY	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	ly	YES	ly	YES	WRITE_BY_PALETTE
E160	f81v	f81v.27	B1	B1-S018	F041	MC076	74c76d589d44120f647b	Kurzhalt	dsheol	d	d	1	0	FIRST	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	d	dsheol	YES	dsheol	YES	WRITE_BY_PALETTE
E161	f81v	f81v.27	B1	B1-S018	F041	MC033	2c82523794dcb7d2b343	Arbeitsstufe	oiiin	NONE	NONE|s	0	0	MIDDLE	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	oiiin	YES	oiiin	YES	WRITE_BY_PALETTE
E162	f81v	f81v.27	B1	B1-S018	F041	MC045	3b70942557b3a40e8030	lange sammeln	olkeedy	NONE	NONE|s	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	NONE	NONE	olkeedy	YES	olkeedy	YES	WRITE_BY_PALETTE
E163	f81v	f81v.27	B1	B1-S019	F042	MC128	bc4f1f5c006c74a4d26d	kurz absetzen	tedy	t	che|sh|t	0	1	ONLY	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	sh	sh	shedy	NO	tedy	YES	WRITE_BY_PALETTE
E164	f81v	f81v.27	B1	B1-S020	F043	MC147	d904bf7b044dd3922781	kurz wärmen	cheky	che	che	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	che	che	cheky	YES	cheky	YES	WRITE_BY_PALETTE
E165	f81v	f81v.27	B1	B1-S020	F043	MC143	d68bc8de3bcee09db23c	durchlassen	shckhedy	sh	sh	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	sh	sh	shckhedy	YES	shckhedy	YES	WRITE_BY_PALETTE
E166	f81v	f81v.27	B1	B1-S021	F044	MC154	dd0ecaf5e27d81befffc	dorthin	chal	ch	NONE|ch|che|d|s|t	0	1	ONLY	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	d	d	dal	NO	chal	YES	WRITE_BY_PALETTE
E167	f82r	f82r.2	B2	B2-S001	F045	MC025	259b2b3b0bf859882e2c	überführen	dchedy	d	d|s|t	1	0	ONLY	DIRECT_VISIBLE	YES	EXECUTABLE_POWERED_CELL	t	t	tchedy	NO	dchedy	YES	WRITE_BY_PALETTE
E168	f82r	f82r.2	B2	B2-S002	F046	MC028	28ffbc88b97772a75f1e	weiterführen	qolchedy	q	NONE|q	0	1	ONLY	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qolchedy	YES	qolchedy	YES	WRITE_BY_PALETTE
E169	f82r	f82r.2	B2	B2-S003	F047	MC017	1645e612504fcef59ced	Anteil zugeben	qokain	q	NONE|q	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokain	YES	okain	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER
E170	f82r	f82r.2	B2	B2-S003	F047	MC123	b921a237be883a820352	dies	dy	d	NONE|ch|che|d|s|sh	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	che	che	chey	NO	chey	NO	COPY_LOCAL_ALLOGRAPH_FROM_MASTER
E171	f82r	f82r.2	B2	B2-S003	F047	MC082	7d25241b0e56c836372a	lange einwirken	qokeedy	q	q	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokeedy	YES	qokeedy	YES	WRITE_BY_PALETTE
E172	f82r	f82r.2	B2	B2-S004	F048	MC040	308e8ea2d5d190c498e8	dorthin einsetzen	qokal	q	NONE|q	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokal	YES	qokal	YES	WRITE_BY_PALETTE
E173	f82r	f82r.2	B2	B2-S004	F048	MC168	f329f2051370174e9a38	Abführpassage	lcheckhy	NONE	NONE	0	0	MIDDLE	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	lcheckhy	YES	lcheckhy	YES	WRITE_BY_PALETTE
E174	f82r	f82r.2	B2	B2-S004	F048	MC127	ba8142680851f24c9ff2	Abführung	lched	NONE	NONE	0	0	LAST	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	lched	YES	lched	YES	WRITE_BY_PALETTE
E175	f82r	f82r.3	B2	B2-S004	F049	MC002	0275fbf14e07935b0a45	länger einwirken lassen	qokeey	q	NONE|q	1	0	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokeey	YES	qokeey	YES	WRITE_BY_PALETTE
E176	f82r	f82r.3	B2	B2-S004	F049	MC133	c1db6b0a28d5cbb5d3d2	Trennabzug	lcheckhedy	NONE	NONE	0	0	LAST	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	lcheckhedy	YES	lcheckhedy	YES	WRITE_BY_PALETTE
E177	f82r	f82r.3	B2	B2-S005	F050	MC054	4a7a6326ac95a8809302	Zieleinsatz	qokaly	q	q	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokaly	YES	qokaly	YES	WRITE_BY_PALETTE
E178	f82r	f82r.3	B2	B2-S005	F050	MC036	2d2e37ccb2dacc53ee5a	Sollsammlung	solkaiin	s	s	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	NONE	s	solkaiin	YES	solkaiin	YES	WRITE_BY_PALETTE
E179	f82r	f82r.3	B2	B2-S005	F050	MC035	2cc8bb3c2af19607888f	durchleiten	chckhy	ch	ch|sh	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	ch	ch	chckhy	YES	chckhy	YES	WRITE_BY_PALETTE
E180	f82r	f82r.3	B2	B2-S005	F050	MC120	b5fcea1eaed06b2f2291	bemessen	qokaiin	q	NONE|q	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokaiin	YES	qokaiin	YES	WRITE_BY_PALETTE
E181	f82r	f82r.4	B2	B2-S005	F051	MC120	b5fcea1eaed06b2f2291	bemessen	qokaiin	q	NONE|q	1	0	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokaiin	YES	qokaiin	YES	WRITE_BY_PALETTE
E182	f82r	f82r.4	B2	B2-S005	F051	MC112	a8f891de626fc00028e9	Fortsetzung vorbereiten	octheol	NONE	NONE	0	0	MIDDLE	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	octheol	YES	octheol	YES	WRITE_BY_PALETTE
E183	f82r	f82r.4	B2	B2-S005	F051	MC166	f0db6d30cd34f4cb2a4d	Langwärmen	chkeey	ch	ch	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	NONE	ch	chkeey	YES	chkeey	YES	WRITE_BY_PALETTE
E184	f82r	f82r.4	B2	B2-S005	F051	MC004	04a3877f0fc81b7597c9	abziehen	ldy	NONE	NONE	0	0	LAST	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	NONE	ldy	YES	ldy	YES	WRITE_BY_PALETTE
E185	f82r	f82r.4	B2	B2-S006	F052	MC063	5d5e0b288cf36864ed9d	Langfolge	oteey	NONE	NONE	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	NONE	NONE	oteey	YES	oteey	YES	WRITE_BY_PALETTE
E186	f82r	f82r.4	B2	B2-S006	F052	MC040	308e8ea2d5d190c498e8	dorthin einsetzen	qokal	q	NONE|q	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokal	YES	qokal	YES	WRITE_BY_PALETTE
E187	f82r	f82r.4	B2	B2-S006	F052	MC132	c1913ec4ff84148da6d3	Kurzpassage	sheckhy	sh	sh	0	0	MIDDLE	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	sh	sheckhy	YES	sheckhy	YES	WRITE_BY_PALETTE
E188	f82r	f82r.4	B2	B2-S006	F052	MC026	276a7c2d74d1143446f4	einsetzen	qoky	q	NONE|ch|q	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qoky	YES	qoky	YES	WRITE_BY_PALETTE
E189	f82r	f82r.7	B2	B2-S007	F053	MC138	cbb42a4fe68068325d6b	Frischwasser zugeben	dshedy	d	d	1	0	ONLY	DIRECT_VISIBLE	YES	EXECUTABLE_POWERED_CELL	d	d	dshedy	YES	dshedy	YES	WRITE_BY_PALETTE
E190	f82r	f82r.7	B2	B2-S008	F054	MC060	54d0e228ca346110af05	Folgemaß	sotaiin	s	NONE|s	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	NONE	otaiin	NO	sotaiin	YES	WRITE_BY_PALETTE
E191	f82r	f82r.7	B2	B2-S008	F054	MC044	3ae9a121ba0045b913e8	Quelleinsatz	qokar	q	q	0	0	MIDDLE	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokar	YES	qokar	YES	WRITE_BY_PALETTE
E192	f82r	f82r.7	B2	B2-S008	F054	MC128	bc4f1f5c006c74a4d26d	kurz absetzen	shedy	sh	che|sh|t	0	0	LAST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	sh	sh	shedy	YES	shedy	YES	WRITE_BY_PALETTE
E193	f82r	f82r.7	B2	B2-S009	F055	MC149	daa1347f456415fe8737	Folgeabsetzen	solshedy	s	s	0	1	ONLY	INHERITED_VISIBLE	NO	UNLICENSED_OR_UNKNOWN	UNLICENSED	s	solshedy	YES	solshedy	YES	WRITE_BY_PALETTE
E194	f82r	f82r.7	B2	B2-S010	F056	MC002	0275fbf14e07935b0a45	länger einwirken lassen	qokeey	q	NONE|q	0	1	FIRST	INHERITED_VISIBLE	NO	EXECUTABLE_POWERED_CELL	q	q	qokeey	YES	qokeey	YES	WRITE_BY_PALETTE
