audit_id	round	surface	tier	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G653-A02-001	2	chckhal	STRONG_LEARNED_HEAD_COMPOUND	f111r	f111r.50	S	B	3	10	MEDIAL	qokain	lkal	okeey l chedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	okeey lchedy cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	okeey l che y cheekain qokeeokain chckhy cheal keel qokain chckhal lkal	ALL_THREE_EXACT	1	1	[chckhal:?]	trockenes Arzneikompositum, Rohstoffform I	4	3	heißer Ansatz am Ende des Grades | [l:?] | trocken in der Mitte des Grades, abgeschlossen | [cheekain:?] | [qokeeokain:?] | Arzneikompositum: trocken, Gradanfang | [cheal:?] | [keel:?] | heiß, Grad II | [chckhal:?] | [lkal:?]	heißer Ansatz am Ende des Grades | [l:?] | trocken in der Mitte des Grades, abgeschlossen | [cheekain:?] | [qokeeokain:?] | Arzneikompositum: trocken, Gradanfang | [cheal:?] | [keel:?] | heiß, Grad II | trockenes Arzneikompositum, Rohstoffform I | [lkal:?]	0	FAMILY_CONTEXT_COMPATIBLE
G653-A02-002	2	chckhal	STRONG_LEARNED_HEAD_COMPOUND	f111v	f111v.40	S	B	3	5	MEDIAL	chokain	sheckhedy	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeed lchsl	ALL_THREE_EXACT	1	1	[chckhal:?]	trockenes Arzneikompositum, Rohstoffform I	4	3	[ykeeey:?] | [lkain:?] | Arzneikompositum: trocken, Gradanfang | [chokain:?] | [chckhal:?] | feuchtes Arzneikompositum in der Gradmitte, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [lchsl:?]	[ykeeey:?] | [lkain:?] | Arzneikompositum: trocken, Gradanfang | [chokain:?] | trockenes Arzneikompositum, Rohstoffform I | feuchtes Arzneikompositum in der Gradmitte, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [lchsl:?]	0	FAMILY_CONTEXT_COMPATIBLE
G653-A02-003	2	chckhal	STRONG_LEARNED_HEAD_COMPOUND	f78r	f78r.27	B	B	2	2	MEDIAL	daiin	daiil	daiin chckhal daiil aldy	daiin chckhal daiil aldy	doiin chckhal aiil ol y	ALL_THREE_EXACT	1	1	[chckhal:?]	trockenes Arzneikompositum, Rohstoffform I	1	0	Grad-/Maßwert III | [chckhal:?] | [daiil:?] | [aldy:?]	Grad-/Maßwert III | trockenes Arzneikompositum, Rohstoffform I | [daiil:?] | [aldy:?]	0	SHORT_OR_OPAQUE_CONTEXT
G653-A02-004	2	chckhal	STRONG_LEARNED_HEAD_COMPOUND	f83r	f83r.39	B	B	2	4	FINAL	kain	<EOS>	qokain shey kain chckhal	qokain shey kain chckhal	qokain shey kain chckhal	ALL_THREE_EXACT	1	1	[chckhal:?]	trockenes Arzneikompositum, Rohstoffform I	3	3	heiß, Grad II | feucht in der Mitte des Grades | heiß, Grad II | [chckhal:?]	heiß, Grad II | feucht in der Mitte des Grades | heiß, Grad II | trockenes Arzneikompositum, Rohstoffform I	0	FAMILY_CONTEXT_COMPATIBLE
G653-A03-001	3	octhdy	STRONG_LOW_N_RESULT_COMPOUND	f112r	f112r.23	S	B	3	9	MEDIAL	oteor	otychey	qoain qoiin olcheedy dairiy teedy qopol chdy oteor octhdy otychey	qoain qoiin olcheedy dairiy teedy qopol chdy oteor octhdy otychey	qoeiin qoiin olcheedy dairiy teedy qopol chdy oteor octhdy otychey	ALL_THREE_EXACT	1	1	[octhdy:?]	fertig aufbereitete Drogenzubereitung, Grundform	2	2	[qoain:?] | [qoiin:?] | [olcheedy:?] | [dairiy:?] | kalt am Ende des Grades, abgeschlossen | [qopol:?] | trocken am Anfang des Grades, abgeschlossen | [oteor:?] | [octhdy:?] | [otychey:?]	[qoain:?] | [qoiin:?] | [olcheedy:?] | [dairiy:?] | kalt am Ende des Grades, abgeschlossen | [qopol:?] | trocken am Anfang des Grades, abgeschlossen | [oteor:?] | fertig aufbereitete Drogenzubereitung, Grundform | [otychey:?]	0	FAMILY_CONTEXT_COMPATIBLE
G653-A03-002	3	octhdy	STRONG_LOW_N_RESULT_COMPOUND	f114r	f114r.13	S	B	3	3	FINAL	daiin	<EOS>	qokchedy daiin octhdy	qokchedy daiin octhdy	qokchedy daiin octhdy	ALL_THREE_EXACT	1	1	[octhdy:?]	fertig aufbereitete Drogenzubereitung, Grundform	2	2	heiß und trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | [octhdy:?]	heiß und trocken in der Mitte des Grades, abgeschlossen | Grad-/Maßwert III | fertig aufbereitete Drogenzubereitung, Grundform	0	FAMILY_CONTEXT_COMPATIBLE
G653-A04-001	4	chdaly	PROVISIONAL_DAL_HEAD_COMPOUND	f103r	f103r.30	S	B	3	9	FINAL	oteeykshy	<EOS>	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	pcholkchdy sheckhy qokey okaiin shedy chpchy opchedy oteeykshy chdaly	ALL_THREE_EXACT	1	1	[chdaly:?]	trockener Rohdrogenposten, Grundform	4	4	[pcholkchdy:?] | feuchtes Arzneikompositum am Gradanfang | heiß in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | [chpchy:?] | [opchedy:?] | [oteeykshy:?] | [chdaly:?]	[pcholkchdy:?] | feuchtes Arzneikompositum am Gradanfang | heiß in der Mitte des Grades | heiß, Grad III, im Ansatzrahmen | feucht in der Mitte des Grades, abgeschlossen | [chpchy:?] | [opchedy:?] | [oteeykshy:?] | trockener Rohdrogenposten, Grundform	0	FAMILY_CONTEXT_COMPATIBLE
G653-A04-002	4	chdaly	PROVISIONAL_DAL_HEAD_COMPOUND	f112v	f112v.16	S	B	3	9	FINAL	qokeey	<EOS>	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	ALL_THREE_EXACT	1	1	[chdaly:?]	trockener Rohdrogenposten, Grundform	8	8	Samen/Saatgut, Typ/Charge III | heißer Ansatz am Ende des Grades | feucht am Ende des Grades | kalt am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | [chdaly:?]	Samen/Saatgut, Typ/Charge III | heißer Ansatz am Ende des Grades | feucht am Ende des Grades | kalt am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | trockener Rohdrogenposten, Grundform	0	FAMILY_CONTEXT_COMPATIBLE
G653-A04-003	4	chdaly	PROVISIONAL_DAL_HEAD_COMPOUND	f34r	f34r.3	H	B	2	3	MEDIAL	chyty	dar	qotedy chyty chdaly dar chd otedy qotol okedy dody ody kam	qotedy chyty chdaly dar chd otedy qotol okedy dody ody kam	qote y chyty chdaly dar chd otedy qotol oke y ody ody kam	ALL_THREE_EXACT	1	1	[chdaly:?]	trockener Rohdrogenposten, Grundform	5	3	kalt in der Mitte des Grades, abgeschlossen | [chyty:?] | [chdaly:?] | abgemessene Fraktion I | [chd:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kaltes Material | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dody:?] | [ody:?] | [kam:?]	kalt in der Mitte des Grades, abgeschlossen | [chyty:?] | trockener Rohdrogenposten, Grundform | abgemessene Fraktion I | [chd:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kaltes Material | heißer Ansatz in der Mitte des Grades, abgeschlossen | [dody:?] | [ody:?] | [kam:?]	0	FAMILY_CONTEXT_COMPATIBLE
G653-A05-001	5	sodal	PROVISIONAL_DIRECT_BOUNDARY_COMPOUND	f116r	f116r.50	S	B	3	1	INITIAL	<BOS>	ch	sodal ch al chcthy chckhy qol ain ary	sodal chal chcthy chckhy qol ain ary	s dal chal chcthy chckhy qol ain ary	READER_VARIANT	0	0	[sodal:?]	Ansatz aus einem Saatdrogenposten	3	3	[sodal:?] | [ch:?] | [al:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Arzneikompositum: trocken, Gradanfang | [qol:?] | Menge-/Klassenwert II | [ary:?]	Ansatz aus einem Saatdrogenposten | [ch:?] | [al:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Arzneikompositum: trocken, Gradanfang | [qol:?] | Menge-/Klassenwert II | [ary:?]	0	READER_VARIANT_WARNING
G653-A05-002	5	sodal	PROVISIONAL_DIRECT_BOUNDARY_COMPOUND	f42v	f42v.8	H	A	1	1	INITIAL	<BOS>	saiin	sodal saiin	sodal saiin	sodal saiin	ALL_THREE_EXACT	1	1	[sodal:?]	Ansatz aus einem Saatdrogenposten	1	1	[sodal:?] | Samen/Saatgut, Typ/Charge III	Ansatz aus einem Saatdrogenposten | Samen/Saatgut, Typ/Charge III	0	SHORT_OR_OPAQUE_CONTEXT
G653-A06-001	6	skar	EXPLORATORY_SINGLETON_COMPOUND	f83r	f83r.44	B	B	2	1	INITIAL	<BOS>	shedy	skar shedy	skar shedy	skar shedy	ALL_THREE_EXACT	1	1	[skar:?]	heiße Samenfraktion I	1	1	[skar:?] | feucht in der Mitte des Grades, abgeschlossen	heiße Samenfraktion I | feucht in der Mitte des Grades, abgeschlossen	0	EXPLORATORY_SHORT_OR_OPAQUE
