unit_id	trace_position	page_locus_context	SOURCE_TEXT_PACKET	SLOT_PACKET	CARD_PACKET	RENDER_PACKET	REVERSE_PACKET	roundtrip_result	surface_alone_semantics
H5	23	f56r|f56r.18|F019|H5-S005	[GENRE:gib den Auszug als Brusttrank]	EXEMPLAR_TAIL || OPAQUE_PAYLOAD + <ARG_AR> || NONE	c71c72da4e09e0833392 || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD => kchoar	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:b452afa9c201d54277fd	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
H5	24	f56r|f56r.18|F019|H5-S005	[GENRE:bei trockenem Husten]	EXEMPLAR_TAIL || OPAQUE_PAYLOAD || NONE	61a075bc54793c1c781f || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD => sotodan	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:28d3aba0c052de9bcdc1	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
H5	25	f56r|f56r.19|F020|H5-S006	[CARD:ANTEIL?] [REGISTER:H5:I004 als ausgewählten Teil führen]	SELECTION_OR_PART || FRAME_OT(OPAQUE_PAYLOAD) || NONE	faf321940aed922846a9 || ANTEIL? || LICENSED_EXACT_WHOLE_CARD	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT => otchey	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT => digest:239f1e0170f403cb43ab	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
H5	26	f56r|f56r.19|F020|H5-S006	[EXEMPLAR:je Gabe]	EXEMPLAR_TAIL || OPAQUE_PAYLOAD || NONE	9bb7122b386ebbc6138f || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD => keol	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:36a7233753c286cfbec3	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
H5	27	f56r|f56r.19|F020|H5-S006	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?; keine Wortbedeutung] [EXEMPLAR:ein kleines örtliches Maß]	PARAMETER_ASSIGNMENT || OPAQUE_PAYLOAD || VORGABEPARAMETER?	2f1c5e56e8f0ff459065 || MASS? || LICENSED_EXACT_WHOLE_CARD	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD => daiin	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT => digest:521ec0868843b3bf3cda	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	1	f83r|f83r.3|F071|B3-S001	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A011+A022:lasse die Flüssigkeit sich setzen und beende den Schritt]	EXEMPLAR_TAIL || CLOSE(OPAQUE_PAYLOAD) || NONE	3b70942557b3a40e8030 || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; START_SELECTED_STATEMENT => olkeedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:cde5e5006326cca5366c	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	2	f83r|f83r.3|F072|B3-S002	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A003+A011+A022:zum unteren Ablauf hin]	TARGET_ASSIGNMENT || MARK(<ARG_AL>) || NONE	90bcf0a9ec0ef56399e6 || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT => qotal	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:492c035e02e34525af06	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	3	f83r|f83r.3|F072|B3-S002	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A011+A014+A022:benetze den bezeichneten Bereich vollständig und beende den Schritt]	EXEMPLAR_TAIL || CLOSE(OPAQUE_PAYLOAD) || NONE	a84fbe3ad380df345b97 || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD => chkeedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:c7bb314d671d038a45b8	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	4	f83r|f83r.3|F073|B3-S003	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A022:Diese aktive Portion]	EXEMPLAR_TAIL || OPAQUE_PAYLOAD || NONE	b921a237be883a820352 || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT => chey	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:77478ae6fb2e79556792	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	5	f83r|f83r.3|F073|B3-S003	[CARD:MASS?] [FORMAL:VORGABEPARAMETER?;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	PARAMETER_ASSIGNMENT || OPAQUE_PAYLOAD || VORGABEPARAMETER?	2f1c5e56e8f0ff459065 || MASS? || LICENSED_EXACT_WHOLE_CARD	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD => daiin	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT => digest:b5149669bdc2c1b05eb5	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	6	f83r|f83r.3|F073|B3-S003	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A010+A011+A022:Diese aktive Portion]	EXEMPLAR_TAIL || OPAQUE_PAYLOAD || NONE	b921a237be883a820352 || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD => chey	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:77478ae6fb2e79556792	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	7	f83r|f83r.3|F073|B3-S003	[CARD:ABLASSEN?] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001;TARGET/STATION=B3:T001] [EXEMPLAR:A001+A002+A003+A011+A013+A022:die verbrauchte Flüssigkeit zum Auffang- oder Auslassbereich abführen]	TERMINAL_ACTION || CLOSE(OPAQUE_PAYLOAD) || NONE	de7321bface5628e35d6 || ABLASSEN? || LICENSED_EXACT_WHOLE_CARD	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD => lchedy	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT => digest:0c4bee08de30140d7554	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	8	f83r|f83r.3|F074|B3-S004	[FORMAL:STANDARDSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:ACTIVE_ITEM/PREPARATION=B3:I001] [EXEMPLAR:A010+A011+A022:den aktiven Posten nach der örtlichen Vorschrift bemessen]	PARAMETER_ASSIGN || SET(<ARG_AIIN>) || STANDARDSLOT_SETZEN	b5fcea1eaed06b2f2291 || UNKNOWN || LICENSED_FORMAL_SLOT_CARD	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT => qokaiin	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT => digest:f34b09e10080850f7d4b	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	9	f83r|f83r.3|F074|B3-S004	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A003+A011+A022:zum unteren Ablauf hin]	TARGET_ASSIGNMENT || MARK(<ARG_AL>) || NONE	90bcf0a9ec0ef56399e6 || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD => qotal	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:492c035e02e34525af06	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	10	f83r|f83r.3|F074|B3-S004	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A007+A011+A022:Daraus, aus demselben Ansatz]	EXEMPLAR_TAIL || OPAQUE_PAYLOAD || NONE	4d4559019a961b834aa1 || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD => dar	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:38c110a9a6f40b871472	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	11	f83r|f83r.6|F075|B3-S005	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A002+A003+A005+A009+A011+A015+A022:spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt]	EXEMPLAR_TAIL || CLOSE(OPAQUE_PAYLOAD) || NONE	259b2b3b0bf859882e2c || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; START_OR_RESUME_NEXT_SELECTED_STATEMENT => schedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:d08c50428e66eef461be	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	12	f83r|f83r.6|F076|B3-S006	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A001+A008+A011+A022:gieße das erwärmte Wasser ein]	EXEMPLAR_TAIL || VARIANT_D(OPAQUE_PAYLOAD) || NONE	5e8441397e7c0faf042b || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; START_OR_RESUME_NEXT_SELECTED_STATEMENT => chedchy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:d21a00f2100fcc6090e0	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	13	f83r|f83r.6|F076|B3-S006	[FORMAL:LOKALEN_RELATIONSSLOT_SETZEN;KEINE_WORTBEDEUTUNG] [REGISTER:OWNER=B3:O01;TARGET/STATION=B3:T004] [EXEMPLAR:A003+A010+A011+A013+A014+A022:den aktiven Posten an der örtlich bezeichneten Station führen]	TARGET_ASSIGN || SET(<ARG_AL>) || LOKALEN_RELATIONSSLOT_SETZEN	308e8ea2d5d190c498e8 || UNKNOWN || LICENSED_FORMAL_SLOT_CARD	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; KEEP_SELECTED_FIELD_NONCLOSE; CONTINUE_WITHIN_SELECTED_FIELD => qokal	CARD_OR_FORMAL_SKELETON_PLUS_RECORD_CONTEXT => digest:64f94f2d2a0c563649bf	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
B3	14	f83r|f83r.6|F076|B3-S006	[REGISTER:OWNER=B3:O01] [EXEMPLAR:A002+A004+A011+A013+A022:stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt]	EXEMPLAR_TAIL || CLOSE(OPAQUE_PAYLOAD) || NONE	28ffbc88b97772a75f1e || UNKNOWN || RECORD_LOCAL_EXEMPLAR_COPY	COPY_WHOLE_SURFACE_WITHOUT_DECOMPOSITION; ATTACH_SELECTED_CLOSE_AND_COMMIT_FIELD; CONTINUE_WITHIN_SELECTED_FIELD => olchedy	RECORD_LOCAL_EXEMPLAR_CODEBOOK_REQUIRED => digest:f59e1d9d8956493a7b9b	PASS_EXACT_IDENTITY_AND_CONTEXT	NOT_CLAIMED
