page	locus	reader	world	source_text	base_json	extended_json	confidence
f77r	f77r.26	rf1b_clean	Q_JOINT	qoteedy qokee y qokaiin chcthy lche y qokaly	"[""[qoteedy]"", ""[qokee]"", ""[y]"", ""[qokaiin]"", ""[chcthy]"", ""[lche]"", ""[y]"", ""[qokaly]""]"	"[""[qoteedy]"", ""[qokee]"", ""[y]"", ""[qokaiin]"", ""[chcthy]"", ""[lche]"", ""[y]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.26	rf1b_clean	R_JOINT	qoteedy qokee y qokaiin chcthy lche y qokaly	"[""[qoteedy]"", ""[qokee]"", ""[y]"", ""[qokaiin]"", ""[chcthy]"", ""[lche]"", ""[y]"", ""[qokaly]""]"	"[""[qoteedy]"", ""[qokee]"", ""[y]"", ""[qokaiin]"", ""[chcthy]"", ""[lche]"", ""[y]"", ""[qokaly]""]"	C0_UNCONFIRMED
f77r	f77r.27	zl3b_clean	Q_JOINT	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""warm?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	"[""[solchedy]"", ""Wasser?"", ""warm?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	zl3b_clean	R_JOINT	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	it2a_clean	Q_JOINT	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""warm?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	"[""[solchedy]"", ""Wasser?"", ""warm?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	it2a_clean	R_JOINT	solchedy qokain okaiin shedy qokeedy qotedy	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	"[""[solchedy]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	rf1b_clean	Q_JOINT	solche y qokain okaiin shedy qokeedy qotedy	"[""[solche]"", ""[y]"", ""Wasser?"", ""warm?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	"[""[solche]"", ""[y]"", ""Wasser?"", ""warm?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.27	rf1b_clean	R_JOINT	solche y qokain okaiin shedy qokeedy qotedy	"[""[solche]"", ""[y]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	"[""[solche]"", ""[y]"", ""Wasser?"", ""dessen?"", ""[shedy]"", ""[qokeedy]"", ""[qotedy]""]"	C0_UNCONFIRMED
f77r	f77r.28	zl3b_clean	Q_JOINT	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	zl3b_clean	R_JOINT	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	it2a_clean	Q_JOINT	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	it2a_clean	R_JOINT	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	rf1b_clean	Q_JOINT	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.28	rf1b_clean	R_JOINT	olchey qotey qokain olcheedy sar lom	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	"[""[olchey]"", ""[qotey]"", ""Wasser?"", ""[olcheedy]"", ""[sar]"", ""[lom]""]"	C0_UNCONFIRMED
f77r	f77r.29	zl3b_clean	Q_JOINT	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	zl3b_clean	R_JOINT	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	it2a_clean	Q_JOINT	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	it2a_clean	R_JOINT	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	rf1b_clean	Q_JOINT	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.29	rf1b_clean	R_JOINT	saiin cheeol qokeedy qokeedy qotal	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	"[""[saiin]"", ""[cheeol]"", ""[qokeedy]"", ""[qokeedy]"", ""[qotal]""]"	C0_UNCONFIRMED
f77r	f77r.30	zl3b_clean	Q_JOINT	qokaiin chckhey sa iin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[sa]"", ""[iin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	"[""[qokaiin]"", ""[chckhey]"", ""[sa]"", ""[iin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	zl3b_clean	R_JOINT	qokaiin chckhey sa iin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[sa]"", ""[iin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	"[""[qokaiin]"", ""[chckhey]"", ""[sa]"", ""[iin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	it2a_clean	Q_JOINT	qokaiin chckhey saiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[saiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	"[""[qokaiin]"", ""[chckhey]"", ""[saiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	it2a_clean	R_JOINT	qokaiin chckhey saiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[saiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	"[""[qokaiin]"", ""[chckhey]"", ""[saiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	rf1b_clean	Q_JOINT	qokaiin chckhey s aiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[s]"", ""[aiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	"[""[qokaiin]"", ""[chckhey]"", ""[s]"", ""[aiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.30	rf1b_clean	R_JOINT	qokaiin chckhey s aiin qolkain cheeky lol	"[""[qokaiin]"", ""[chckhey]"", ""[s]"", ""[aiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	"[""[qokaiin]"", ""[chckhey]"", ""[s]"", ""[aiin]"", ""[qolkain]"", ""[cheeky]"", ""[lol]""]"	C0_UNCONFIRMED
f77r	f77r.31	zl3b_clean	Q_JOINT	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	zl3b_clean	R_JOINT	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	it2a_clean	Q_JOINT	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	it2a_clean	R_JOINT	qokain chckhy qokeey qotedy qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qotedy]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	rf1b_clean	Q_JOINT	qokain chckhy qokeey qote y qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qote]"", ""[y]"", ""[qotedy]"", ""[qotary]""]"	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qote]"", ""[y]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.31	rf1b_clean	R_JOINT	qokain chckhy qokeey qote y qotedy qotary	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qote]"", ""[y]"", ""[qotedy]"", ""[qotary]""]"	"[""Wasser?"", ""[chckhy]"", ""[qokeey]"", ""[qote]"", ""[y]"", ""[qotedy]"", ""[qotary]""]"	C0_UNCONFIRMED
f77r	f77r.32	zl3b_clean	Q_JOINT	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	"[""[qor]"", ""[ain]"", ""[cheol]"", ""oder?"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	zl3b_clean	R_JOINT	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	"[""[qor]"", ""[ain]"", ""[cheol]"", ""oder?"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	it2a_clean	Q_JOINT	qor ain cheol ol chealor cheey qetaiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qetaiin]"", ""[dary]""]"	"[""[qor]"", ""[ain]"", ""[cheol]"", ""oder?"", ""[chealor]"", ""[cheey]"", ""[qetaiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	it2a_clean	R_JOINT	qor ain cheol ol chealor cheey qetaiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qetaiin]"", ""[dary]""]"	"[""[qor]"", ""[ain]"", ""[cheol]"", ""oder?"", ""[chealor]"", ""[cheey]"", ""[qetaiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	rf1b_clean	Q_JOINT	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	"[""[qor]"", ""[ain]"", ""[cheol]"", ""oder?"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.32	rf1b_clean	R_JOINT	qor ain cheol ol chealor cheey qeteiiin dary	"[""[qor]"", ""[ain]"", ""[cheol]"", ""[ol]"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	"[""[qor]"", ""[ain]"", ""[cheol]"", ""oder?"", ""[chealor]"", ""[cheey]"", ""[qeteiiin]"", ""[dary]""]"	C0_UNCONFIRMED
f77r	f77r.33	zl3b_clean	Q_JOINT	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""[chedy]"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	"[""viel?"", ""wird?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	zl3b_clean	R_JOINT	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""[chedy]"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	"[""viel?"", ""wird?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	it2a_clean	Q_JOINT	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""[chedy]"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	"[""viel?"", ""wird?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	it2a_clean	R_JOINT	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy	"[""viel?"", ""[chedy]"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	"[""viel?"", ""wird?"", ""[qol]"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	rf1b_clean	Q_JOINT	daiin chedy qol kee y qoteeedy sar iiiin cheety dy	"[""viel?"", ""[chedy]"", ""[qol]"", ""[kee]"", ""[y]"", ""[qoteeedy]"", ""[sar]"", ""[iiiin]"", ""[cheety]"", ""[dy]""]"	"[""viel?"", ""wird?"", ""[qol]"", ""[kee]"", ""[y]"", ""[qoteeedy]"", ""[sar]"", ""[iiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.33	rf1b_clean	R_JOINT	daiin chedy qol kee y qoteeedy sar iiiin cheety dy	"[""viel?"", ""[chedy]"", ""[qol]"", ""[kee]"", ""[y]"", ""[qoteeedy]"", ""[sar]"", ""[iiiin]"", ""[cheety]"", ""[dy]""]"	"[""viel?"", ""wird?"", ""[qol]"", ""[kee]"", ""[y]"", ""[qoteeedy]"", ""[sar]"", ""[iiiin]"", ""[cheety]"", ""[dy]""]"	C0_UNCONFIRMED
f77r	f77r.34	zl3b_clean	Q_JOINT	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""[chedy]"", ""[qolchedy]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qolchedy]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	zl3b_clean	R_JOINT	qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""[chedy]"", ""[qolchedy]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qolchedy]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	it2a_clean	Q_JOINT	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""[chedy]"", ""[qol]"", ""[chedy]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qol]"", ""wird?"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	it2a_clean	R_JOINT	qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin	"[""[qokaiin]"", ""[shedy]"", ""[chedy]"", ""[qol]"", ""[chedy]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qol]"", ""wird?"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[raiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	rf1b_clean	Q_JOINT	qokaiin shedy chedy qolche y qokaiin qokaiin checkhy aiin	"[""[qokaiin]"", ""[shedy]"", ""[chedy]"", ""[qolche]"", ""[y]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[aiin]""]"	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qolche]"", ""[y]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[aiin]""]"	C0_UNCONFIRMED
f77r	f77r.34	rf1b_clean	R_JOINT	qokaiin shedy chedy qolche y qokaiin qokaiin checkhy aiin	"[""[qokaiin]"", ""[shedy]"", ""[chedy]"", ""[qolche]"", ""[y]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[aiin]""]"	"[""[qokaiin]"", ""[shedy]"", ""wird?"", ""[qolche]"", ""[y]"", ""[qokaiin]"", ""[qokaiin]"", ""[checkhy]"", ""[aiin]""]"	C0_UNCONFIRMED
f77r	f77r.35	zl3b_clean	Q_JOINT	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Dampf?"", ""warm?"", ""[chedy]"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	"[""Dampf?"", ""warm?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	zl3b_clean	R_JOINT	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Dampf?"", ""dessen?"", ""[chedy]"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	"[""Dampf?"", ""dessen?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	it2a_clean	Q_JOINT	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Dampf?"", ""warm?"", ""[chedy]"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	"[""Dampf?"", ""warm?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	it2a_clean	R_JOINT	solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy	"[""Dampf?"", ""dessen?"", ""[chedy]"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	"[""Dampf?"", ""dessen?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qokaiin]"", ""[chedaiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	rf1b_clean	Q_JOINT	solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy	"[""Dampf?"", ""warm?"", ""[chedy]"", ""Wasser?"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	"[""Dampf?"", ""warm?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.35	rf1b_clean	R_JOINT	solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy	"[""Dampf?"", ""dessen?"", ""[chedy]"", ""Wasser?"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	"[""Dampf?"", ""dessen?"", ""wird?"", ""Wasser?"", ""[sheedy]"", ""[qotaiin]"", ""[che]"", ""[aiin]"", ""[chealy]""]"	C0_UNCONFIRMED
f77r	f77r.36	zl3b_clean	Q_JOINT	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""[chedy]"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	zl3b_clean	R_JOINT	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""[chedy]"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
