page	locus	kind	paragraph_start	paragraph_end	readings_json
f77r	f77r.20	P	0	0	"{""zl3b_clean"": ""qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy"", ""it2a_clean"": ""qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy"", ""rf1b_clean"": ""qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy""}"
f77r	f77r.21	P	0	0	"{""zl3b_clean"": ""chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny"", ""it2a_clean"": ""chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny"", ""rf1b_clean"": ""chedaiin shedy qokeedy qokedy qokeey chedy shear olaiiny""}"
f77r	f77r.22	P	0	0	"{""zl3b_clean"": ""qoteedy al lchedy r oin chy chedaiin cheey okedy qoky"", ""it2a_clean"": ""qoteedy al lchedy r oin chy chedaiin cheey okedy qoky"", ""rf1b_clean"": ""qoteedy al lchedy r oin chy che aiin cheey okedy qoky""}"
f77r	f77r.23	P	0	0	"{""zl3b_clean"": ""sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokal"", ""it2a_clean"": ""sheoky qokaiin chedy lchedy olshedy qokeedy chedy qokol"", ""rf1b_clean"": ""eoky qokaiin che y lche y olshe y qokeedy chedy qokal""}"
f77r	f77r.24	P	0	1	"{""zl3b_clean"": ""daiin dol shor cphey lfcheal shear qolchy"", ""it2a_clean"": ""daiin dol shor cphey lfcheol shear qolchy"", ""rf1b_clean"": ""daiin dol shor cphey lfcheol shear qolchy""}"
f77r	f77r.25	P	1	0	"{""zl3b_clean"": ""otedy qokar shedy qokal shedar dal chedy daror"", ""it2a_clean"": ""otedy qokor shedy qokal shedar dal chedy daror"", ""rf1b_clean"": ""otedy qokor shedy qokal shedar dal chedy daror""}"
f77r	f77r.26	P	0	0	"{""zl3b_clean"": ""qoteedy qokeedy qokaiin chcthy lchedy qokaly"", ""it2a_clean"": ""qoteedy qokeedy qokaiin chcthy lchedy qokaly"", ""rf1b_clean"": ""qoteedy qokee y qokaiin chcthy lche y qokaly""}"
f77r	f77r.27	P	0	0	"{""zl3b_clean"": ""solchedy qokain okaiin shedy qokeedy qotedy"", ""it2a_clean"": ""solchedy qokain okaiin shedy qokeedy qotedy"", ""rf1b_clean"": ""solche y qokain okaiin shedy qokeedy qotedy""}"
f77r	f77r.28	P	0	0	"{""zl3b_clean"": ""olchey qotey qokain olcheedy sar lom"", ""it2a_clean"": ""olchey qotey qokain olcheedy sar lom"", ""rf1b_clean"": ""olchey qotey qokain olcheedy sar lom""}"
f77r	f77r.29	P	0	0	"{""zl3b_clean"": ""saiin cheeol qokeedy qokeedy qotal"", ""it2a_clean"": ""saiin cheeol qokeedy qokeedy qotal"", ""rf1b_clean"": ""saiin cheeol qokeedy qokeedy qotal""}"
f77r	f77r.30	P	0	0	"{""zl3b_clean"": ""qokaiin chckhey sa iin qolkain cheeky lol"", ""it2a_clean"": ""qokaiin chckhey saiin qolkain cheeky lol"", ""rf1b_clean"": ""qokaiin chckhey s aiin qolkain cheeky lol""}"
f77r	f77r.31	P	0	0	"{""zl3b_clean"": ""qokain chckhy qokeey qotedy qotedy qotary"", ""it2a_clean"": ""qokain chckhy qokeey qotedy qotedy qotary"", ""rf1b_clean"": ""qokain chckhy qokeey qote y qotedy qotary""}"
f77r	f77r.32	P	0	0	"{""zl3b_clean"": ""qor ain cheol ol chealor cheey qeteiiin dary"", ""it2a_clean"": ""qor ain cheol ol chealor cheey qetaiin dary"", ""rf1b_clean"": ""qor ain cheol ol chealor cheey qeteiiin dary""}"
f77r	f77r.33	P	0	0	"{""zl3b_clean"": ""daiin chedy qol keedy qoteeedy sar oiiiin cheety dy"", ""it2a_clean"": ""daiin chedy qol keedy qoteeedy sar oiiiin cheety dy"", ""rf1b_clean"": ""daiin chedy qol kee y qoteeedy sar iiiin cheety dy""}"
f77r	f77r.34	P	0	0	"{""zl3b_clean"": ""qokaiin shedy chedy qolchedy qokaiin qokaiin checkhy raiin"", ""it2a_clean"": ""qokaiin shedy chedy qol chedy qokaiin qokaiin checkhy raiin"", ""rf1b_clean"": ""qokaiin shedy chedy qolche y qokaiin qokaiin checkhy aiin""}"
f77r	f77r.35	P	0	0	"{""zl3b_clean"": ""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy"", ""it2a_clean"": ""solkeey okaiin chedy qokain sheedy qokaiin chedaiin chealy"", ""rf1b_clean"": ""solkeey okaiin chedy qokain sheedy qotaiin che aiin chealy""}"
f77r	f77r.36	P	0	0	"{""zl3b_clean"": ""dshedy pchedy qotain chedy dolchl qokeedy qokol olchey"", ""it2a_clean"": ""dshedy pchedy qotain chedy dolchl qokeedy qokol olchey"", ""rf1b_clean"": ""dshedy pchedy qotain chedy dolchl qokeedy qokol olchey""}"
f77r	f77r.37	P	0	1	"{""zl3b_clean"": ""teeolain chey qoteedy qokain cheedy cheey lchedy"", ""it2a_clean"": ""teeolain chey qoteedy qokain cheedy cheey lchedy"", ""rf1b_clean"": ""teeolain chey qotee y qokain cheedy cheey lche y""}"
f77r	f77r.38	P	1	0	"{""zl3b_clean"": ""pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol"", ""it2a_clean"": ""pol shedy qoeedy qokaiin chcphey qol ltaiin shedy qol"", ""rf1b_clean"": ""pol shedy qoee y qokaiin chcphey qol ltaiin she y qol""}"
f77r	f77r.39	P	0	0	"{""zl3b_clean"": ""olaiin cheey sheckhey lsheey qykaiin sheedy laiin"", ""it2a_clean"": ""olaiin cheey sheckhey lsheey qykaiin sheedy laiin"", ""rf1b_clean"": ""olaiin cheey sheckhey lsheey qykaiin shee y laiin""}"
f77r	f77r.40	P	0	0	"{""zl3b_clean"": ""daiiin ol eeedy okaiin sheeol qotaiin shody qoty"", ""it2a_clean"": ""daiiin ol eeedy okaiin sheeol qotaiin shody qoty"", ""rf1b_clean"": ""daiiin ol eee y okaiin sheeol qotaiin o y qoty""}"
f77r	f77r.41	P	0	0	"{""zl3b_clean"": ""daiin sh qolchey qotedy qotal r ain chl s arol"", ""it2a_clean"": ""daiin sh qolchey qotedy qotal rain chlr arol"", ""rf1b_clean"": ""aiin sh qol che qotedy qotal r ain chl s rol""}"
f77r	f77r.42	P	0	0	"{""zl3b_clean"": ""qokeedy qotedy qokeedy qokeedy qokeey s aiin al"", ""it2a_clean"": ""qokeedy qotedy qokeedy qokeedy qokeey raiin al"", ""rf1b_clean"": ""qokeedy qote y qokeedy qokeedy qokeey r aiin al""}"
f77r	f77r.43	P	0	0	"{""zl3b_clean"": ""d chee ol cheedy qotaiin qoteedy qotedy raiin"", ""it2a_clean"": ""dchee ol cheedy qotaiin qoteedy qotedy raiin"", ""rf1b_clean"": ""dchee ol cheedy qotaiin qoteedy qote y raiin""}"
f77r	f77r.44	P	0	0	"{""zl3b_clean"": ""sheey qepchedy qol cheedy qokear cheey loly dy"", ""it2a_clean"": ""sheey qepchedy qol cheedy qokear cheey loly dy"", ""rf1b_clean"": ""sheey qepchedy qol cheedy qoke r cheey loly dy""}"
f77r	f77r.45	P	0	0	"{""zl3b_clean"": ""qokaiin ches lchear dal chr sl s ain ol raiin lod"", ""it2a_clean"": ""qokaiin ches lchear dal chr sls ain ol raiin lod"", ""rf1b_clean"": ""qokaiin ches lchear dal chr sls ain ol r aiin lod""}"
f77r	f77r.46	P	0	0	"{""zl3b_clean"": ""daiin chlchpsheey tal cheol dag as otey daiin"", ""it2a_clean"": ""daiin chlchpsheey tal cheol dam arotey daiin"", ""rf1b_clean"": ""daiin chlchpsheey tal cheol ag ar otey daiin""}"
f77r	f77r.47	P	0	0	"{""zl3b_clean"": ""ysheey dal saiisol sal dalo tain dary dalo"", ""it2a_clean"": ""ysheey dal saiirol sal dalo tain dary dalo"", ""rf1b_clean"": ""ysheey al saiisol sal dalo tain ary dalo""}"
f77r	f77r.48	P	0	1	"{""zl3b_clean"": ""sodar oloky"", ""it2a_clean"": ""sodar oloky"", ""rf1b_clean"": ""sodar oloky""}"
f77r	f77r.49	L	0	0	"{""zl3b_clean"": ""otchdy"", ""it2a_clean"": ""otchdy"", ""rf1b_clean"": ""otchdy""}"
f77r	f77r.50	L	0	0	"{""zl3b_clean"": ""otolaiin o"", ""it2a_clean"": ""otolaiino"", ""rf1b_clean"": ""otolaiino""}"
f81v	f81v.1	P	1	0	"{""zl3b_clean"": ""par shey keedy shekal dal dar ol pchedy shek dain ofalsheky"", ""it2a_clean"": ""par shey keedy shekal dal dar ol pchedy shek dain ofal sheky"", ""rf1b_clean"": ""par shey keedy shekal dal ar ol pchedy shekdain ofal sheky""}"
f81v	f81v.2	P	0	0	"{""zl3b_clean"": ""qokedy okaiin kair okal sar ol kain olkain al ol rol dl"", ""it2a_clean"": ""qokedy okaiin kair okal sar ol kain olkain al ol rol dl"", ""rf1b_clean"": ""qoke y okaiin kair okal sar ol kain olkain al ol rol l""}"
f81v	f81v.3	P	0	0	"{""zl3b_clean"": ""saiin daiin olkeedy okedy dykain shek chdy dalal oldy"", ""it2a_clean"": ""saiin daiin olkeedy okedy dykain shek chdy dalal oldy"", ""rf1b_clean"": ""saiin daiin ol kee y oke y dykain shek chdy dalal oldy""}"
f81v	f81v.4	P	0	0	"{""zl3b_clean"": ""qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy"", ""it2a_clean"": ""qokaiin okain cheeky dy ol kaiin dain dy daiin chckhy"", ""rf1b_clean"": ""qokaiin kain cheeky y ol kaiin dain dy daiin chckhy""}"
f81v	f81v.5	P	0	0	"{""zl3b_clean"": ""okaiin daiin otain chckhy okeedy qoky kar daiin okar"", ""it2a_clean"": ""okaiin daiin otain chckhy okeedy qoky kar daiin okar"", ""rf1b_clean"": ""kaiin aiin otain chckhy okee y qoky kar aiin okar""}"
f81v	f81v.6	P	0	0	"{""zl3b_clean"": ""qokain okaiin ol chedy cheol lky l s aiin okain daldy"", ""it2a_clean"": ""qokain okaiin ol chedy cheol lky ls aiin okain daldy"", ""rf1b_clean"": ""qokain okaiin ol chedy cheol lky l s aiin okain dal y""}"
f81v	f81v.7	P	0	0	"{""zl3b_clean"": ""olor ol sheckhal daiin qokeedal daiin chckhy schedy qol"", ""it2a_clean"": ""olor ol sheckhal daiin qokeedal daiin chckhy schedy qol"", ""rf1b_clean"": ""olor ol sheckhal daiin qokeedal aiin chckhy sche y qol""}"
f81v	f81v.8	P	0	0	"{""zl3b_clean"": ""ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy"", ""it2a_clean"": ""ykol or shedy sheedy qol keedy daiin dkain cphedy oldy"", ""rf1b_clean"": ""yk ol or she y eedy qolkeedy aiin dkain cphedy ol y""}"
f81v	f81v.9	P	0	1	"{""zl3b_clean"": ""yar olchey kaiin okeey daiin olor checkhy daiidy"", ""it2a_clean"": ""yar olchey kaiin okeey daiin olor checkhy daiidy"", ""rf1b_clean"": ""yar ol chey kaiin okeey aiin olor checkhy daii y""}"
f81v	f81v.10	P	1	0	"{""zl3b_clean"": ""polshy ashyteed qop okeedy otedy okshedy qoty dairam"", ""it2a_clean"": ""polshy oshyteed qop okeedy otedy okshedy qoty dairam"", ""rf1b_clean"": ""polshy oshytee qop okee y ote y okshed qok dair am""}"
f81v	f81v.11	P	0	0	"{""zl3b_clean"": ""yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd"", ""it2a_clean"": ""oshey qokeey okeey oky ykeey qoky okylky olchy ky dsholyd"", ""rf1b_clean"": ""yshey qokeey okeey oky ykeey qoky oky lky olchy ky sholyd""}"
f81v	f81v.12	P	0	0	"{""zl3b_clean"": ""qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy"", ""it2a_clean"": ""qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy"", ""rf1b_clean"": ""qol ol chdy e y qokedy ote y chetedy lkedey ytedy""}"
f81v	f81v.13	P	0	0	"{""zl3b_clean"": ""ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal"", ""it2a_clean"": ""ykecsey dched ytedy ytedy dar ykeda iphy qoty ykedy okal"", ""rf1b_clean"": ""ykeey chsed yte y yted dar ykedacphy qoty yke y okal""}"
f81v	f81v.14	P	0	0	"{""zl3b_clean"": ""dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy"", ""it2a_clean"": ""dshedy ykeedy cseeky daiin okedy qokeed qokedy lchpchdy"", ""rf1b_clean"": ""dshedy ykeedy eeky daiin okedy qokeed qokedy lchpchdy""}"
f81v	f81v.15	P	0	0	"{""zl3b_clean"": ""qokal chedy ol sheey salshcthdy qofchedy r chedy ltary"", ""it2a_clean"": ""qokal chedy ol sheey salshcthdy qofchedy r chedy ltary"", ""rf1b_clean"": ""qokal chedy ol sheey salshcthdy qopchedy r chedy ltary""}"
f81v	f81v.16	P	0	0	"{""zl3b_clean"": ""lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy"", ""it2a_clean"": ""lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy"", ""rf1b_clean"": ""l or shedy qoee y ol chy r sh y lshedy dar chdy pchdy""}"
f81v	f81v.17	P	0	0	"{""zl3b_clean"": ""sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral"", ""it2a_clean"": ""sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral"", ""rf1b_clean"": ""sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral""}"
f81v	f81v.18	P	0	0	"{""zl3b_clean"": ""qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky"", ""it2a_clean"": ""qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky"", ""rf1b_clean"": ""qokch y chey ol cheky ol shedy qoke y qokedy chckhy qoky""}"
f81v	f81v.19	P	0	0	"{""zl3b_clean"": ""solkeey ol shedy qokar shckhy dedy qokar qokal dol chy"", ""it2a_clean"": ""solkeey ol shedy qokar sheckhy dcsedy qokar qokal dol chy"", ""rf1b_clean"": ""solkeey ol she y qokar shckhy dedy qokas qokal dol chy""}"
f81v	f81v.20	P	0	0	"{""zl3b_clean"": ""qocthey chekal chedy qokedy lshety qoldy ltedy qotain"", ""it2a_clean"": ""qocthey chekal chody qokedy lshety qoldy ltedy qotain"", ""rf1b_clean"": ""qocthey chekal chedy qoke y lshety qoldy lte y qotain""}"
f81v	f81v.21	P	0	0	"{""zl3b_clean"": ""lsho qokey lshedy lshedy chedy qolky lchedal qol otar"", ""it2a_clean"": ""lsho qokey lshedy lshedy chedy qolky lchedal qol otar"", ""rf1b_clean"": ""lsho qokey lshedy lshe y chedy qolky lchedal qol otar""}"
f81v	f81v.22	P	0	0	"{""zl3b_clean"": ""qokal qol oiin cheey dal lchedy chedy salchtedytar"", ""it2a_clean"": ""qokal qol oiin cheey dal lohedy shedy sal chtedytar"", ""rf1b_clean"": ""qokal qol oiin chee dal lchedy chedy salchtedytar""}"
f81v	f81v.23	P	0	0	"{""zl3b_clean"": ""shol qetchy ykaiin olkain shedy qoky dchedy rol olcthdy"", ""it2a_clean"": ""shol qekchy ykaiin olkain shedy qoky dchedy rol ol cthdy"", ""rf1b_clean"": ""shol qekchy ykaiin olkain e y qoky dchedy rol ol cthdy""}"
f81v	f81v.24	P	0	0	"{""zl3b_clean"": ""ytey okchedy qokal okeey qol cheedy sal teol dchdy ly"", ""it2a_clean"": ""ytey okchedy qokal okeey qol cheedy sal teol dchdy ly"", ""rf1b_clean"": ""ytey okche y qokal okeey qol chee y sal teol dchd ly""}"
f81v	f81v.25	P	0	0	"{""zl3b_clean"": ""oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky"", ""it2a_clean"": ""oshedy qotedy shol chedy yshchey ol chey qol chedy tchd oky"", ""rf1b_clean"": ""oshedy qotedy ol che y yshchey ol chey qol che ytchd oky""}"
f81v	f81v.26	P	0	0	"{""zl3b_clean"": ""ol checholtar oiin okedy dal shey olkeol olkeedy okeol"", ""it2a_clean"": ""ol chechol tar oiin okedy dal shey olkeol olkeedy okeol"", ""rf1b_clean"": ""qol chechol tar iin oke y dal ey olkeol olkeedy okeol""}"
f81v	f81v.27	P	0	1	"{""zl3b_clean"": ""dsheol oiiin olkeedy tedy cheky shckhedy chal"", ""it2a_clean"": ""dsheol oiiin olkeedy tedy cheky shckhedy chal"", ""rf1b_clean"": ""dsheol oiiin olkeedy tedy cheky shckhedy chal""}"
f81v	f81v.28	L	0	0	"{""zl3b_clean"": ""otain olkal"", ""it2a_clean"": ""otoin olkol"", ""rf1b_clean"": ""tain olkal""}"
f83r	f83r.1	P	1	0	"{""zl3b_clean"": ""tchedy lpchedy opedy chepol pchedar shedy qopchedy"", ""it2a_clean"": ""tchedy lpchedy opcsedy chepol pchedar shedy qopchedy"", ""rf1b_clean"": ""tchedy lpche y opcdy chepol pche ar she y qopchedy""}"
f83r	f83r.2	P	0	0	"{""zl3b_clean"": ""sol cheey qokaiin shol lchs shey qoteedy rches ar chedy dor"", ""it2a_clean"": ""sol cheey qokaiin shol lchs shey qoteedy sches ar chedy dor"", ""rf1b_clean"": ""sol cheey qokaiin shol lchs ey qotee y rches ar chedy d r""}"
f83r	f83r.3	P	0	0	"{""zl3b_clean"": ""olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar"", ""it2a_clean"": ""olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar"", ""rf1b_clean"": ""olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar""}"
f83r	f83r.4	P	0	0	"{""zl3b_clean"": ""qokshedy chedy qokedy chkedy daiin shetar shedy qekaiin chedy"", ""it2a_clean"": ""qokshedy chedy qokedy chkedy daiin shetar shedy qekaiin chedy"", ""rf1b_clean"": ""qokshedy che y qokedy chke y daiin shetar shedy qekeiiin chedy""}"
f83r	f83r.5	P	0	0	"{""zl3b_clean"": ""deey qotaiin checkhy qoty cheg shedy qokeey rchedy qoteedy lo"", ""it2a_clean"": ""dsheey qotaiin checkhy qoty cheg shedy qokeey rchedy qokeedy lo"", ""rf1b_clean"": ""deey qotaiin checkhy qoty cheg she y qokeey rchedy qokeedy lo""}"
f83r	f83r.6	P	0	0	"{""zl3b_clean"": ""schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky"", ""it2a_clean"": ""schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky"", ""rf1b_clean"": ""schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky""}"
f83r	f83r.7	P	0	0	"{""zl3b_clean"": ""solshed lsheedy qeeedy qoky o qol rsheedy qokedy qoteedy qoteedy"", ""it2a_clean"": ""solshed lsheedy qeeedy qoky oqol rsheedy qokedy qoteedy qoteedy"", ""rf1b_clean"": ""solshed lsheedy qeeedy qoky oqol r eedy qokedy qoteedy qoteedy""}"
f83r	f83r.8	P	0	1	"{""zl3b_clean"": ""pchedal otedy shecthedchy qoky chedy chary"", ""it2a_clean"": ""pchedal otedy shecthedchy qoky chedy chary"", ""rf1b_clean"": ""pchedal otedy shecthedchy qoky chedy chary""}"
f83r	f83r.9	P	1	0	"{""zl3b_clean"": ""pchor checphedy qokedy lsheedy qokchdy r shedkedy qopshdy qopy"", ""it2a_clean"": ""pchor checphedy qokedy lsheedy qokchdy r shedkedy qofshdy qopy"", ""rf1b_clean"": ""pchor checphedy qokedy lsheedy qokchdy r shedkedy qofshdy qopy""}"
f83r	f83r.10	P	0	0	"{""zl3b_clean"": ""olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam"", ""it2a_clean"": ""olkeey rchs cheen ols aiin skal dain cthal saiin chky lal ram"", ""rf1b_clean"": ""olkeey rchs cheeb ols aiin skal dain cthalsaiin chky lal sam""}"
f83r	f83r.11	P	0	0	"{""zl3b_clean"": ""sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo"", ""it2a_clean"": ""sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo"", ""rf1b_clean"": ""sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo""}"
f83r	f83r.12	P	0	0	"{""zl3b_clean"": ""qockhol sheckhy otal qokeal sheckhdy al okedy qokedy qokal"", ""it2a_clean"": ""qockhol sheckhy otal qokeal cseckhdy ckol okedy qokedy qokal"", ""rf1b_clean"": ""qockhol sheckhy tal qokeal eckhdy l okedy qokedy qokal""}"
f83r	f83r.13	P	0	0	"{""zl3b_clean"": ""salcheol tar shedy s altedy sair qokedy qedy lchcphedy ldar"", ""it2a_clean"": ""solcheol tar shedy saltedy sair qokedy qpchedy lchcphedy ldar"", ""rf1b_clean"": ""solcheol tar shedy s altedy s air qotedy qedy lchcphedy ldar""}"
f83r	f83r.14	P	0	0	"{""zl3b_clean"": ""qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy"", ""it2a_clean"": ""qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy"", ""rf1b_clean"": ""qokchedy qokeedy shedy qokedy dal lchedy qokaiin shcthy dal sy""}"
f83r	f83r.15	P	0	0	"{""zl3b_clean"": ""saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy"", ""it2a_clean"": ""saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy"", ""rf1b_clean"": ""saiin shedal shecthy chey tal shcthy dalchdy qotche y lche y""}"
f83r	f83r.16	P	0	0	"{""zl3b_clean"": ""tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror"", ""it2a_clean"": ""tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror"", ""rf1b_clean"": ""tchedy qokchdy cheedar chldaiin che y qokain checthy chealror""}"
f83r	f83r.17	P	0	1	"{""zl3b_clean"": ""dcheokedy lkeed shckhey ytaiin shechy schety"", ""it2a_clean"": ""dcheo kedy lkeed shckhey ytaiin shechy schety"", ""rf1b_clean"": ""dcheokedy lkeed shckhey ytaiin shechy schety""}"
f83r	f83r.18	P	1	0	"{""zl3b_clean"": ""pdalshdy shocphedy otor shedy opshedy otshdy qokedol shdy soldy"", ""it2a_clean"": ""pdal shdy shocphedy otor shedy opshedy otshdy qokedal shdy soldy"", ""rf1b_clean"": ""pdalshdy shocphedy otor shedy opshedy otshdy qokedal shdy soldy""}"
f83r	f83r.19	P	0	0	"{""zl3b_clean"": ""sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy"", ""it2a_clean"": ""sor shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy"", ""rf1b_clean"": ""sar she aiin ockhey sain ched she y qetal dal she y shey l chedy""}"
f83r	f83r.20	P	0	0	"{""zl3b_clean"": ""solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin"", ""it2a_clean"": ""solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin"", ""rf1b_clean"": ""solkeedy qoteedy qokeey qokedy sol cheeety qoke y qoky saiin""}"
