record	locus	at	word	version	render	read_status	row_status
F83_P1	f83r.6	f83r.6:5	qokaiin	L	[qokaiin — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:6	chedy	L	erwärme Material@f83r.5:7	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:7	qokeedy	L	entnimm Probe, Ergebnis 2 aus f83r.5:7; zwei Teile: f83r.6:8	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:8	lchedy	L	Rückstand	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:9	qoky	L	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:1	solshed	L	[solshed — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:2	lsheedy	L	[lsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:3	qeeedy	L	[qeeedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:4	qoky	L	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:5	o	L	[o — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:6	qol	L	[qol — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:7	rsheedy	L	[rsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	L	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P1	f83r.7	f83r.7:9	qoteedy	L	[qoteedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:10	qoteedy	L	[qoteedy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:1	pchedal	L	[pchedal — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:2	otedy	L	[otedy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:3	shecthedchy	L	[shecthedchy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:4	qoky	L	[qoky — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:5	chedy	L	erwärme Material@f83r.6:8	HYPOTHESIS	recorded
F83_P1	f83r.8	f83r.8:6	chary	L	[chary — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:1	pchor	L	[pchor — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:2	checphedy	L	[checphedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	L	Material@f83r.11:2 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P2	f83r.9	f83r.9:4	lsheedy	L	[lsheedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:5	qokchdy	L	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:6	r	L	[r — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:7	shedkedy	L	[shedkedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:8	qopshdy	L	[qopshdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:9	qopy	L	[qopy — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:1	olkeey	L	[olkeey — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:2	rchs	L	[rchs — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:3	cheeb	L	[cheeb — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:4	ols	L	[ols — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:5	aiin	L	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:6	skal	L	[skal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:7	dain	L	[dain — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:8	cthal	L	[cthal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:9	s	L	[s — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:10	aiin	L	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:11	chky	L	[chky — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:12	lal	L	[lal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:13	sam	L	[sam — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:1	sor	L	[sor — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:2	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:3	qokaiin	L	[qokaiin — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:4	chkain	L	[chkain — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:5	shcthey	L	[shcthey — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	L	Material@f83r.11:9 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:7	okair	L	[okair — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:8	sheedy	L	[sheedy — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:9	lchedy	L	Rückstand	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:10	lo	L	[lo — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:1	qockhol	L	[qockhol — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:2	sheckhy	L	[sheckhy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:3	otal	L	[otal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:4	qokeal	L	[qokeal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:5	sheckhdy	L	[sheckhdy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:6	al	L	[al — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:7	okedy	L	[okedy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	L	Material@f83r.13:3 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P2	f83r.12	f83r.12:9	qokal	L	[qokal — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:1	salcheol	L	[salcheol — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:2	tar	L	[tar — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:3	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P2	f83r.13	f83r.13:4	s	L	[s — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:5	altedy	L	[altedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:6	sair	L	[sair — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	L	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P2	f83r.13	f83r.13:8	qedy	L	[qedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:9	lchcphedy	L	[lchcphedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:10	ldar	L	[ldar — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:1	qokchedy	L	[qokchedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:2	qokeedy	L	entnimm Probe, Ergebnis 2 aus f83r.13:3; zwei Teile: f83r.14:3,f83r.14:6	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:3	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:4	qokshedy	L	[qokshedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:5	dal	L	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:6	lchedy	L	Rückstand	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:7	qokaiin	L	[qokaiin — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:8	shcthy	L	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:9	dal	L	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:10	sy	L	[sy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:1	saiin	L	[saiin — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:2	shedal	L	[shedal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:3	shecthy	L	[shecthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:4	chey	L	[chey — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:5	tal	L	[tal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:6	shcthy	L	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:7	dalchdy	L	[dalchdy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:8	qotchedy	L	[qotchedy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:9	lchedy	L	Rückstand	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:1	tchedy	L	[tchedy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:2	qokchdy	L	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:3	cheedar	L	[cheedar — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:4	chldaiin	L	[chldaiin — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:5	chedy	L	erwärme Material@f83r.15:9	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:6	qokain	L	[qokain — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:7	checthy	L	[checthy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:8	chealror	L	[chealror — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:1	dcheokedy	L	[dcheokedy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:2	lkeed	L	[lkeed — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:3	shckhey	L	[shckhey — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:4	ytaiin	L	[ytaiin — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:5	shechy	L	[shechy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:6	schety	L	[schety — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:1	pdalshdy	L	[pdalshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:2	shocphedy	L	[shocphedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:3	otor	L	[otor — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:4	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P3	f83r.18	f83r.18:5	opshedy	L	[opshedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:6	otshdy	L	[otshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:7	qokedol	L	[qokedol — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:8	shdy	L	[shdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:9	soldy	L	[soldy — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:1	sar	L	[sar — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:2	shedaiin	L	[shedaiin — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:3	ockhey	L	[ockhey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:4	sain	L	[sain — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:5	ched	L	[ched — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:6	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:7	qetal	L	[qetal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:8	dal	L	[dal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:9	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:10	shey	L	[shey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:11	lchedy	L	Rückstand	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:1	solkeedy	L	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:2	qoteedy	L	[qoteedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:3	qokeey	L	Flüssigkeit	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	L	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:5	sol	L	[sol — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:6	cheeety	L	[cheeety — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	L	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:8	qoky	L	[qoky — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:9	saiin	L	[saiin — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:1	solkeedy	L	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	L	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:3	otedy	L	[otedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:4	sol	L	[sol — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:5	chedy	L	erwärme Material@f83r.20:3	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:6	lkedy	L	[lkedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:7	qokchedy	L	[qokchedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	L	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:9	chckhdy	L	[chckhdy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:10	sar	L	[sar — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:1	schedair	L	[schedair — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:2	otchedy	L	[otchedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:3	qokeedy	L	entnimm Probe, Ergebnis 2 aus f83r.20:3; zwei Teile: f83r.23:4	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:4	chedain	L	[chedain — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:5	chedy	L	erwärme Material@f83r.20:3	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:6	qotedaiin	L	[qotedaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:7	otaiin	L	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:8	otedy	L	[otedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:9	ldy	L	[ldy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:1	tchedy	L	[tchedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:2	qotedy	L	[qotedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:3	qokal	L	[qokal — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:4	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	L	Material@f83r.24:6 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P3	f83r.23	f83r.23:6	shecthedy	L	[shecthedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:7	shecthy	L	[shecthy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:8	otor	L	[otor — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:9	chedy	L	erwärme Material@f83r.23:4	HYPOTHESIS	recorded
F83_P3	f83r.24	f83r.24:1	soiiin	L	[soiiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:2	checthy	L	[checthy — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:3	chety	L	[chety — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:4	otaiin	L	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:5	olsaly	L	[olsaly — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:6	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:1	qokeedy	L	entnimm Probe, Ergebnis 2 aus NONE; zwei Teile: f83r.25:3	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:2	qolchey	L	[qolchey — offen]	OPEN	recorded
F83_P4	f83r.25	f83r.25:3	qokeey	L	Flüssigkeit	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	L	Material@f83r.26:2 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:5	chedy	L	erwärme Material@f83r.25:3	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:6	otal	L	[otal — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:1	otchey	L	[otchey — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:2	qokeey	L	Flüssigkeit	HYPOTHESIS	recorded
F83_P4	f83r.26	f83r.26:3	qoky	L	[qoky — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:4	tol	L	[tol — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:5	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P4	f83r.26	f83r.26:6	qokylddy	L	[qokylddy — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:1	dain	L	[dain — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:2	chedy	L	erwärme Material@f83r.26:5	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:3	qokeedy	L	entnimm Probe, Ergebnis 2 aus f83r.26:5; zwei Teile: f83r.27:4,f83r.27:5	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:4	shckhedy	L	Teilportion	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:5	shckhedy	L	Teilportion	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:1	saiin	L	[saiin — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:2	cheeky	L	[cheeky — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:3	sheey	L	beobachtet klar: Material@f83r.27:5; SAMPLE_LICENSED	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	L	Material@f83r.28:5 ist klar; SUPPORTED_SAMPLE	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:5	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:6	oldy	L	[oldy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:1	salchedy	L	[salchedy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:2	cheey	L	[cheey — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:3	qody	L	[qody — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:4	kesd	L	[kesd — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:5	oldy	L	[oldy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:1	s	L	[s — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:2	okeedy	L	[okeedy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:3	qokeedy	L	entnimm Probe, Ergebnis 2 aus f83r.28:5; zwei Teile: ?	HYPOTHESIS	recorded
F83_P4	f83r.30	f83r.30:4	qoky	L	[qoky — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:5	saii	L	[saii — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:1	techedy	L	[techedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:2	qotchedy	L	[qotchedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:3	okeedy	L	[okeedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:4	ldy	L	[ldy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:1	cheol	L	[cheol — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:2	qokchedy	L	[qokchedy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:3	lchedy	L	Rückstand	HYPOTHESIS	recorded
F83_P5	f83r.32	f83r.32:4	qokey	L	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:1	sy	L	[sy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:2	s	L	[s — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:3	aiin	L	[aiin — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:4	sheekchy	L	[sheekchy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:5	qokey	L	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:6	sain	L	[sain — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:1	shky	L	[shky — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:2	lchedy	L	Rückstand	HYPOTHESIS	recorded
F83_P5	f83r.34	f83r.34:3	dolshed	L	[dolshed — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:4	qokchy	L	[qokchy — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:1	saiin	L	[saiin — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:2	cheky	L	[cheky — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:3	okeeol	L	[okeeol — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:4	okain	L	[okain — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:5	chdy	L	[chdy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:1	sor	L	[sor — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:2	aiin	L	[aiin — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:3	shy	L	[shy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:4	shey	L	[shey — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:5	lshedy	L	[lshedy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:6	qoky	L	[qoky — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:1	sol	L	[sol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:2	lkedy	L	[lkedy — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:3	lchedy	L	Rückstand	HYPOTHESIS	recorded
F83_P5	f83r.37	f83r.37:4	qokol	L	[qokol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:5	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_P5	f83r.38	f83r.38:1	or	L	[or — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:2	chey	L	[chey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:3	qockhey	L	[qockhey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:4	dairydy	L	[dairydy — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:1	qokain	L	[qokain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:2	shey	L	[shey — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:3	kain	L	[kain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:4	chckhal	L	[chckhal — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:1	solchedy	L	[solchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:2	olchedy	L	[olchedy — offen]	OPEN	recorded
