record	locus	at	word	version	render	read_status	row_status
F83_P1	f83r.4	f83r.4:9	chedy	U	erwärme Material@f83r.4:7	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:1	deey	U	[deey — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:2	qotaiin	U	[qotaiin — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:3	checkhy	U	[checkhy — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:4	qoty	U	[qoty — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:5	cheg	U	[cheg — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:6	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:7	qokeey	U	Flüssigkeit	HYPOTHESIS	recorded
F83_P1	f83r.5	f83r.5:8	rchedy	U	[rchedy — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:9	qoteedy	U	[qoteedy — offen]	OPEN	recorded
F83_P1	f83r.5	f83r.5:10	lo	U	[lo — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:1	schedy	U	[schedy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:2	chedchy	U	[chedchy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:3	qokal	U	[qokal — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:4	olchedy	U	[olchedy — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:5	qokaiin	U	[qokaiin — offen]	OPEN	recorded
F83_P1	f83r.6	f83r.6:6	chedy	U	erwärme Material@f83r.5:7	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:7	qokeedy	U	teile aus f83r.5:7; zwei Teile: f83r.6:8	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:8	lchedy	U	Rückstand	HYPOTHESIS	recorded
F83_P1	f83r.6	f83r.6:9	qoky	U	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:1	solshed	U	[solshed — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:2	lsheedy	U	[lsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:3	qeeedy	U	[qeeedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:4	qoky	U	[qoky — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:5	o	U	[o — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:6	qol	U	[qol — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:7	rsheedy	U	[rsheedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	U	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P1	f83r.7	f83r.7:9	qoteedy	U	[qoteedy — offen]	OPEN	recorded
F83_P1	f83r.7	f83r.7:10	qoteedy	U	[qoteedy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:1	pchedal	U	[pchedal — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:2	otedy	U	[otedy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:3	shecthedchy	U	[shecthedchy — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:4	qoky	U	[qoky — offen]	OPEN	recorded
F83_P1	f83r.8	f83r.8:5	chedy	U	erwärme Material@f83r.6:8	HYPOTHESIS	recorded
F83_P1	f83r.8	f83r.8:6	chary	U	[chary — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:1	pchor	U	[pchor — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:2	checphedy	U	[checphedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	U	Material@f83r.11:2 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P2	f83r.9	f83r.9:4	lsheedy	U	[lsheedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:5	qokchdy	U	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:6	r	U	[r — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:7	shedkedy	U	[shedkedy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:8	qopshdy	U	[qopshdy — offen]	OPEN	recorded
F83_P2	f83r.9	f83r.9:9	qopy	U	[qopy — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:1	olkeey	U	[olkeey — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:2	rchs	U	[rchs — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:3	cheeb	U	[cheeb — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:4	ols	U	[ols — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:5	aiin	U	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:6	skal	U	[skal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:7	dain	U	[dain — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:8	cthal	U	[cthal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:9	s	U	[s — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:10	aiin	U	[aiin — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:11	chky	U	[chky — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:12	lal	U	[lal — offen]	OPEN	recorded
F83_P2	f83r.10	f83r.10:13	sam	U	[sam — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:1	sor	U	[sor — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:2	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:3	qokaiin	U	[qokaiin — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:4	chkain	U	[chkain — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:5	shcthey	U	[shcthey — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	U	Material@f83r.11:9 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:7	okair	U	[okair — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:8	sheedy	U	[sheedy — offen]	OPEN	recorded
F83_P2	f83r.11	f83r.11:9	lchedy	U	Rückstand	HYPOTHESIS	recorded
F83_P2	f83r.11	f83r.11:10	lo	U	[lo — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:1	qockhol	U	[qockhol — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:2	sheckhy	U	[sheckhy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:3	otal	U	[otal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:4	qokeal	U	[qokeal — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:5	sheckhdy	U	[sheckhdy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:6	al	U	[al — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:7	okedy	U	[okedy — offen]	OPEN	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	U	Material@f83r.13:3 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P2	f83r.12	f83r.12:9	qokal	U	[qokal — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:1	salcheol	U	[salcheol — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:2	tar	U	[tar — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:3	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P2	f83r.13	f83r.13:4	s	U	[s — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:5	altedy	U	[altedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:6	sair	U	[sair — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	U	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P2	f83r.13	f83r.13:8	qedy	U	[qedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:9	lchcphedy	U	[lchcphedy — offen]	OPEN	recorded
F83_P2	f83r.13	f83r.13:10	ldar	U	[ldar — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:1	qokchedy	U	[qokchedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:2	qokeedy	U	teile aus f83r.13:3; zwei Teile: f83r.14:3,f83r.14:6	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:3	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:4	qokshedy	U	[qokshedy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:5	dal	U	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:6	lchedy	U	Rückstand	HYPOTHESIS	recorded
F83_P2	f83r.14	f83r.14:7	qokaiin	U	[qokaiin — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:8	shcthy	U	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:9	dal	U	[dal — offen]	OPEN	recorded
F83_P2	f83r.14	f83r.14:10	sy	U	[sy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:1	saiin	U	[saiin — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:2	shedal	U	[shedal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:3	shecthy	U	[shecthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:4	chey	U	[chey — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:5	tal	U	[tal — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:6	shcthy	U	[shcthy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:7	dalchdy	U	[dalchdy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:8	qotchedy	U	[qotchedy — offen]	OPEN	recorded
F83_P2	f83r.15	f83r.15:9	lchedy	U	Rückstand	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:1	tchedy	U	[tchedy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:2	qokchdy	U	[qokchdy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:3	cheedar	U	[cheedar — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:4	chldaiin	U	[chldaiin — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:5	chedy	U	erwärme Material@f83r.15:9	HYPOTHESIS	recorded
F83_P2	f83r.16	f83r.16:6	qokain	U	[qokain — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:7	checthy	U	[checthy — offen]	OPEN	recorded
F83_P2	f83r.16	f83r.16:8	chealror	U	[chealror — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:1	dcheokedy	U	[dcheokedy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:2	lkeed	U	[lkeed — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:3	shckhey	U	[shckhey — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:4	ytaiin	U	[ytaiin — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:5	shechy	U	[shechy — offen]	OPEN	recorded
F83_P2	f83r.17	f83r.17:6	schety	U	[schety — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:1	pdalshdy	U	[pdalshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:2	shocphedy	U	[shocphedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:3	otor	U	[otor — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:4	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P3	f83r.18	f83r.18:5	opshedy	U	[opshedy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:6	otshdy	U	[otshdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:7	qokedol	U	[qokedol — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:8	shdy	U	[shdy — offen]	OPEN	recorded
F83_P3	f83r.18	f83r.18:9	soldy	U	[soldy — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:1	sar	U	[sar — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:2	shedaiin	U	[shedaiin — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:3	ockhey	U	[ockhey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:4	sain	U	[sain — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:5	ched	U	[ched — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:6	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:7	qetal	U	[qetal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:8	dal	U	[dal — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:9	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P3	f83r.19	f83r.19:10	shey	U	[shey — offen]	OPEN	recorded
F83_P3	f83r.19	f83r.19:11	lchedy	U	Rückstand	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:1	solkeedy	U	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:2	qoteedy	U	[qoteedy — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:3	qokeey	U	Flüssigkeit	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	U	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:5	sol	U	[sol — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:6	cheeety	U	[cheeety — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	U	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P3	f83r.20	f83r.20:8	qoky	U	[qoky — offen]	OPEN	recorded
F83_P3	f83r.20	f83r.20:9	saiin	U	[saiin — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:1	solkeedy	U	[solkeedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	U	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:3	otedy	U	[otedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:4	sol	U	[sol — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:5	chedy	U	erwärme Material@f83r.20:3	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:6	lkedy	U	[lkedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:7	qokchedy	U	[qokchedy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	U	Material@NONE ist klar; MISSING_TARGET	HYPOTHESIS	recorded
F83_P3	f83r.21	f83r.21:9	chckhdy	U	[chckhdy — offen]	OPEN	recorded
F83_P3	f83r.21	f83r.21:10	sar	U	[sar — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:1	schedair	U	[schedair — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:2	otchedy	U	[otchedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:3	qokeedy	U	teile aus f83r.20:3; zwei Teile: f83r.23:4	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:4	chedain	U	[chedain — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:5	chedy	U	erwärme Material@f83r.20:3	HYPOTHESIS	recorded
F83_P3	f83r.22	f83r.22:6	qotedaiin	U	[qotedaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:7	otaiin	U	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:8	otedy	U	[otedy — offen]	OPEN	recorded
F83_P3	f83r.22	f83r.22:9	ldy	U	[ldy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:1	tchedy	U	[tchedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:2	qotedy	U	[qotedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:3	qokal	U	[qokal — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:4	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	U	Material@f83r.24:6 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P3	f83r.23	f83r.23:6	shecthedy	U	[shecthedy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:7	shecthy	U	[shecthy — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:8	otor	U	[otor — offen]	OPEN	recorded
F83_P3	f83r.23	f83r.23:9	chedy	U	erwärme Material@f83r.23:4	HYPOTHESIS	recorded
F83_P3	f83r.24	f83r.24:1	soiiin	U	[soiiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:2	checthy	U	[checthy — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:3	chety	U	[chety — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:4	otaiin	U	[otaiin — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:5	olsaly	U	[olsaly — offen]	OPEN	recorded
F83_P3	f83r.24	f83r.24:6	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:1	qokeedy	U	teile aus NONE; zwei Teile: f83r.25:3	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:2	qolchey	U	[qolchey — offen]	OPEN	recorded
F83_P4	f83r.25	f83r.25:3	qokeey	U	Flüssigkeit	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	U	Material@f83r.26:2 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:5	chedy	U	erwärme Material@f83r.25:3	HYPOTHESIS	recorded
F83_P4	f83r.25	f83r.25:6	otal	U	[otal — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:1	otchey	U	[otchey — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:2	qokeey	U	Flüssigkeit	HYPOTHESIS	recorded
F83_P4	f83r.26	f83r.26:3	qoky	U	[qoky — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:4	tol	U	[tol — offen]	OPEN	recorded
F83_P4	f83r.26	f83r.26:5	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P4	f83r.26	f83r.26:6	qokylddy	U	[qokylddy — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:1	dain	U	[dain — offen]	OPEN	recorded
F83_P4	f83r.27	f83r.27:2	chedy	U	erwärme Material@f83r.26:5	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:3	qokeedy	U	teile aus f83r.26:5; zwei Teile: f83r.27:4,f83r.27:5	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:4	shckhedy	U	Teilportion	HYPOTHESIS	recorded
F83_P4	f83r.27	f83r.27:5	shckhedy	U	Teilportion	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:1	saiin	U	[saiin — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:2	cheeky	U	[cheeky — offen]	OPEN	recorded
F83_P4	f83r.28	f83r.28:3	sheey	U	beobachtet klar: Material@f83r.27:5; DIRECT_ONLY	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	U	Material@f83r.28:5 ist klar; UNSUPPORTED	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:5	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P4	f83r.28	f83r.28:6	oldy	U	[oldy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:1	salchedy	U	[salchedy — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:2	cheey	U	[cheey — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:3	qody	U	[qody — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:4	kesd	U	[kesd — offen]	OPEN	recorded
F83_P4	f83r.29	f83r.29:5	oldy	U	[oldy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:1	s	U	[s — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:2	okeedy	U	[okeedy — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:3	qokeedy	U	teile aus f83r.28:5; zwei Teile: ?	HYPOTHESIS	recorded
F83_P4	f83r.30	f83r.30:4	qoky	U	[qoky — offen]	OPEN	recorded
F83_P4	f83r.30	f83r.30:5	saii	U	[saii — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:1	techedy	U	[techedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:2	qotchedy	U	[qotchedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:3	okeedy	U	[okeedy — offen]	OPEN	recorded
F83_P5	f83r.31	f83r.31:4	ldy	U	[ldy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:1	cheol	U	[cheol — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:2	qokchedy	U	[qokchedy — offen]	OPEN	recorded
F83_P5	f83r.32	f83r.32:3	lchedy	U	Rückstand	HYPOTHESIS	recorded
F83_P5	f83r.32	f83r.32:4	qokey	U	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:1	sy	U	[sy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:2	s	U	[s — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:3	aiin	U	[aiin — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:4	sheekchy	U	[sheekchy — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:5	qokey	U	[qokey — offen]	OPEN	recorded
F83_P5	f83r.33	f83r.33:6	sain	U	[sain — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:1	shky	U	[shky — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:2	lchedy	U	Rückstand	HYPOTHESIS	recorded
F83_P5	f83r.34	f83r.34:3	dolshed	U	[dolshed — offen]	OPEN	recorded
F83_P5	f83r.34	f83r.34:4	qokchy	U	[qokchy — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:1	saiin	U	[saiin — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:2	cheky	U	[cheky — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:3	okeeol	U	[okeeol — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:4	okain	U	[okain — offen]	OPEN	recorded
F83_P5	f83r.35	f83r.35:5	chdy	U	[chdy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:1	sor	U	[sor — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:2	aiin	U	[aiin — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:3	shy	U	[shy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:4	shey	U	[shey — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:5	lshedy	U	[lshedy — offen]	OPEN	recorded
F83_P5	f83r.36	f83r.36:6	qoky	U	[qoky — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:1	sol	U	[sol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:2	lkedy	U	[lkedy — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:3	lchedy	U	Rückstand	HYPOTHESIS	recorded
F83_P5	f83r.37	f83r.37:4	qokol	U	[qokol — offen]	OPEN	recorded
F83_P5	f83r.37	f83r.37:5	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_P5	f83r.38	f83r.38:1	or	U	[or — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:2	chey	U	[chey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:3	qockhey	U	[qockhey — offen]	OPEN	recorded
F83_P5	f83r.38	f83r.38:4	dairydy	U	[dairydy — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:1	qokain	U	[qokain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:2	shey	U	[shey — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:3	kain	U	[kain — offen]	OPEN	recorded
F83_P5	f83r.39	f83r.39:4	chckhal	U	[chckhal — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:1	solchedy	U	[solchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:2	olchedy	U	[olchedy — offen]	OPEN	recorded
F83_P5	f83r.40	f83r.40:3	chedaiin	U	[chedaiin — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:1	solkey	U	[solkey — offen]	OPEN	recorded
