binding_id	source_reading_id	source_gdt	evidence_path	selector	field_assertions	evidence_role	score_credit_family_ids	normalization_class	matched_row_fingerprint_sha256	source_row_match	evidence_status	historical_confirmation
B11_OTCHDY_DBIT	otchdy#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/GRID_8_D_BIT_STATE_CONTROLS.tsv	surface=otchdy;sister_surface=otchy	surface_d_bit=1;sister_d_bit=0;v62_class=RESULT_PARTICIPLE;evidence=COMPLETE_GDT624_D_BIT_STATE_BINDING__DOES_NOT_IDENTIFY_RESULT_SEMANTICS	RESULT_SISTER_CONTROL	NONE	KEEP_REACHED_STATE_WITH_CAUTION	835257e85465f1d2c62a6cdd1462dd2e5db117cf29bff3f84ad5c2e82fcd1643	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B12_OTCHDY_REVISION	otchdy#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	page=f105r;locus=f105r.2;ordinal=5;surface=otchdy	sister_surface=otchy;v62_literal_gloss_de=kalt-trockener Ansatz, Anfangsstufe erreicht;v62_class=RESULT_PARTICIPLE;formal_dy_status=MIXED_FORMAL_DY;action_after=0	EXACT_RESULT_POSITION	NONE	KEEP_REACHED_STATE_WITH_CAUTION	0d82d22ed1767477c03f69aaa723957acc22f04776ffcf2f3ad6c31ed44da949	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B13_OTCHDY_RULE	otchdy#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P016;surface=otchdy	expected_v63_gloss_de=kalt-trockener Ansatz, Anfangsstufe erreicht;v64_main_gloss_de=kalt-trockene Zubereitung, Anfangsstufe erreicht;practical_head_de=Trockenzubereitung;live_rivals_de=Kaltansatz|Trockenrückstand;decision_class=INTERMEDIATE_DRY_PREPARATION	LOCAL_HEAD_RULE	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT	4268a3c64e548d01d332e70ac2df17241e77faba7b7bff2154ce651e8bc16f37	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B14_OTCHDY_POSITION	otchdy#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	page=f105r;locus=f105r.2;token_ordinal=5;surface=otchdy	v64_rule_id=P016;v64_token_gloss_de=kalt-trockene Zubereitung, Anfangsstufe erreicht;decision_class=INTERMEDIATE_DRY_PREPARATION;preparation_roles=HEAD;v64_changed=1	EXACT_POSITION	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT	f04bd85c93799e628264d8e8dbe8a209c0066c095e9f01bff42e72003d168045	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B15_OKCHEDY_GRID	okchedy#1	GDT647	experiments/yolo/gdt647_quality_subdegree_family_migration/artifacts/FAMILY_MIGRATION_DECK.tsv	cell_id=G647-C26;surface=okchedy	family=QUALITY_COMPOUND_O_CARRIER;composition=o+k+ch+e+d+y;new_meaning_de=heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen;decision=ADD_V24_EXACT_WHOLE;zl3b_occurrences=23;pages=16;reader_anchor=ALL_READER_EXACT	QUALITY_STAGE_GRID	F_STATE|F_STAGE	REMOVE_PREPARATION_HEAD_KEEP_STATE_STAGE	e099b7f30c62d27110e48017f0d4be099c34a0220cec735f5ac3128091da4159	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B16_OKCHEDY_GLOSSARY	okchedy#1	GDT647	experiments/yolo/gdt647_quality_subdegree_family_migration/artifacts/V24_EXACT_TOKEN_GLOSSARY.tsv	surface=okchedy	working_meaning_de=heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen;source=GDT647:FAMILY_MIGRATION;strength=EXACT_QUALITY_SUBDEGREE_FAMILY;scope_state=KNOWN_EXACT_WHOLE;priority=130	EXACT_WHOLE_GLOSS	NONE	REMOVE_PREPARATION_HEAD_KEEP_STATE_STAGE	ce92f4187a35d9a62938b5f8c8bf29e3fbdca87dd968328ec0847f8f73668be4	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B17_OKCHEDY_DBIT	okchedy#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/GRID_8_D_BIT_STATE_CONTROLS.tsv	surface=okchedy;sister_surface=okchey	surface_d_bit=1;sister_d_bit=0;v62_class=RESULT_PARTICIPLE;evidence=COMPLETE_GDT624_D_BIT_STATE_BINDING__DOES_NOT_IDENTIFY_RESULT_SEMANTICS	RESULT_SISTER_CONTROL	NONE	KEEP_REACHED_STATE_WITH_CAUTION	4dcee6038cd41eae6b51ed673bca2685008c97ea6216bd47bfc01432723d2bfd	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B18_OKCHEDY_REVISION	okchedy#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	page=f112v;locus=f112v.10;ordinal=3;surface=okchedy	sister_surface=okchey;v62_literal_gloss_de=heiß-trockener Ansatz, Mittelstufe erreicht;v62_class=RESULT_PARTICIPLE;formal_dy_status=FORMAL_DY;action_after=0	EXACT_RESULT_POSITION	NONE	KEEP_REACHED_STATE_WITH_CAUTION	cc19e1ceb5ae92ec7e59443b6f7903a67b1dac3590b6c11e2adec07960814a10	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B19_OKCHEDY_RULE	okchedy#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P019;surface=okchedy	expected_v63_gloss_de=heiß-trockener Ansatz, Mittelstufe erreicht;v64_main_gloss_de=heiß-trockene Zubereitung, Mittelstufe erreicht;practical_head_de=Trockenzubereitung;live_rivals_de=Heißansatz|Trockenrückstand;decision_class=INTERMEDIATE_DRY_PREPARATION	LOCAL_HEAD_RULE	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT	8eabfc0c239726dab0dd6e3a636d870500f2da4d636336cfd7f0b33c46c7f8cc	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B20_OKCHEDY_POSITION	okchedy#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	page=f112v;locus=f112v.10;token_ordinal=3;surface=okchedy	v64_rule_id=P019;v64_token_gloss_de=heiß-trockene Zubereitung, Mittelstufe erreicht;decision_class=INTERMEDIATE_DRY_PREPARATION;preparation_roles=HEAD;v64_changed=1	EXACT_POSITION	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT	8b756ff8f6568ace6809ce987e1a7df019243b8e8ec4c8a4a95bb021ed0a0bbe	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B21_OTSHEY_GRID	otshey#1	GDT647	experiments/yolo/gdt647_quality_subdegree_family_migration/artifacts/FAMILY_MIGRATION_DECK.tsv	cell_id=G647-C38;surface=otshey	family=QUALITY_COMPOUND_O_CARRIER;composition=o+t+sh+e+y;new_meaning_de=kalt-feuchter Ansatz in der Mitte des Grades;decision=ADD_V24_EXACT_WHOLE;zl3b_occurrences=7;pages=6;reader_anchor=ALL_READER_EXACT	QUALITY_STAGE_GRID	F_STATE|F_STAGE	REMOVE_MAZERAT_HEAD_KEEP_STATE_STAGE	63dc7cd56b63c72e379bc0c62000ae78cf536e2f4bd138d1bb58514d62547916	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B22_OTSHEY_GLOSSARY	otshey#1	GDT647	experiments/yolo/gdt647_quality_subdegree_family_migration/artifacts/V24_EXACT_TOKEN_GLOSSARY.tsv	surface=otshey	working_meaning_de=kalt-feuchter Ansatz in der Mitte des Grades;source=GDT647:FAMILY_MIGRATION;strength=EXACT_QUALITY_SUBDEGREE_FAMILY;scope_state=KNOWN_EXACT_WHOLE;priority=130	EXACT_WHOLE_GLOSS	NONE	REMOVE_MAZERAT_HEAD_KEEP_STATE_STAGE	f79a15c88b667e3613d12033645db070f0b7c7f9c39d0a1ca3ecaecdab56acce	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B23_OTSHEY_RULE	otshey#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P052;surface=otshey	expected_v63_gloss_de=kalt-feuchter Ansatz in der Mitte des Grades;v64_main_gloss_de=kaltes Mazerat in der Mitte des Grades;practical_head_de=Mazerat;live_rivals_de=kalt-feuchte Zubereitung|Einweichung;decision_class=EXACT_MOIST_WHOLE	LOCAL_HEAD_RULE	NONE	REMOVE_MAZERAT_HEAD_KEEP_STATE_STAGE	299bdd05ffc2da7642d151c2fe9d57526f97fe52b5d6dc8f9664a0e335edf634	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B24_OTSHEY_POSITION	otshey#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	page=f86v6;locus=f86v6.5;token_ordinal=8;surface=otshey	v64_rule_id=P052;v64_token_gloss_de=kaltes Mazerat in der Mitte des Grades;decision_class=EXACT_MOIST_WHOLE;preparation_roles=HEAD;v64_changed=1	EXACT_POSITION	NONE	REMOVE_MAZERAT_HEAD_KEEP_STATE_STAGE	a9a26e10157f50a7f6754d1192cc46122dc929b754aba4e45a2b900194cde11a	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B25_CHODY_INVENTORY	chody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SURFACE_DY_60_FORM_INVENTORY.tsv	surface=chody	derived_one_edit_sister=choy;pair_status=REAL_NON_DY_SISTER;v62_class=RESULT_PARTICIPLE;evidence_basis=PAIRED_NOMINAL_CONTRAST;formal_dy_status=NO_FORMAL_DY;v62_literal_gloss_de=leicht abgeschlossener Trockenansatz	RESULT_SISTER_WHOLE	F_STATE	REMOVE_PRODUCT_HEAD_KEEP_WHOLE_RESULT	e6d5888d416d6cb28ba735925e69f57fff4618ea4bab36d0c1d01ee13514b9fa	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B26_CHODY_SISTER	chody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SISTER_36_HEAD_PRESERVING_COMPARISON.tsv	surface=chody	derived_one_edit_sister=choy;sister_working_meaning_de=Trockenansatz leicht abschließen;pair_status=REAL_NON_DY_SISTER;transfer_policy=PAIRED_SURFACE_RESULTATIVE_DEFAULT;formal_dy_status=NO_FORMAL_DY	SISTER_HEAD_PRESERVATION	NONE	NO_FORMAL_DY_STAGE_CREDIT	e6d5888d416d6cb28ba735925e69f57fff4618ea4bab36d0c1d01ee13514b9fa	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B27_CHODY_REVISION	chody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	page=f115r;locus=f115r.23;ordinal=4;surface=chody	sister_surface=choy;v62_literal_gloss_de=leicht abgeschlossener Trockenansatz;v62_class=RESULT_PARTICIPLE;formal_dy_status=NO_FORMAL_DY;action_after=0	EXACT_RESULT_POSITION	NONE	NO_FORMAL_DY_STAGE_CREDIT	5d9afb7ea4efc91ecace9811872392ae3fda181d4deedcf8425fcd8a1739256c	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B28_CHODY_RULE	chody#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P015;surface=chody	expected_v63_gloss_de=leicht abgeschlossener Trockenansatz;v64_main_gloss_de=leicht getrocknete Zubereitung, abgeschlossen;practical_head_de=Trockenzubereitung;live_rivals_de=Trockenrückstand|Trockengut;decision_class=INTERMEDIATE_DRY_PREPARATION	LOCAL_HEAD_RULE	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT	be94ffd69c9171fbe6c82fa5e67a1c91f9fb6ab7609e32f08aff031a00dcd242	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B29_CHODY_POSITION	chody#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	page=f115r;locus=f115r.23;token_ordinal=4;surface=chody	v64_rule_id=P015;v64_token_gloss_de=leicht getrocknete Zubereitung, abgeschlossen;decision_class=INTERMEDIATE_DRY_PREPARATION;preparation_roles=COMPOUND_HEAD;v64_changed=1	EXACT_POSITION	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT	133a10381bd25e0d9b581ae6d9965df626cf9083fbe5998ffbd16e68e9eb1cdf	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B30_SHEODY_INVENTORY	sheody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SURFACE_DY_60_FORM_INVENTORY.tsv	surface=sheody	derived_one_edit_sister=sheoy;pair_status=REAL_NON_DY_SISTER;v62_class=RESULT_PARTICIPLE;evidence_basis=HEAD_PRESERVING_RESULT_CORRECTION;formal_dy_status=NO_FORMAL_DY;v62_literal_gloss_de=feucht angesetzte Zubereitung auf Anfangsstufe, abgeschlossen	RESULT_SISTER_WHOLE	F_STATE	REMOVE_MAZERAT_HEAD_KEEP_WHOLE_RESULT	73c621dd98d6a36b77f5f6f9c75078522a0b9736038aea41db4ee6438d33b96c	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B31_SHEODY_SISTER	sheody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SISTER_36_HEAD_PRESERVING_COMPARISON.tsv	surface=sheody	derived_one_edit_sister=sheoy;sister_working_meaning_de=feucht angesetzte Zubereitung am Gradanfang;pair_status=REAL_NON_DY_SISTER;transfer_policy=PAIRED_SURFACE_RESULTATIVE_DEFAULT;formal_dy_status=NO_FORMAL_DY	SISTER_HEAD_PRESERVATION	NONE	NO_FORMAL_DY_STAGE_CREDIT	73c621dd98d6a36b77f5f6f9c75078522a0b9736038aea41db4ee6438d33b96c	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B32_SHEODY_REVISION	sheody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	page=f86v3;locus=f86v3.18;ordinal=6;surface=sheody	sister_surface=sheoy;v62_literal_gloss_de=feucht angesetzte Zubereitung auf Anfangsstufe, abgeschlossen;v62_class=RESULT_PARTICIPLE;formal_dy_status=NO_FORMAL_DY;action_after=0	EXACT_RESULT_POSITION	NONE	NO_FORMAL_DY_STAGE_CREDIT	44ceec818e97fc16bb8ba0b2b0e9e6a4f0bd6ea23680ad8d5ac9d73a730ae933	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B33_SHEODY_RULE	sheody#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P008;surface=sheody	expected_v63_gloss_de=feucht angesetzte Zubereitung auf Anfangsstufe, abgeschlossen;v64_main_gloss_de=feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen;practical_head_de=Mazerat;live_rivals_de=Einweichung|feuchte Zubereitung;decision_class=EXACT_MOIST_WHOLE	LOCAL_HEAD_RULE	NONE	REMOVE_MAZERAT_HEAD_KEEP_WHOLE_RESULT	79ee050dd8723ddc8daa812c26bf899c503a1a199b3ad7af5cd4323ebb6bd723	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
B34_SHEODY_POSITION	sheody#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	page=f86v3;locus=f86v3.18;token_ordinal=6;surface=sheody	v64_rule_id=P008;v64_token_gloss_de=feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen;decision_class=EXACT_MOIST_WHOLE;preparation_roles=HEAD;v64_changed=1	EXACT_POSITION	NONE	REMOVE_MAZERAT_HEAD_KEEP_WHOLE_RESULT	9bf971a2f9e4f13eb9b7f823fb1acfe43ddca6b8753bdbf95f9c220a100f7cb2	1	BOUND_EXACT_PRIMARY_ROW	H0_NONE
