page	locus	section	language	hand	token_count	ol_count	ol_ordinals	semantic_decisions	reader_support	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	original_token_glosses_de	token_debt_dispatch_de	span_aware_source_groups	span_aware_render_de	span_aware_segment_count	collapsed_source_positions	old_target_legacy_positions	new_target_legacy_positions	unrelated_legacy_positions
f115v	f115v.30	S	B	3	8	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky	[ycheedaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chlor:?] | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | [rchedar:?] | [oteedal:?] | Drogenfraktion I | Holzdroge, leicht erhitzt	[ycheedaiin:?] | Grundansatz | [chlor:?] | Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen | [rchedar:?] | [oteedal:?] | Drogenfraktion I | Holzdroge, leicht erhitzt	ycheedaiin | ol | chlor | lkchedy | rchedar | oteedal | ar | lky	[ycheedaiin:?] · Grundansatz · [chlor:?] · Holzdroge erhitzen, bis zur Mittelstufe trocknen und abschließen · [rchedar:?] · [oteedal:?] · Drogenfraktion I · Holzdroge, leicht erhitzt	8	0	1	0	0
f116r	f116r.11	S	B	3	11	1	1	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ol aiin shed qoteedy okeolshy qotain okedy chedy olchedy olkain als	ol aiin shed qoteedy okeolshey qotain okedy chedy olchedy olkain als	ol aiin shed qoteed okeolshy qotain oke y chedy olche y olkain als	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | Einweichen bis zur mittleren Stufe abschließen | kalt am Ende des Grades, abgeschlossen | [okeolshy:?] | kalt im qo-Rahmen, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Holzdroge im Ansatz fertig getrocknet | heißes Drogenmaterial, Grad II | [als:?]	Grundansatz | Menge III | Einweichen bis zur mittleren Stufe abschließen | kalt am Ende des Grades, abgeschlossen | [okeolshy:?] | kalt im qo-Rahmen, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | Holzdroge im Ansatz fertig getrocknet | heißes Drogenmaterial, Grad II | [als:?]	ol | aiin | shed | qoteedy | okeolshy | qotain | okedy | chedy | olchedy | olkain | als	Grundansatz · Menge III · Einweichen bis zur mittleren Stufe abschließen · kalt am Ende des Grades, abgeschlossen · [okeolshy:?] · kalt im qo-Rahmen, Grad II · heißer Ansatz in der Mitte des Grades, abgeschlossen · trocken in der Mitte des Grades, abgeschlossen · Holzdroge im Ansatz fertig getrocknet · heißes Drogenmaterial, Grad II · [als:?]	11	0	1	0	0
f116r	f116r.20	S	B	3	15	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	chol keedy ol cheey raiin y chedy otar o kal okain olar otedy qoty sfm	chol keedy ol cheey laiin y chedy otar okal okain olar otedy qoty rfam	chol keedy ol cheey raiin y chedy otar okal okain ol ar ytedy qoty rf m	trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades | Wurzel, Typ/Charge III | hierzu: | trocken in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Rohstoff I, leicht erhitzt im Ansatz | Rohstoffklasse I, heiß am Gradanfang | heiß im Zubereitungsrahmen, Grad II | erste Holzrohstofffraktion im Ansatz | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt am Anfang des Grades | eine Handvoll Saatgut und Blüten	trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | Grundansatz | trocken am Ende des Grades | Wurzel, Typ/Charge III | hierzu: | trocken in der Mitte des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | Rohstoff I, leicht erhitzt im Ansatz | Rohstoffklasse I, heiß am Gradanfang | heiß im Zubereitungsrahmen, Grad II | erste Holzrohstofffraktion im Ansatz | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt am Anfang des Grades | eine Handvoll Saatgut und Blüten	chol | keedy | ol | cheey | raiin | y | chedy | otar | o | kal | okain | olar | otedy | qoty | sfm	trocken; nominal trockenes Gut/Material · heiß am Ende des Grades, abgeschlossen · Grundansatz · trocken am Ende des Grades · Wurzel, Typ/Charge III · hierzu: · trocken in der Mitte des Grades, abgeschlossen · kalte Drogenfraktion I im Ansatz · Rohstoff I, leicht erhitzt im Ansatz · Rohstoffklasse I, heiß am Gradanfang · heiß im Zubereitungsrahmen, Grad II · erste Holzrohstofffraktion im Ansatz · kalter Ansatz in der Mitte des Grades, abgeschlossen · kalt am Anfang des Grades · eine Handvoll Saatgut und Blüten	15	0	1	0	0
f116r	f116r.26	S	B	3	10	1	6	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ytchey qokaiin chckhol shechol qotey ol cheedy otain okedy qotam	ytchey qokaiin chckhol shechol qotey ol cheedy otain okeedy qotam	ytchey qokaiin chckhol shechol qotey ol chee y otain okedy qotam	[ytchey:?] | heiß, Grad III | [chckhol:?] | [shechol:?] | kalt in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | nimm ein Maß kalten Ansatzes	[ytchey:?] | heiß, Grad III | [chckhol:?] | [shechol:?] | kalt in der Mitte des Grades | Grundansatz | trocken am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | nimm ein Maß kalten Ansatzes	ytchey | qokaiin | chckhol | shechol | qotey | ol | cheedy | otain | okedy | qotam	[ytchey:?] · heiß, Grad III · [chckhol:?] · [shechol:?] · kalt in der Mitte des Grades · Grundansatz · trocken am Ende des Grades, abgeschlossen · kalt im Zubereitungsrahmen, Grad II · heißer Ansatz in der Mitte des Grades, abgeschlossen · nimm ein Maß kalten Ansatzes	10	0	1	0	0
f116r	f116r.32	S	B	3	12	1	7	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	olkeey rain shey qor aiin shey ol lchedy rshey qokeedy chtain oly	olkeey rain shey qor oiin shey ol lchedy rshey qokeedy chtain oly	olkeey rain shey qor aiin shey ol lchedy rshey qokeedy chtain oly	Holzdrogenansatz vollständig erhitzt | Wurzeldroge in Charge II | feucht in der Mitte des Grades | nimm eine Drogenportion | Menge III | feucht in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Drogenholz | eingeweichte Wurzel, Form I | heiß am Ende des Grades, abgeschlossen | kalt-trocken, Grad II | abseihen	Holzdrogenansatz vollständig erhitzt | Wurzeldroge in Charge II | feucht in der Mitte des Grades | nimm eine Drogenportion | Menge III | feucht in der Mitte des Grades | Grundansatz | getrocknetes Drogenholz | eingeweichte Wurzel, Form I | heiß am Ende des Grades, abgeschlossen | kalt-trocken, Grad II | abseihen	olkeey | rain | shey | qor | aiin | shey | ol | lchedy | rshey | qokeedy | chtain | oly	Holzdrogenansatz vollständig erhitzt · Wurzeldroge in Charge II · feucht in der Mitte des Grades · nimm eine Drogenportion · Menge III · feucht in der Mitte des Grades · Grundansatz · getrocknetes Drogenholz · eingeweichte Wurzel, Form I · heiß am Ende des Grades, abgeschlossen · kalt-trocken, Grad II · abseihen	12	0	1	0	0
f116r	f116r.40	S	B	3	12	1	8	MAJORITY_OL_BASE_WITH_READER_RIVAL	IT2A_ONLY_EXACT	1	0	dsheey shey qokey shey qokain shckhy chery ol chedy l chey lchy	dsheey shey qokey shey qokain shckhy chery ol chedy lcheylchy	dsheey shey qokey ey qokain shckhy chery l chedy lcheylchy	abgemessene, vollständig angefeuchtete Droge | feucht in der Mitte des Grades | heiß in der Mitte des Grades | feucht in der Mitte des Grades | heiß, Grad II | Arzneikompositum: feucht, Gradanfang | getrocknete Rohwurzel | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | Pfund / Gewichtseinheit | trocken in der Mitte des Grades | Drogenholz, trockene Grundform	abgemessene, vollständig angefeuchtete Droge | feucht in der Mitte des Grades | heiß in der Mitte des Grades | feucht in der Mitte des Grades | heiß, Grad II | Arzneikompositum: feucht, Gradanfang | getrocknete Rohwurzel | Grundansatz | trocken in der Mitte des Grades, abgeschlossen | Pfund / Gewichtseinheit | trocken in der Mitte des Grades | Drogenholz, trockene Grundform	dsheey | shey | qokey | shey | qokain | shckhy | chery | ol | chedy | l | chey | lchy	abgemessene, vollständig angefeuchtete Droge · feucht in der Mitte des Grades · heiß in der Mitte des Grades · feucht in der Mitte des Grades · heiß, Grad II · Arzneikompositum: feucht, Gradanfang · getrocknete Rohwurzel · Grundansatz · trocken in der Mitte des Grades, abgeschlossen · Pfund / Gewichtseinheit · trocken in der Mitte des Grades · Drogenholz, trockene Grundform	12	0	1	0	0
f116r	f116r.44	S	B	3	11	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	s okeedy qokain shckhy ol lcheor chky raiin chey qol okam	syokeedy qokain shckhy ol lcheor chky raiin chey qol okam	sq oteedy qokain shckhy ol lcheor chky raiin chey qol kam	Samen-/Saatgutposten | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad II | Arzneikompositum: feucht, Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | eine Portion bis zur Mittelstufe getrocknete Holzdroge | getrocknete Droge leicht erhitzen | Wurzel, Typ/Charge III | trocken in der Mitte des Grades | Drogenstoff zugeben | ein Maß heißen Ansatzes	Samen-/Saatgutposten | heißer Ansatz am Ende des Grades, abgeschlossen | heiß, Grad II | Arzneikompositum: feucht, Gradanfang | Grundansatz | eine Portion bis zur Mittelstufe getrocknete Holzdroge | getrocknete Droge leicht erhitzen | Wurzel, Typ/Charge III | trocken in der Mitte des Grades | Drogenstoff zugeben | ein Maß heißen Ansatzes	s | okeedy | qokain | shckhy | ol | lcheor | chky | raiin | chey | qol | okam	Samen-/Saatgutposten · heißer Ansatz am Ende des Grades, abgeschlossen · heiß, Grad II · Arzneikompositum: feucht, Gradanfang · Grundansatz · eine Portion bis zur Mittelstufe getrocknete Holzdroge · getrocknete Droge leicht erhitzen · Wurzel, Typ/Charge III · trocken in der Mitte des Grades · Drogenstoff zugeben · ein Maß heißen Ansatzes	11	0	1	0	0
f116r	f116r.49	S	B	3	12	1	11	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	sysor shey qokey okeolan chey qol or cheey qor arom ol lkan	sosar shey qokey okeolan chey qol or cheey qor aram ol lkan	s s r shey qokey okeolan chey qol or cheey qor aram ol lkan	[sysor:?] | feucht in der Mitte des Grades | heiß in der Mitte des Grades | [okeolan:?] | trocken in der Mitte des Grades | Drogenstoff zugeben | Drogenportion | trocken am Ende des Grades | nimm eine Drogenportion | [arom:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [lkan:?]	[sysor:?] | feucht in der Mitte des Grades | heiß in der Mitte des Grades | [okeolan:?] | trocken in der Mitte des Grades | Drogenstoff zugeben | Drogenportion | trocken am Ende des Grades | nimm eine Drogenportion | [arom:?] | Grundansatz | [lkan:?]	sysor | shey | qokey | okeolan | chey | qol | or | cheey | qor | arom | ol | lkan	[sysor:?] · feucht in der Mitte des Grades · heiß in der Mitte des Grades · [okeolan:?] · trocken in der Mitte des Grades · Drogenstoff zugeben · Drogenportion · trocken am Ende des Grades · nimm eine Drogenportion · [arom:?] · Grundansatz · [lkan:?]	12	0	1	0	0
f116r	f116r.6	S	B	3	9	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	sain ol lchedy chedy otey chedy lain otedy oteey	sain ol lchedy chedy otey chedy ykoloin otedy oteey	s in ol lchedy chedy otey chedy lain otedy oteey	Saatgut, Typ/Charge II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, Charge II | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	Saatgut, Typ/Charge II | Grundansatz | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, Charge II | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	sain | ol | lchedy | chedy | otey | chedy | lain | otedy | oteey	Saatgut, Typ/Charge II · Grundansatz · getrocknetes Drogenholz · trocken in der Mitte des Grades, abgeschlossen · kalter Ansatz in der Mitte des Grades · trocken in der Mitte des Grades, abgeschlossen · Drogenholz, Charge II · kalter Ansatz in der Mitte des Grades, abgeschlossen · kalter Ansatz am Ende des Grades	9	0	1	0	0
f13v	f13v.10	H	A	1	6	1	2	MAJORITY_OL_BASE_WITH_READER_RIVAL	IT2A_ONLY_EXACT	1	0	y ol chy kchey kchor dal	y ol chy kchey kchor dal	yol chy kchey kchor dal	Eintrag: | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades | Drogenportion, heiß-trocken | abgemessene Rohstoffmenge I	Eintrag: | Grundansatz | trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades | Drogenportion, heiß-trocken | abgemessene Rohstoffmenge I	y | ol | chy | kchey | kchor | dal	Eintrag: · Grundansatz · trocken am Anfang des Grades · heiß und trocken in der Mitte des Grades · Drogenportion, heiß-trocken · abgemessene Rohstoffmenge I	6	0	1	0	0
f15v	f15v.8	H	A	1	7	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ytchor chor ol oiin oty shol daiin	ytchor chor ol oiin oty shol daiin	ytchor chor ol oiin oty shol aiin	kalt-trockene Portion dieser Droge | Pflanzen-/Reproduktionsteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | kalter Ansatz am Anfang des Grades | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III	kalt-trockene Portion dieser Droge | Pflanzen-/Reproduktionsteil | Grundansatz | Zubereitungsform III | kalter Ansatz am Anfang des Grades | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III	ytchor | chor | ol | oiin | oty | shol | daiin	kalt-trockene Portion dieser Droge · Pflanzen-/Reproduktionsteil · Grundansatz · Zubereitungsform III · kalter Ansatz am Anfang des Grades · feucht; nominal feuchtes Gut/Material · Qualitätsgrad III	7	0	1	0	0
f17v	f17v.12	H	A	1	6	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	oy choy keaiin chckhey ol chor	oy choy koaiin chckhey ol chor	oy choy keoiin chckhey ol chor	Ansatz in Grundform | Trockenansatz leicht abschließen | drei Teile bis zur Mittelstufe erhitzter Droge | Arzneikompositum: trocken, Gradmitte | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Pflanzen-/Reproduktionsteil	Ansatz in Grundform | Trockenansatz leicht abschließen | drei Teile bis zur Mittelstufe erhitzter Droge | Arzneikompositum: trocken, Gradmitte | Grundansatz | Pflanzen-/Reproduktionsteil	oy | choy | keaiin | chckhey | ol | chor	Ansatz in Grundform · Trockenansatz leicht abschließen · drei Teile bis zur Mittelstufe erhitzter Droge · Arzneikompositum: trocken, Gradmitte · Grundansatz · Pflanzen-/Reproduktionsteil	6	0	1	0	0
f17v	f17v.18	H	A	1	8	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	otor cheeor ol chol dor chr or eees	otor cheeor ol chol dor chr or eees	otor cheeor ol chol dor chr oreees	kalte Drogenportion im Ansatz | eine Portion vollständig getrocknete Droge | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken; nominal trockenes Gut/Material | miss eine Portion Droge ab | [chr:?] | Drogenportion | [eees:?]	kalte Drogenportion im Ansatz | eine Portion vollständig getrocknete Droge | Grundansatz | trocken; nominal trockenes Gut/Material | miss eine Portion Droge ab | [chr:?] | Drogenportion | [eees:?]	otor | cheeor | ol | chol | dor | chr | or | eees	kalte Drogenportion im Ansatz · eine Portion vollständig getrocknete Droge · Grundansatz · trocken; nominal trockenes Gut/Material · miss eine Portion Droge ab · [chr:?] · Drogenportion · [eees:?]	8	0	1	0	0
f17v	f17v.8	H	A	1	6	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	qokeey kchar ol dy choldaiin sy	qokeey kchar ol dy choldaiin sy	qokeey kchar ol dy choldaiin sy	heiß am Ende des Grades | heiße Trockenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitäts-/Wertfeld geschlossen | trocken, Grad III | Saatgut in Grundform	heiß am Ende des Grades | heiße Trockenfraktion I | Grundansatz | Qualitäts-/Wertfeld geschlossen | trocken, Grad III | Saatgut in Grundform	qokeey | kchar | ol | dy | choldaiin | sy	heiß am Ende des Grades · heiße Trockenfraktion I · Grundansatz · Qualitäts-/Wertfeld geschlossen · trocken, Grad III · Saatgut in Grundform	6	0	1	0	0
f17v	f17v.9	H	A	1	5	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	ycheol shol kchol choltaiin ol	ycheol shol kchol choltaiin ol	ycheol shol kchol choltaiin ol	trockener Drogenstoff dieser Droge | feucht; nominal feuchtes Gut/Material | erhitztes Trockengut | Trockengut auf Kühlstufe III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	trockener Drogenstoff dieser Droge | feucht; nominal feuchtes Gut/Material | erhitztes Trockengut | Trockengut auf Kühlstufe III | Grundansatz	ycheol | shol | kchol | choltaiin | ol	trockener Drogenstoff dieser Droge · feucht; nominal feuchtes Gut/Material · erhitztes Trockengut · Trockengut auf Kühlstufe III · Grundansatz	5	0	1	0	0
f18r	f18r.10	H	A	1	5	1	4	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	dar shor qokchol ol ydaiin	dar shor qokchol ol ydaiin	dar shor qokchol ol ydaiin	abgemessene Fraktion I | Blüten-/Fruchtstand; reproduktiver Teil | heiß-trockenes Drogenmaterial | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | davon drei Maße	abgemessene Fraktion I | Blüten-/Fruchtstand; reproduktiver Teil | heiß-trockenes Drogenmaterial | Grundansatz | davon drei Maße	dar | shor | qokchol | ol | ydaiin	abgemessene Fraktion I · Blüten-/Fruchtstand; reproduktiver Teil · heiß-trockenes Drogenmaterial · Grundansatz · davon drei Maße	5	0	1	0	0
f20r	f20r.4	H	A	1	4	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	ochol ol teey otolchey	ochol ol teey otolchey	ochol ol teey otolchey	[ochol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt am Ende des Grades | [otolchey:?]	[ochol:?] | Grundansatz | kalt am Ende des Grades | [otolchey:?]	ochol | ol | teey | otolchey	[ochol:?] · Grundansatz · kalt am Ende des Grades · [otolchey:?]	4	0	1	0	0
f20v	f20v.11	H	A	1	4	1	3	LOCAL_MATERIAL_READER_CONFLICT	NEITHER_EXACT	1	0	okoiin chey ol chory	okoiin chey cphol chor y	okoiin chey cphol chory	erhitzter Ansatz in Zubereitungsform III | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Pflanzenteil in Grundform	erhitzter Ansatz in Zubereitungsform III | trocken in der Mitte des Grades | zusammengesetzter Drogenstoff | Pflanzenteil in Grundform	okoiin | chey | ol | chory	erhitzter Ansatz in Zubereitungsform III · trocken in der Mitte des Grades · zusammengesetzter Drogenstoff · Pflanzenteil in Grundform	4	0	1	0	0
f21r	f21r.6	H	A	1	12	1	10	BOUND_OL_MATERIAL_COMPONENT	NEITHER_EXACT	1	0	dchor y kol y ky chol kol qokeol chol ol qoteeol dady	dchor y kolyky chol kol qokeol cholol qoteeol dady	dchor y kolyky chol kol qokeol cholol qoteeol d dy	abgemessener Pflanzenteil | hierzu: | heiß; nominal heißes Gut/Material | ; hierzu: | heiß am Anfang des Grades | trocken; nominal trockenes Gut/Material | heiß; nominal heißes Gut/Material | erhitze den Drogenstoff bis zur Mittelstufe | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [qoteeol:?] | [dady:?]	abgemessener Pflanzenteil | hierzu: | heiß; nominal heißes Gut/Material | ; hierzu: | heiß am Anfang des Grades | trocken; nominal trockenes Gut/Material | heiß; nominal heißes Gut/Material | erhitze den Drogenstoff bis zur Mittelstufe | trocken; nominal trockenes Gut/Material | trockener Drogenstoff im Grundansatz | [qoteeol:?] | [dady:?]	dchor | y | kol | y | ky | chol | kol | qokeol | chol+ol | qoteeol | dady	abgemessener Pflanzenteil · hierzu: · heiß; nominal heißes Gut/Material · ; hierzu: · heiß am Anfang des Grades · trocken; nominal trockenes Gut/Material · heiß; nominal heißes Gut/Material · erhitze den Drogenstoff bis zur Mittelstufe · trockener Drogenstoff im Grundansatz · [qoteeol:?] · [dady:?]	11	1	1	0	0
f22r	f22r.2	H	A	1	12	1	1	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom	ol oiin shol o kor qokchol daiin otaiin cthor dain ckhydom	ol oiin shol o kor qokchol daiin otaiin cthor dain ckhy dom	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | feucht; nominal feuchtes Gut/Material | Ansatzwasser | heiße Drogenportion | heiß-trockenes Drogenmaterial | Qualitätsgrad III | heiß, Grad III, im Ansatzrahmen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion II | Arzneikompositum am Gradanfang | miss eine Handvoll Arzneikompositum am Gradanfang für den Ansatz ab	Grundansatz | Zubereitungsform III | feucht; nominal feuchtes Gut/Material | Ansatzwasser | heiße Drogenportion | heiß-trockenes Drogenmaterial | Qualitätsgrad III | heiß, Grad III, im Ansatzrahmen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion II | Arzneikompositum am Gradanfang | miss eine Handvoll Arzneikompositum am Gradanfang für den Ansatz ab	ol | oiin | shol | o | kor | qokchol | daiin | okaiin | cthor | dain | ckhy | dom	Grundansatz · Zubereitungsform III · feucht; nominal feuchtes Gut/Material · Ansatzwasser · heiße Drogenportion · heiß-trockenes Drogenmaterial · Qualitätsgrad III · heiß, Grad III, im Ansatzrahmen · Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge · Menge/Portion II · Arzneikompositum am Gradanfang · miss eine Handvoll Arzneikompositum am Gradanfang für den Ansatz ab	12	0	1	0	0
f22r	f22r.5	H	A	1	10	1	1	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ol daiin qokchy dar daiin chor oldor oky y choldchy	ol daiin qokchy dar daiin chor oldor oky y choldchy	ol daiin qokchy dar daiin chor oldor oky ycholdchy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | heiß und trocken am Anfang des Grades | abgemessene Fraktion I | Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | [oldor:?] | heißer Ansatz am Anfang des Grades | hierzu: | [choldchy:?]	Grundansatz | Qualitätsgrad III | heiß und trocken am Anfang des Grades | abgemessene Fraktion I | Grad-/Maßwert III | Pflanzen-/Reproduktionsteil | [oldor:?] | heißer Ansatz am Anfang des Grades | hierzu: | [choldchy:?]	ol | daiin | qokchy | dar | daiin | chor | oldor | oky | y | choldchy	Grundansatz · Qualitätsgrad III · heiß und trocken am Anfang des Grades · abgemessene Fraktion I · Grad-/Maßwert III · Pflanzen-/Reproduktionsteil · [oldor:?] · heißer Ansatz am Anfang des Grades · hierzu: · [choldchy:?]	10	0	1	0	0
f22r	f22r.7	H	A	1	8	1	6	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	kchol shol dsheor chdoly ytaiin ol otchy cphal	kchol shol dsheor ska chdoly ytaiin ol otchy cphal	kchol shol sheor chdoly ytaiin ol otchy cphal	erhitztes Trockengut | feucht; nominal feuchtes Gut/Material | [dsheor:?] | [chdoly:?] | Eintrag: kalt, Stufe III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt-trockener Ansatz am Anfang des Grades | [cphal:?]	erhitztes Trockengut | feucht; nominal feuchtes Gut/Material | [dsheor:?] | [chdoly:?] | Eintrag: kalt, Stufe III | Grundansatz | kalt-trockener Ansatz am Anfang des Grades | [cphal:?]	kchol | shol | dsheor | chdoly | ytaiin | ol | otchy | cphal	erhitztes Trockengut · feucht; nominal feuchtes Gut/Material · [dsheor:?] · [chdoly:?] · Eintrag: kalt, Stufe III · Grundansatz · kalt-trockener Ansatz am Anfang des Grades · [cphal:?]	8	0	1	0	0
f23r	f23r.5	H	A	1	11	2	8|9	BILATERAL_PORTABLE_OL_BASE|BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT|BOTH_EXACT	1	0	ychor qokchol ytym chol dair chol ar ol ol dol dain	ychor qokchol ytom chol dair chol ar ol ol dol dain	ychor qokchol yt m chol dair chol ar ol ol dol dain	nimm hiervon den Pflanzenteil | heiß-trockenes Drogenmaterial | eine Handvoll hiervon abgekühlter Droge | trocken; nominal trockenes Gut/Material | abgemessene Fraktion II | trocken; nominal trockenes Gut/Material | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Materialmaß | Qualitätsgrad II	nimm hiervon den Pflanzenteil | heiß-trockenes Drogenmaterial | eine Handvoll hiervon abgekühlter Droge | trocken; nominal trockenes Gut/Material | abgemessene Fraktion II | trocken; nominal trockenes Gut/Material | Drogenfraktion I | Grundansatz | Grundansatz | Materialmaß | Qualitätsgrad II	ychor | qokchol | ytym | chol | dair | chol | ar | ol | ol | dol | dain	nimm hiervon den Pflanzenteil · heiß-trockenes Drogenmaterial · eine Handvoll hiervon abgekühlter Droge · trocken; nominal trockenes Gut/Material · abgemessene Fraktion II · trocken; nominal trockenes Gut/Material · Drogenfraktion I · Grundansatz · Grundansatz · Materialmaß · Qualitätsgrad II	11	0	2	0	0
