binding_id	source_reading_id	source_gdt	evidence_path	selector	field_assertions	evidence_role	score_credit_family_ids	normalization_class
B14_QODAR_POSITION	qodar#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	page=f86v6;locus=f86v6.25;token_ordinal=4	surface=qodar;v66_rule_id=H015;v66_selected_candidate=share;v66_selected_gloss_de=Drogenanteil I abmessen;v65_composition=QO_FRAME+D_MEASURE+AR_FRACTION_I	EXACT_POSITION	NONE	FRACTION_TO_SHARE_ACTION
B15_QODAR_VERB	qodar#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_113_SELECTED_VERB_PRESERVATION.tsv	page=f86v6;locus=f86v6.25;token_ordinal=4	surface=qodar;verb_de=abmessen;canonical_lemma=abmessen;action_licensed=1;preserved_exact_ordinal=1;v66_selected_candidate=share;v66_selected_exact_form_present=1	VERB_LICENSE	NONE	PRESERVE_EXACT_MEASURE_ACTION
B16_QOKAIIR_RULE	qokaiir#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_16_SELECTED_SURFACE_RULES.tsv	rule_id=H016;surface=qokaiir	ar_level=III;construction=QO_HOT_TAKE;selected_candidate=share;selected_gloss_de=nimm den heißen Drogenanteil III;selected_formal_role=R_INDEXED_MATERIAL_SHARE_SELECTOR	SHARE_RULE	F_R	REMOVE_GENERIC_DRUG_PATIENT
B17_QOKAIIR_POSITION	qokaiir#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	page=f105v;locus=f105v.14;token_ordinal=3	surface=qokaiir;v66_rule_id=H016;v66_selected_candidate=share;v66_selected_gloss_de=nimm den heißen Drogenanteil III;v65_composition=QO_FRAME+K_HOT+AIIR_FRACTION_III;v65_whole_extension=EXACT_QOKAIIR_ACTION_OVERRIDE	EXACT_POSITION	NONE	FRACTION_TO_SHARE_ACTION
B18_QOKAIIR_VERB	qokaiir#1	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_113_SELECTED_VERB_PRESERVATION.tsv	page=f105v;locus=f105v.14;token_ordinal=3	surface=qokaiir;verb_de=nimm;canonical_lemma=nehmen;action_licensed=1;preserved_exact_ordinal=1;v66_selected_candidate=share;v66_selected_exact_form_present=1	VERB_LICENSE	NONE	PRESERVE_EXACT_TAKE_ACTION
B19_CHAR_RULE	char#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_22_RESIDUAL_SHARE_MIGRATIONS.tsv	page=f10r;locus=f10r.2;token_ordinal=3;surface=char	rule_id=M006;migration_class=COMPOSED_R_SHARE;visible_parse=CH+AR;share_index=I;exact_card_only=1;learned_whole_renderer=0	SHARE_RULE	F_R	REMOVE_GENERIC_DRUG_HEAD
B20_CHAR_POSITION	char#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	page=f10r;locus=f10r.2;token_ordinal=3	surface=char;v67_role=EXACT_RESIDUAL_MIGRATION;v67_rule_id=M006;v67_migration_class=COMPOSED_R_SHARE;v67_visible_parse=CH+AR;v67_share_index=I	EXACT_POSITION	NONE	EXACT_CARD_ONLY_SHARE
B21_CHAIR_RULE	chair#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_22_RESIDUAL_SHARE_MIGRATIONS.tsv	page=f10r;locus=f10r.2;token_ordinal=6;surface=chair	rule_id=M007;migration_class=COMPOSED_R_SHARE;visible_parse=CH+AIR;share_index=II;exact_card_only=1;learned_whole_renderer=0	SHARE_RULE	F_R	REMOVE_GENERIC_DRUG_HEAD
B22_CHAIR_POSITION	chair#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	page=f10r;locus=f10r.2;token_ordinal=6	surface=chair;v67_role=EXACT_RESIDUAL_MIGRATION;v67_rule_id=M007;v67_migration_class=COMPOSED_R_SHARE;v67_visible_parse=CH+AIR;v67_share_index=II	EXACT_POSITION	NONE	EXACT_CARD_ONLY_SHARE
B23_CHDAR_RULE	chdar#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_22_RESIDUAL_SHARE_MIGRATIONS.tsv	page=f86v6;locus=f86v6.4;token_ordinal=9;surface=chdar	rule_id=M019;migration_class=COMPOSED_R_SHARE;visible_parse=CH+D+AR;share_index=I;exact_card_only=1;learned_whole_renderer=0	SHARE_RULE	F_R	REMOVE_GENERIC_DRUG_HEAD
B24_CHDAR_POSITION	chdar#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	page=f86v6;locus=f86v6.4;token_ordinal=9	surface=chdar;v67_role=EXACT_RESIDUAL_MIGRATION;v67_rule_id=M019;v67_migration_class=COMPOSED_R_SHARE;v67_visible_parse=CH+D+AR;v67_share_index=I	EXACT_POSITION	NONE	EXACT_CARD_ONLY_SHARE
B25_KARD_RULE	kard#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_22_RESIDUAL_SHARE_MIGRATIONS.tsv	page=f105v;locus=f105v.14;token_ordinal=9;surface=kard	rule_id=M005;migration_class=COMPOSED_R_SHARE;visible_parse=K+AR+D;share_index=I;exact_card_only=1;learned_whole_renderer=0	SHARE_RULE	F_R	REMOVE_GENERIC_DRUG_HEAD
B26_KARD_POSITION	kard#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	page=f105v;locus=f105v.14;token_ordinal=9	surface=kard;v67_role=EXACT_RESIDUAL_MIGRATION;v67_rule_id=M005;v67_migration_class=COMPOSED_R_SHARE;v67_visible_parse=K+AR+D;v67_share_index=I	EXACT_POSITION	NONE	EXACT_CARD_ONLY_SHARE
B27_QOCHAR_RULE	qochar#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_22_RESIDUAL_SHARE_MIGRATIONS.tsv	page=f30r;locus=f30r.9;token_ordinal=2;surface=qochar	rule_id=M014;migration_class=COMPOSED_ACTION_OVERRIDE;visible_parse=QO+CHAR;share_index=I;exact_card_only=1;learned_whole_renderer=0	SHARE_RULE	F_R	REMOVE_GENERIC_DRUG_PATIENT
B28_QOCHAR_POSITION	qochar#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	page=f30r;locus=f30r.9;token_ordinal=2	surface=qochar;v67_role=EXACT_RESIDUAL_MIGRATION;v67_rule_id=M014;v67_migration_class=COMPOSED_ACTION_OVERRIDE;v67_visible_parse=QO+CHAR;v67_share_index=I	EXACT_POSITION	NONE	EXACT_CARD_ONLY_SHARE_ACTION
B29_QOCHAR_VERB	qochar#1	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_113_VERB_PRESERVATION.tsv	page=f30r;locus=f30r.9;token_ordinal=2	surface=qochar;verb_de=nehmen;canonical_lemma=nehmen;action_licensed=1;v67_exact_form_present=1;v67_preserved_exact_ordinal=1;v67_rule_id=M014	VERB_LICENSE	NONE	PRESERVE_EXACT_TAKE_ACTION
