audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G638-A02-009	2	choiin	f38r	f38r.1	H	A	1	4	MIDDLE	oky	okshol	tolor chockhy oky choiin okshol oly oky	tolor chockhy oky choiin okshol oly oky	tolor chockhy oky choiin okshol oly oky	1	1	UNKNOWN_SURFACE	[choiin:?]	trockene Zubereitungsform III	0	6	0.000000	[tolor:?] | [chockhy:?] | [oky:?] | [choiin:?] | [okshol:?] | [oly:?] | [oky:?]	[tolor:?] | [chockhy:?] | [oky:?] | trockene Zubereitungsform III | [okshol:?] | [oly:?] | [oky:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A02-010	2	choiin	f38v	f38v.2	H	A	1	1	FIRST	<BOS>	shey	choiin shey key sho oiin s chol ldy okeaiin o kom	choiin shey keo sho oiin s chol ldy okeaiin okom	choiin shey ke sho oiin s cholldy okeaiin okom	1	1	UNKNOWN_SURFACE	[choiin:?]	trockene Zubereitungsform III	3	10	0.300000	[choiin:?] | feucht, attributiv gebunden | [key:?] | feuchter Ansatz | [oiin:?] | [s:?] | trocken; nominal trockenes Gut/Material | [ldy:?] | [okeaiin:?] | [o:?] | [kom:?]	trockene Zubereitungsform III | feucht, attributiv gebunden | [key:?] | feuchter Ansatz | [oiin:?] | [s:?] | trocken; nominal trockenes Gut/Material | [ldy:?] | [okeaiin:?] | [o:?] | [kom:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A02-011	2	choiin	f45v	f45v.5	H	A	1	2	MIDDLE	qotol	okchar	qotol choiin okchar dar oty shoto dol py otytam	qotol choiin okchar dar oty shoto dol py otytam	qotol choiin okchar dar oty shoto dol py otytam	1	1	UNKNOWN_SURFACE	[choiin:?]	trockene Zubereitungsform III	3	8	0.375000	kaltes Material | [choiin:?] | [okchar:?] | [dar:?] | kalter Ansatz, Grundform | [shoto:?] | [dol:?] | Pulver in Grundform | [otytam:?]	kaltes Material | trockene Zubereitungsform III | [okchar:?] | [dar:?] | kalter Ansatz, Grundform | [shoto:?] | [dol:?] | Pulver in Grundform | [otytam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A02-012	2	choiin	f49r	f49r.10	H	A	1	3	MIDDLE	r	shor	sho r choiin shor shor shy	sho r choiin shor shor shy	sho r choiin shor shorshy	1	1	UNKNOWN_SURFACE	[choiin:?]	trockene Zubereitungsform III	3	5	0.600000	feuchter Ansatz | [r:?] | [choiin:?] | Blüten-/Fruchtstand; reproduktiver Teil | Blüten-/Fruchtstand; reproduktiver Teil | [shy:?]	feuchter Ansatz | [r:?] | trockene Zubereitungsform III | Blüten-/Fruchtstand; reproduktiver Teil | Blüten-/Fruchtstand; reproduktiver Teil | [shy:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A02-013	2	choiin	f7r	f7r.9	H	A	1	3	MIDDLE	ol	chol	qokechy ol choiin chol cphey shckhy chochy kchod	qokechy olchoiin chol cphey shckhy chochy kchod	qokechy olchoiin chol cphey shckhy chochy kchod	0	0	UNKNOWN_SURFACE	[choiin:?]	trockene Zubereitungsform III	2	7	0.285714	[qokechy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [choiin:?] | trocken; nominal trockenes Gut/Material | [cphey:?] | [shckhy:?] | [chochy:?] | [kchod:?]	[qokechy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockene Zubereitungsform III | trocken; nominal trockenes Gut/Material | [cphey:?] | [shckhy:?] | [chochy:?] | [kchod:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A03-001	3	cthey	f100r	f100r.13	P	A	1	2	MIDDLE	dsheor	qokeey	dsheor cthey qokeey oteey ykeeodain rorarydaiin daiin deeomchol	dsheor cthey qokeey oteey ykeeodain sorary daiin daiin deeamshol	dsheor cthey qokeey oteey ykeeodain s rarydaiin aiin deeamchol	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	7	0.142857	[dsheor:?] | [cthey:?] | [qokeey:?] | [oteey:?] | [ykeeodain:?] | [rorarydaiin:?] | Grad-/Maßwert III | [deeomchol:?]	[dsheor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qokeey:?] | [oteey:?] | [ykeeodain:?] | [rorarydaiin:?] | Grad-/Maßwert III | [deeomchol:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-002	3	cthey	f102v2	f102v2.37	P	A	1	6	MIDDLE	or	qoeeey	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	tchor or chey kor or cthey qoeeey qokeey okeo roly sar	tchor ar chey kor or cthey qoeeey qokeey okeoroly sar	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	2	9	0.222222	[tchor:?] | [ar:?] | [chey:?] | [kor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [cthey:?] | [qoeeey:?] | [qokeey:?] | [okeoroly:?] | Samenfraktion I	[tchor:?] | [ar:?] | [chey:?] | [kor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qoeeey:?] | [qokeey:?] | [okeoroly:?] | Samenfraktion I	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-003	3	cthey	f104v	f104v.31	S	B	3	3	MIDDLE	cheoraiin	chol	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	ycheoraiin cthey chol sheody qokair qoeey cheey lkeedy	y cheoraiin cthe chol sheo dy qokair qoeey cheey lkeedy	0	0	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	8	0.125000	[y:?] | [cheoraiin:?] | [cthey:?] | trocken; nominal trockenes Gut/Material | [sheody:?] | [qokair:?] | [qoeey:?] | [cheey:?] | [lkeedy:?]	[y:?] | [cheoraiin:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | trocken; nominal trockenes Gut/Material | [sheody:?] | [qokair:?] | [qoeey:?] | [cheey:?] | [lkeedy:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A03-004	3	cthey	f106v	f106v.44	S	B	3	1	FIRST	<BOS>	chey	cthey chey okal chey keeyrain okeeo otaiin chedar oteedy otol oty	cthey chey okal chey keey rain okeeo otaiin chedar oteedy otol oty	cthey chey okal chey keeyrain okeeo otaiin che ar oteedy otol oty	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	2	10	0.200000	[cthey:?] | [chey:?] | [okal:?] | [chey:?] | [keeyrain:?] | [okeeo:?] | kalt im Zubereitungsrahmen, Grad III | [chedar:?] | [oteedy:?] | [otol:?] | kalter Ansatz, Grundform	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chey:?] | [okal:?] | [chey:?] | [keeyrain:?] | [okeeo:?] | kalt im Zubereitungsrahmen, Grad III | [chedar:?] | [oteedy:?] | [otol:?] | kalter Ansatz, Grundform	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-005	3	cthey	f108r	f108r.9	S	B	3	1	FIRST	<BOS>	chedain	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	2	11	0.181818	[cthey:?] | [chedain:?] | getrockneter Zustand | [okedy:?] | [lkedy:?] | [raraiin:?] | heiße Portion | [otal:?] | [kedy:?] | [ar:?] | [air:?] | [ockhedy:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chedain:?] | getrockneter Zustand | [okedy:?] | [lkedy:?] | [raraiin:?] | heiße Portion | [otal:?] | [kedy:?] | [ar:?] | [air:?] | [ockhedy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-006	3	cthey	f113v	f113v.29	S	B	3	8	MIDDLE	r	okaiin	ykeeol chedy qokeey olkeeey okaiin a r cthey okaiin al lor air aralg	ykeeol chedy qokeey olkeeey okaiin ar cthey okaiin al lor air arald	ykeeol chedy qokeey olkeeey okaiin ar cthey okaiin al lor air aralg	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	4	12	0.333333	[ykeeol:?] | getrockneter Zustand | [qokeey:?] | [olkeeey:?] | heiß, Grad III, im Ansatzrahmen | [a:?] | [r:?] | [cthey:?] | heiß, Grad III, im Ansatzrahmen | [al:?] | Holzportion | [air:?] | [aralg:?]	[ykeeol:?] | getrockneter Zustand | [qokeey:?] | [olkeeey:?] | heiß, Grad III, im Ansatzrahmen | [a:?] | [r:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | heiß, Grad III, im Ansatzrahmen | [al:?] | Holzportion | [air:?] | [aralg:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-007	3	cthey	f11v	f11v.7	H	A	1	4	MIDDLE	dor	s	ycheor ksho dor cthey s chold	ycheor ksho dor cthey schold	ycheor ksho dor cthey s chold	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	0	5	0.000000	[ycheor:?] | [ksho:?] | [dor:?] | [cthey:?] | [s:?] | [chold:?]	[ycheor:?] | [ksho:?] | [dor:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [s:?] | [chold:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-008	3	cthey	f17r	f17r.5	H	A	1	8	MIDDLE	dair	qody	ychekchy cthy chor shor cphor cphaldy dair cthey qody	ychekchy cthy chor shor cphor cphaldy dair cthey qody	ychekchy cthy chor shor cphor cphaldy dair cthey qody	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	3	8	0.375000	[ychekchy:?] | CTH-Drogenmaterial | Pflanzen-/Reproduktionsteil | Blüten-/Fruchtstand; reproduktiver Teil | [cphor:?] | [cphaldy:?] | [dair:?] | [cthey:?] | [qody:?]	[ychekchy:?] | CTH-Drogenmaterial | Pflanzen-/Reproduktionsteil | Blüten-/Fruchtstand; reproduktiver Teil | [cphor:?] | [cphaldy:?] | [dair:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qody:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-009	3	cthey	f20r	f20r.2	H	A	1	3	MIDDLE	ey	chotol	chod ey cthey chotol odaiir qotchy cthody chodchy	chodey cthey chotol odaiir qotchy cthody chodchy	chodey cthey chotol odaiir qotchy cthody cho chy	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	7	0.142857	[chod:?] | [ey:?] | [cthey:?] | [chotol:?] | [odaiir:?] | kalt-trocken | [cthody:?] | [chodchy:?]	[chod:?] | [ey:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chotol:?] | [odaiir:?] | kalt-trocken | [cthody:?] | [chodchy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-010	3	cthey	f21r	f21r.9	H	A	1	6	MIDDLE	sh	cthody	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	okaiin sho tshaiin chkaiin shcthey cthody cthy s	okaiin sho tshaiin chkaiin sh cthey cthody cthy s	0	0	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	3	8	0.375000	heiß, Grad III, im Ansatzrahmen | feuchter Ansatz | [tshaiin:?] | [chkaiin:?] | [sh:?] | [cthey:?] | [cthody:?] | CTH-Drogenmaterial | [s:?]	heiß, Grad III, im Ansatzrahmen | feuchter Ansatz | [tshaiin:?] | [chkaiin:?] | [sh:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [cthody:?] | CTH-Drogenmaterial | [s:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A03-011	3	cthey	f26r	f26r.5	H	B	2	11	LAST	qokedy	<EOS>	saiin shedy eedy eedy s chy daiin cthedy qokeedy qokedy cthey	haiin shedy eedy eedy schy daiin cthedy qokeedy qokedy cthhy	saiin shedy ch y chdy schy daiin cthedy qokeedy qoke y y	0	0	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	4	10	0.400000	Samen/Saatgut, Typ/Charge III | [shedy:?] | [eedy:?] | [eedy:?] | [s:?] | trocken, Grundform | Grad-/Maßwert III | [cthedy:?] | heißer Zustand, Bindungsstufe II | [qokedy:?] | [cthey:?]	Samen/Saatgut, Typ/Charge III | [shedy:?] | [eedy:?] | [eedy:?] | [s:?] | trocken, Grundform | Grad-/Maßwert III | [cthedy:?] | heißer Zustand, Bindungsstufe II | [qokedy:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A03-012	3	cthey	f27r	f27r.12	H	A	1	4	MIDDLE	chey	otal	dain cheokeey chey cthey otal	dain cheokeey chey cthey otal	dain cheokeey chey cthey otal	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	4	0.250000	Grad-/Maßwert II | [cheokeey:?] | [chey:?] | [cthey:?] | [otal:?]	Grad-/Maßwert II | [cheokeey:?] | [chey:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [otal:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-013	3	cthey	f27r	f27r.2	H	A	1	8	MIDDLE	dchol	ds	dy ain shol dain dar shokyd dchol cthey ds	dy coain shol dain dar shokyd dchol cthey ds	dy ain shol dain dar shokyd dchol cthey ds	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	3	8	0.375000	[dy:?] | Menge-/Klassenwert II | feucht; nominal feuchtes Gut/Material | Qualitätsgrad II | [dar:?] | [shokyd:?] | [dchol:?] | [cthey:?] | [ds:?]	[dy:?] | Menge-/Klassenwert II | feucht; nominal feuchtes Gut/Material | Qualitätsgrad II | [dar:?] | [shokyd:?] | [dchol:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [ds:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-014	3	cthey	f2r	f2r.10	H	A	1	6	MIDDLE	daiin	keol	qoky cholaiin shol sheky daiin cthey keol saiin eaiin	qoky cholaiin shol sheky daiin cthey keol saiin saiin	qoky cholaiin shol sheky daiin cthey keol saiin eaiin	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	4	8	0.500000	[qoky:?] | trocken, Grad III | feucht; nominal feuchtes Gut/Material | [sheky:?] | Grad-/Maßwert III | [cthey:?] | [keol:?] | Samen/Saatgut, Typ/Charge III | [eaiin:?]	[qoky:?] | trocken, Grad III | feucht; nominal feuchtes Gut/Material | [sheky:?] | Grad-/Maßwert III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [keol:?] | Samen/Saatgut, Typ/Charge III | [eaiin:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A03-015	3	cthey	f2r	f2r.3	H	A	1	2	MIDDLE	qotaiin	y	qotaiin cthey y chor chy ydy chaiin	qotaiin cthey y chor chy ydy chaiin	qotaiin cthey y chor chy ydy chaiin	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	4	6	0.666667	kalt, Grad III | [cthey:?] | [y:?] | Pflanzen-/Reproduktionsteil | trocken, Grundform | [ydy:?] | trocken, Grad III	kalt, Grad III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [y:?] | Pflanzen-/Reproduktionsteil | trocken, Grundform | [ydy:?] | trocken, Grad III	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A03-016	3	cthey	f33v	f33v.1	H	B	2	5	MIDDLE	ydain	dols	tar ar daiin ydain cthey dols sheky ar aiin	tar ar daiin ydain cthey dolr sheky ar aiin cs	tarar daiin ydain cthey dols sheky raiin	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	2	8	0.250000	[tar:?] | [ar:?] | Grad-/Maßwert III | [ydain:?] | [cthey:?] | [dols:?] | [sheky:?] | [ar:?] | Menge III	[tar:?] | [ar:?] | Grad-/Maßwert III | [ydain:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [dols:?] | [sheky:?] | [ar:?] | Menge III	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A03-017	3	cthey	f35r	f35r.3	H	A	1	2	MIDDLE	dchaiin	qotchey	dchaiin cthey qotchey taiin cthory	dchaiin cthey qotchey taiin cthory	dchaiin cthey qotchey taiin cthory	1	1	UNKNOWN_SURFACE	[cthey:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	1	4	0.250000	[dchaiin:?] | [cthey:?] | [qotchey:?] | kalt, Grad III | [cthory:?]	[dchaiin:?] | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [qotchey:?] | kalt, Grad III | [cthory:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
