event_id	case_id	phase	statement_id	page	record	surface	card_no	semantic_component_parse	command_id	standard_command_de	silent_owner_de	case_expansion_de	meaning_invariant_across_occurrences	old_semantic_component_parse	old_command_id	old_standard_command_de	resolution
E015	C2	PREPARE_PRODUCT	H2-S001	f10r	H2	ycheor	PROC015	Y+CH+E+OR	CMD159	DIES · ABZIEHEN · KURZ · ANSATZ	abgebildete breit gezähnte radialblütige Pflanze	den laufenden Posten kurz abziehen	YES	Y+CH+E+OR	CMD159	DIES · ABZIEHEN · KURZ · ANSATZ	UNCHANGED_UNIQUE_COMMAND
E016	C2	PREPARE_PRODUCT	H2-S001	f10r	H2	cthy	PROC014	CTH+Y	CMD030	BEREIT · DIES	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	YES	CTH+Y	CMD030	BEREIT · DIES	UNCHANGED_UNIQUE_COMMAND
E017	C2	PREPARE_PRODUCT	H2-S001	f10r	H2	chor	PROC016	OR	CMD106	ANSATZ	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	YES	OR	CMD106	ANSATZ	UNCHANGED_UNIQUE_COMMAND
E018	C2	PREPARE_PRODUCT	H2-S001	f10r	H2	cthaiin	PROC017	CTH+AIIN	CMD027	BEREIT · MASS	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	YES	CTH+AIIN	CMD027	BEREIT · MASS	UNCHANGED_UNIQUE_COMMAND
E019	C2	PREPARE_PRODUCT	H2-S001	f10r	H2	qoctholy	PROC018	O+CTH+OL+Y	CMD073	GANG · BEREIT · FORTSETZEN · DIES	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	YES	O+CTH+OL+Y	CMD073	GANG · BEREIT · FORTSETZEN · DIES	UNCHANGED_UNIQUE_COMMAND
E020	C2	PREPARE_PRODUCT	H2-S001	f10r	H2	dy	PROC019	Y	CMD158	DIES	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E021	C2	PREPARE_PRODUCT	H2-S001	f10r	H2	chy	PROC019	Y	CMD158	DIES	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E022	C2	PREPARE_PRODUCT	H2-S001	f10r	H2	taiin	PROC009	AIIN	CMD001	MASS	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E023	C2	PREPARE_PRODUCT	H2-S001	f10r	H2	shy	PROC019	Y	CMD158	DIES	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E024	C2	PREPARE_PRODUCT	H2-S002	f10r	H2	qotchor	PROC020	OT+CH+OR	CMD113	DANACH · ABZIEHEN · ANSATZ	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß im Arbeitsgang bis bereit abziehen	YES	OT+CH+OR	CMD113	DANACH · ABZIEHEN · ANSATZ	UNCHANGED_UNIQUE_COMMAND
E025	C2	PREPARE_PRODUCT	H2-S002	f10r	H2	chor	PROC016	OR	CMD106	ANSATZ	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	YES	OR	CMD106	ANSATZ	UNCHANGED_UNIQUE_COMMAND
E026	C2	PREPARE_PRODUCT	H2-S002	f10r	H2	otol	PROC021	OT+OL	CMD120	DANACH · FORTSETZEN	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	YES	OT+OL	CMD120	DANACH · FORTSETZEN	UNCHANGED_UNIQUE_COMMAND
E027	C2	PREPARE_PRODUCT	H2-S002	f10r	H2	chol	PROC013	OL	CMD097	FORTSETZEN	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E028	C2	PREPARE_PRODUCT	H2-S002	f10r	H2	cholor	PROC022	OL+OR	CMD102	FORTSETZEN · ANSATZ	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	YES	OL+OR	CMD102	FORTSETZEN · ANSATZ	UNCHANGED_UNIQUE_COMMAND
E029	C2	PREPARE_PRODUCT	H2-S002	f10r	H2	chol	PROC013	OL	CMD097	FORTSETZEN	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E030	C2	PREPARE_PRODUCT	H2-S002	f10r	H2	daiin	PROC009	AIIN	CMD001	MASS	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E031	C2	PREPARE_PRODUCT	H2-S002	f10r	H2	dar	PROC003	AR	CMD008	QUELLE	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	YES	AR	CMD008	QUELLE	UNCHANGED_UNIQUE_COMMAND
E032	C2	PREPARE_PRODUCT	H2-S003	f10r	H2	oykchor	PROC023	O+Y+K+OR	CMD076	GANG · DIES · ZUFUEHREN · ANSATZ	abgebildete breit gezähnte radialblütige Pflanze	danach den laufenden Posten weiter von dort nach vorgeschriebenem Maß im Arbeitsgang zugeben	YES	O+Y+K+OR	CMD076	GANG · DIES · ZUFUEHREN · ANSATZ	UNCHANGED_UNIQUE_COMMAND
E033	C2	PREPARE_PRODUCT	H2-S003	f10r	H2	shor	PROC016	OR	CMD106	ANSATZ	abgebildete breit gezähnte radialblütige Pflanze	den laufenden Posten bis zur Sollstufe zugeben	YES	OR	CMD106	ANSATZ	UNCHANGED_UNIQUE_COMMAND
E034	C2	PREPARE_PRODUCT	H2-S003	f10r	H2	chor	PROC016	OR	CMD106	ANSATZ	abgebildete breit gezähnte radialblütige Pflanze	den laufenden Posten bis zur Sollstufe zugeben	YES	OR	CMD106	ANSATZ	UNCHANGED_UNIQUE_COMMAND
E035	C2	PREPARE_PRODUCT	H2-S003	f10r	H2	chy	PROC019	Y	CMD158	DIES	abgebildete breit gezähnte radialblütige Pflanze	den laufenden Posten bis zur Sollstufe zugeben	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E036	C2	PREPARE_PRODUCT	H2-S003	f10r	H2	kaiiin	PROC024	K+IIN	CMD048	ZUFUEHREN · STUFE	abgebildete breit gezähnte radialblütige Pflanze	den laufenden Posten bis zur Sollstufe zugeben	YES	K+IIN	CMD048	ZUFUEHREN · STUFE	UNCHANGED_UNIQUE_COMMAND
E037	C2	PREPARE_PRODUCT	H2-S003	f10r	H2	dy	PROC019	Y	CMD158	DIES	abgebildete breit gezähnte radialblütige Pflanze	den laufenden Posten nach vorgeschriebenem Maß im Arbeitsgang abziehen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E038	C2	PREPARE_PRODUCT	H2-S003	f10r	H2	chodaiin	PROC025	CH+O+AIIN	CMD017	ABZIEHEN · GANG · MASS	abgebildete breit gezähnte radialblütige Pflanze	den laufenden Posten nach vorgeschriebenem Maß im Arbeitsgang abziehen	YES	CH+O+AIIN	CMD017	ABZIEHEN · GANG · MASS	UNCHANGED_UNIQUE_COMMAND
E039	C3	PREPARE_PRODUCT	H3-S001	f11r	H3	tshol	PROC026	T+SH+OL	CMD155	EINTRAGEN · HALTEN · FORTSETZEN	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten weiter eintragen und halten	YES	T+SH+OL	CMD155	EINTRAGEN · HALTEN · FORTSETZEN	UNCHANGED_UNIQUE_COMMAND
E040	C3	PREPARE_PRODUCT	H3-S001	f11r	H3	schoal	PROC027	SH+O+AL	CMD143	HALTEN · GANG · ZIEL	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten an der bezeichneten Stelle im Arbeitsgang an Ort halten	YES	SH+O+AL	CMD143	HALTEN · GANG · ZIEL	UNCHANGED_UNIQUE_COMMAND
E041	C3	PREPARE_PRODUCT	H3-S001	f11r	H3	cfhy	PROC028	CFH+Y	CMD010	AUSWRINGEN · DIES	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten auswringen	YES	CFH+Y	CMD010	AUSWRINGEN · DIES	UNCHANGED_UNIQUE_COMMAND
E042	C3	PREPARE_PRODUCT	H3-S001	f11r	H3	shfydaiin	PROC029	SH+Y+AIIN	CMD145	HALTEN · DIES · MASS	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten nach vorgeschriebenem Maß halten	YES	SH+Y+AIIN	CMD145	HALTEN · DIES · MASS	UNCHANGED_UNIQUE_COMMAND
E043	C3	PREPARE_PRODUCT	H3-S001	f11r	H3	cphy	PROC030	P+Y	CMD125	HINEIN · DIES	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten hineingeben	YES	P+Y	CMD125	HINEIN · DIES	UNCHANGED_UNIQUE_COMMAND
E044	C3	PREPARE_PRODUCT	H3-S001	f11r	H3	shey	PROC031	SH+EE+Y	CMD141	HALTEN · LANG · DIES	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten länger halten	YES	SH+EE+Y	CMD141	HALTEN · LANG · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E045	C3	PREPARE_PRODUCT	H3-S001	f11r	H3	tchody	PROC032	T+CH+O+DY	CMD153	EINTRAGEN · ABZIEHEN · GANG; SCHLUSS	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten im Arbeitsgang abschließend eintragen und abziehen und den Schritt schließen	YES	T+CH+O+DY	CMD153	EINTRAGEN · ABZIEHEN · GANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E046	C3	PREPARE_PRODUCT	H3-S002	f11r	H3	shoyty	PROC033	SH+O+Y+T+Y	CMD144	DIES HALTEN · IM GANG EINTRAGEN · DIES	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten im Arbeitsgang halten und eintragen	YES	SH+O+Y+T+Y	CMD144	DIES HALTEN · IM GANG EINTRAGEN · DIES	UNCHANGED_UNIQUE_COMMAND
E047	C3	PREPARE_PRODUCT	H3-S003	f11r	H3	dchol	PROC034	RESUME_CARD	CMD162	WIEDERAUFNEHMEN	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten weiter zugeben	YES	OL	CMD097	FORTSETZEN	SEMANTIC_SPLIT_STATEMENT_ENTRY
E048	C3	PREPARE_PRODUCT	H3-S003	f11r	H3	chy	PROC019	Y	CMD158	DIES	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten weiter zugeben	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E049	C3	PREPARE_PRODUCT	H3-S003	f11r	H3	kchy	PROC035	K+Y	CMD050	ZUFUEHREN · DIES	abgebildete dicht blau blühende Kronenpflanze	den laufenden Posten weiter zugeben	YES	K+Y	CMD050	ZUFUEHREN · DIES	UNCHANGED_UNIQUE_COMMAND
E050	C3	PREPARE_PRODUCT	H3-S003	f11r	H3	dy	PROC019	Y	CMD158	DIES	abgebildete dicht blau blühende Kronenpflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E051	C3	PREPARE_PRODUCT	H3-S003	f11r	H3	daiin	PROC009	AIIN	CMD001	MASS	abgebildete dicht blau blühende Kronenpflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E052	C3	PREPARE_PRODUCT	H3-S004	f11r	H3	qotchy	PROC036	OT+Y	CMD121	DANACH · DIES	abgebildete dicht blau blühende Kronenpflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	YES	OT+Y	CMD121	DANACH · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E053	C3	PREPARE_PRODUCT	H3-S004	f11r	H3	okchol	PROC037	OK+OL	CMD093	ANSETZEN · FORTSETZEN	abgebildete dicht blau blühende Kronenpflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	YES	OK+OL	CMD093	ANSETZEN · FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E054	C3	PREPARE_PRODUCT	H3-S004	f11r	H3	cthy	PROC014	CTH+Y	CMD030	BEREIT · DIES	abgebildete dicht blau blühende Kronenpflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	YES	CTH+Y	CMD030	BEREIT · DIES	UNCHANGED_UNIQUE_COMMAND
E055	C3	PREPARE_PRODUCT	H3-S004	f11r	H3	dy	PROC019	Y	CMD158	DIES	abgebildete dicht blau blühende Kronenpflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß bis bereit einsetzen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E056	C4	PREPARE_PRODUCT	H4-S001	f55v	H4	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	abgebildete breitblättrige rispige Pflanze	den laufenden Posten nach vorgeschriebenem Maß einsetzen	YES	OK+AIIN	CMD077	ANSETZEN · MASS	UNCHANGED_UNIQUE_COMMAND
E057	C4	PREPARE_PRODUCT	H4-S001	f55v	H4	chaiin	PROC009	AIIN	CMD001	MASS	abgebildete breitblättrige rispige Pflanze	den laufenden Posten nach vorgeschriebenem Maß als Portion dosiert zugeben	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E058	C4	PREPARE_PRODUCT	H4-S001	f55v	H4	ykain	PROC039	Y+K+AIN	CMD161	DIES · ZUFUEHREN · PORTION	abgebildete breitblättrige rispige Pflanze	den laufenden Posten nach vorgeschriebenem Maß als Portion dosiert zugeben	YES	Y+K+AIN	CMD161	DIES · ZUFUEHREN · PORTION	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E059	C4	PREPARE_PRODUCT	H4-S001	f55v	H4	ykan	PROC040	Y+K+AN	CMD163	DIES · ZUFUEHREN · NACHPORTION	abgebildete breitblättrige rispige Pflanze	den laufenden Posten als Portion im Arbeitsgang zugeben und den Schritt schließen	YES	Y+K+AIN	CMD161	DIES · ZUFUEHREN · PORTION	SEMANTIC_SPLIT_ADJACENT_SECOND_PORTION
E060	C4	PREPARE_PRODUCT	H4-S001	f55v	H4	ody	PROC041	O+DY	CMD074	GANG; SCHLUSS	abgebildete breitblättrige rispige Pflanze	den laufenden Posten als Portion im Arbeitsgang zugeben und den Schritt schließen	YES	O+DY	CMD074	GANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E061	C4	PREPARE_PRODUCT	H4-S002	f55v	H4	daiin	PROC009	AIIN	CMD001	MASS	abgebildete breitblättrige rispige Pflanze	den laufenden Posten nach vorgeschriebenem Maß abmessen und umsetzen	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E062	C4	PREPARE_PRODUCT	H4-S002	f55v	H4	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	abgebildete breitblättrige rispige Pflanze	den laufenden Posten nach vorgeschriebenem Maß abmessen und umsetzen	YES	CHD+Y	CMD022	UMSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E063	C4	PREPARE_PRODUCT	H4-S002	f55v	H4	talam	PROC043	TALAM	CMD157	VERWAHREN	abgebildete breitblättrige rispige Pflanze	den laufenden Posten verwahren	YES	TALAM	CMD157	VERWAHREN	UNCHANGED_UNIQUE_COMMAND
E064	C4	PREPARE_PRODUCT	H4-S003	f55v	H4	ykaiin	PROC044	Y+K+AIIN	CMD160	DIES · ZUFUEHREN · MASS	abgebildete breitblättrige rispige Pflanze	den laufenden Posten nach vorgeschriebenem Maß dosiert zugeben	YES	Y+K+AIIN	CMD160	DIES · ZUFUEHREN · MASS	UNCHANGED_UNIQUE_COMMAND
E065	C4	PREPARE_PRODUCT	H4-S003	f55v	H4	cheoar	PROC045	CH+E+O+AR	CMD013	ABZIEHEN · KURZ · GANG · QUELLE	abgebildete breitblättrige rispige Pflanze	den laufenden Posten von dort im Arbeitsgang kurz entnehmen	YES	CH+E+O+AR	CMD013	ABZIEHEN · KURZ · GANG · QUELLE	UNCHANGED_UNIQUE_COMMAND
E066	C4	PREPARE_PRODUCT	H4-S003	f55v	H4	cheeky	PROC046	CHK+EE+Y	CMD025	WAERMEN · LANG · DIES	abgebildete breitblättrige rispige Pflanze	den laufenden Posten weiter länger temperieren und den Schritt schließen	YES	CHK+EE+Y	CMD025	WAERMEN · LANG · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E067	C4	PREPARE_PRODUCT	H4-S003	f55v	H4	oldy	PROC047	OL+DY	CMD100	FORTSETZEN; SCHLUSS	abgebildete breitblättrige rispige Pflanze	den laufenden Posten weiter länger temperieren und den Schritt schließen	YES	OL+DY	CMD100	FORTSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E068	C4	PREPARE_PRODUCT	H4-S004	f55v	H4	aiin	PROC009	AIIN	CMD001	MASS	abgebildete breitblättrige rispige Pflanze	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle anlegen	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E069	C4	PREPARE_PRODUCT	H4-S004	f55v	H4	okal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	abgebildete breitblättrige rispige Pflanze	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle anlegen	YES	OK+AL	CMD080	ANSETZEN · ZIEL	UNCHANGED_UNIQUE_COMMAND
E070	C4	PREPARE_PRODUCT	H4-S004	f55v	H4	oltchy	PROC049	OL+T+Y	CMD104	FORTSETZEN · EINTRAGEN · DIES	abgebildete breitblättrige rispige Pflanze	den laufenden Posten weiter als Portion eintragen	YES	OL+T+Y	CMD104	FORTSETZEN · EINTRAGEN · DIES	UNCHANGED_UNIQUE_COMMAND
E071	C4	PREPARE_PRODUCT	H4-S004	f55v	H4	or	PROC016	OR	CMD106	ANSATZ	abgebildete breitblättrige rispige Pflanze	den laufenden Posten weiter als Portion eintragen	YES	OR	CMD106	ANSATZ	UNCHANGED_UNIQUE_COMMAND
E072	C4	PREPARE_PRODUCT	H4-S004	f55v	H4	y	PROC019	Y	CMD158	DIES	abgebildete breitblättrige rispige Pflanze	den laufenden Posten weiter als Portion eintragen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E073	C4	PREPARE_PRODUCT	H4-S004	f55v	H4	orain	PROC050	OR+AIN	CMD107	ANSATZ · PORTION	abgebildete breitblättrige rispige Pflanze	den laufenden Posten weiter als Portion eintragen	YES	OR+AIN	CMD107	ANSATZ · PORTION	UNCHANGED_UNIQUE_COMMAND
E074	C5	PREPARE_PRODUCT	H5-S001	f56r	H5	chochor	PROC051	HO+CH+OR	CMD039	GABE · ABZIEHEN · ANSATZ	abgebildete mehrköpfige stachelige Pflanze	den Ansatz abziehen	YES	HO+CH+OR	CMD039	GABE · ABZIEHEN · ANSATZ	UNCHANGED_UNIQUE_COMMAND
E075	C5	PREPARE_PRODUCT	H5-S001	f56r	H5	cho	PROC052	HO	CMD037	GABE	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	YES	HO	CMD037	GABE	UNCHANGED_UNIQUE_COMMAND
E076	C5	PREPARE_PRODUCT	H5-S001	f56r	H5	chodaly	PROC053	HO+AL+Y	CMD038	GABE · ZIEL · DIES	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	YES	HO+AL+Y	CMD038	GABE · ZIEL · DIES	UNCHANGED_UNIQUE_COMMAND
E077	C5	PREPARE_PRODUCT	H5-S001	f56r	H5	daiin	PROC009	AIIN	CMD001	MASS	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E078	C5	PREPARE_PRODUCT	H5-S001	f56r	H5	sho	PROC052	HO	CMD037	GABE	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	YES	HO	CMD037	GABE	UNCHANGED_UNIQUE_COMMAND
E079	C5	PREPARE_PRODUCT	H5-S001	f56r	H5	kchol	PROC054	K+OL	CMD049	ZUFUEHREN · FORTSETZEN	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle zuführen	YES	K+OL	CMD049	ZUFUEHREN · FORTSETZEN	UNCHANGED_UNIQUE_COMMAND
E080	C5	PREPARE_PRODUCT	H5-S001	f56r	H5	otchor	PROC020	OT+CH+OR	CMD113	DANACH · ABZIEHEN · ANSATZ	abgebildete mehrköpfige stachelige Pflanze	danach den Ansatz abziehen	YES	OT+CH+OR	CMD113	DANACH · ABZIEHEN · ANSATZ	UNCHANGED_UNIQUE_COMMAND
E081	C5	PREPARE_PRODUCT	H5-S001	f56r	H5	choky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten einsetzen	YES	OK+Y	CMD095	ANSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
