context_key_id	component_recipe	register	inherited_action_root	inherited_argument_root	owner_count	event_count	distinct_clause_count	unique_clause_de	event_ids
CTX0066	AIR+Y+DY	BIOLOGICAL	K	NONE	1	1	1	Im laufenden Gang führe den Stationsposten zu; entlang der Stationsbahn; schließe den Schritt.	G407-E3744
CTX0067	AL	BIOLOGICAL	CH	AIIN	1	1	1	Im laufenden Gang entnimm den Stationswert [wie zuvor]; zur Zielstation.	G407-E2688
CTX0068	AL	BIOLOGICAL	CH	Y	1	1	1	Im laufenden Gang entnimm den Stationsposten [wie zuvor]; zur Zielstation.	G407-E2096
CTX0069	AL	BIOLOGICAL	CHD	Y	2	2	1	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	G407-E2098|G407-E2366
CTX0070	AL	BIOLOGICAL	K	AIN	2	2	1	Im laufenden Gang führe den Stationsanteil [wie zuvor] zu; zur Zielstation.	G407-E2943|G407-E3755
CTX0071	AL	BIOLOGICAL	K	Y	4	4	1	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; zur Zielstation.	G407-E2325|G407-E2743|G407-E2928|G407-E3564
CTX0072	AL	BIOLOGICAL	OK	Y	3	4	1	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	G407-E1958|G407-E3165|G407-E3347|G407-E3388
CTX0073	AL	BIOLOGICAL	S	AIIN	1	1	1	Im laufenden Gang wähle den Stationswert [wie zuvor]; zur Zielstation.	G407-E2668
CTX0074	AL	BIOLOGICAL	S	AIN	1	1	1	Im laufenden Gang wähle den Stationsanteil [wie zuvor]; zur Zielstation.	G407-E1543
CTX0075	AL	BIOLOGICAL	S	OR	1	1	1	Im laufenden Gang wähle die Stationseinheit [wie zuvor]; zur Zielstation.	G407-E1966
CTX0076	AL	BIOLOGICAL	S	Y	1	2	1	Im laufenden Gang wähle den Stationsposten [wie zuvor]; zur Zielstation.	G407-E1892|G407-E1893
CTX0077	AL	BIOLOGICAL	SH	AIN	3	3	1	Im laufenden Gang halte den Stationsanteil [wie zuvor]; zur Zielstation.	G407-E1779|G407-E1910|G407-E3316
CTX0078	AL	BIOLOGICAL	SH	OR	1	1	1	Im laufenden Gang halte die Stationseinheit [wie zuvor]; zur Zielstation.	G407-E2381
CTX0079	AL	BIOLOGICAL	SH	Y	4	8	1	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.	G407-E1575|G407-E1712|G407-E2511|G407-E2540|G407-E2705|G407-E3126|G407-E3582|G407-E3772
CTX0080	AL	BIOLOGICAL	T	AIN	1	1	1	Im laufenden Gang stelle den Stationsanteil [wie zuvor] ein; zur Zielstation.	G407-E3627
CTX0081	AL	BIOLOGICAL	T	Y	1	1	1	Im laufenden Gang stelle den Stationsposten [wie zuvor] ein; zur Zielstation.	G407-E3586
CTX0082	AL	CELESTIAL	CH	NONE	1	1	1	Im laufenden Gang nimm auf; zur Zielposition.	G407-E1098
CTX0083	AL	CELESTIAL	CH	Y	3	3	1	Im laufenden Gang nimm den Positionsposten [wie zuvor] auf; zur Zielposition.	G407-E1084|G407-E1142|G407-E1234
CTX0084	AL	CELESTIAL	K	AIIN	1	1	1	Im laufenden Gang ordne den Positionswert [wie zuvor] zu; zur Zielposition.	G407-E1239
CTX0085	AL	CELESTIAL	K	Y	1	2	1	Im laufenden Gang ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	G407-E1066|G407-E1067
CTX0086	AL	CELESTIAL	OK	AIIN	1	1	1	Im laufenden Gang setze den Positionswert [wie zuvor]; zur Zielposition.	G407-E1195
CTX0087	AL	CELESTIAL	OK	Y	2	2	1	Im laufenden Gang setze den Positionsposten [wie zuvor]; zur Zielposition.	G407-E1203|G407-E1274
CTX0088	AL	CELESTIAL	P	AIIN	1	1	1	Im laufenden Gang setze den Positionswert [wie zuvor] ein; zur Zielposition.	G407-E0918
CTX0089	AL	CELESTIAL	R	AIIN	1	1	1	Im laufenden Gang markiere den Positionswert [wie zuvor]; zur Zielposition.	G407-E1251
CTX0090	AL	CELESTIAL	SH	Y	2	2	1	Im laufenden Gang halte den Positionsposten [wie zuvor]; zur Zielposition.	G407-E1121|G407-E1317
CTX0091	AL	HERBAL	CHD	AIIN	1	1	1	Im laufenden Gang bearbeite den Arbeitswert [wie zuvor]; zur Zielstelle.	G407-E4571
CTX0092	AL	HERBAL	K	Y	1	1	1	Im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	G407-E0717
CTX0093	AL	HERBAL	OK	AIN	1	1	1	Im laufenden Gang setze den Materialanteil [wie zuvor] im Arbeitsgang an; zur Zielstelle.	G407-E0706
CTX0094	AL	HERBAL	OK	Y	1	1	1	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	G407-E0843
CTX0095	AL	HERBAL	T	AIN	1	1	1	Im laufenden Gang stelle den Materialanteil [wie zuvor] ein; zur Zielstelle.	G407-E4489
CTX0096	AL	HERBAL	T	OR	1	1	1	Im laufenden Gang stelle die Arbeitseinheit [wie zuvor] ein; zur Zielstelle.	G407-E0529
CTX0097	AL	HERBAL	T	Y	1	1	1	Im laufenden Gang stelle den Pflanzenposten [wie zuvor] ein; zur Zielstelle.	G407-E0564
CTX0098	AL	PHARMA	CH	AIIN	1	1	1	Im laufenden Gang nimm den Mengenwert [wie zuvor]; zum Zielgefäß.	G407-E4079
CTX0099	AL	PHARMA	CH	AIN	2	2	1	Im laufenden Gang nimm den Drogenanteil [wie zuvor]; zum Zielgefäß.	G407-E4141|G407-E4158
CTX0100	AL	PHARMA	CH	NONE	1	1	1	Im laufenden Gang nimm; zum Zielgefäß.	G407-E4194
CTX0101	AL	PHARMA	CH	OR	1	2	1	Im laufenden Gang nimm die Ansatzeinheit [wie zuvor]; zum Zielgefäß.	G407-E3802|G407-E3916
CTX0102	AL	PHARMA	CH	Y	1	1	1	Im laufenden Gang nimm den Drogenposten [wie zuvor]; zum Zielgefäß.	G407-E4180
CTX0103	AL	PHARMA	K	AIIN	1	1	1	Im laufenden Gang gib den Mengenwert [wie zuvor] zu; zum Zielgefäß.	G407-E4311
CTX0104	AL	PHARMA	K	Y	1	1	1	Im laufenden Gang gib den Drogenposten [wie zuvor] zu; zum Zielgefäß.	G407-E4074
CTX0105	AL	PHARMA	OK	NONE	1	1	1	Im laufenden Gang setze als Ansatz an; zum Zielgefäß.	G407-E4192
CTX0106	AL	PHARMA	OK	Y	4	4	1	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	G407-E3984|G407-E4104|G407-E4279|G407-E4377
CTX0107	AL	PHARMA	P	Y	1	1	1	Im laufenden Gang setze den Drogenposten [wie zuvor] ein; zum Zielgefäß.	G407-E4114
CTX0108	AL	PHARMA	S	AIIN	2	3	1	Im laufenden Gang wähle den Mengenwert [wie zuvor]; zum Zielgefäß.	G407-E4137|G407-E4138|G407-E4338
CTX0109	AL	PHARMA	T	Y	1	1	1	Im laufenden Gang stelle den Drogenposten [wie zuvor] ein; zum Zielgefäß.	G407-E4164
CTX0110	AL	SOURCE_SECTION_T	K	Y	1	2	1	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; zur Zielspalte.	G407-E0198|G407-E0207
CTX0111	AL+AIIN	BIOLOGICAL	OK	NONE	1	1	1	Im laufenden Gang setze den Stationswert im Stationsgang an; zur Zielstation.	G407-E2120
CTX0112	AL+AIIN	CELESTIAL	S	NONE	3	3	1	Im laufenden Gang wähle den Positionswert; zur Zielposition.	G407-E0948|G407-E1209|G407-E1320
CTX0113	AL+AIIN	CELESTIAL	SH	NONE	1	1	1	Im laufenden Gang halte den Positionswert; zur Zielposition.	G407-E1160
CTX0114	AL+AIIN	PHARMA	OK	NONE	1	1	1	Im laufenden Gang setze den Mengenwert als Ansatz an; zum Zielgefäß.	G407-E4077
CTX0115	AL+AIIN+LOCAL_CHAR_I	CELESTIAL	SH	NONE	1	1	1	Im laufenden Gang halte den Positionswert; zur Zielposition; mit der lokalen Variante.	G407-E1318
CTX0116	AL+AL	BIOLOGICAL	CHD	Y	1	1	1	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; zur Zielstation [außen] und zur Zielstation [innen].	G407-E2954
CTX0117	AL+AL	PHARMA	CH	AIN	1	1	1	Im laufenden Gang nimm den Drogenanteil [wie zuvor]; zum Zielgefäß [außen] und zum Zielgefäß [innen].	G407-E4142
CTX0118	AL+CHD	BIOLOGICAL	NONE	Y	1	1	1	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	G407-E2723
CTX0119	AL+CHD+DY	BIOLOGICAL	NONE	Y	3	3	1	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation; schließe den Schritt.	G407-E2021|G407-E2501|G407-E3594
CTX0120	AL+CHD+DY	CELESTIAL	NONE	Y	1	1	1	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition; schließe den Schritt.	G407-E1276
CTX0121	AL+CHD+DY	PHARMA	NONE	AIIN	1	1	1	Bearbeite den Mengenwert [wie zuvor]; zum Zielgefäß; schließe den Schritt.	G407-E4121
CTX0122	AL+DY	BIOLOGICAL	OK	AIN	1	1	1	Im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; zur Zielstation; schließe den Schritt.	G407-E2985
CTX0123	AL+DY	BIOLOGICAL	OK	Y	1	1	1	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation; schließe den Schritt.	G407-E1710
CTX0124	AL+DY	BIOLOGICAL	SH	Y	1	1	1	Im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation; schließe den Schritt.	G407-E3397
CTX0125	AL+DY	HERBAL	CH	Y	1	1	1	Im laufenden Gang nimm den Pflanzenposten [wie zuvor]; zur Zielstelle; schließe den Schritt.	G407-E0439
CTX0126	AL+D_ADDR+AIIN	CELESTIAL	S	NONE	1	1	1	Im laufenden Gang wähle den Positionswert; zur Zielposition; an der bezeichneten Stelle.	G407-E0993
CTX0127	AL+D_ADDR+Y	CELESTIAL	S	NONE	1	1	1	Im laufenden Gang wähle den Positionsposten; zur Zielposition; an der bezeichneten Stelle.	G407-E0905
CTX0128	AL+D_ADDR+Y	HERBAL	CH	NONE	1	1	1	Im laufenden Gang nimm den Pflanzenposten; zur Zielstelle; an der bezeichneten Stelle.	G407-E0743
CTX0129	AL+K+AIN	HERBAL	NONE	NONE	1	1	1	Gib den Materialanteil zu; zur Zielstelle.	G407-E4434
CTX0130	AL+LOCAL_CHAR_F+SH+E+D_ADDR	HERBAL	NONE	AIN	1	1	1	Halte den Materialanteil [wie zuvor]; zur Zielstelle; auf Grad I; an der bezeichneten Stelle und an der bezeichneten Stelle.	G407-E4467
CTX0131	AL+O	CELESTIAL	OK	AIIN	1	1	1	Im laufenden Gang setze den Positionswert [wie zuvor]; zur Zielposition; als Ausführung.	G407-E1196
CTX0132	AL+O+Y	CELESTIAL	NONE	NONE	1	1	1	Bezug: den Positionsposten; zur Zielposition; als Ausführung.	G407-E1288
CTX0133	AL+OL	BIOLOGICAL	K	Y	1	1	1	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu; zur Zielstation.	G407-E2263
CTX0134	AL+OR	BIOLOGICAL	CH	NONE	1	1	1	Im laufenden Gang entnimm die Stationseinheit; zur Zielstation.	G407-E2583
CTX0135	AL+OR	BIOLOGICAL	CHD	NONE	1	1	1	Im laufenden Gang bearbeite die Stationseinheit; zur Zielstation.	G407-E2189
CTX0136	AL+OR	HERBAL	CHD	NONE	1	1	1	Im laufenden Gang bearbeite die Arbeitseinheit; zur Zielstelle.	G407-E4411
CTX0137	AL+R+OR	BIOLOGICAL	NONE	NONE	1	1	1	Markiere die Stationseinheit; zur Zielstation.	G407-E3604
CTX0138	AL+S	PHARMA	NONE	AIIN	1	1	1	Wähle den Mengenwert [wie zuvor]; zum Zielgefäß.	G407-E4136
CTX0139	AL+S+Y	PHARMA	NONE	NONE	1	1	1	Wähle den Drogenposten; zum Zielgefäß.	G407-E3907
CTX0140	AL+SH+E+DY	BIOLOGICAL	NONE	Y	2	2	1	Halte den Stationsposten [wie zuvor]; zur Zielstation; auf Grad I; schließe den Schritt.	G407-E2047|G407-E2132
CTX0141	AL+SH+Y	BIOLOGICAL	NONE	NONE	1	1	1	Halte den Stationsposten; zur Zielstation.	G407-E2184
CTX0142	AL+T+E+D_ADDR+Y	BIOLOGICAL	NONE	NONE	1	1	1	Stelle den Stationsposten ein; zur Zielstation; auf Grad I; an der bezeichneten Stelle.	G407-E3572
CTX0143	AL+Y	BIOLOGICAL	CHD	NONE	2	2	1	Im laufenden Gang bearbeite den Stationsposten; zur Zielstation.	G407-E1923|G407-E2611
CTX0144	AL+Y	BIOLOGICAL	OK	NONE	1	1	1	Im laufenden Gang setze den Stationsposten im Stationsgang an; zur Zielstation.	G407-E1552
CTX0145	AL+Y	BIOLOGICAL	R	NONE	1	1	1	Im laufenden Gang markiere den Stationsposten; zur Zielstation.	G407-E2838
CTX0146	AL+Y	CELESTIAL	CH	NONE	1	1	1	Im laufenden Gang nimm den Positionsposten auf; zur Zielposition.	G407-E1117
CTX0147	AL+Y	CELESTIAL	OK	NONE	1	1	1	Im laufenden Gang setze den Positionsposten; zur Zielposition.	G407-E1341
CTX0148	AL+Y	CELESTIAL	S	NONE	1	1	1	Im laufenden Gang wähle den Positionsposten; zur Zielposition.	G407-E1294
CTX0149	AL+Y	CELESTIAL	SH	NONE	1	1	1	Im laufenden Gang halte den Positionsposten; zur Zielposition.	G407-E1367
CTX0150	AL+Y	PHARMA	OK	NONE	1	1	1	Im laufenden Gang setze den Drogenposten als Ansatz an; zum Zielgefäß.	G407-E4151
CTX0151	AM_ADDR	BIOLOGICAL	SH	OR	1	1	1	Im laufenden Gang halte die Stationseinheit [wie zuvor]; an der bezeichneten Stelle.	G407-E1614
CTX0152	AM_ADDR	CELESTIAL	CH	OR	1	1	1	Im laufenden Gang nimm die Positionseinheit [wie zuvor] auf; an der bezeichneten Stelle.	G407-E1396
CTX0153	AM_ADDR	CELESTIAL	CH	Y	1	1	1	Im laufenden Gang nimm den Positionsposten [wie zuvor] auf; an der bezeichneten Stelle.	G407-E1401
CTX0154	AM_ADDR	CELESTIAL	R	AIIN	1	1	1	Im laufenden Gang markiere den Positionswert [wie zuvor]; an der bezeichneten Stelle.	G407-E0940
CTX0155	AM_ADDR	CELESTIAL	S	AIN	1	1	1	Im laufenden Gang wähle den Sektoranteil [wie zuvor]; an der bezeichneten Stelle.	G407-E0926
CTX0156	AM_ADDR	HERBAL	K	AIIN	2	2	1	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; an der bezeichneten Stelle.	G407-E0615|G407-E0712
CTX0157	AM_ADDR	HERBAL	OK	Y	1	1	1	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; an der bezeichneten Stelle.	G407-E4478
CTX0158	AM_ADDR	HERBAL	T	AIN	1	1	1	Im laufenden Gang stelle den Materialanteil [wie zuvor] ein; an der bezeichneten Stelle.	G407-E0276
CTX0159	AM_ADDR+Y	CELESTIAL	S	NONE	1	1	1	Im laufenden Gang wähle den Positionsposten; an der bezeichneten Stelle.	G407-E0922
CTX0160	AR	BIOLOGICAL	CHD	Y	1	1	1	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; von der Ausgangsstation.	G407-E2403
CTX0161	AR	BIOLOGICAL	OK	AIN	2	2	1	Im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; von der Ausgangsstation.	G407-E1597|G407-E3325
CTX0162	AR	BIOLOGICAL	OK	OR	1	1	1	Im laufenden Gang setze die Stationseinheit [wie zuvor] im Stationsgang an; von der Ausgangsstation.	G407-E2192
CTX0163	AR	BIOLOGICAL	S	AIIN	2	2	1	Im laufenden Gang wähle den Stationswert [wie zuvor]; von der Ausgangsstation.	G407-E1946|G407-E1969
CTX0164	AR	BIOLOGICAL	S	AIN	1	1	1	Im laufenden Gang wähle den Stationsanteil [wie zuvor]; von der Ausgangsstation.	G407-E2225
CTX0165	AR	BIOLOGICAL	S	OR	1	1	1	Im laufenden Gang wähle die Stationseinheit [wie zuvor]; von der Ausgangsstation.	G407-E1967
CTX0166	AR	BIOLOGICAL	S	Y	2	2	1	Im laufenden Gang wähle den Stationsposten [wie zuvor]; von der Ausgangsstation.	G407-E2921|G407-E3470
CTX0167	AR	BIOLOGICAL	SH	AIN	1	1	1	Im laufenden Gang halte den Stationsanteil [wie zuvor]; von der Ausgangsstation.	G407-E1587
CTX0168	AR	BIOLOGICAL	SH	OR	1	1	1	Im laufenden Gang halte die Stationseinheit [wie zuvor]; von der Ausgangsstation.	G407-E2380
CTX0169	AR	CELESTIAL	CH	OR	1	1	1	Im laufenden Gang nimm die Positionseinheit [wie zuvor] auf; von der Ausgangsposition.	G407-E1116
CTX0170	AR	CELESTIAL	CH	Y	3	3	1	Im laufenden Gang nimm den Positionsposten [wie zuvor] auf; von der Ausgangsposition.	G407-E1083|G407-E1199|G407-E1400
CTX0171	AR	CELESTIAL	OK	AIIN	2	2	1	Im laufenden Gang setze den Positionswert [wie zuvor]; von der Ausgangsposition.	G407-E1013|G407-E1172
CTX0172	AR	CELESTIAL	OK	AIN	1	1	1	Im laufenden Gang setze den Sektoranteil [wie zuvor]; von der Ausgangsposition.	G407-E1025
