discriminator_id	predicate_code	target_occurrence_id	surface_provenance_only	page	physical_folio	locus	ordinal	frame_ids	match_detail	gdt734_complete_line_v99r7	gdt734_unknown_cells_v99r7	gdt770_admitted_line	union_admitted_line	explicit_gdt770_exclusion	explicit_gdt771_exclusion	strict_qualified	admission_state	exclusion_reason	written_line_eva	semantic_identity_credit	component_export_credit
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0291	ol	f76v	f76	f76v.39	7	F06_TARGET_BEFORE_PROCESS|F07_LINE_FINAL_OR_CLOSE|F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	LEFT=san@6:evidence=GDT760_EXACT_AMOUNT_SPAN/GDT769_BROAD_AMOUNT_VALUE || RIGHT=keedy@8:reader_exact=1:source_roles=CLOSE/QUALITY_STAGE:allowed_roles=NONE	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0293	ol	f77r	f77	f77r.40	2	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=daiiin@1:evidence=LICENSED_BARE_VALUE || RIGHT=eeedy@3:reader_exact=0:source_roles=NONE:allowed_roles=NONE	0	2	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0295	ol	f77r	f77	f77r.45	9	NONE	LEFT=ain@8:evidence=LICENSED_BARE_VALUE || RIGHT=raiin@10:reader_exact=0:source_roles=NONE:allowed_roles=NONE	0	4	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	qokaiin ches lchear dal chr sl s ain ol raiin lod	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0336	ol	f78v	f78	f78v.29	9	F01_AMOUNT_DIRECT|F06_TARGET_BEFORE_PROCESS|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	LEFT=aiiin@8:evidence=GDT760_EXACT_AMOUNT_SPAN/LICENSED_BARE_VALUE/GDT769_BROAD_AMOUNT_VALUE || RIGHT=shedy@10:reader_exact=0:source_roles=NONE:allowed_roles=NONE	1	0	0	1	1	0	0	ADMITTED_BUT_EXPLICITLY_EXCLUDED	REJECT_SEMANTIC_CONTAMINATION: lr@5 is GDT737 QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION and the inherited line also carries retired literal-head prose; a complete cache line is not a clean target-masked line	lchedy otchey qol chedy lr al s aiiin ol shedy ary	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0340	ol	f79r	f79	f79r.13	9	F01_AMOUNT_DIRECT|F05_PROCESS_SLOT_FINAL|F07_LINE_FINAL_OR_CLOSE|F16_RELATIONAL_AMOUNT_ORDER	LEFT=aiin@8:evidence=GDT760_EXACT_AMOUNT_SPAN/LICENSED_BARE_VALUE/GDT769_BROAD_AMOUNT_VALUE || RIGHT=LINE_EDGE@0:reader_exact=0:source_roles=NONE:allowed_roles=NONE	0	2	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	pshorol shckhy qotshdy qokaldy opchedy qotar or aiin ol	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0361	ol	f79v	f79	f79v.25	9	F07_LINE_FINAL_OR_CLOSE	LEFT=sain@8:evidence=GDT760_EXACT_AMOUNT_SPAN || RIGHT=LINE_EDGE@0:reader_exact=0:source_roles=NONE:allowed_roles=NONE	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	qokeey ol olshdy qotain oteedy olkain otshey sain ol	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0391	ol	f80v	f80	f80v.15	11	NONE	LEFT=dain@10:evidence=LICENSED_BARE_VALUE || RIGHT=dal@12:reader_exact=0:source_roles=NONE:allowed_roles=NONE	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0412	ol	f81r	f81	f81r.15	2	NONE	LEFT=sain@1:evidence=GDT760_EXACT_AMOUNT_SPAN || RIGHT=cheedy@3:reader_exact=1:source_roles=CLOSE/CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	sain ol cheedy qokeedy otedy	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0416	ol	f81r	f81	f81r.22	6	F03_DRY_R2|F14_MEDIAL_TWO_SIDED_LINKER	LEFT=daiin@5:evidence=LICENSED_BARE_VALUE/GDT769_BROAD_AMOUNT_VALUE || RIGHT=chedar@7:reader_exact=1:source_roles=AMOUNT_VALUE/QUALITY_STAGE:allowed_roles=NONE	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	qotal chedy qol ol daiin ol chedar ol oly	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0417	ol	f81r	f81	f81r.22	8	F03_DRY_R2|F06_TARGET_BEFORE_PROCESS	LEFT=chedar@7:evidence=G771-LT02 || RIGHT=oly@9:reader_exact=1:source_roles=PROCESS_PASS:allowed_roles=FIELD/PROCESS	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	qotal chedy qol ol daiin ol chedar ol oly	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0437	ol	f82r	f82	f82r.33	2	F03_DRY_R2	LEFT=sain@1:evidence=GDT760_EXACT_AMOUNT_SPAN || RIGHT=cheol@3:reader_exact=1:source_roles=CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	sain ol cheol ey cheor chey	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0444	ol	f83r	f83	f83r.54	2	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=daiin@1:evidence=LICENSED_BARE_VALUE/GDT769_BROAD_AMOUNT_VALUE || RIGHT=dain@3:reader_exact=1:source_roles=NONE:allowed_roles=NONE	0	1	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	daiin ol dain chey ldalor	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0452	ol	f85r1	f85	f85r1.13	10	F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	LEFT=aiin@9:evidence=GDT760_EXACT_AMOUNT_SPAN/LICENSED_BARE_VALUE/GDT769_BROAD_AMOUNT_VALUE || RIGHT=daldy@11:reader_exact=0:source_roles=NONE:allowed_roles=NONE	0	3	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0453	ol	f85r1	f85	f85r1.21	4	F03_DRY_R2|F14_MEDIAL_TWO_SIDED_LINKER	LEFT=oraiin@3:evidence=GDT760_EXACT_AMOUNT_SPAN/GDT769_BROAD_AMOUNT_VALUE || RIGHT=okaiin@5:reader_exact=1:source_roles=KNOWN_OTHER:allowed_roles=FIELD/PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0454	ol	f85r1	f85	f85r1.27	7	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=saiin@6:evidence=GDT760_EXACT_AMOUNT_SPAN/GDT769_BROAD_AMOUNT_VALUE || RIGHT=karar@8:reader_exact=1:source_roles=NONE:allowed_roles=NONE	0	3	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0459	ol	f85r2	f85	f85r2.1	27	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=daiin@26:evidence=LICENSED_BARE_VALUE/GDT769_BROAD_AMOUNT_VALUE || RIGHT=lkechch@28:reader_exact=0:source_roles=NONE:allowed_roles=NONE	0	14	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0477	ol	f86v6	f86	f86v6.23	12	F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	LEFT=ain@11:evidence=LICENSED_BARE_VALUE || RIGHT=keodar@13:reader_exact=1:source_roles=AMOUNT_VALUE/CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	1	0	ADMITTED_BUT_EXPLICITLY_EXCLUDED	REJECT_SOURCE_COMPOSITION: opchedy@6 remains H0 source-composition background; the inherited complete-line prose cannot support isolated end-to-end target scoring.	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0473	ol	f86v6	f86	f86v6.7	6	F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	LEFT=aiin@5:evidence=GDT760_EXACT_AMOUNT_SPAN/LICENSED_BARE_VALUE/GDT769_BROAD_AMOUNT_VALUE || RIGHT=or@7:reader_exact=1:source_roles=KNOWN_OTHER:allowed_roles=NONE	0	2	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0493	ol	f89v1	f89	f89v1.11	4	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=ain@3:evidence=LICENSED_BARE_VALUE || RIGHT=shodain@5:reader_exact=0:source_roles=NONE:allowed_roles=NONE	0	2	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	osheokaiin s ain ol shodain qokar ain chekal daiin dar	0	0
D01A_OL_LEFT_LICENSED	OL_LEFT_CONSERVATIVE_AMOUNT_OR_VALUE	G769-T0492	ol	f89v1	f89	f89v1.9	7	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=aiin@6:evidence=LICENSED_BARE_VALUE || RIGHT=cheokchey@8:reader_exact=1:source_roles=NONE:allowed_roles=NONE	0	5	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du	0	0
D01B_OL_FULL_BRANCH	OL_LEFT_VALUE_GDT770_TYPED_RIGHT	G769-T0105	ol	f112r	f112	f112r.36	2	F03_DRY_R2	LEFT=sain@1:evidence=GDT760_EXACT_AMOUNT_SPAN || RIGHT=checkhy@3:reader_exact=1:source_roles=CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	sain ol checkhy olchain okeey olam	0	0
D01B_OL_FULL_BRANCH	OL_LEFT_VALUE_GDT770_TYPED_RIGHT	G769-T0177	ol	f30v	f30	f30v.2	7	F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER	LEFT=keor@6:evidence=G771-LT01 || RIGHT=chy@8:reader_exact=1:source_roles=CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=FIELD	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	qotchor chy she kchor chory keor ol chy daiin ctholdy	0	0
D01B_OL_FULL_BRANCH	OL_LEFT_VALUE_GDT770_TYPED_RIGHT	G769-T0257	ol	f75r	f75	f75r.26	2	F04_MOIST_R2|F14_MEDIAL_TWO_SIDED_LINKER	LEFT=dain@1:evidence=LICENSED_BARE_VALUE || RIGHT=sheol@3:reader_exact=1:source_roles=CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	dain ol sheol dain ol qoly dar ajy	0	0
D01B_OL_FULL_BRANCH	OL_LEFT_VALUE_GDT770_TYPED_RIGHT	G769-T0412	ol	f81r	f81	f81r.15	2	NONE	LEFT=sain@1:evidence=GDT760_EXACT_AMOUNT_SPAN || RIGHT=cheedy@3:reader_exact=1:source_roles=CLOSE/CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	sain ol cheedy qokeedy otedy	0	0
D01B_OL_FULL_BRANCH	OL_LEFT_VALUE_GDT770_TYPED_RIGHT	G769-T0417	ol	f81r	f81	f81r.22	8	F03_DRY_R2|F06_TARGET_BEFORE_PROCESS	LEFT=chedar@7:evidence=G771-LT02 || RIGHT=oly@9:reader_exact=1:source_roles=PROCESS_PASS:allowed_roles=FIELD/PROCESS	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	qotal chedy qol ol daiin ol chedar ol oly	0	0
D01B_OL_FULL_BRANCH	OL_LEFT_VALUE_GDT770_TYPED_RIGHT	G769-T0437	ol	f82r	f82	f82r.33	2	F03_DRY_R2	LEFT=sain@1:evidence=GDT760_EXACT_AMOUNT_SPAN || RIGHT=cheol@3:reader_exact=1:source_roles=CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	sain ol cheol ey cheor chey	0	0
D01B_OL_FULL_BRANCH	OL_LEFT_VALUE_GDT770_TYPED_RIGHT	G769-T0453	ol	f85r1	f85	f85r1.21	4	F03_DRY_R2|F14_MEDIAL_TWO_SIDED_LINKER	LEFT=oraiin@3:evidence=GDT760_EXACT_AMOUNT_SPAN/GDT769_BROAD_AMOUNT_VALUE || RIGHT=okaiin@5:reader_exact=1:source_roles=KNOWN_OTHER:allowed_roles=FIELD/PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	0	0
D01B_OL_FULL_BRANCH	OL_LEFT_VALUE_GDT770_TYPED_RIGHT	G769-T0477	ol	f86v6	f86	f86v6.23	12	F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	LEFT=ain@11:evidence=LICENSED_BARE_VALUE || RIGHT=keodar@13:reader_exact=1:source_roles=AMOUNT_VALUE/CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	1	0	ADMITTED_BUT_EXPLICITLY_EXCLUDED	REJECT_SOURCE_COMPOSITION: opchedy@6 remains H0 source-composition background; the inherited complete-line prose cannot support isolated end-to-end target scoring.	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0012	ol	f103r	f103	f103r.28	9	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=ain@8:evidence=LICENSED_BARE_VALUE || RIGHT=cheey@10:reader_exact=1:source_roles=CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=NONE	0	2	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0050	ol	f105v	f105	f105v.11	3	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=aiiin@2:evidence=LICENSED_BARE_VALUE || RIGHT=okaiin@4:reader_exact=1:source_roles=KNOWN_OTHER:allowed_roles=NONE	0	5	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	roees aiiin ol okaiin os aiin chckhodu qoteedy ckhddl aiir ypar kaiidy	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0105	ol	f112r	f112	f112r.36	2	F03_DRY_R2	LEFT=sain@1:evidence=GDT760_EXACT_AMOUNT_SPAN || RIGHT=checkhy@3:reader_exact=1:source_roles=CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	sain ol checkhy olchain okeey olam	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0103	ol	f112r	f112	f112r.9	2	F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER	LEFT=saiin@1:evidence=GDT760_EXACT_AMOUNT_SPAN/GDT769_BROAD_AMOUNT_VALUE || RIGHT=okeey@3:reader_exact=1:source_roles=KNOWN_OTHER:allowed_roles=NONE	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	saiin ol okeey qokeey y chedy teedy qokchy qokar y	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0177	ol	f30v	f30	f30v.2	7	F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER	LEFT=keor@6:evidence=G771-LT01 || RIGHT=chy@8:reader_exact=1:source_roles=CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=FIELD	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	qotchor chy she kchor chory keor ol chy daiin ctholdy	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0231	ol	f55v	f55	f55v.3	9	NONE	LEFT=aiin@8:evidence=LICENSED_BARE_VALUE || RIGHT=kar@10:reader_exact=1:source_roles=AMOUNT_VALUE/CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=NONE	0	1	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	qokeeey os ain qool al chedy sar aiin ol kar am	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0257	ol	f75r	f75	f75r.26	2	F04_MOIST_R2|F14_MEDIAL_TWO_SIDED_LINKER	LEFT=dain@1:evidence=LICENSED_BARE_VALUE || RIGHT=sheol@3:reader_exact=1:source_roles=CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	dain ol sheol dain ol qoly dar ajy	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0258	ol	f75r	f75	f75r.26	5	F04_MOIST_R2	LEFT=dain@4:evidence=LICENSED_BARE_VALUE || RIGHT=qoly@6:reader_exact=1:source_roles=KNOWN_OTHER:allowed_roles=NONE	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	dain ol sheol dain ol qoly dar ajy	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0291	ol	f76v	f76	f76v.39	7	F06_TARGET_BEFORE_PROCESS|F07_LINE_FINAL_OR_CLOSE|F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	LEFT=san@6:evidence=GDT760_EXACT_AMOUNT_SPAN/GDT769_BROAD_AMOUNT_VALUE || RIGHT=keedy@8:reader_exact=1:source_roles=CLOSE/QUALITY_STAGE:allowed_roles=NONE	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0412	ol	f81r	f81	f81r.15	2	NONE	LEFT=sain@1:evidence=GDT760_EXACT_AMOUNT_SPAN || RIGHT=cheedy@3:reader_exact=1:source_roles=CLOSE/CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	sain ol cheedy qokeedy otedy	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0416	ol	f81r	f81	f81r.22	6	F03_DRY_R2|F14_MEDIAL_TWO_SIDED_LINKER	LEFT=daiin@5:evidence=LICENSED_BARE_VALUE/GDT769_BROAD_AMOUNT_VALUE || RIGHT=chedar@7:reader_exact=1:source_roles=AMOUNT_VALUE/QUALITY_STAGE:allowed_roles=NONE	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	qotal chedy qol ol daiin ol chedar ol oly	0	0
