selector_id	locus	page	physical_folio	target_surfaces	target_occurrence_count	guard_selected	gdt734_complete_line_v99r7	gdt734_unknown_cells_v99r7	gdt770_admitted_line	union_admitted_line	explicit_gdt770_exclusion	explicit_gdt771_exclusion	strict_discriminator_eligible	admission_source	current_reader_state	forbidden_selector_prefix	new_page_opened
G771-S0042	f105r.35	f105r	f105	otar	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0043	f105r.36	f105r	f105	ol|otar	2	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0044	f105v.11	f105v	f105	ol	1	1	0	5	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0045	f105v.13	f105v	f105	otar	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0046	f105v.24	f105v	f105	otar	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0047	f105v.26	f105v	f105	otar	1	1	0	5	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0048	f105v.37	f105v	f105	ckhy	1	1	0	1	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0049	f105v.4	f105v	f105	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0050	f105v.7	f105v	f105	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0051	f106r.16	f106r	f106	otar	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0052	f106r.28	f106r	f106	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0053	f106r.39	f106r	f106	ol	1	1	0	6	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0054	f106r.45	f106r	f106	otar	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0055	f106v.2	f106v	f106	otar	1	1	0	3	0	0	1	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0056	f106v.33	f106v	f106	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0057	f106v.46	f106v	f106	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0058	f107r.19	f107r	f107	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0059	f107r.32	f107r	f107	otar	1	1	0	5	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0060	f107r.34	f107r	f107	otar	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0061	f107r.35	f107r	f107	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0062	f107r.4	f107r	f107	otar	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0063	f107r.46	f107r	f107	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0064	f107r.51	f107r	f107	ol	1	1	0	1	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0065	f107v.2	f107v	f107	ol|otar	3	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0066	f107v.21	f107v	f107	ol|otar	2	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0067	f108r.22	f108r	f108	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0068	f108r.25	f108r	f108	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0069	f108r.6	f108r	f108	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0070	f108v.1	f108v	f108	ol	1	1	0	6	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0071	f108v.10	f108v	f108	ol	1	1	0	5	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0072	f108v.18	f108v	f108	ol	1	1	0	1	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0073	f108v.20	f108v	f108	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0074	f108v.23	f108v	f108	otar	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0075	f108v.24	f108v	f108	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0076	f108v.25	f108v	f108	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0077	f108v.27	f108v	f108	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0078	f108v.3	f108v	f108	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0079	f108v.31	f108v	f108	ol	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0080	f10r.11	f10r	f10	otar	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0081	f10v.2	f10v	f10	ckhy	1	1	1	0	1	1	0	0	1	GDT734_COMPLETE_AND_GDT770	GDT770_CURRENT_MASKED_READER	0	0
G771-S0082	f111r.20	f111r	f111	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0083	f111r.5	f111r	f111	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0084	f111r.7	f111r	f111	otar	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0085	f111v.14	f111v	f111	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0086	f111v.18	f111v	f111	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0087	f111v.27	f111v	f111	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0088	f111v.3	f111v	f111	otar	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0089	f111v.34	f111v	f111	otar	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0090	f111v.50	f111v	f111	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0091	f112r.2	f112r	f112	ol|otar	2	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0092	f112r.30	f112r	f112	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0093	f112r.36	f112r	f112	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0094	f112r.4	f112r	f112	otar	1	1	0	1	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0095	f112r.5	f112r	f112	otar	1	1	0	1	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0096	f112r.9	f112r	f112	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0097	f112v.23	f112v	f112	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0098	f113r.30	f113r	f113	otar	1	1	0	5	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0099	f113r.35	f113r	f113	otar	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0100	f113r.43	f113r	f113	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0101	f113r.5	f113r	f113	otar	1	1	0	5	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0102	f113r.6	f113r	f113	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0103	f113v.11	f113v	f113	otar	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0104	f113v.13	f113v	f113	otar	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0105	f113v.15	f113v	f113	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0106	f113v.21	f113v	f113	otar	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0107	f113v.22	f113v	f113	otar	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0108	f113v.25	f113v	f113	ol	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0109	f113v.26	f113v	f113	otar	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0110	f113v.38	f113v	f113	otar	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0111	f113v.42	f113v	f113	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0112	f113v.7	f113v	f113	otar	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0113	f113v.8	f113v	f113	otar	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0114	f114r.12	f114r	f114	ol	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0115	f114r.14	f114r	f114	ol	1	1	0	6	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0116	f114r.15	f114r	f114	otar	1	1	0	6	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0117	f114r.2	f114r	f114	ol	1	1	0	6	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0118	f114r.20	f114r	f114	otar	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0119	f114r.37	f114r	f114	ol|ols	2	1	0	1	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0120	f114v.16	f114v	f114	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0121	f114v.3	f114v	f114	ol|otar	2	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0122	f114v.34	f114v	f114	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0123	f114v.37	f114v	f114	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0124	f115r.24	f115r	f115	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0125	f115r.4	f115r	f115	otar	1	1	0	4	0	0	1	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0126	f115r.44	f115r	f115	otar	2	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0127	f115v.1	f115v	f115	ol	1	1	0	5	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0128	f115v.30	f115v	f115	ol	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0129	f115v.5	f115v	f115	otar	1	1	1	0	1	1	0	0	1	GDT734_COMPLETE_AND_GDT770	GDT770_CURRENT_MASKED_READER	0	0
G771-S0130	f116r.11	f116r	f116	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0131	f116r.16	f116r	f116	otar	1	1	0	1	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0132	f116r.18	f116r	f116	otar	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0133	f116r.20	f116r	f116	ol|otar	2	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0134	f116r.22	f116r	f116	otar	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0135	f116r.26	f116r	f116	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0136	f116r.32	f116r	f116	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0137	f116r.44	f116r	f116	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0138	f116r.49	f116r	f116	ol	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0139	f116r.6	f116r	f116	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0140	f15v.7	f15v	f15	ols	1	1	1	0	1	1	0	0	1	GDT734_COMPLETE_AND_GDT770	GDT770_CURRENT_MASKED_READER	0	0
G771-S0141	f15v.8	f15v	f15	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0142	f17v.12	f17v	f17	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0143	f17v.18	f17v	f17	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0144	f17v.5	f17v	f17	ckhy	1	1	1	0	1	1	0	0	1	GDT734_COMPLETE_AND_GDT770	GDT770_CURRENT_MASKED_READER	0	0
G771-S0145	f17v.8	f17v	f17	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0146	f17v.9	f17v	f17	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0147	f18r.10	f18r	f18	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0148	f20r.4	f20r	f20	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0149	f22r.2	f22r	f22	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0150	f22r.5	f22r	f22	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0151	f22r.7	f22r	f22	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0152	f23r.5	f23r	f23	ol	2	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0153	f23r.7	f23r	f23	ol	1	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0154	f23v.1	f23v	f23	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0155	f23v.11	f23v	f23	ol|ols	2	1	0	3	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0156	f24r.13	f24r	f24	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0157	f24r.15	f24r	f24	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0158	f24r.3	f24r	f24	ckhy	1	1	1	0	1	1	0	0	1	GDT734_COMPLETE_AND_GDT770	GDT770_CURRENT_MASKED_READER	0	0
G771-S0159	f26r.8	f26r	f26	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0160	f2r.7	f2r	f2	ckhy	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0161	f30r.8	f30r	f30	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0162	f30v.2	f30v	f30	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0163	f32r.15	f32r	f32	ol	1	1	0	1	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0164	f32r.2	f32r	f32	ckhy	1	1	1	0	1	1	0	0	1	GDT734_COMPLETE_AND_GDT770	GDT770_CURRENT_MASKED_READER	0	0
G771-S0165	f32r.7	f32r	f32	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0166	f32v.11	f32v	f32	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0167	f33r.2	f33r	f33	otar	1	1	0	5	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0168	f33r.5	f33r	f33	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0169	f34r.14	f34r	f34	ol	1	1	1	0	0	1	0	1	0	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0170	f34r.5	f34r	f34	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0171	f34v.3	f34v	f34	ol	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0172	f34v.8	f34v	f34	otar	1	1	0	2	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0173	f35r.10	f35r	f35	ckhy	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0174	f35v.13	f35v	f35	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0175	f35v.20	f35v	f35	ckhy	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0176	f36v.3	f36v	f36	otar	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
G771-S0177	f37r.11	f37r	f37	ckhy	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0178	f39r.14	f39r	f39	ol	1	1	1	0	0	1	0	0	1	GDT734_COMPLETE_CACHE	STRUCTURAL_COMPLETE_CACHE__RERENDER_REQUIRED	0	0
G771-S0179	f39r.15	f39r	f39	ol	1	1	0	4	0	0	0	0	0	NOT_COMPLETE	NO_COMPLETE_READER	0	0
