edition	grammar	paragraph	kernel	mention	locus	kind	form	patient	patient_form	second	predicate	complete_U	complete_D	interpretation	debts	extra_grammar	row_status
ZL3b	J	f6v|f6v.6-f6v.21	f6v.9:1:ACT	f6v.9:1	f6v.9	ACTION	oeeo	f6v.9:3	chor		ACT:oeeo	True	True	miss ab			recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.10:1:ACT	f6v.10:1	f6v.10	ACTION	qokchod	f6v.10:3	kchdy		ACT:qokchod	True	True	trockne vollständig		COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.10:2:ACT	f6v.10:2	f6v.10	ACTION	ychear	f6v.10:3	kchdy		ACT:ychear	True	False	vermische	MISSING_COINGREDIENT	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.12:3:ACT	f6v.12:3	f6v.12	ACTION	qokam	f6v.12:4	cthy		ACT:qokam	True	True	erwärme			recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.14:1:ACT	f6v.14:1	f6v.14	ACTION	qokor	f6v.14:3	cthol		ACT:qokor	True	True	erhitze		COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.14:2:ACT	f6v.14:2	f6v.14	ACTION	chol	f6v.14:3	cthol		ACT:chol	True	True	trockne		COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.15:1:ACT	f6v.15:1	f6v.15	ACTION	chockhy	f6v.14:3	cthol		ACT:chockhy	True	False	vermische	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.16:1:ACT	f6v.16:1	f6v.16	ACTION	ochy	f6v.16:2	cthar		ACT:ochy	True	True	kühle			recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.17:3:ACT	f6v.17:3	f6v.17	ACTION	ckhal	f6v.17:4	cthodam		ACT:ckhal	True	True	presse aus			recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.18:2:ACT	f6v.18:2	f6v.18	ACTION	ches	f6v.18:1	ytchocthol		ACT:ches	True	True	stampfe			recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.19:2:ACT	f6v.19:2	f6v.19	ACTION	kchos	f6v.19:1	ocholy		ACT:kchos	True	True	zerreibe			recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.21:3:ACT	f6v.21:3	f6v.21	ACTION	octham	f6v.21:2	chor		ACT:octham	True	True	bewahre auf			recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.12:2:STATE:moisture	f6v.12:2	f6v.12	STATE	shy				STATE:moisture:wet:PHYSICAL	False	False	moisture / wet / PHYSICAL	MISSING_MATERIAL_BINDING		recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.15:4:STATE:thermal	f6v.15:4	f6v.15	STATE	chy	f6v.14:3	cthol		STATE:thermal:hot:PHYSICAL	True	True	thermal / hot / PHYSICAL	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.15:1;IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		recorded
ZL3b	J	f6v|f6v.6-f6v.21	f6v.19:3:STATE:thermal	f6v.19:3	f6v.19	STATE	chy	f6v.19:1	ocholy		STATE:thermal:hot:PHYSICAL	True	True	thermal / hot / PHYSICAL	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.19:2		recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.7:1:ACT	f6v.7:1	f6v.7	ACTION	ychos	f6v.7:4	cthol		ACT:ychos	True	True	zerkleinere		COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.7:2:ACT	f6v.7:2	f6v.7	ACTION	ychol	f6v.7:4	cthol		ACT:ychol	True	True	trockne		COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.8:3:ACT	f6v.8:3	f6v.8	ACTION	okchey	f6v.8:2	chor		ACT:okchey	True	True	zerstoße fein			recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.8:4:ACT	f6v.8:4	f6v.8	ACTION	qokom	f6v.8:2	chor		ACT:qokom	True	True	erwärme portionsweise			recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.9:1:ACT	f6v.9:1	f6v.9	ACTION	oeeo	f6v.9:3	chor		ACT:oeeo	True	True	miss ab			recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.10:1:ACT	f6v.10:1	f6v.10	ACTION	qokchod	f6v.10:3	kchdy		ACT:qokchod	True	True	trockne vollständig		COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.10:2:ACT	f6v.10:2	f6v.10	ACTION	ychear	f6v.10:3	kchdy		ACT:ychear	True	False	vermische	MISSING_COINGREDIENT	COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.12:3:ACT	f6v.12:3	f6v.12	ACTION	qokam	f6v.12:4	cthy		ACT:qokam	True	True	erwärme			recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.14:1:ACT	f6v.14:1	f6v.14	ACTION	qokor	f6v.14:3	cthol		ACT:qokor	True	True	erhitze		COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.14:2:ACT	f6v.14:2	f6v.14	ACTION	chol	f6v.14:3	cthol		ACT:chol	True	True	trockne		COMMON_ARGUMENT_OF_ADJACENT_ASSUMED_VERBS	recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.15:1:ACT	f6v.15:1	f6v.15	ACTION	chockhy	f6v.14:3	cthol		ACT:chockhy	True	False	vermische	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.16:1:ACT	f6v.16:1	f6v.16	ACTION	ochy	f6v.16:2	cthar		ACT:ochy	True	True	kühle			recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.17:3:ACT	f6v.17:3	f6v.17	ACTION	ckhal	f6v.17:4	cthodam		ACT:ckhal	True	True	presse aus			recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.18:2:ACT	f6v.18:2	f6v.18	ACTION	ches	f6v.18:1	ytchocthol		ACT:ches	True	True	stampfe			recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.19:2:ACT	f6v.19:2	f6v.19	ACTION	kchos	f6v.19:1	ocholy		ACT:kchos	True	True	zerreibe			recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.21:3:ACT	f6v.21:3	f6v.21	ACTION	octham	f6v.21:2	chor		ACT:octham	True	True	bewahre auf			recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.12:2:STATE:moisture	f6v.12:2	f6v.12	STATE	shy				STATE:moisture:wet:PHYSICAL	False	False	moisture / wet / PHYSICAL	MISSING_MATERIAL_BINDING		recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.15:4:STATE:thermal	f6v.15:4	f6v.15	STATE	chy	f6v.14:3	cthol		STATE:thermal:hot:PHYSICAL	True	True	thermal / hot / PHYSICAL	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.15:1;IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		recorded
ZL3b	M	f6v|f6v.6-f6v.21	f6v.19:3:STATE:thermal	f6v.19:3	f6v.19	STATE	chy	f6v.19:1	ocholy		STATE:thermal:hot:PHYSICAL	True	True	thermal / hot / PHYSICAL	ASSUMED_RESULT_OR_PROCESS_CONDITION:f6v.19:2		recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.5:1:ACT	f9v.5:1	f9v.5	ACTION	pchor				ACT:pchor	False	False	nimm	MISSING_PATIENT		recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.5:3:ACT	f9v.5:3	f9v.5	ACTION	qotor				ACT:qotor	False	False	kühle ab	MISSING_PATIENT		recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.7:1:ACT	f9v.7:1	f9v.7	ACTION	qo	f9v.6:4	chody		ACT:qo	True	True	nimm	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.7:2:ACT	f9v.7:2	f9v.7	ACTION	chol	f9v.6:4	chody		ACT:chol	True	True	trockne	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.7:3:ACT	f9v.7:3	f9v.7	ACTION	chol	f9v.7:6	otal		ACT:chol	True	True	trockne	UNREAD_BETWEEN:f9v.7:4		recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.8:3:ACT	f9v.8:3	f9v.8	ACTION	qokcho	f9v.7:6	otal		ACT:qokcho	True	True	verarbeite warm	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.10:3:ACT	f9v.10:3	f9v.10	ACTION	chol	f9v.10:2	kchol		ACT:chol	True	True	trockne			recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.12:2:ACT	f9v.12:2	f9v.12	ACTION	ckhy	f9v.12:3	chor		ACT:ckhy	True	True	stampfe			recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.9:2:STATE:thermal	f9v.9:2	f9v.9	STATE	chy				STATE:thermal:hot:PHYSICAL	False	False	thermal / hot / PHYSICAL	MISSING_MATERIAL_BINDING		recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.10:1:STATE:thermal	f9v.10:1	f9v.10	STATE	oty	f9v.10:2	kchol		STATE:thermal:cold:PHYSICAL	True	True	thermal / cold / PHYSICAL			recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.10:4:STATE:thermal	f9v.10:4	f9v.10	STATE	chy	f9v.10:2	kchol		STATE:thermal:hot:PHYSICAL	True	True	thermal / hot / PHYSICAL	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3		recorded
ZL3b	B	f9v|f9v.5-f9v.12	f9v.11:3:STATE:thermal	f9v.11:3	f9v.11	STATE	oky	f9v.11:2	chshoty		STATE:thermal:warm:PHYSICAL	True	True	thermal / warm / PHYSICAL			recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.5:1:ACT	f9v.5:1	f9v.5	ACTION	pchor				ACT:pchor	False	False	nimm	MISSING_PATIENT		recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.5:3:ACT	f9v.5:3	f9v.5	ACTION	qotor				ACT:qotor	False	False	kühle ab	MISSING_PATIENT		recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.7:1:ACT	f9v.7:1	f9v.7	ACTION	qo	f9v.6:4	chody		ACT:qo	True	True	nimm	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.7:2:ACT	f9v.7:2	f9v.7	ACTION	chol	f9v.6:4	chody		ACT:chol	True	True	trockne	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.7:3:ACT	f9v.7:3	f9v.7	ACTION	chol	f9v.7:6	otal		ACT:chol	True	True	trockne	UNREAD_BETWEEN:f9v.7:4		recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.8:3:ACT	f9v.8:3	f9v.8	ACTION	qokcho	f9v.7:6	otal		ACT:qokcho	True	True	verarbeite warm	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.10:3:ACT	f9v.10:3	f9v.10	ACTION	chol	f9v.10:2	kchol		ACT:chol	True	True	trockne			recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.12:2:ACT	f9v.12:2	f9v.12	ACTION	ckhy	f9v.12:3	chor		ACT:ckhy	True	True	stampfe			recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.9:2:STATE:thermal	f9v.9:2	f9v.9	STATE	chy				STATE:thermal:hot:PHYSICAL	False	False	thermal / hot / PHYSICAL	MISSING_MATERIAL_BINDING		recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.10:1:STATE:thermal	f9v.10:1	f9v.10	STATE	oty	f9v.10:2	kchol		STATE:thermal:cold:PHYSICAL	True	True	thermal / cold / PHYSICAL			recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.10:4:STATE:thermal	f9v.10:4	f9v.10	STATE	chy	f9v.10:2	kchol		STATE:thermal:hot:PHYSICAL	True	True	thermal / hot / PHYSICAL	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3		recorded
ZL3b	J	f9v|f9v.5-f9v.12	f9v.11:3:STATE:thermal	f9v.11:3	f9v.11	STATE	oky	f9v.11:2	chshoty		STATE:thermal:warm:PHYSICAL	True	True	thermal / warm / PHYSICAL			recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.5:1:ACT	f9v.5:1	f9v.5	ACTION	pchor				ACT:pchor	False	False	nimm	MISSING_PATIENT		recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.5:3:ACT	f9v.5:3	f9v.5	ACTION	qotor				ACT:qotor	False	False	kühle ab	MISSING_PATIENT		recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.7:1:ACT	f9v.7:1	f9v.7	ACTION	qo	f9v.6:4	chody		ACT:qo	True	True	nimm	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.7:2:ACT	f9v.7:2	f9v.7	ACTION	chol	f9v.6:4	chody		ACT:chol	True	True	trockne	UNREAD_BETWEEN:f9v.6:5;UNREAD_BETWEEN:f9v.6:6;UNREAD_BETWEEN:f9v.6:7;UNREAD_BETWEEN:f9v.6:8;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.7:3:ACT	f9v.7:3	f9v.7	ACTION	chol	f9v.7:6	otal		ACT:chol	True	True	trockne	UNREAD_BETWEEN:f9v.7:4		recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.8:3:ACT	f9v.8:3	f9v.8	ACTION	qokcho	f9v.7:6	otal		ACT:qokcho	True	True	verarbeite warm	UNREAD_BETWEEN:f9v.7:8;UNREAD_BETWEEN:f9v.8:1;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.10:3:ACT	f9v.10:3	f9v.10	ACTION	chol	f9v.10:2	kchol		ACT:chol	True	True	trockne			recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.12:2:ACT	f9v.12:2	f9v.12	ACTION	ckhy	f9v.12:3	chor		ACT:ckhy	True	True	stampfe			recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.9:2:STATE:thermal	f9v.9:2	f9v.9	STATE	chy				STATE:thermal:hot:PHYSICAL	False	False	thermal / hot / PHYSICAL	MISSING_MATERIAL_BINDING		recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.10:1:STATE:thermal	f9v.10:1	f9v.10	STATE	oty	f9v.10:2	kchol		STATE:thermal:cold:PHYSICAL	True	True	thermal / cold / PHYSICAL			recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.10:4:STATE:thermal	f9v.10:4	f9v.10	STATE	chy	f9v.10:2	kchol		STATE:thermal:hot:PHYSICAL	True	True	thermal / hot / PHYSICAL	ASSUMED_RESULT_OR_PROCESS_CONDITION:f9v.10:3		recorded
ZL3b	M	f9v|f9v.5-f9v.12	f9v.11:3:STATE:thermal	f9v.11:3	f9v.11	STATE	oky	f9v.11:2	chshoty		STATE:thermal:warm:PHYSICAL	True	True	thermal / warm / PHYSICAL			recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.5:1:ACT	f17v.5:1	f17v.5	ACTION	ychol	f17v.4:1	kchor		ACT:ychol	True	True	trockne	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.5:2:ACT	f17v.5:2	f17v.5	ACTION	chol	f17v.5:4	tchol		ACT:chol	True	True	trockne	UNREAD_BETWEEN:f17v.5:3		recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.5:6:ACT	f17v.5:6	f17v.5	ACTION	ckhy	f17v.5:4	tchol		ACT:ckhy	True	True	stampfe			recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.7:2:ACT	f17v.7:2	f17v.7	ACTION	chkeey	f17v.7:4	cheor		ACT:chkeey	True	True	zerreibe vollständig	UNREAD_BETWEEN:f17v.7:3		recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.8:1:ACT	f17v.8:1	f17v.8	ACTION	qokeey	f17v.7:4	cheor		ACT:qokeey	True	True	erhitze anhaltend	IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.11:4:ACT	f17v.11:4	f17v.11	ACTION	chol	f17v.10:4	okol		ACT:chol	True	True	trockne	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.13:2:ACT	f17v.13:2	f17v.13	ACTION	chol	f17v.12:6	chor		ACT:chol	True	True	trockne	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.13:3:ACT	f17v.13:3	f17v.13	ACTION	chol	f17v.13:4	cthol		ACT:chol	True	True	trockne			recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.16:2:ACT	f17v.16:2	f17v.16	ACTION	chol	f17v.16:3	okeol		ACT:chol	True	True	trockne			recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.17:3:ACT	f17v.17:3	f17v.17	ACTION	she	f17v.17:6	cthor		ACT:she	True	True	lasse stehen	UNREAD_BETWEEN:f17v.17:5		recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.18:4:ACT	f17v.18:4	f17v.18	ACTION	chol	f17v.18:2	cheeor		ACT:chol	True	True	trockne			recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.19:2:ACT	f17v.19:2	f17v.19	ACTION	chey	f17v.19:4	cthor		ACT:chey	True	True	prüfe	UNREAD_BETWEEN:f17v.19:3		recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.20:1:ACT	f17v.20:1	f17v.20	ACTION	ykeey	f17v.19:4	cthor		ACT:ykeey	True	True	erwärme erneut	UNREAD_BETWEEN:f17v.19:5;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.20:2:ACT	f17v.20:2	f17v.20	ACTION	okeey	f17v.20:3	cheor		ACT:okeey	True	True	erwärme vorsichtig			recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.20:4:ACT	f17v.20:4	f17v.20	ACTION	chol	f17v.20:3	cheor		ACT:chol	True	True	trockne			recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.22:3:ACT	f17v.22:3	f17v.22	ACTION	chey	f17v.22:4	keeor		ACT:chey	True	True	prüfe			recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.23:1:ACT	f17v.23:1	f17v.23	ACTION	chkeey	f17v.23:2	okeor		ACT:chkeey	True	True	zerreibe vollständig			recorded
ZL3b	B	f17v|f17v.1-f17v.23	f17v.9:2:STATE:moisture	f17v.9:2	f17v.9	STATE	shol	f17v.9:3	kchol		STATE:moisture:wet:PHYSICAL	True	True	moisture / wet / PHYSICAL			recorded
ZL3b	J	f17v|f17v.1-f17v.23	f17v.5:1:ACT	f17v.5:1	f17v.5	ACTION	ychol	f17v.4:1	kchor		ACT:ychol	True	True	trockne	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION		recorded
ZL3b	J	f17v|f17v.1-f17v.23	f17v.5:2:ACT	f17v.5:2	f17v.5	ACTION	chol	f17v.5:4	tchol		ACT:chol	True	True	trockne	UNREAD_BETWEEN:f17v.5:3		recorded
ZL3b	J	f17v|f17v.1-f17v.23	f17v.5:6:ACT	f17v.5:6	f17v.5	ACTION	ckhy	f17v.5:4	tchol		ACT:ckhy	True	True	stampfe			recorded
ZL3b	J	f17v|f17v.1-f17v.23	f17v.7:2:ACT	f17v.7:2	f17v.7	ACTION	chkeey	f17v.7:4	cheor		ACT:chkeey	True	True	zerreibe vollständig	UNREAD_BETWEEN:f17v.7:3		recorded
ZL3b	J	f17v|f17v.1-f17v.23	f17v.8:1:ACT	f17v.8:1	f17v.8	ACTION	qokeey	f17v.7:4	cheor		ACT:qokeey	True	True	erhitze anhaltend	IMPLICIT_SUBJECT_CONTINUATION		recorded
