edition	grammar	mix	model	paragraph	target	prior_kernels	body_kernels	complete_body_kernels	linked_body_kernels	possible_prior_links	all_registered_body_kernels_linked	status	scope	row_status
ZL3b	B	D	AP	f9v|f9v.5-f9v.12	f9v.11:1	10	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AT	f9v|f9v.5-f9v.12	f9v.11:1	10	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AP	f9v|f9v.5-f9v.12	f9v.11:1	10	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AT	f9v|f9v.5-f9v.12	f9v.11:1	10	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AP	f9v|f9v.5-f9v.12	f9v.11:1	10	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AT	f9v|f9v.5-f9v.12	f9v.11:1	10	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AP	f9v|f9v.5-f9v.12	f9v.11:1	10	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AT	f9v|f9v.5-f9v.12	f9v.11:1	10	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AP	f9v|f9v.5-f9v.12	f9v.11:1	10	1	1	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AT	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AP	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AT	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AP	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AT	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AP	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AT	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AP	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AT	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AP	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AT	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AP	f17v|f17v.1-f17v.23	f17v.15:1	9	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AT	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AP	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AT	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AP	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AT	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AP	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AT	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AP	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AT	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AP	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AT	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AP	f19v|f19v.8-f19v.14	f19v.9:1	1	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AT	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AP	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AT	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AP	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AT	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AP	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AT	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AP	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AT	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AP	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AT	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AP	f22v|f22v.6-f22v.16	f22v.7:1	1	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AT	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AP	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AT	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AP	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AT	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AP	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AT	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AP	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AT	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AP	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AT	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AP	f23r|f23r.4-f23r.5	f23r.5:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AT	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AP	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AT	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AP	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AT	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AP	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AT	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AP	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AT	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AP	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AT	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AP	f24r|f24r.1-f24r.20	f24r.8:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AT	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AP	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AT	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AP	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AT	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AP	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AT	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AP	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AT	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AP	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AT	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AP	f45v|f45v.5-f45v.11	f45v.9:1	1	2	2	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AT	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AP	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AT	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AP	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AT	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AP	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AT	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AP	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AT	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AP	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AT	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AP	f86v5|f86v5.18-f86v5.25	f86v5.20:1	3	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AT	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AP	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AT	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AP	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AT	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AP	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AT	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AP	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AT	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AP	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AT	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AP	f93r|f93r.1-f93r.32	f93r.28:1	11	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AT	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AP	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AT	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	D	AP	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AT	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	U	AP	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AT	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	J	D	AP	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AT	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	U	AP	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AT	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	M	D	AP	f99r|f99r.47-f99r.52	f99r.52:1	5	0	0	0	0	False	NO_REGISTERED_BODY_PREDICATION	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
ZL3b	B	U	AT	f102v2|f102v2.30-f102v2.39	f102v2.35:1	5	3	3	0	0	False	INCOMPLETE_ADDITIVE_LINK	ACTIONS_AND_FIXED_STANDALONE_QUALITIES	recorded
