edition	grammar	paragraph	target	body_operation	body_form	common_patient	material	take_debts	body_debts	new_product_identity	row_status
IT2a	B	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:5	chol	f19v.9:3	chor		UNREAD_BETWEEN:f19v.9:4	False	recorded
IT2a	J	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:5	chol	f19v.9:3	chor		UNREAD_BETWEEN:f19v.9:4	False	recorded
IT2a	M	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:5	chol	f19v.9:3	chor		UNREAD_BETWEEN:f19v.9:4	False	recorded
IT2a	B	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:4	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
IT2a	B	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:6	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
IT2a	J	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:4	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
IT2a	J	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:6	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
IT2a	M	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:4	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
IT2a	M	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:6	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
IT2a	B	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:3	chol	f45v.9:2	cthy			False	recorded
IT2a	B	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:4	qokom	f45v.9:2	cthy			False	recorded
IT2a	J	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:3	chol	f45v.9:2	cthy			False	recorded
IT2a	J	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:4	qokom	f45v.9:2	cthy			False	recorded
IT2a	M	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:3	chol	f45v.9:2	cthy			False	recorded
IT2a	M	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:4	qokom	f45v.9:2	cthy			False	recorded
IT2a	J	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:3	qokain			False	recorded
IT2a	M	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:3	qokain			False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:3	okchey	f6v.8:2	chor			False	recorded
RF1b	B	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:4	qokom	f6v.8:2	chor			False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:3	okchey	f6v.8:2	chor			False	recorded
RF1b	J	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:4	qokom	f6v.8:2	chor			False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:3	okchey	f6v.8:2	chor			False	recorded
RF1b	M	f6v|f6v.6-f6v.21	f6v.8:1	f6v.8:4	qokom	f6v.8:2	chor			False	recorded
RF1b	B	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:5	chol	f19v.9:3	chor		UNREAD_BETWEEN:f19v.9:4	False	recorded
RF1b	J	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:5	chol	f19v.9:3	chor		UNREAD_BETWEEN:f19v.9:4	False	recorded
RF1b	M	f19v|f19v.8-f19v.14	f19v.9:1	f19v.9:5	chol	f19v.9:3	chor		UNREAD_BETWEEN:f19v.9:4	False	recorded
RF1b	B	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:4	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
RF1b	B	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:6	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
RF1b	J	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:4	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
RF1b	J	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:6	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
RF1b	M	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:4	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
RF1b	M	f23r|f23r.4-f23r.5	f23r.5:1	f23r.5:6	chol	f23r.5:2	qokchol		UNREAD_BETWEEN:f23r.5:3	False	recorded
RF1b	B	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:3	chol	f45v.9:2	cthy			False	recorded
RF1b	B	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:4	qokom	f45v.9:2	cthy			False	recorded
RF1b	J	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:3	chol	f45v.9:2	cthy			False	recorded
RF1b	J	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:4	qokom	f45v.9:2	cthy			False	recorded
RF1b	M	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:3	chol	f45v.9:2	cthy			False	recorded
RF1b	M	f45v|f45v.5-f45v.11	f45v.9:1	f45v.9:4	qokom	f45v.9:2	cthy			False	recorded
RF1b	J	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:3	qokain			False	recorded
RF1b	M	f106r|f106r.8-f106r.9	f106r.9:1	f106r.9:2	chol	f106r.9:3	qokain			False	recorded
