audit_id	round	surface	tier	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G652-A01-011	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f34v	f34v.2	H	B	2	7	MEDIAL	chdaiin	loees	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam	tol qokchy dyche y okchy chckh y ch aiin ckh loees ykar aiin ol am	READER_VARIANT	0	0	[ckhy:?]	Arzneikompositum am Gradanfang	5	4	kalt; nominal kaltes Gut/Material | heiß und trocken am Anfang des Grades | [dychedy:?] | heiß-trockener Ansatz am Anfang des Grades | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [chdaiin:?] | [ckhy:?] | [loees:?] | [ykar:?] | Menge III | [oldam:?]	kalt; nominal kaltes Gut/Material | heiß und trocken am Anfang des Grades | [dychedy:?] | heiß-trockener Ansatz am Anfang des Grades | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [chdaiin:?] | Arzneikompositum am Gradanfang | [loees:?] | [ykar:?] | Menge III | [oldam:?]	0	READER_VARIANT_WARNING
G652-A01-012	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f35r	f35r.10	H	A	1	4	MEDIAL	chaiin	r	o aiin chaiin ckhy r chl s chochy daiin	o aiin chaiin ckhy r chl s chochy daiin	o aiin chaiin ckhy r chl s chochy daiin	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	3	3	[o:?] | Menge III | trocken, Grad III | [ckhy:?] | [r:?] | [chl:?] | [s:?] | [chochy:?] | Grad-/Maßwert III	[o:?] | Menge III | trocken, Grad III | Arzneikompositum am Gradanfang | [r:?] | [chl:?] | [s:?] | [chochy:?] | Grad-/Maßwert III	0	FAMILY_CONTEXT_COMPATIBLE
G652-A01-013	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f35v	f35v.20	H	A	1	4	MEDIAL	dchy	dan	sodaiin shy dchy ckhy dan	sodaiin shy dchy ckhy dan	sodaiin shy dchy ckhy dan	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	3	3	Samen/Saatgutzubereitung, Dosis III | feucht am Anfang des Grades | [dchy:?] | [ckhy:?] | Grad-/Maßwert I	Samen/Saatgutzubereitung, Dosis III | feucht am Anfang des Grades | [dchy:?] | Arzneikompositum am Gradanfang | Grad-/Maßwert I	0	FAMILY_CONTEXT_COMPATIBLE
G652-A01-014	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f37r	f37r.11	H	A	1	3	MEDIAL	daiin	dain	okchor daiin ckhy dain daiin	okchor daiin ckhy dain diiiin	okchor daiin ckhy dain daiin	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	3	2	[okchor:?] | Menge/Portion III | [ckhy:?] | Grad-/Maßwert II | Grad-/Maßwert III	[okchor:?] | Menge/Portion III | Arzneikompositum am Gradanfang | Grad-/Maßwert II | Grad-/Maßwert III	0	FAMILY_CONTEXT_COMPATIBLE
G652-A01-015	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f39v	f39v.6	H	B	2	6	MEDIAL	cho	or	lkedy okchey shor qoykam cho ckhy or aly shody	lkedy okchey shorqoy kam cho ckhcfhhy or aly shody	lke y okchey shor qoykam cho ckhy or aly shody	READER_VARIANT	0	0	[ckhy:?]	Arzneikompositum am Gradanfang	3	1	[lkedy:?] | heiß-trockener Ansatz in der Mitte des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [qoykam:?] | [cho:?] | [ckhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aly:?] | [shody:?]	[lkedy:?] | heiß-trockener Ansatz in der Mitte des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [qoykam:?] | [cho:?] | Arzneikompositum am Gradanfang | Teil-/Nominalträger; genaue Basisbedeutung offen | [aly:?] | [shody:?]	0	READER_VARIANT_WARNING
G652-A01-016	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f3v	f3v.11	H	A	1	3	MEDIAL	shockho	tchor	sho shockho ckhy tchor chodaiin chom	sho shockho ckhy tchor chodaiin chom	sho shockho ckhy tchor chodaiin chom	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	1	1	feuchter Ansatz | [shockho:?] | [ckhy:?] | [tchor:?] | [chodaiin:?] | [chom:?]	feuchter Ansatz | [shockho:?] | Arzneikompositum am Gradanfang | [tchor:?] | [chodaiin:?] | [chom:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A01-017	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f40v	f40v.15	H	B	2	8	MEDIAL	o	sheod	qokchey qody or aiiin o kaiin o ckhy sheod faimy	qokchey qody or aiiin okaiin o ckhy sheod faimy	qokchey qo y or aiiin okaiin ockhy sheod faimy	READER_VARIANT	0	0	[ckhy:?]	Arzneikompositum am Gradanfang	4	2	heiß und trocken in der Mitte des Grades | [qody:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert IV | [o:?] | heiß, Grad III | [o:?] | [ckhy:?] | [sheod:?] | [faimy:?]	heiß und trocken in der Mitte des Grades | [qody:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert IV | [o:?] | heiß, Grad III | [o:?] | Arzneikompositum am Gradanfang | [sheod:?] | [faimy:?]	0	READER_VARIANT_WARNING
G652-A01-018	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f44v	f44v.9	H	A	1	6	MEDIAL	lkeees	chcthy	dshor cthees l o lkeees ckhy chcthy lo	dshor cthees lol keees ckhy chcthy lo	dshor cthees lolkeees ckhy chcthy lo	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	1	1	[dshor:?] | [cthees:?] | [l:?] | [o:?] | [lkeees:?] | [ckhy:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lo:?]	[dshor:?] | [cthees:?] | [l:?] | [o:?] | [lkeees:?] | Arzneikompositum am Gradanfang | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [lo:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A01-019	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f48r	f48r.2	H	B	5	10	FINAL	okain	<EOS>	daiin yteeol cheody kechodshey qotedy chtaiin otchdy tedain okain ckhy	daiin yteeol choody kechodshey qotedy chtaiin otchdy tedain okain ckhy	daiin yteeol cheody kechodshey qote y chtaiin otch y te ain okain ckhy	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	5	2	Grad-/Maßwert III | [yteeol:?] | getrockneter Ansatz | [kechodshey:?] | kalt in der Mitte des Grades, abgeschlossen | [chtaiin:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [tedain:?] | heiß im Zubereitungsrahmen, Grad II | [ckhy:?]	Grad-/Maßwert III | [yteeol:?] | getrockneter Ansatz | [kechodshey:?] | kalt in der Mitte des Grades, abgeschlossen | [chtaiin:?] | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | [tedain:?] | heiß im Zubereitungsrahmen, Grad II | Arzneikompositum am Gradanfang	0	FAMILY_CONTEXT_COMPATIBLE
G652-A01-020	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f49v	f49v.4	H	A	1	4	FINAL	sho	<EOS>	qokchy qokchod sho ckhy	qokchy qokchod sho cthy	qokchy qokchod sho ckhy	READER_VARIANT	0	0	[ckhy:?]	Arzneikompositum am Gradanfang	2	2	heiß und trocken am Anfang des Grades | [qokchod:?] | feuchter Ansatz | [ckhy:?]	heiß und trocken am Anfang des Grades | [qokchod:?] | feuchter Ansatz | Arzneikompositum am Gradanfang	0	READER_VARIANT_WARNING
G652-A01-021	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f51r	f51r.4	H	A	1	5	MEDIAL	cheody	cheeey	daiin es okol cheody ckhy cheeey	daiin cthes okol cheody ckhy cheeey	daiin es okol cheody ckhy cheeey	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	2	2	Grad-/Maßwert III | [es:?] | [okol:?] | getrockneter Ansatz | [ckhy:?] | [cheeey:?]	Grad-/Maßwert III | [es:?] | [okol:?] | getrockneter Ansatz | Arzneikompositum am Gradanfang | [cheeey:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A01-022	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f52v	f52v.12	H	A	1	4	FINAL	ykchody	<EOS>	qoekar ckhol ykchody ckhy	qoekar ckhol ykchody ckhy	qoekar ckhol ykchody ckhy	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	0	0	[qoekar:?] | [ckhol:?] | [ykchody:?] | [ckhy:?]	[qoekar:?] | [ckhol:?] | [ykchody:?] | Arzneikompositum am Gradanfang	0	SHORT_OR_OPAQUE_CONTEXT
G652-A01-023	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f55r	f55r.12	H	B	2	2	MEDIAL	oain	dl	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	oain ckhy dl oiiin aiin okaiin chelal qokaiin okain r	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	4	3	[oain:?] | [ckhy:?] | [dl:?] | [oiiin:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | [chelal:?] | heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | [r:?]	[oain:?] | Arzneikompositum am Gradanfang | [dl:?] | [oiiin:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | [chelal:?] | heiß, Grad III | heiß im Zubereitungsrahmen, Grad II | [r:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A01-024	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f58r	f58r.2	S	A	3	3	MEDIAL	or	olchear	dshodal or ckhy olchear char tal ytal ytar olchokal	dshodal or ckhy olchear char tal ytal ytar olchokal	dsho al or ckhy olchear char tal ytal ytar olchotal	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	1	0	[dshodal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [ckhy:?] | [olchear:?] | [char:?] | [tal:?] | [ytal:?] | [ytar:?] | [olchokal:?]	[dshodal:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Arzneikompositum am Gradanfang | [olchear:?] | [char:?] | [tal:?] | [ytal:?] | [ytar:?] | [olchokal:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A01-025	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f6v	f6v.3	H	A	1	2	MEDIAL	qoair	chol	qoair ckhy chol oechockhy chekchoy ckhy okol rychos	qoair ckhy chol oochockhy chekchoy ckhy okol rychos	qoair ckhy chol oechockhy chekchoy ckhy okol sychos	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	1	1	[qoair:?] | [ckhy:?] | trocken; nominal trockenes Gut/Material | [oechockhy:?] | [chekchoy:?] | [ckhy:?] | [okol:?] | [rychos:?]	[qoair:?] | Arzneikompositum am Gradanfang | trocken; nominal trockenes Gut/Material | [oechockhy:?] | [chekchoy:?] | Arzneikompositum am Gradanfang | [okol:?] | [rychos:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A01-026	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f6v	f6v.3	H	A	1	6	MEDIAL	chekchoy	okol	qoair ckhy chol oechockhy chekchoy ckhy okol rychos	qoair ckhy chol oochockhy chekchoy ckhy okol rychos	qoair ckhy chol oechockhy chekchoy ckhy okol sychos	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	1	1	[qoair:?] | [ckhy:?] | trocken; nominal trockenes Gut/Material | [oechockhy:?] | [chekchoy:?] | [ckhy:?] | [okol:?] | [rychos:?]	[qoair:?] | Arzneikompositum am Gradanfang | trocken; nominal trockenes Gut/Material | [oechockhy:?] | [chekchoy:?] | Arzneikompositum am Gradanfang | [okol:?] | [rychos:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A01-027	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f75v	f75v.17	B	B	2	8	MEDIAL	saiin	lshedy	sal shed ykain qokain sheckhy ld saiin ckhy lshedy	sal shedykain qokain sheckhy ld saiin ckhy lshedy	sal shed ykain qokain sheckhy ld saiin ckhy lshedy	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	5	5	Saat-Rohstoff I | [shed:?] | [ykain:?] | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | [ld:?] | Samen/Saatgut, Typ/Charge III | [ckhy:?] | eingeweichtes Drogenholz	Saat-Rohstoff I | [shed:?] | [ykain:?] | heiß, Grad II | feuchtes Arzneikompositum am Gradanfang | [ld:?] | Samen/Saatgut, Typ/Charge III | Arzneikompositum am Gradanfang | eingeweichtes Drogenholz	0	FAMILY_CONTEXT_COMPATIBLE
G652-A01-028	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f81v	f81v.17	B	B	2	7	MEDIAL	qokain	dl	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	READER_VARIANT	0	0	[ckhy:?]	Arzneikompositum am Gradanfang	5	4	[sshkchdy:?] | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [qolchedy:?] | heiß, Grad II | [ckhy:?] | [dl:?] | Wurzelrohstoff I	[sshkchdy:?] | trocken in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | [qolchedy:?] | heiß, Grad II | Arzneikompositum am Gradanfang | [dl:?] | Wurzelrohstoff I	0	READER_VARIANT_WARNING
G652-A01-029	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f89v1	f89v1.19	P	A	1	4	MEDIAL	daiin	qotchy	sar a daiin ckhy qotchy okol ycheo cthody okol olkaycthy	sar a daiin ckhey qotchy okol ycheo cthody okol olkeeycthy	sar a aiin ckhy qotchy okol ycheo cthody okol olkaycthy	READER_VARIANT	0	0	[ckhy:?]	Arzneikompositum am Gradanfang	3	2	Samenfraktion I | [a:?] | Grad-/Maßwert III | [ckhy:?] | kalt und trocken am Anfang des Grades | [okol:?] | [ycheo:?] | [cthody:?] | [okol:?] | [olkaycthy:?]	Samenfraktion I | [a:?] | Grad-/Maßwert III | Arzneikompositum am Gradanfang | kalt und trocken am Anfang des Grades | [okol:?] | [ycheo:?] | [cthody:?] | [okol:?] | [olkaycthy:?]	0	READER_VARIANT_WARNING
G652-A01-030	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f8r	f8r.15	H	A	1	10	FINAL	daiiiry	<EOS>	dchey ckhol chol chey kc chy daiin dol daiiiry ckhy	dchey ckhol chol chey kchs chy etodaiin dol daiiirchy ckhy	dchey ckhol chol chey kchs chy daiin dol daiiirchy ckhy	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	5	4	[dchey:?] | [ckhol:?] | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | [kc:?] | trocken am Anfang des Grades | Grad-/Maßwert III | Materialmaß | [daiiiry:?] | [ckhy:?]	[dchey:?] | [ckhol:?] | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | [kc:?] | trocken am Anfang des Grades | Grad-/Maßwert III | Materialmaß | [daiiiry:?] | Arzneikompositum am Gradanfang	0	FAMILY_CONTEXT_COMPATIBLE
G652-A01-031	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f90r1	f90r1.5	H	A	1	2	MEDIAL	ytor	lpychol	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	ytor ckhy lpychol sho ol okachey s sheom keol dchy dasady	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	2	1	[ytor:?] | [ckhy:?] | [lpychol:?] | feuchter Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okachey:?] | [r:?] | [sheom:?] | [kchol:?] | [dchy:?] | [dasady:?]	[ytor:?] | Arzneikompositum am Gradanfang | [lpychol:?] | feuchter Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [okachey:?] | [r:?] | [sheom:?] | [kchol:?] | [dchy:?] | [dasady:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A01-032	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f93v	f93v.10	H	A	1	3	MEDIAL	chs	s	ychol chs ckhy s cheeol	ychol chs ckhy scheeol	ychol chs ckhy s cheeol	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	0	0	[ychol:?] | [chs:?] | [ckhy:?] | [s:?] | [cheeol:?]	[ychol:?] | [chs:?] | Arzneikompositum am Gradanfang | [s:?] | [cheeol:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A01-033	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f99r	f99r.18	P	A	1	10	FINAL	daiin	<EOS>	qokeor chol ykol cheey chody ckhol daiin okeoly daiin ckhy	qokeor chol ykol cheey chody ckhol daiin okeoly daiin ckhy	qokeor chol ykol cheey chody ckhol daiin okeoly daiin ckhy	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	4	4	[qokeor:?] | trocken; nominal trockenes Gut/Material | [ykol:?] | trocken am Ende des Grades | [chody:?] | [ckhol:?] | Qualitätsgrad III | [okeoly:?] | Grad-/Maßwert III | [ckhy:?]	[qokeor:?] | trocken; nominal trockenes Gut/Material | [ykol:?] | trocken am Ende des Grades | [chody:?] | [ckhol:?] | Qualitätsgrad III | [okeoly:?] | Grad-/Maßwert III | Arzneikompositum am Gradanfang	0	FAMILY_CONTEXT_COMPATIBLE
G652-A01-034	1	ckhy	STRONG_NEUTRAL_CKH_FAMILY	f9v	f9v.12	H	A	1	2	MEDIAL	chkaiin	chor	chkaiin ckhy chor	chkaiin ckhy chor	chkaiin ckhy chor	ALL_THREE_EXACT	1	1	[ckhy:?]	Arzneikompositum am Gradanfang	2	2	heiß-trocken, Grad III | [ckhy:?] | Pflanzen-/Reproduktionsteil	heiß-trocken, Grad III | Arzneikompositum am Gradanfang | Pflanzen-/Reproduktionsteil	0	FAMILY_CONTEXT_COMPATIBLE
