target_occurrence_id	page	physical_folio	locus	ordinal	evidence_mask	gdt762_amount_position	gdt771_strict_left	gdt769_r01_positive_occurrence	gdt769_r05_conjunction_occurrence	gdt773_calibration_case	any_direct_signature	structural_disposition	gdt683_working_translation_de	gdt683_evidence_type	gdt683_semantic_decision	translation_credit	component_export_credit
G769-T0036	f104v	f104	f104v.9	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0039	f104v	f104	f104v.25	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0040	f104v	f104	f104v.33	8	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0041	f105r	f105	f105r.15	2	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0047	f105r	f105	f105r.36	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0048	f105v	f105	f105v.4	6	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0049	f105v	f105	f105v.7	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0050	f105v	f105	f105v.11	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0056	f106r	f106	f106r.28	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0057	f106r	f106	f106r.39	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0060	f106v	f106	f106v.33	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0061	f106v	f106	f106v.46	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0063	f107r	f107	f107r.19	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0066	f107r	f107	f107r.35	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0067	f107r	f107	f107r.46	5	NONE	0	0	0	0	0	1	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0068	f107r	f107	f107r.51	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	MAJORITY_OL_BASE_WITH_READER_RIVAL	0	0
G769-T0069	f107v	f107	f107v.2	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0071	f107v	f107	f107v.2	13	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0072	f107v	f107	f107v.21	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0074	f108r	f108	f108r.6	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0075	f108r	f108	f108r.22	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0076	f108r	f108	f108r.25	12	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0077	f108v	f108	f108v.1	12	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0078	f108v	f108	f108v.3	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0079	f108v	f108	f108v.10	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0080	f108v	f108	f108v.18	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0081	f108v	f108	f108v.20	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0083	f108v	f108	f108v.24	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0084	f108v	f108	f108v.25	5	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0085	f108v	f108	f108v.27	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0086	f108v	f108	f108v.31	1	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0090	f111r	f111	f111r.5	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0092	f111r	f111	f111r.20	12	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0094	f111v	f111	f111v.14	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0095	f111v	f111	f111v.18	13	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0096	f111v	f111	f111v.27	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0098	f111v	f111	f111v.50	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0099	f112r	f112	f112r.2	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0103	f112r	f112	f112r.9	2	AS	1	1	0	0	0	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0104	f112r	f112	f112r.30	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0105	f112r	f112	f112r.36	2	AS	1	1	0	0	1	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0106	f112v	f112	f112v.23	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0108	f113r	f113	f113r.6	16	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0111	f113r	f113	f113r.43	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0116	f113v	f113	f113v.15	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0119	f113v	f113	f113v.25	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0122	f113v	f113	f113v.42	13	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0123	f114r	f114	f114r.2	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0124	f114r	f114	f114r.12	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0125	f114r	f114	f114r.14	5	N	0	0	1	0	0	1	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0129	f114r	f114	f114r.37	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0131	f114v	f114	f114v.3	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0132	f114v	f114	f114v.16	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0133	f114v	f114	f114v.34	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0134	f114v	f114	f114v.37	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0136	f115r	f115	f115r.24	11	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0139	f115v	f115	f115v.1	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0141	f115v	f115	f115v.30	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0142	f116r	f116	f116r.6	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0143	f116r	f116	f116r.11	1	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0146	f116r	f116	f116r.20	3	NONE	0	0	0	0	0	1	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0149	f116r	f116	f116r.26	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0150	f116r	f116	f116r.32	7	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0151	f116r	f116	f116r.44	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0152	f116r	f116	f116r.49	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0154	f15v	f15	f15v.8	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0156	f17v	f17	f17v.8	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0157	f17v	f17	f17v.9	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0158	f17v	f17	f17v.12	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0159	f17v	f17	f17v.18	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0160	f18r	f18	f18r.10	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0161	f20r	f20	f20r.4	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0162	f22r	f22	f22r.2	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0163	f22r	f22	f22r.5	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0164	f22r	f22	f22r.7	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0165	f23r	f23	f23r.5	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0166	f23r	f23	f23r.5	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0167	f23r	f23	f23r.7	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0168	f23v	f23	f23v.1	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0169	f23v	f23	f23v.11	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0172	f24r	f24	f24r.13	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0173	f24r	f24	f24r.15	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0174	f26r	f26	f26r.8	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0176	f30r	f30	f30r.8	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0177	f30v	f30	f30v.2	7	S	0	1	0	0	1	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0179	f32r	f32	f32r.7	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0180	f32r	f32	f32r.15	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0181	f32v	f32	f32v.11	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0183	f33r	f33	f33r.5	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0184	f34r	f34	f34r.5	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0185	f34r	f34	f34r.14	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0186	f34v	f34	f34v.3	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0189	f35v	f35	f35v.13	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0193	f39r	f39	f39r.14	4	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0194	f39r	f39	f39r.15	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	MAJORITY_OL_BASE_WITH_READER_RIVAL	0	0
G769-T0196	f39v	f39	f39v.5	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0197	f3r	f3	f3r.9	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0198	f3r	f3	f3r.19	2	L	0	0	0	1	1	1	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0200	f40r	f40	f40r.4	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0201	f40r	f40	f40r.5	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0202	f40r	f40	f40r.9	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0203	f40v	f40	f40v.2	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0204	f40v	f40	f40v.6	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0205	f40v	f40	f40v.9	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0206	f41v	f41	f41v.6	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
