event_id	page	record	locus	card_no	component_parse	renderer_source	renderer_rule	final_surface	surface_roundtrip	local_locus_table	free_choice
E121	f81v	B1	f81v.7	PROC013	OL	RECORD_WRAPPER_MELODY	RM05:1	qol	YES	NO	NO
E122	f81v	B1	f81v.17	PROC077	SH+K+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sshkchdy	YES	NO	NO
E123	f81v	B1	f81v.17	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO	NO
E124	f81v	B1	f81v.17	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO	NO
E125	f81v	B1	f81v.17	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO	NO
E126	f81v	B1	f81v.17	PROC079	OL+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qolchedy	YES	NO	NO
E127	f81v	B1	f81v.17	PROC080	OK+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	YES	NO	NO
E128	f81v	B1	f81v.17	PROC075	CKH+Y	RECORD_WRAPPER_MELODY	RM05:2	shckhy	YES	NO	NO
E129	f81v	B1	f81v.17	PROC072	L	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dl	YES	NO	NO
E130	f81v	B1	f81v.17	PROC081	R+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ral	YES	NO	NO
E131	f81v	B1	f81v.18	PROC082	OK+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokchdy	YES	NO	NO
E132	f81v	B1	f81v.18	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO	NO
E133	f81v	B1	f81v.18	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO	NO
E134	f81v	B1	f81v.18	PROC083	CHK+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheky	YES	NO	NO
E135	f81v	B1	f81v.18	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO	NO
E136	f81v	B1	f81v.18	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO	NO
E137	f81v	B1	f81v.18	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO	NO
E138	f81v	B1	f81v.18	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO	NO
E139	f81v	B1	f81v.18	PROC075	CKH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chckhy	YES	NO	NO
E140	f81v	B1	f81v.18	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO	NO
E141	f81v	B1	f81v.21	PROC084	LSH+O	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lsho	YES	NO	NO
E142	f81v	B1	f81v.21	PROC085	OK+E+Y	RECORD_WRAPPER_MELODY	RM05:3	qokey	YES	NO	NO
E143	f81v	B1	f81v.21	PROC086	LSH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lshedy	YES	NO	NO
E144	f81v	B1	f81v.21	PROC086	LSH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lshedy	YES	NO	NO
E145	f81v	B1	f81v.21	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO	NO
E146	f81v	B1	f81v.21	PROC087	SOLK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qolky	YES	NO	NO
E147	f81v	B1	f81v.21	PROC088	L+CHD+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedal	YES	NO	NO
E148	f81v	B1	f81v.21	PROC013	OL	RECORD_WRAPPER_MELODY	RM05:3	qol	YES	NO	NO
E149	f81v	B1	f81v.21	PROC089	OT+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otar	YES	NO	NO
E150	f81v	B1	f81v.24	PROC090	T+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ytey	YES	NO	NO
E151	f81v	B1	f81v.24	PROC091	OK+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okchedy	YES	NO	NO
E152	f81v	B1	f81v.24	PROC048	OK+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	YES	NO	NO
E153	f81v	B1	f81v.24	PROC092	OK+EE+Y	FORMULA_CADENCE_RULE	FC05	okeey	YES	NO	NO
E154	f81v	B1	f81v.24	PROC013	OL	FORMULA_CADENCE_RULE	FC05	qol	YES	NO	NO
E155	f81v	B1	f81v.24	PROC078	SHED+DY	FORMULA_CADENCE_RULE	FC05	cheedy	YES	NO	NO
E156	f81v	B1	f81v.24	PROC055	AL	FORMULA_CADENCE_RULE	FC05	sal	YES	NO	NO
E157	f81v	B1	f81v.24	PROC093	E+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	teol	YES	NO	NO
E158	f81v	B1	f81v.24	PROC094	CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dchdy	YES	NO	NO
E159	f81v	B1	f81v.24	PROC095	L+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ly	YES	NO	NO
E160	f81v	B1	f81v.27	PROC096	SH+E+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dsheol	YES	NO	NO
E161	f81v	B1	f81v.27	PROC097	O+IIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oiiin	YES	NO	NO
E162	f81v	B1	f81v.27	PROC098	SOLK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olkeedy	YES	NO	NO
E163	f81v	B1	f81v.27	PROC078	SHED+DY	FORMULA_CADENCE_RULE	FC06	tedy	YES	NO	NO
E164	f81v	B1	f81v.27	PROC083	CHK+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheky	YES	NO	NO
E165	f81v	B1	f81v.27	PROC099	SH+CKH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shckhedy	YES	NO	NO
E166	f81v	B1	f81v.27	PROC055	AL	FORMULA_CADENCE_RULE	FC06	chal	YES	NO	NO
E167	f82r	B2	f82r.2	PROC076	CHD+DY	RECORD_WRAPPER_MELODY	RM06:1	dchedy	YES	NO	NO
E168	f82r	B2	f82r.2	PROC079	OL+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qolchedy	YES	NO	NO
E169	f82r	B2	f82r.2	PROC080	OK+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	YES	NO	NO
E170	f82r	B2	f82r.2	PROC019	Y	RECORD_WRAPPER_MELODY	RM06:1	dy	YES	NO	NO
E171	f82r	B2	f82r.2	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO	NO
E172	f82r	B2	f82r.2	PROC048	OK+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	YES	NO	NO
E173	f82r	B2	f82r.2	PROC101	L+CKH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lcheckhy	YES	NO	NO
E174	f82r	B2	f82r.2	PROC102	L+CHD	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lched	YES	NO	NO
E175	f82r	B2	f82r.3	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO	NO
E176	f82r	B2	f82r.3	PROC103	L+CKH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lcheckhedy	YES	NO	NO
E177	f82r	B2	f82r.3	PROC104	OK+AL+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaly	YES	NO	NO
E178	f82r	B2	f82r.3	PROC105	SOLK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solkaiin	YES	NO	NO
E179	f82r	B2	f82r.3	PROC075	CKH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chckhy	YES	NO	NO
E180	f82r	B2	f82r.3	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO	NO
E181	f82r	B2	f82r.4	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO	NO
E182	f82r	B2	f82r.4	PROC106	O+CTH+E+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	octheol	YES	NO	NO
E183	f82r	B2	f82r.4	PROC107	CHK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chkeey	YES	NO	NO
E184	f82r	B2	f82r.4	PROC108	L+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ldy	YES	NO	NO
E185	f82r	B2	f82r.4	PROC109	OT+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oteey	YES	NO	NO
E186	f82r	B2	f82r.4	PROC048	OK+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	YES	NO	NO
E187	f82r	B2	f82r.4	PROC110	SH+E+CKH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sheckhy	YES	NO	NO
E188	f82r	B2	f82r.4	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO	NO
E189	f82r	B2	f82r.7	PROC111	SH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dshedy	YES	NO	NO
E190	f82r	B2	f82r.7	PROC112	OT+AIIN	RECORD_WRAPPER_MELODY	RM06:2	sotaiin	YES	NO	NO
E191	f82r	B2	f82r.7	PROC113	OK+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokar	YES	NO	NO
