resolution	path_id	signature_json	events	folios	records	exact_tuple_pairs	panels	cross_folio	cross_pair	eligible_abstract_path	semantic_state
SHAPE	8318cd8e2968a3ae3544	"[""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	49	16	36	45	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	318fe3baac1c154999ce	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	42	15	33	42	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	bfd5c6dd8a2dd6e0ddba	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	42	14	27	37	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	f7a0dcf1d3b0b3fb545c	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""ADD"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	38	15	32	37	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	b3d13a9d54e763fc30cf	"[""STAY_NONE"",""STAY_NONE"",""ADD"",""DROP"",""STAY_NONE"",""SWITCH"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	37	12	33	32	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	5619dcced23ef5b6c6d8	"[""STAY_NONE"",""STAY_NONE"",""SWITCH"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	36	11	25	36	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	1e1830470c8b8cd2d865	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	32	13	25	29	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	0fc072fa0165a22ce132	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""STAY_NONE"",""SWITCH"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	31	10	21	26	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	8669ca2230843828f8fa	"[""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	31	14	26	31	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	728bef5b307dbf05075a	"[""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""ADD"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	30	13	28	30	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	c118f1b1769b7c13e27d	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	30	11	22	30	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	97e8a50342378615da3d	"[""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	27	14	19	24	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	3a8be4af48106ce6214e	"[""STAY_NONE"",""STAY_NONE"",""DROP"",""ADD"",""STAY_NONE"",""ADD"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	26	12	21	23	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	3f629286c990eec96238	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""ADD"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	26	10	24	24	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	e2d65efeb706591dbba8	"[""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	25	13	22	22	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	27c2dcb0bacd7be3cce8	"[""STAY_NONE"",""STAY_NONE"",""DROP"",""ADD"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	23	8	18	20	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	7191dfbeb627a12849b6	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""DROP"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	23	12	22	23	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	2b37df8f561fac8b30df	"[""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	22	12	19	20	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	68a7281fb22190b7017f	"[""STAY_NONE"",""STAY_NONE"",""SWITCH"",""STAY_NONE"",""STAY_NONE"",""ADD"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	22	10	19	22	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	f45142853d70893c9582	"[""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	21	8	17	20	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	419cae20b41851fb0440	"[""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	20	9	16	14	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	4c9b6a0b7e716843f9a5	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	20	9	16	20	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	2be352132dc0915c0f1c	"[""STAY_NONE"",""STAY_NONE"",""SWITCH"",""STAY_NONE"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	19	8	17	18	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	66090fd2725e19875b6b	"[""STAY_NONE"",""STAY_NONE"",""ADD"",""DROP"",""STAY_NONE"",""STAY_NONE"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	17	10	13	17	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	c445629d4b64a7ef543a	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""STAY_NONE"",""ADD"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	17	9	15	16	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	dac9c679d3e90a7cd411	"[""STAY_NONE"",""STAY_NONE"",""ADD"",""DROP"",""STAY_NONE"",""ADD"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	17	8	14	17	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	2b1664aea5aafede3f30	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""STAY_NONE"",""STAY_NONE"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	16	9	13	16	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	3cf0f37081a298b0460d	"[""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	16	9	14	15	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	6b138be5b50d4cf69716	"[""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	16	10	13	16	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	ad43fdffdb0e38c4cae3	"[""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""ADD"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	16	11	15	15	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	bf52389e88e129927afb	"[""STAY_NONE"",""STAY_NONE"",""ADD"",""DROP"",""STAY_NONE"",""DROP"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	16	8	14	15	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	0ac530a0fa76000fd623	"[""ADD"",""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	15	8	14	15	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	014334c708768fc1efa6	"[""STAY_NONE"",""ADD"",""DROP"",""STAY_NONE"",""STAY_NONE"",""ADD"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	14	6	10	13	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	5ad64b3c9d4bc2422a82	"[""ADD"",""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	14	8	13	14	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	8eb996fed11d877b4fea	"[""STAY_NONE"",""ADD"",""DROP"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	14	6	11	10	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	d0a8565b597885bcaf20	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""STAY_NONE"",""DROP"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	14	8	13	14	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	610c1d9229985f441b42	"[""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""ADD"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	13	6	12	13	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	a30e9cc35f3673ef6c85	"[""STAY_NONE"",""STAY_NONE"",""DROP"",""ADD"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	13	7	11	13	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	15e95994cfdfa47db599	"[""STAY_NONE"",""STAY_NONE"",""DROP"",""ADD"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	12	8	12	11	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	1a6ad2cdb4d276e597c7	"[""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	12	8	12	10	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	2ac9707d32de158e546e	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_VALUE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	12	9	11	11	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	351f890241b57b53c203	"[""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	12	7	12	12	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	90d6ec9a096e294adf2b	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""ADD"",""FIELD_RESET"",""1"",""0"",""1"",""LINE_RESET""]"	12	7	10	12	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	95f811caae9260c35118	"[""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	12	10	11	12	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	4daa2cffa778e30b8bc4	"[""STAY_NONE"",""ADD"",""STAY_NONE"",""DROP"",""STAY_NONE"",""SWITCH"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	11	8	11	8	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	7cee6328fce86730713b	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_VALUE"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	11	8	10	11	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	bd9852ae1bf16d4ab26f	"[""DROP"",""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	11	9	11	9	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	7c3a9ba204c227389a04	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""FIELD_RESET"",""1"",""0"",""1"",""LINE_RESET""]"	10	10	10	10	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	8cc3f563c163fecbbbed	"[""DROP"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	10	7	9	10	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	a8ff545c824a95fc80d1	"[""ADD"",""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""DROP"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	10	8	9	10	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	df2bd07afa5c33169bcc	"[""ADD"",""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	10	5	9	9	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	093c26a9954913a74133	"[""DROP"",""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	9	6	9	9	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	1878d3026babdc79ac87	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	9	7	8	8	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	5065c895a461f4c680f6	"[""DROP"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	9	7	9	9	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	51e72ecd9843aed84a20	"[""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""ADD"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	9	6	8	9	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	537f7294ee1e28b7ce60	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""FIELD_RESET"",""1"",""0"",""1"",""LINE_RESET""]"	9	6	9	9	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	7d9f585286246d8b7f74	"[""DROP"",""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""ADD"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	9	6	9	9	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	b63a4defeb93b789beed	"[""STAY_NONE"",""STAY_NONE"",""SWITCH"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	9	5	8	9	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	c6ab3948943edd315eb2	"[""ADD"",""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""ADD"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	9	6	9	9	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	e10b96ab53df8e237795	"[""STAY_NONE"",""DROP"",""STAY_NONE"",""ADD"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	9	7	9	6	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	047baa61ea47a42a7965	"[""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	8	5	7	8	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	11a6e00c1ed8fb2e64df	"[""ADD"",""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""SWITCH"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	8	6	8	8	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	396e45b576fbef99ba6d	"[""DROP"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	8	6	6	8	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	414c0a47b73eefb9a444	"[""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""STAY_NONE"",""STAY_VALUE"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	8	5	6	6	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	717e78191c5e9e72a547	"[""ADD"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	8	6	8	7	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	cb8b43cce21bdce22884	"[""STAY_NONE"",""DROP"",""ADD"",""STAY_NONE"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	8	7	8	8	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	fa1ebde87a6984d29c55	"[""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	8	7	8	7	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	0618c03ebc1c02ec2afd	"[""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""STAY_NONE"",""STAY_NONE"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	7	6	7	5	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	1dda2a0aaa6457eb0abf	"[""ADD"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	7	6	7	7	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	20d2bc87b2ab7b9cb52b	"[""ADD"",""STAY_NONE"",""DROP"",""ADD"",""STAY_NONE"",""DROP"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	7	6	7	7	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	39517e90a79b2b2f485c	"[""ADD"",""STAY_NONE"",""DROP"",""ADD"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	7	6	7	7	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	54fc910421293897f28e	"[""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""ADD"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	7	5	6	7	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	5a002aa21e8acbc3c2b7	"[""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""FIELD_RESET"",""1"",""0"",""1"",""LINE_RESET""]"	7	4	6	7	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	7f2e36ba7c6c422bf696	"[""ADD"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	7	5	6	7	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	9b3a66568dd5ad45559f	"[""DROP"",""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""ADD"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	7	5	5	7	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	c9f3f85d71e160688f6f	"[""ADD"",""STAY_NONE"",""STAY_NONE"",""STAY_VALUE"",""STAY_NONE"",""ADD"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	7	5	6	7	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	d30f9e7eace83900e005	"[""STAY_NONE"",""DROP"",""ADD"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	7	5	5	6	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	e6c0365667e770fd81ef	"[""DROP"",""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	7	5	7	7	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	e87c7fcf981c2a731017	"[""DROP"",""STAY_NONE"",""STAY_NONE"",""ADD"",""STAY_NONE"",""STAY_NONE"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	7	5	7	7	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	04e04130a021e43034fc	"[""DROP"",""STAY_NONE"",""STAY_NONE"",""DROP"",""STAY_NONE"",""SWITCH"",""NEXT_FIELD"",""1"",""0"",""0"",""FIELD_BOUNDARY""]"	6	4	5	6	RECIPE_STARS_S	1	1	1	UNASSIGNED
SHAPE	27d961d07e158c4e6d40	"[""DROP"",""STAY_NONE"",""DROP"",""STAY_NONE"",""STAY_NONE"",""SWITCH"",""SAME_FIELD"",""0"",""0"",""0"",""SAME_FIELD""]"	6	5	5	6	PHARMA_P|RECIPE_STARS_S	1	1	1	UNASSIGNED
