panel	held_folio	model	selected_alpha	scored_edges	total_bits	coordinate_bits	gdt336_tuple_bits	within_record_edges	within_record_bits	field_boundary_edges	field_boundary_bits	record_reset_edges	record_reset_bits	unseen_exact_pair_edges	unseen_exact_pair_bits
RECIPE_STARS_S	f113	PATH_SHAPE	32	137	1023.255255504	390.379941744	632.875313760	136	1016.565276280	32	229.629427407	1	6.689979225	119	918.448633943
RECIPE_STARS_S	f113	PATH_VALUE	32	137	1025.129797888	392.254484127	632.875313760	136	1018.439818663	32	229.629427407	1	6.689979225	119	917.846487291
RECIPE_STARS_S	f114	PLACEMENT	0	198	1452.775413119	605.399057027	847.376356092	197	1446.515948207	52	405.379936958	1	6.259464912	169	1289.696662986
RECIPE_STARS_S	f114	EXACT_PREDECESSOR	32	198	1453.908736707	606.532380615	847.376356092	197	1447.649271795	52	405.435884730	1	6.259464912	169	1290.482638618
RECIPE_STARS_S	f114	PATH_SHAPE	32	198	1449.832664513	602.456308422	847.376356092	197	1443.573199601	52	406.291919426	1	6.259464912	169	1287.188790296
RECIPE_STARS_S	f114	PATH_VALUE	32	198	1451.957707863	604.581351771	847.376356092	197	1445.698242951	52	406.277798751	1	6.259464912	169	1288.890177786
RECIPE_STARS_S	f115	PLACEMENT	0	134	995.380395449	330.927631070	664.452764379	132	982.343422906	46	341.921639183	2	13.036972542	122	922.766167795
RECIPE_STARS_S	f115	EXACT_PREDECESSOR	32	134	995.478288188	331.025523809	664.452764379	132	982.441315646	46	342.023939657	2	13.036972542	122	923.215019172
RECIPE_STARS_S	f115	PATH_SHAPE	32	134	994.402703521	329.949939142	664.452764379	132	981.365730979	46	342.478952248	2	13.036972542	122	921.915294695
RECIPE_STARS_S	f115	PATH_VALUE	32	134	994.459572158	330.006807779	664.452764379	132	981.422599616	46	342.473059687	2	13.036972542	122	921.861106149
RECIPE_STARS_S	f116	PLACEMENT	0	45	307.087638411	109.333873497	197.753764914	45	307.087638411	9	65.155869307	0	0.000000000	37	264.455832601
RECIPE_STARS_S	f116	EXACT_PREDECESSOR	32	45	306.980109101	109.226344187	197.753764914	45	306.980109101	9	64.981653579	0	0.000000000	37	264.602321988
RECIPE_STARS_S	f116	PATH_SHAPE	32	45	307.818904160	110.065139246	197.753764914	45	307.818904160	9	65.459552874	0	0.000000000	37	265.313000564
RECIPE_STARS_S	f116	PATH_VALUE	32	45	307.322970521	109.569205607	197.753764914	45	307.322970521	9	65.459552874	0	0.000000000	37	264.897237274
PHARMA_P	f100	PLACEMENT	0	14	75.456079314	29.773248249	45.682831066	14	75.456079314	2	7.743047005	0	0.000000000	12	68.012677006
PHARMA_P	f100	EXACT_PREDECESSOR	512	14	75.453896335	29.771065270	45.682831066	14	75.453896335	2	7.743047005	0	0.000000000	12	68.010494027
PHARMA_P	f100	PATH_SHAPE	512	14	75.492581578	29.809750512	45.682831066	14	75.492581578	2	7.743047005	0	0.000000000	12	68.049179270
PHARMA_P	f100	PATH_VALUE	512	14	75.492581578	29.809750512	45.682831066	14	75.492581578	2	7.743047005	0	0.000000000	12	68.049179270
PHARMA_P	f102	PLACEMENT	0	15	85.804940528	22.896942896	62.907997633	15	85.804940528	1	6.082917084	0	0.000000000	15	85.804940528
PHARMA_P	f102	EXACT_PREDECESSOR	512	15	85.804940528	22.896942896	62.907997633	15	85.804940528	1	6.082917084	0	0.000000000	15	85.804940528
PHARMA_P	f102	PATH_SHAPE	512	15	85.804940528	22.896942896	62.907997633	15	85.804940528	1	6.082917084	0	0.000000000	15	85.804940528
PHARMA_P	f102	PATH_VALUE	512	15	85.804940528	22.896942896	62.907997633	15	85.804940528	1	6.082917084	0	0.000000000	15	85.804940528
PHARMA_P	f88	PLACEMENT	0	34	195.634642128	58.568979447	137.065662681	34	195.634642128	7	41.727232472	0	0.000000000	32	187.810485748
PHARMA_P	f88	EXACT_PREDECESSOR	512	34	195.637457144	58.571794463	137.065662681	34	195.637457144	7	41.730047487	0	0.000000000	32	187.813300763
PHARMA_P	f88	PATH_SHAPE	512	34	195.636663681	58.571001000	137.065662681	34	195.636663681	7	41.730047487	0	0.000000000	32	187.812507300
PHARMA_P	f88	PATH_VALUE	512	34	195.636663681	58.571001000	137.065662681	34	195.636663681	7	41.730047487	0	0.000000000	32	187.812507300
PHARMA_P	f89	PLACEMENT	0	34	202.650069945	66.189762050	136.460307894	34	202.650069945	6	41.982641227	0	0.000000000	32	194.147597911
PHARMA_P	f89	EXACT_PREDECESSOR	512	34	202.648189751	66.187881857	136.460307894	34	202.648189751	6	41.982641227	0	0.000000000	32	194.145717718
PHARMA_P	f89	PATH_SHAPE	512	34	202.620908859	66.160600964	136.460307894	34	202.620908859	6	41.979070926	0	0.000000000	32	194.146842625
PHARMA_P	f89	PATH_VALUE	512	34	202.618093843	66.157785949	136.460307894	34	202.618093843	6	41.979070926	0	0.000000000	32	194.144027610
PHARMA_P	f99	PLACEMENT	0	25	140.992850196	38.337444007	102.655406189	25	140.992850196	6	36.049416161	0	0.000000000	24	135.445584873
PHARMA_P	f99	EXACT_PREDECESSOR	512	25	140.998480227	38.343074039	102.655406189	25	140.998480227	6	36.049416161	0	0.000000000	24	135.451214904
PHARMA_P	f99	PATH_SHAPE	512	25	140.991661180	38.336254991	102.655406189	25	140.991661180	6	36.050296180	0	0.000000000	24	135.444395857
PHARMA_P	f99	PATH_VALUE	512	25	140.991661180	38.336254991	102.655406189	25	140.991661180	6	36.050296180	0	0.000000000	24	135.444395857
