world	path_shape_gain_over_exact	path_value_gain_over_exact	max_two_gain
63	-6.551006448	-2.687559850	-2.687559850
64	0.618069857	5.408545449	5.408545449
65	1.314872816	0.003674548	1.314872816
66	10.573340978	5.481808500	10.573340978
67	3.208234804	-0.260079364	3.208234804
68	1.850590320	-0.177746385	1.850590320
69	-3.446636480	-3.628317827	-3.446636480
70	14.057827401	15.996405003	15.996405003
71	-0.517171627	-1.164508333	-0.517171627
72	6.883837638	7.247439211	7.247439211
73	10.223481038	7.381469360	10.223481038
74	-2.044211020	-0.101104622	-0.101104622
75	-1.186896086	2.188223389	2.188223389
76	13.248421914	9.059288281	13.248421914
77	-6.081921781	2.483977564	2.483977564
78	5.112270250	-0.452529777	5.112270250
79	0.526472534	1.278495703	1.278495703
80	6.669185434	4.962914369	6.669185434
81	-5.711397454	-5.370635879	-5.370635879
82	-4.154417286	-2.400435048	-2.400435048
83	10.669404383	8.562611426	10.669404383
84	-1.764387766	-4.640066131	-1.764387766
85	0.398368363	0.048450175	0.398368363
86	6.398257839	9.946684908	9.946684908
87	2.331497913	-3.425966489	2.331497913
88	15.392978037	11.213602861	15.392978037
89	-1.981148489	-2.335176192	-1.981148489
90	-0.575388334	-1.762992250	-0.575388334
91	3.580760847	6.965770468	6.965770468
92	14.360568896	13.734012812	14.360568896
93	4.248807572	5.892532783	5.892532783
94	5.223726809	6.418375748	6.418375748
95	7.971559047	5.470577235	7.971559047
96	3.286525176	6.140630391	6.140630391
97	1.222973621	0.156386655	1.222973621
98	-2.417355049	-0.722444384	-0.722444384
99	8.458683516	7.435833566	8.458683516
100	-15.969671382	-12.008918258	-12.008918258
101	-0.092422201	2.290517432	2.290517432
102	10.170696418	6.298035696	10.170696418
103	-3.188731447	-3.025319717	-3.025319717
104	-10.247294326	-7.458566030	-7.458566030
105	4.547995070	11.299087618	11.299087618
106	4.926173900	5.630780082	5.630780082
107	-2.991866255	-2.123197021	-2.123197021
108	18.675387583	13.538918445	18.675387583
109	3.400324086	-2.351017559	3.400324086
110	8.880318357	5.663180329	8.880318357
111	-10.926648451	-11.954323981	-10.926648451
112	3.677553758	3.548777856	3.677553758
113	-4.672970137	-0.690033919	-0.690033919
114	0.177391710	-0.748598595	0.177391710
115	12.285641022	16.877808521	16.877808521
116	12.124395092	13.612580827	13.612580827
117	-1.366450222	-0.599049884	-0.599049884
118	11.698741701	13.785395004	13.785395004
119	-10.651489778	-9.183911228	-9.183911228
120	-1.288440360	-2.256489148	-1.288440360
121	10.030808183	7.552913399	10.030808183
122	15.428120012	11.389543067	15.428120012
123	4.403357045	1.636145009	4.403357045
124	4.089947079	4.217893358	4.217893358
125	-2.076894379	0.108364588	0.108364588
126	-1.138682082	2.241681765	2.241681765
127	22.446567410	20.395155054	22.446567410
128	0.891343889	-0.654090132	0.891343889
129	0.923763440	2.277643106	2.277643106
130	17.955828412	16.436426154	17.955828412
131	6.458590525	8.609263503	8.609263503
132	10.982236347	10.633892891	10.982236347
133	9.990062131	9.574083670	9.990062131
134	5.409210066	6.140284456	6.140284456
135	-4.503172239	-7.086497362	-4.503172239
136	0.067184104	-3.299690283	0.067184104
137	-2.168191215	1.170498244	1.170498244
138	5.818945216	3.465110581	5.818945216
139	16.326598076	15.170296677	16.326598076
140	9.239217412	11.303096023	11.303096023
141	-14.152173554	-10.577735195	-10.577735195
142	9.077068236	12.097229290	12.097229290
143	-3.407903094	1.761958224	1.761958224
144	-6.552035365	-8.376596964	-6.552035365
145	4.383059696	5.301060100	5.301060100
146	5.493650878	0.979027326	5.493650878
147	0.849212710	2.793810286	2.793810286
148	2.248970709	6.307722672	6.307722672
149	2.783004888	3.435138851	3.435138851
150	7.532699610	9.450054514	9.450054514
151	0.016274886	4.768460777	4.768460777
152	4.466486396	2.234252358	4.466486396
153	9.714256494	8.353860101	9.714256494
154	1.987906546	5.739475469	5.739475469
155	6.985069820	4.359947243	6.985069820
156	-7.094267789	-2.325055378	-2.325055378
157	-1.222137878	0.060226044	0.060226044
158	2.335586276	4.994018312	4.994018312
159	8.235367021	-0.048148510	8.235367021
160	2.253764053	1.135921804	2.253764053
161	0.311882587	3.611498072	3.611498072
162	9.193629930	9.280064440	9.280064440
163	6.381011346	8.023715758	8.023715758
164	10.430699337	11.688821946	11.688821946
165	2.243960724	3.162080102	3.162080102
166	12.027188166	8.617454452	12.027188166
167	10.792210042	4.690426490	10.792210042
168	-5.828891670	-1.019915956	-1.019915956
169	1.027995154	-2.036273468	1.027995154
170	1.387402777	-1.103576936	1.387402777
171	8.748228635	10.625760082	10.625760082
172	-5.057267639	-3.020053750	-3.020053750
173	13.837513362	14.269292214	14.269292214
174	4.515312319	0.141810834	4.515312319
175	0.192356307	2.538619492	2.538619492
176	-5.943308094	-4.525982214	-4.525982214
177	16.946029789	15.849995649	16.946029789
178	5.536830400	5.283648821	5.536830400
179	-1.988955583	3.348402044	3.348402044
180	1.285616500	-1.590814430	1.285616500
181	5.862065088	7.484274355	7.484274355
182	-1.379713904	-1.329476226	-1.329476226
183	-3.263593283	0.640428506	0.640428506
184	12.370714839	10.642316557	12.370714839
185	-4.748699414	-4.279070236	-4.279070236
186	4.261401903	7.650891073	7.650891073
187	11.629376015	8.662186168	11.629376015
188	-5.500171410	-3.938898262	-3.938898262
189	3.932517248	6.808988799	6.808988799
190	2.506682557	4.449956068	4.449956068
191	0.712665268	0.262104332	0.712665268
192	-1.701172737	-7.046408504	-1.701172737
193	-1.861280242	2.313839383	2.313839383
194	12.931476225	13.677157804	13.677157804
195	9.240769904	5.730838765	9.240769904
196	-4.848583775	-3.672192446	-3.672192446
197	0.714493121	-1.430855277	0.714493121
198	0.684705792	-1.014316567	0.684705792
199	10.279969577	5.080762026	10.279969577
200	4.939000895	4.588777229	4.939000895
201	2.810481535	0.527610798	2.810481535
202	-9.172518308	-8.705942620	-8.705942620
203	-3.817271392	-5.527342600	-3.817271392
204	5.530807812	7.754748694	7.754748694
205	-2.128643349	-3.448336080	-2.128643349
206	4.240375906	0.496151002	4.240375906
207	-5.669373870	-1.813916712	-1.813916712
208	4.522576854	2.841164146	4.522576854
209	-0.160727632	5.831432575	5.831432575
210	6.673346717	4.064544624	6.673346717
211	-4.116439671	-6.714846307	-4.116439671
212	15.299115953	8.787477700	15.299115953
213	4.972036132	1.890394438	4.972036132
214	8.101854036	6.619859559	8.101854036
215	5.782447301	1.765278236	5.782447301
216	13.352528657	12.222843415	13.352528657
217	0.205174241	1.697852764	1.697852764
218	1.278722974	-2.073828535	1.278722974
219	-8.998799933	-7.408537311	-7.408537311
220	6.269124488	-1.652359801	6.269124488
221	4.515640907	5.985722177	5.985722177
222	-8.674179708	-2.263540784	-2.263540784
223	-0.387416153	0.006790182	0.006790182
224	3.168957680	-0.360993607	3.168957680
225	7.632034373	4.326015438	7.632034373
226	9.176422345	9.941608776	9.941608776
227	-4.760950168	-4.831109967	-4.760950168
228	3.922921225	4.595822292	4.595822292
229	-2.333734448	-5.028471208	-2.333734448
230	-1.294533869	1.146488124	1.146488124
231	8.370915746	9.407225536	9.407225536
232	5.226540208	5.194698857	5.226540208
233	11.456672594	9.012147625	11.456672594
234	1.655178222	4.848847517	4.848847517
235	-1.158182196	4.023987645	4.023987645
236	12.816462318	9.825300453	12.816462318
237	3.008079436	4.896461554	4.896461554
238	5.250553711	4.388780583	5.250553711
239	5.648438252	0.463942079	5.648438252
240	14.917725395	15.296227338	15.296227338
241	13.367934365	10.533294497	13.367934365
242	5.112118429	3.025693061	5.112118429
243	5.133826559	4.751577668	5.133826559
244	-1.640508026	3.975314143	3.975314143
245	8.573773834	9.773861195	9.773861195
246	9.482960169	4.197958736	9.482960169
247	5.972835387	5.870831296	5.972835387
248	15.326038777	16.204364291	16.204364291
249	-1.392496162	3.465058687	3.465058687
250	6.940012551	5.577553875	6.940012551
251	-4.485410976	-4.798813596	-4.485410976
252	-1.156322601	6.537056640	6.537056640
253	10.203036059	8.750358743	10.203036059
254	7.368206230	5.869148569	7.368206230
255	7.717338481	11.129487755	11.129487755
256	6.108798952	3.393349637	6.108798952
257	1.326761782	4.021780135	4.021780135
258	9.978710726	9.658059247	9.978710726
259	-6.162576309	-5.293089090	-5.293089090
260	3.986422961	7.901775612	7.901775612
261	0.353558702	1.704090824	1.704090824
262	7.971956653	6.429581561	7.971956653
263	-2.215724185	-0.268991527	-0.268991527
264	11.588115107	8.933746561	11.588115107
265	10.453211739	-1.003713380	10.453211739
266	-5.817929937	-3.864587217	-3.864587217
267	0.210117310	0.522031618	0.522031618
268	3.281146531	4.616235254	4.616235254
269	-1.621764138	-0.114402497	-0.114402497
270	0.998195071	-3.260949593	0.998195071
271	6.917637770	3.020436178	6.917637770
272	5.882197177	6.128677941	6.128677941
273	1.235717495	2.093438010	2.093438010
274	5.033609019	0.963310703	5.033609019
275	0.232827626	1.186275992	1.186275992
276	6.923819111	3.799774663	6.923819111
277	8.471758591	12.120180703	12.120180703
278	-4.796439560	-1.575782461	-1.575782461
279	-5.195770206	-4.916419689	-4.916419689
280	-4.677435485	0.087441671	0.087441671
281	-3.947562448	-0.435994187	-0.435994187
282	18.941451347	11.466697444	18.941451347
283	-1.756433403	-0.611535304	-0.611535304
284	-2.708117198	-5.989125039	-2.708117198
285	-2.084913008	0.003752444	0.003752444
286	-2.023951986	1.819125723	1.819125723
287	6.795423435	0.532770046	6.795423435
288	9.287615363	11.662135068	11.662135068
289	11.918809936	7.789530756	11.918809936
290	1.732205334	-2.502247000	1.732205334
291	-10.082724101	-3.685676660	-3.685676660
292	11.486852142	9.225847547	11.486852142
293	-3.204745961	4.902719159	4.902719159
294	1.415992227	-2.061928861	1.415992227
295	19.376366203	14.119450277	19.376366203
296	2.113556449	-2.372518932	2.113556449
297	12.779470034	10.289471939	12.779470034
298	-0.988826376	-2.230038733	-0.988826376
299	-7.429100389	-9.502193707	-7.429100389
300	-7.575246048	-5.051415078	-5.051415078
301	-7.148422934	-6.097766494	-6.097766494
302	8.540245585	11.476876961	11.476876961
303	7.022208706	2.731973642	7.022208706
304	-11.142277708	-9.845632520	-9.845632520
305	-1.811912659	-5.030543851	-1.811912659
306	9.704495159	11.550018901	11.550018901
307	4.242449701	3.218481666	4.242449701
308	-1.583432292	-1.848577666	-1.583432292
309	2.156308806	2.484942527	2.484942527
310	-0.607013684	0.821639575	0.821639575
311	-0.598502017	-3.760296671	-0.598502017
312	0.978413316	-0.129679984	0.978413316
313	4.752847927	-0.216540088	4.752847927
314	2.901753822	3.103364728	3.103364728
315	6.091286739	5.922822082	6.091286739
316	1.705484312	0.401908397	1.705484312
317	-1.513676704	-0.474530334	-0.474530334
318	-0.449137091	-4.434602429	-0.449137091
319	10.511249147	13.257133347	13.257133347
320	11.799876931	4.909825570	11.799876931
321	12.714587629	12.779381013	12.779381013
322	20.490111434	16.788851861	20.490111434
323	18.745110991	11.564691707	18.745110991
324	5.020194035	5.711162322	5.711162322
325	7.289523808	5.028991860	7.289523808
326	-1.422583554	-3.503218430	-1.422583554
327	-6.142046336	-4.224198582	-4.224198582
328	10.207197732	11.059824631	11.059824631
329	5.276998975	3.325372952	5.276998975
330	-10.501006840	-14.062786932	-10.501006840
331	1.557519076	3.351191463	3.351191463
332	-3.284988946	0.640798687	0.640798687
333	13.807043008	9.154326886	13.807043008
334	16.604867848	10.389574918	16.604867848
335	-1.943068302	1.922166409	1.922166409
336	0.246746419	0.803439611	0.803439611
337	7.179610512	4.914079154	7.179610512
338	5.193541899	0.705367079	5.193541899
339	-2.759446562	0.133853068	0.133853068
340	9.448474058	8.545889419	9.448474058
341	3.679914373	6.576315801	6.576315801
342	10.391207033	9.712863791	10.391207033
343	19.632485194	18.568545104	19.632485194
344	0.980804726	-2.642688835	0.980804726
345	-10.777155678	-11.740695214	-10.777155678
346	4.726225061	4.179285343	4.726225061
347	-7.560029053	-2.382502988	-2.382502988
348	-20.422225110	-15.675393508	-15.675393508
349	10.915179260	6.915376467	10.915179260
350	-2.431932170	0.242464658	0.242464658
351	0.919446900	0.674619220	0.919446900
352	-9.881495211	-3.467452629	-3.467452629
353	14.055788965	13.116674417	14.055788965
354	-8.926305720	0.055972240	0.055972240
355	-5.028645709	3.062875637	3.062875637
356	7.983525318	4.338022075	7.983525318
357	6.883477985	5.126512211	6.883477985
358	7.988422762	2.533074713	7.988422762
359	8.965642695	6.249346223	8.965642695
360	5.690583240	1.159077910	5.690583240
361	8.415043566	6.044881023	8.415043566
362	-4.945531584	-4.176465495	-4.176465495
363	-2.775418233	-4.243582414	-2.775418233
364	2.057152774	4.913551950	4.913551950
365	17.853038931	12.632442643	17.853038931
366	0.526626961	3.509008879	3.509008879
367	5.601458118	4.747286116	5.601458118
368	6.458946305	1.677010134	6.458946305
369	4.430079092	6.604467222	6.604467222
370	3.194973806	6.992986802	6.992986802
371	-0.379312502	1.824570310	1.824570310
372	8.679511433	11.314283957	11.314283957
373	-4.315855493	-7.307787160	-4.315855493
374	13.761876904	9.287005928	13.761876904
375	1.644735686	0.776393872	1.644735686
376	13.663792138	17.695161598	17.695161598
377	6.520731929	6.043150689	6.520731929
378	8.291513305	14.168998549	14.168998549
379	-4.931008458	-3.071547484	-3.071547484
380	-6.054566852	-6.867521516	-6.054566852
381	5.848133597	5.860457939	5.860457939
382	14.390767263	15.944730215	15.944730215
383	0.194286035	-3.313850397	0.194286035
384	-4.934952224	-8.316453416	-4.934952224
385	3.080303453	-0.066634062	3.080303453
386	5.077210235	4.337431182	5.077210235
387	-9.034674735	-5.997833006	-5.997833006
388	1.915028796	3.226757652	3.226757652
389	7.911335109	4.966257089	7.911335109
390	-2.382336347	0.695103273	0.695103273
391	2.330953508	-0.609097164	2.330953508
392	6.842959957	7.779399245	7.779399245
393	15.393393211	11.084902512	15.393393211
394	-4.097257651	-1.923275026	-1.923275026
395	11.081833151	7.873757603	11.081833151
396	19.126702353	11.300146762	19.126702353
397	7.057077174	7.943174535	7.943174535
398	-4.184794613	-4.654664633	-4.184794613
399	-2.434752282	-2.132851902	-2.132851902
400	4.908584533	4.493879918	4.908584533
401	14.489414344	11.202034866	14.489414344
402	13.771476631	8.646440399	13.771476631
403	14.903268658	10.565063946	14.903268658
404	10.307675609	8.317365391	10.307675609
405	4.452884666	0.400739564	4.452884666
406	19.938195839	9.531805219	19.938195839
407	6.220415507	4.636882585	6.220415507
408	-0.145598397	1.930328733	1.930328733
409	9.622820168	10.332127148	10.332127148
410	8.719963986	2.678444779	8.719963986
411	-1.229730240	-2.085676231	-1.229730240
412	5.791208864	4.616639627	5.791208864
413	4.081557656	3.965866500	4.081557656
414	9.032191661	9.471858010	9.471858010
415	0.732956622	0.679808481	0.732956622
416	5.617459405	4.363319543	5.617459405
417	6.482414723	9.800632387	9.800632387
418	2.007316563	-1.115908658	2.007316563
419	-11.817983485	-8.609634493	-8.609634493
420	-2.602489549	0.826692256	0.826692256
421	8.090931387	6.076213146	8.090931387
422	-0.232675067	-1.496095286	-0.232675067
423	10.807340729	7.584815401	10.807340729
424	4.312355613	-0.038004718	4.312355613
425	6.165672177	4.090086104	6.165672177
426	19.605976302	18.876992291	19.605976302
427	-7.739460816	-11.006058987	-7.739460816
428	13.734603378	18.544382399	18.544382399
429	-1.842710774	-5.835307823	-1.842710774
430	8.152261840	2.208970411	8.152261840
431	-7.495704380	-8.995434101	-7.495704380
432	6.924307780	7.652728440	7.652728440
433	3.615405483	2.539336223	3.615405483
434	2.410155893	1.876140850	2.410155893
435	14.792992743	8.139547447	14.792992743
436	3.250721115	3.196024521	3.250721115
437	1.662494687	-4.276069587	1.662494687
438	-3.556071898	-0.707738184	-0.707738184
439	9.854072199	9.216843026	9.854072199
440	4.181285806	2.554981156	4.181285806
441	7.958815856	2.354903699	7.958815856
442	10.458946286	8.806284080	10.458946286
443	4.376032005	4.115582319	4.376032005
444	1.045438985	-2.159101878	1.045438985
445	3.622133407	1.841710124	3.622133407
446	4.122997098	-0.471702265	4.122997098
447	-4.308078612	-0.333979108	-0.333979108
448	-0.484618667	2.403602080	2.403602080
449	-4.176045125	-2.412715728	-2.412715728
450	-5.527497678	-3.078602049	-3.078602049
451	-13.852034199	-13.525727543	-13.525727543
452	-4.239043437	-4.636951563	-4.239043437
453	4.506331076	3.345638021	4.506331076
454	11.116893843	3.470223230	11.116893843
455	0.210779500	-0.404132867	0.210779500
456	4.786277487	5.222186244	5.222186244
457	15.714352844	19.073801217	19.073801217
458	-0.443464200	3.959271584	3.959271584
459	-6.306854171	-5.436336477	-5.436336477
460	10.777972010	12.573483756	12.573483756
461	-1.331143703	-2.275707173	-1.331143703
462	23.252473990	17.635911305	23.252473990
463	2.834383364	7.650415424	7.650415424
464	12.878102407	11.130203441	12.878102407
465	1.637784092	-3.931791666	1.637784092
466	11.871232989	7.172735437	11.871232989
467	4.602291882	3.571549259	4.602291882
468	15.428282783	11.581597341	15.428282783
469	-1.099407189	-0.527636803	-0.527636803
470	-8.231029688	-4.425401648	-4.425401648
471	0.641260912	-1.836585938	0.641260912
472	12.542472796	15.892404851	15.892404851
473	7.529249797	5.528143857	7.529249797
474	1.110337625	-0.147017156	1.110337625
475	0.830161181	-1.578315579	0.830161181
476	0.234123724	-2.867332903	0.234123724
477	6.884409721	3.524429880	6.884409721
478	4.621282832	4.989923296	4.989923296
479	3.394072343	4.478166636	4.478166636
480	7.303158098	5.742714123	7.303158098
481	12.245148919	8.694716636	12.245148919
482	10.013873981	9.502437698	10.013873981
483	12.929745436	13.212879703	13.212879703
484	2.293271242	2.984324946	2.984324946
485	2.862880853	5.405385197	5.405385197
486	18.898009991	11.466622920	18.898009991
487	-1.140299095	-5.511928741	-1.140299095
488	12.632842268	7.146380904	12.632842268
489	5.452180251	2.314339897	5.452180251
490	13.040357554	12.093997630	13.040357554
491	6.539768369	4.793578953	6.539768369
492	-2.197133942	1.559031518	1.559031518
493	-9.893392913	-13.608324803	-9.893392913
494	-5.173295641	-1.704039810	-1.704039810
495	-1.095460042	0.050119689	0.050119689
496	2.091818293	4.865500998	4.865500998
497	1.187289664	2.105685277	2.105685277
498	-14.275809962	-8.818113872	-8.818113872
499	-1.283796672	-2.815669022	-1.283796672
500	-4.666429117	-3.827986138	-3.827986138
501	7.144945489	9.443506827	9.443506827
502	-7.358184263	-2.152960599	-2.152960599
503	7.211144465	3.115054234	7.211144465
504	3.206312877	0.583457626	3.206312877
505	3.020472206	2.428408629	3.020472206
506	5.558120205	4.607563483	5.558120205
507	6.233529424	4.914540852	6.233529424
508	-1.799977469	0.486598939	0.486598939
509	-10.604586915	-10.580381169	-10.580381169
510	-1.029756131	-0.072954821	-0.072954821
511	20.387132893	22.965393950	22.965393950
512	19.887716300	14.821786240	19.887716300
513	-2.454518199	-0.365395722	-0.365395722
514	-2.450212301	-0.739966226	-0.739966226
515	7.895660029	-0.106472969	7.895660029
516	8.230254002	6.708326344	8.230254002
517	5.463325782	2.249111290	5.463325782
518	13.529736649	7.033337097	13.529736649
519	-3.956858618	3.948779568	3.948779568
520	3.780798139	0.195860115	3.780798139
521	-2.669971327	-3.568004160	-2.669971327
522	6.061026746	-1.480612871	6.061026746
523	5.847168817	6.646777228	6.646777228
524	0.964930563	1.400639850	1.400639850
525	0.928880991	-0.176203788	0.928880991
526	-3.344828861	-1.144711908	-1.144711908
527	1.120399128	-3.314029017	1.120399128
528	-9.751709458	-10.390555299	-9.751709458
529	7.287452530	7.639975332	7.639975332
530	-1.564183026	-0.060369244	-0.060369244
531	2.355201613	8.766404737	8.766404737
532	4.654735643	3.584246259	4.654735643
533	12.832726671	11.177909579	12.832726671
534	-8.745547088	-7.374624159	-7.374624159
535	11.965967452	14.800422416	14.800422416
536	2.045685340	-0.152776799	2.045685340
537	6.177905755	5.566896132	6.177905755
538	3.277480515	5.625355575	5.625355575
539	-0.968101851	-1.959318323	-0.968101851
540	10.225342812	9.556887556	10.225342812
541	14.522579106	8.246259084	14.522579106
542	3.814820187	3.433596386	3.814820187
543	5.731036271	5.901852924	5.901852924
544	22.191589470	21.547213084	22.191589470
545	3.617484135	4.637391263	4.637391263
546	4.044497580	1.678980024	4.044497580
547	-1.882738108	-0.948962414	-0.948962414
548	-11.079721545	-7.743075477	-7.743075477
549	5.465235527	8.783936262	8.783936262
550	7.994356564	4.721535856	7.994356564
551	-3.949674571	-5.194988697	-3.949674571
552	15.260706258	18.671759969	18.671759969
553	11.815273652	9.255242471	11.815273652
554	-0.074177859	-0.775882891	-0.074177859
555	-1.051402787	-0.199330388	-0.199330388
556	-5.875114179	-1.686302940	-1.686302940
557	-0.836478262	0.304333865	0.304333865
558	11.717566136	9.762407802	11.717566136
559	-18.053257091	-9.861986475	-9.861986475
560	4.345469555	-0.718324835	4.345469555
561	1.652529805	4.288217757	4.288217757
562	8.634681761	8.970898211	8.970898211
563	-1.658830923	-0.332081992	-0.332081992
564	-6.798777463	-4.907636013	-4.907636013
565	-1.110674977	-2.754781438	-1.110674977
566	4.458644404	7.987267390	7.987267390
567	7.296712916	7.914987850	7.914987850
568	1.071336984	3.338809729	3.338809729
569	0.856203711	-4.383997897	0.856203711
570	4.420059916	1.423782980	4.420059916
571	-5.970083524	-5.473917140	-5.473917140
572	2.240773801	3.406939155	3.406939155
573	6.214587213	6.864570135	6.864570135
574	9.255946261	6.039062590	9.255946261
575	-1.732819406	4.721542873	4.721542873
576	0.165700959	-1.728972498	0.165700959
577	1.487182989	0.931810066	1.487182989
578	-4.962006340	-4.033704350	-4.033704350
579	-1.019617130	-2.106183822	-1.019617130
580	6.128489776	3.734438647	6.128489776
581	0.270358666	-2.810856069	0.270358666
582	-3.339853183	-3.073673865	-3.073673865
583	-3.981748116	1.809019283	1.809019283
584	-4.790411875	-3.851745388	-3.851745388
585	7.209402045	9.678339510	9.678339510
586	18.216114886	13.117508170	18.216114886
587	-0.766623651	5.347103935	5.347103935
588	6.027046291	3.600240915	6.027046291
589	-5.658179596	-1.929445258	-1.929445258
590	-1.188537190	-1.111792167	-1.111792167
591	6.749637919	8.518523387	8.518523387
592	7.106516078	3.978365526	7.106516078
593	-7.895545757	-5.483605825	-5.483605825
594	-1.371028547	3.865432935	3.865432935
595	6.838437377	-0.306362850	6.838437377
596	3.639958717	3.448546729	3.639958717
597	3.178679287	2.253355275	3.178679287
598	1.293079957	1.960107142	1.960107142
599	-1.522913851	-4.368158979	-1.522913851
600	9.873164906	14.287428420	14.287428420
601	5.179851955	8.270075970	8.270075970
602	4.954612885	5.011273107	5.011273107
603	10.726090448	4.599281340	10.726090448
604	2.347567491	5.678648307	5.678648307
605	24.208795428	21.185461249	24.208795428
606	1.134917399	-2.242229507	1.134917399
607	7.098681792	7.497057130	7.497057130
608	2.759192867	1.841385408	2.759192867
609	6.259655302	6.881940063	6.881940063
610	7.506707920	13.885234400	13.885234400
611	8.007296176	7.201449799	8.007296176
612	0.555460261	-0.051774385	0.555460261
613	5.694164672	2.999183819	5.694164672
614	0.190452157	7.833181499	7.833181499
615	1.982580019	6.510070852	6.510070852
616	-1.558101110	5.701570600	5.701570600
617	-4.707950431	-3.225399679	-3.225399679
618	10.155360046	8.283927481	10.155360046
619	16.466922978	17.648212162	17.648212162
620	-5.164262980	-2.708941715	-2.708941715
621	7.149667520	8.416121303	8.416121303
622	1.520592149	1.554657384	1.554657384
623	8.853430768	0.814273570	8.853430768
624	-3.356539703	-3.788317375	-3.356539703
625	-1.201715110	-2.865398798	-1.201715110
626	12.489353557	9.229337325	12.489353557
627	-1.146293286	2.480305927	2.480305927
628	13.857401091	10.371645667	13.857401091
629	10.051371445	5.595717826	10.051371445
630	10.964859194	10.668154063	10.964859194
631	6.946709063	6.980342374	6.980342374
632	-12.419672545	-11.088169801	-11.088169801
633	3.587927495	4.923730658	4.923730658
634	19.244202646	13.287729886	19.244202646
635	0.077489587	2.087344482	2.087344482
636	-3.284348368	-7.122475442	-3.284348368
637	9.123950749	11.624147919	11.624147919
638	-6.454260095	0.066301341	0.066301341
639	-0.289964695	-0.576968927	-0.289964695
640	-0.624883649	0.528425545	0.528425545
641	-1.673971584	-2.361011324	-1.673971584
642	9.546101152	7.616173087	9.546101152
643	-4.794010337	-2.317099210	-2.317099210
644	12.731686959	14.295954591	14.295954591
645	13.894313729	17.674567239	17.674567239
646	1.797105854	3.601574184	3.601574184
647	4.786169403	5.894550409	5.894550409
648	2.989823470	1.934372806	2.989823470
649	4.333660501	3.971313717	4.333660501
650	0.221535606	2.603076045	2.603076045
651	-1.708038472	-7.566587039	-1.708038472
652	5.398732541	4.304527068	5.398732541
653	6.983907352	4.733419698	6.983907352
654	-4.587679247	-2.641972522	-2.641972522
655	1.138399106	-1.764696522	1.138399106
656	14.569575001	11.157397581	14.569575001
657	5.965795967	7.153585452	7.153585452
658	11.103470271	17.145525756	17.145525756
659	6.610718766	7.742058707	7.742058707
660	7.594532912	4.336326749	7.594532912
661	9.282581937	0.228103987	9.282581937
662	-5.549841534	-2.288839274	-2.288839274
663	-1.138001953	-5.828252974	-1.138001953
664	6.930486820	7.327660207	7.327660207
665	14.239721293	14.012370774	14.239721293
