packet	locus	source_lattice	selected_segmentation	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason	reverse_generation_mode	actual_source_bits	wrong_form_rule	wrong_source_bits	actual_advantage_bits
BIOLOGICAL_LABEL_RICH	f75v.1	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	p+c+h+e+d+a+r o+p+c+h+e+d+y q+o+k+e+d+y o+p+c+h+e+d+y q+o+p+d+y d+a+i+n c+h+e+t+a+s c+h+c+p+h+h+y q+o+t+a+m	pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam	pchedar opchedy qokedy opchedy qopdy dain chetas chcphhy qotam	EXPLORATORY	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam || pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	113.61370818601233	rotate each multi-symbol manual group left by one source symbol	261.312232824436	147.6985246384237
BIOLOGICAL_LABEL_RICH	f75v.10	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	q+o+k+e+e+d c+h+e+d+y k+y o+k+e+d+y l+c+h+e+d+y d+a+r o+d+y d+c+h+e+d+y d+a+r o+l+c+h+e+d+y o+t+e+d+y q+o+k+y	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	EXPLORATORY	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky || qokeed chedyky oke y lchedy dar ojy dchedy dar olchedy ote y qok	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	110.47855813401844	rotate each multi-symbol manual group left by one source symbol	292.1191849805805	181.64062684656204
BIOLOGICAL_LABEL_RICH	f75v.11	s	s	s	s	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	2.9100372969475097	rotate each multi-symbol manual group left by one source symbol	2.9100372969475097	0.0
BIOLOGICAL_LABEL_RICH	f75v.12	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly || qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	q+o+k+e+d+y r+s+h+e+y q+o+l c+h+e+y o+l c+h+e+y k+e+e+d s+o+l k+e+y d+y+k+e+d+y q+o+k+o+l d+a+r o+l+y	qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly	qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly	EXPLORATORY	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly || qokedy shey qol che ol chey keed sol key dykedy qok l dar oly	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	123.00937820138336	rotate each multi-symbol manual group left by one source symbol	286.32327849707957	163.31390029569621
BIOLOGICAL_LABEL_RICH	f75v.13	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral || ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	o+c+h+e+a+i+n c+h+e+e+d+y q+o+k+a+l d+a+i+n s+h+e+e+k+y q+o+k+y s+s+h+e+d+y t+e+d+y o+t+e+d+y t+e+d+y t+a+r+a+l	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral	EXPLORATORY	ocheain cheed qokal dain sheety qoky s shedy te y ote y te y taral	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	120.68575868428421	rotate each multi-symbol manual group left by one source symbol	299.94190714423155	179.25614845994733
BIOLOGICAL_LABEL_RICH	f75v.14	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	q+o+l s+h+e+c+k+h+y q+o+k+e+d+y q+o+k+e+d+y q+o+k+a+l+y s+o+r c+h+e+d+y q+o+k+y o+l+s+h+t+y q+o+k+y+d+y	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy	EXPLORATORY	qol sheckhy qokedy qokedy qokaly sor chedy qoky olshty qokydy || qol eckhy qoke y qokedy qokaly sor chedy qoky olshty qokydy	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	101.79475871724497	rotate each multi-symbol manual group left by one source symbol	286.36571326293387	184.5709545456889
BIOLOGICAL_LABEL_RICH	f75v.15	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo || ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	s+a+l o+l o+l+a+i+n o+l+k+e+y o+l+s+h+e+d q+o+k+a+l+y q+o+k+a+r c+h+e+d+y q+o+k+a+i+n t+y l+s+h+d+y q+o	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo	EXPLORATORY	ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo || sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	115.96540901207503	rotate each multi-symbol manual group left by one source symbol	284.16007166938806	168.19466265731302
BIOLOGICAL_LABEL_RICH	f75v.16	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	o+d+c+h+e+d+y q+o+l+s+h+d+y s+h+o+k+s+h+d+y q+o+k+a+i+n o+r s+h+e+d+y q+o+l+o+l k+e+e+d+y q+o+k+a+l+o+m	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom	EXPLORATORY	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom || odchedy qolshdy shokdy qokain or shedy qololkeedy qokalom	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	112.14332660666295	rotate each multi-symbol manual group left by one source symbol	244.30348380428157	132.16015719761862
BIOLOGICAL_LABEL_RICH	f75v.17	sal shed ykain qokain sheckhy ld saiin ckhy lshedy || sal shedykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	s+a+l s+h+e+d+y+k+a+i+n q+o+k+a+i+n s+h+e+c+k+h+y l+d s+a+i+i+n c+k+h+y l+s+h+e+d+y	sal shedykain qokain sheckhy ld saiin ckhy lshedy	sal shedykain qokain sheckhy ld saiin ckhy lshedy	EXPLORATORY	sal shed ykain qokain sheckhy ld saiin ckhy lshedy || sal shed ykain qokain sheckhy ld saiin ckhy lshedy	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	92.81331490163967	rotate each multi-symbol manual group left by one source symbol	222.17686711568751	129.36355221404784
BIOLOGICAL_LABEL_RICH	f75v.18	okshy	o+k+s+h+y	okshy	okshy	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	11.787004264951289	rotate each multi-symbol manual group left by one source symbol	21.715036677159787	9.928032412208498
BIOLOGICAL_LABEL_RICH	f75v.19	saral	s+a+r+a+l	saral	saral	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	11.643625820257906	rotate each multi-symbol manual group left by one source symbol	24.507903630899307	12.8642778106414
BIOLOGICAL_LABEL_RICH	f75v.2	s	s	s	s	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	2.9100372969475097	rotate each multi-symbol manual group left by one source symbol	2.9100372969475097	0.0
BIOLOGICAL_LABEL_RICH	f75v.20	dokal	d+o+k+a+l	dokal	dokal	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	16.81828644251542	rotate each multi-symbol manual group left by one source symbol	11.82993669212289	-4.988349750392528
BIOLOGICAL_LABEL_RICH	f75v.21	darol	d+a+r+o+l	darol	darol	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	12.147169521774938	rotate each multi-symbol manual group left by one source symbol	20.651136514716622	8.503966992941685
BIOLOGICAL_LABEL_RICH	f75v.22	daldy || dal dy	d+a+l+d+y	daldy	daldy	EXPLORATORY	dal dy	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	11.752366835606583	rotate each multi-symbol manual group left by one source symbol	25.750152832100373	13.99778599649379
BIOLOGICAL_LABEL_RICH	f75v.23	dal shd || dal shd || dalshd	d+a+l+s+h+d	dalshd	dalshd	EXPLORATORY	dal shd || dal shd	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	13.991708471220875	rotate each multi-symbol manual group left by one source symbol	24.23467727404025	10.242968802819377
BIOLOGICAL_LABEL_RICH	f75v.24	dalkar	d+a+l+k+a+r	dalkar	dalkar	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	16.684337597331997	rotate each multi-symbol manual group left by one source symbol	28.33452623724744	11.650188639915445
BIOLOGICAL_LABEL_RICH	f75v.25	qokal	q+o+k+a+l	qokal	qokal	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	8.295532864780656	rotate each multi-symbol manual group left by one source symbol	17.55785714668609	9.262324281905434
BIOLOGICAL_LABEL_RICH	f75v.26	dly	d+l+y	dly	dly	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	13.532826658383135	rotate each multi-symbol manual group left by one source symbol	18.221402384376294	4.688575725993159
BIOLOGICAL_LABEL_RICH	f75v.27	ory	o+r+y	ory	ory	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	11.29494776462592	rotate each multi-symbol manual group left by one source symbol	16.991233517233965	5.696285752608045
BIOLOGICAL_LABEL_RICH	f75v.28	oty	o+t+y	oty	oty	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	8.804530287902413	rotate each multi-symbol manual group left by one source symbol	16.01836069525683	7.213830407354418
BIOLOGICAL_LABEL_RICH	f75v.29	lchy	l+c+h+y	lchy	lchy	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	13.12548720854153	rotate each multi-symbol manual group left by one source symbol	16.140049330388724	3.0145621218471934
BIOLOGICAL_LABEL_RICH	f75v.3	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	s+o+r s+h+e+k+y q+o+k+a+i+n o+k+a+l d+a+l o+l+c+h+e+d+y d+a+i+i+n c+h+c+k+h+y l+k+a+r c+h+c+k+h+y r+o+m	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	EXPLORATORY	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom || sor eky qokain okal dal ol chedy daiin chckhy lkar chckhy om	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	92.36012006862245	rotate each multi-symbol manual group left by one source symbol	278.79476752901496	186.4346474603925
BIOLOGICAL_LABEL_RICH	f75v.30	dary	d+a+r+y	dary	dary	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	10.47974486086181	rotate each multi-symbol manual group left by one source symbol	19.578986728960786	9.099241868098975
BIOLOGICAL_LABEL_RICH	f75v.31	dal	d+a+l	dal	dal	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	7.839829676856923	rotate each multi-symbol manual group left by one source symbol	15.484928495175755	7.645098818318831
BIOLOGICAL_LABEL_RICH	f75v.32	daldy	d+a+l+d+y	daldy	daldy	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	11.752366835606583	rotate each multi-symbol manual group left by one source symbol	25.750152832100373	13.99778599649379
BIOLOGICAL_LABEL_RICH	f75v.33	qoted	q+o+t+e+d	qoted	qoted	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	9.302201643178424	rotate each multi-symbol manual group left by one source symbol	17.673181025573196	8.370979382394772
BIOLOGICAL_LABEL_RICH	f75v.34	rkal || kal	r+k+a+l	rkal	rkal	EXPLORATORY	kal	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	18.62866343784926	rotate each multi-symbol manual group left by one source symbol	19.75427830875264	1.1256148709033802
BIOLOGICAL_LABEL_RICH	f75v.35	ykedy || yke y	y+k+e+d+y	ykedy	ykedy	EXPLORATORY	yke y	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	11.209470155683526	rotate each multi-symbol manual group left by one source symbol	29.521582427055876	18.31211227137235
BIOLOGICAL_LABEL_RICH	f75v.36	olkchy	o+l+k+c+h+y	olkchy	olkchy	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	14.012449865068442	rotate each multi-symbol manual group left by one source symbol	31.526659447436376	17.514209582367933
BIOLOGICAL_LABEL_RICH	f75v.37	otoly	o+t+o+l+y	otoly	otoly	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	11.82915721323817	rotate each multi-symbol manual group left by one source symbol	19.181441137383622	7.352283924145452
BIOLOGICAL_LABEL_RICH	f75v.38	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy || tol sheor qokal dar olked orol kchey otain olchey okar sheky dedy kedy || tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy ke y	t+o+l+s+h+e+o+r q+o+k+a+l d+a+r o+l+k+e+d o+r+o+l k+c+h+e+y o+k+a+i+n o+l+c+h+e+y o+k+a+r s+h+e+k+y d+e+d+y k+e+d+y	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy	EXPLORATORY	tol sheor qokal dar olked orol kchey otain olchey okar sheky dedy kedy || tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy ke y	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	136.2245453627317	rotate each multi-symbol manual group left by one source symbol	301.0013933262328	164.7768479635011
BIOLOGICAL_LABEL_RICH	f75v.39	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor eedy qokal or chey qokar ol aiin	q+o+q+o+k+e+e+y o+l+k+a+i+n q+o+l s+h+e+e+d+y q+o+k+e+o+r s+h+e+e+d+y q+o+k+a+l o+r c+h+e+y q+o+k+a+r o+l a+i+i+n	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	EXPLORATORY	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin || qoqokeey olkain qol sheedy qokeor eedy qokal or chey qokar ol aiin	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	107.96686444080339	rotate each multi-symbol manual group left by one source symbol	302.3097086892714	194.34284424846803
BIOLOGICAL_LABEL_RICH	f75v.4	l	l	l	l	EXPLORATORY	NONE	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	6.0131680260365075	rotate each multi-symbol manual group left by one source symbol	6.0131680260365075	0.0
BIOLOGICAL_LABEL_RICH	f75v.40	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol || dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol || dlshe y qokain dal qol qol ol shee y cheey l ol sheey qokain olol	d+l+s+h+e+d+y q+o+k+a+i+n d+a+l q+o+l q+o+l o+l s+h+e+e+d+y c+h+e+e+y d+a+l o+l s+h+e+e+y q+o+k+a+i+n o+l+o+l	dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol	dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol	EXPLORATORY	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol || dlshe y qokain dal qol qol ol shee y cheey l ol sheey qokain olol	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	113.72484910494511	rotate each multi-symbol manual group left by one source symbol	300.5373491629075	186.81250005796238
BIOLOGICAL_LABEL_RICH	f75v.41	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo || sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo || s l she y qokain she qoin ol she ol she qoky qol chee chl r sheolo	s+a+l s+h+e+d+y q+o+k+a+i+n s+h+e+y q+o+i+n o+l s+h+e+y o+l s+h+e+y q+o+k+y q+o+l c+h+e+e+y c+h+l o+r s+h+e+o+l+o	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	EXPLORATORY	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo || s l she y qokain she qoin ol she ol she qoky qol chee chl r sheolo	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	127.37495644868801	rotate each multi-symbol manual group left by one source symbol	342.9064464006973	215.53148995200928
BIOLOGICAL_LABEL_RICH	f75v.42	o l sheey qolshey qokain okaiin charor || ol sheey qolshey qokain okaiin charor || ol ee qoley qokain okaiin charor	o+l s+h+e+e+y q+o+l+s+h+e+y q+o+k+a+i+n o+k+a+i+i+n c+h+a+r+o+r	ol sheey qolshey qokain okaiin charor	ol sheey qolshey qokain okaiin charor	EXPLORATORY	o l sheey qolshey qokain okaiin charor || ol ee qoley qokain okaiin charor	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	60.94046654604262	rotate each multi-symbol manual group left by one source symbol	165.21385211199308	104.27338556595046
BIOLOGICAL_LABEL_RICH	f75v.43	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol || pokain okeedy or chesy sol shey qokeey qotedy olkedy chey tal dy qol || pokain okeedy r chesy soley qokee qotedy olkedy cheytal dy qol	p+o+k+a+i+n o+k+e+e+d+y o+r c+h+e+s+y s+o+l+s+h+e+y q+o+k+e+e+y q+o+t+e+d+y o+l+k+e+d+y c+h+e+y t+a+l d+y q+o+l	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol	EXPLORATORY	pokain okeedy or chesy sol shey qokeey qotedy olkedy chey tal dy qol || pokain okeedy r chesy soley qokee qotedy olkedy cheytal dy qol	postselected whole-manuscript decoder	POSTERIOR_PREDICTIVE_SOURCE_NGRAM	121.09743434531839	rotate each multi-symbol manual group left by one source symbol	286.41904761024483	165.32161326492644
