collision_group_id	component_recipe	intake_tier	support_count	atom_multiset	literal_reading_de	generic_workshop_phrase_de
COLLISION0005	O+D_ADDR+AL	T4_NARROW_APPENDIX	2	AL+D_ADDR+O	AUSFÜHRUNG · HIER · ZIELORT	Am Zielort hier.
COLLISION0005	O+LOCAL_CHAR_F+AL	T0_EXACT_OBSERVED	1	AL+LOCAL_CHAR_F+O	AUSFÜHRUNG · HIER · ZIELORT	Am Zielort mit der lokalen Variante.
COLLISION0006	D_ADDR+O	T0_EXACT_OBSERVED	1	D_ADDR+O	HIER · AUSFÜHRUNG	Hier.
COLLISION0006	O+AM_ADDR	T0_EXACT_OBSERVED	5	AM_ADDR+O	AUSFÜHRUNG · HIER	Hier.
COLLISION0006	O+LOCAL_CHAR_F	T0_EXACT_OBSERVED	1	LOCAL_CHAR_F+O	AUSFÜHRUNG · HIER	Mit der lokalen Variante.
COLLISION0007	D_ADDR+OL	T0_EXACT_OBSERVED	13	D_ADDR+OL	HIER · FORTSETZEN	Weiter: Hier.
COLLISION0007	M_LOCAL+OL	T0_EXACT_OBSERVED	1	M_LOCAL+OL	HIER · FORTSETZEN	Weiter: Hier.
COLLISION0007	OL+AM_ADDR	T0_EXACT_OBSERVED	1	AM_ADDR+OL	FORTSETZEN · HIER	Weiter: Hier.
COLLISION0008	K+OL+Y	T0_EXACT_OBSERVED	1	K+OL+Y	GEBEN · FORTSETZEN · POSTEN	Weiter: Gib den Posten.
COLLISION0008	OL+K+Y	T0_EXACT_OBSERVED	3	K+OL+Y	FORTSETZEN · GEBEN · POSTEN	Weiter: Gib den Posten.
COLLISION0008	Y+K+OL	T0_EXACT_OBSERVED	3	K+OL+Y	POSTEN · GEBEN · FORTSETZEN	Weiter: Gib den Posten.
COLLISION0009	LOCAL_CHAR_F+O+AR	T0_EXACT_OBSERVED	1	AR+LOCAL_CHAR_F+O	HIER · AUSFÜHRUNG · AUSGANG	Vom Ausgang mit der lokalen Variante.
COLLISION0009	O+D_ADDR+AR	T0_EXACT_OBSERVED	4	AR+D_ADDR+O	AUSFÜHRUNG · HIER · AUSGANG	Vom Ausgang hier.
COLLISION0009	O+LOCAL_CHAR_F+AR	T0_EXACT_OBSERVED	1	AR+LOCAL_CHAR_F+O	AUSFÜHRUNG · HIER · AUSGANG	Vom Ausgang mit der lokalen Variante.
COLLISION0010	AIN+D_ADDR	T0_EXACT_OBSERVED	1	AIN+D_ADDR	ANTEIL · HIER	Anteil hier.
COLLISION0010	D_ADDR+AIN	T4_NARROW_APPENDIX	2	AIN+D_ADDR	HIER · ANTEIL	Anteil hier.
COLLISION0011	AIR+CHD	T4_NARROW_APPENDIX	2	AIR+CHD	BAHN · BEARBEITEN	Bearbeite entlang der Bahn.
COLLISION0011	CHD+AIR	T0_EXACT_OBSERVED	1	AIR+CHD	BEARBEITEN · BAHN	Bearbeite entlang der Bahn.
COLLISION0012	AIR+OL	T2_FUTURE_STRONG	3	AIR+OL	BAHN · FORTSETZEN	Weiter: Entlang der Bahn.
COLLISION0012	OL+AIR	T4_NARROW_APPENDIX	2	AIR+OL	FORTSETZEN · BAHN	Weiter: Entlang der Bahn.
COLLISION0013	AL+CH	T4_NARROW_APPENDIX	2	AL+CH	ZIELORT · NEHMEN	Nimm am Zielort.
COLLISION0013	CH+AL	T0_EXACT_OBSERVED	8	AL+CH	NEHMEN · ZIELORT	Nimm am Zielort.
COLLISION0014	AL+CH+Y	T4_NARROW_APPENDIX	2	AL+CH+Y	ZIELORT · NEHMEN · POSTEN	Nimm den Posten am Zielort.
COLLISION0014	CH+AL+Y	T0_EXACT_OBSERVED	3	AL+CH+Y	NEHMEN · ZIELORT · POSTEN	Nimm den Posten am Zielort.
COLLISION0015	AL+CHD	T0_EXACT_OBSERVED	1	AL+CHD	ZIELORT · BEARBEITEN	Bearbeite am Zielort.
COLLISION0015	CHD+AL	T0_EXACT_OBSERVED	2	AL+CHD	BEARBEITEN · ZIELORT	Bearbeite am Zielort.
COLLISION0016	AL+K+Y	T4_NARROW_APPENDIX	2	AL+K+Y	ZIELORT · GEBEN · POSTEN	Gib den Posten am Zielort.
COLLISION0016	Y+K+AL	T0_EXACT_OBSERVED	1	AL+K+Y	POSTEN · GEBEN · ZIELORT	Gib den Posten am Zielort.
COLLISION0017	AL+OL	T0_EXACT_OBSERVED	1	AL+OL	ZIELORT · FORTSETZEN	Weiter: Am Zielort.
COLLISION0017	OL+AL	T0_EXACT_OBSERVED	3	AL+OL	FORTSETZEN · ZIELORT	Weiter: Am Zielort.
COLLISION0018	AL+OL+Y	T4_NARROW_APPENDIX	2	AL+OL+Y	ZIELORT · FORTSETZEN · POSTEN	Weiter: Am Zielort: Posten.
COLLISION0018	OL+AL+Y	T0_EXACT_OBSERVED	1	AL+OL+Y	FORTSETZEN · ZIELORT · POSTEN	Weiter: Am Zielort: Posten.
COLLISION0019	AL+S	T0_EXACT_OBSERVED	1	AL+S	ZIELORT · WÄHLEN	Wähle am Zielort.
COLLISION0019	S+AL	T0_EXACT_OBSERVED	10	AL+S	WÄHLEN · ZIELORT	Wähle am Zielort.
COLLISION0020	AL+S+Y	T0_EXACT_OBSERVED	1	AL+S+Y	ZIELORT · WÄHLEN · POSTEN	Wähle den Posten am Zielort.
COLLISION0020	Y+AL+S	T0_EXACT_OBSERVED	1	AL+S+Y	POSTEN · ZIELORT · WÄHLEN	Wähle den Posten am Zielort.
COLLISION0021	AL+SH	T4_NARROW_APPENDIX	2	AL+SH	ZIELORT · HALTEN	Halte am Zielort.
COLLISION0021	SH+AL	T0_EXACT_OBSERVED	1	AL+SH	HALTEN · ZIELORT	Halte am Zielort.
COLLISION0022	AR+CHD	T4_NARROW_APPENDIX	2	AR+CHD	AUSGANG · BEARBEITEN	Bearbeite vom Ausgang.
COLLISION0022	CHD+AR	T0_EXACT_OBSERVED	3	AR+CHD	BEARBEITEN · AUSGANG	Bearbeite vom Ausgang.
COLLISION0023	AR+O	T4_NARROW_APPENDIX	2	AR+O	AUSGANG · AUSFÜHRUNG	Vom Ausgang.
COLLISION0023	O+AR	T0_EXACT_OBSERVED	1	AR+O	AUSFÜHRUNG · AUSGANG	Vom Ausgang.
COLLISION0024	AR+OL	T0_EXACT_OBSERVED	4	AR+OL	AUSGANG · FORTSETZEN	Weiter: Vom Ausgang.
COLLISION0024	OL+AR	T0_EXACT_OBSERVED	1	AR+OL	FORTSETZEN · AUSGANG	Weiter: Vom Ausgang.
COLLISION0025	AR+OL+Y	T0_EXACT_OBSERVED	1	AR+OL+Y	AUSGANG · FORTSETZEN · POSTEN	Weiter: Vom Ausgang: Posten.
COLLISION0025	OL+AR+Y	T4_NARROW_APPENDIX	2	AR+OL+Y	FORTSETZEN · AUSGANG · POSTEN	Weiter: Vom Ausgang: Posten.
COLLISION0026	A_ADDR+AL	T0_EXACT_OBSERVED	1	AL+A_ADDR	HIER · ZIELORT	Am Zielort hier.
COLLISION0026	D_ADDR+AL	T4_NARROW_APPENDIX	2	AL+D_ADDR	HIER · ZIELORT	Am Zielort hier.
COLLISION0027	CARRIER_Q+O+OL	T0_EXACT_OBSERVED	2	CARRIER_Q+O+OL	BEGINNMARKER · AUSFÜHRUNG · FORTSETZEN	Weiter: Beginne den bezeichneten Gang.
COLLISION0027	OL+CARRIER_Q+O	T0_EXACT_OBSERVED	1	CARRIER_Q+O+OL	FORTSETZEN · BEGINNMARKER · AUSFÜHRUNG	Weiter: Beginne den bezeichneten Gang.
COLLISION0028	CH+AM_ADDR	T0_EXACT_OBSERVED	2	AM_ADDR+CH	NEHMEN · HIER	Nimm hier.
COLLISION0028	CH+A_ADDR	T0_EXACT_OBSERVED	1	A_ADDR+CH	NEHMEN · HIER	Nimm hier.
COLLISION0029	CH+CH+K+E+Y	T0_EXACT_OBSERVED	4	CH+CH+E+K+Y	NEHMEN · NEHMEN · GEBEN · GRAD I · POSTEN	Nimm den Posten; nimm den Posten; gib den Posten auf Grad I.
COLLISION0029	CH+E+CH+K+Y	T0_EXACT_OBSERVED	7	CH+CH+E+K+Y	NEHMEN · GRAD I · NEHMEN · GEBEN · POSTEN	Nimm den Posten; nimm den Posten; gib den Posten auf Grad I.
COLLISION0030	CH+E+O+AM_ADDR	T0_EXACT_OBSERVED	4	AM_ADDR+CH+E+O	NEHMEN · GRAD I · AUSFÜHRUNG · HIER	Nimm auf Grad I als Ausführung hier.
COLLISION0030	D_ADDR+CH+E+O	T0_EXACT_OBSERVED	1	CH+D_ADDR+E+O	HIER · NEHMEN · GRAD I · AUSFÜHRUNG	Nimm auf Grad I als Ausführung hier.
COLLISION0031	CH+E+O+L+Y	T0_EXACT_OBSERVED	1	CH+E+L+O+Y	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG · POSTEN	Nimm den Posten über die Verbindung auf Grad I als Ausführung.
COLLISION0031	Y+CH+E+O+L	T0_EXACT_OBSERVED	1	CH+E+L+O+Y	POSTEN · NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	Nimm den Posten über die Verbindung auf Grad I als Ausführung.
COLLISION0032	CH+E+O+Y	T0_EXACT_OBSERVED	13	CH+E+O+Y	NEHMEN · GRAD I · AUSFÜHRUNG · POSTEN	Nimm den Posten auf Grad I als Ausführung.
COLLISION0032	Y+CH+E+O	T0_EXACT_OBSERVED	1	CH+E+O+Y	POSTEN · NEHMEN · GRAD I · AUSFÜHRUNG	Nimm den Posten auf Grad I als Ausführung.
COLLISION0033	CH+E+P+Y	T0_EXACT_OBSERVED	2	CH+E+P+Y	NEHMEN · GRAD I · EINSETZEN · POSTEN	Nimm den Posten; setze den Posten ein auf Grad I.
COLLISION0033	CH+P+E+Y	T0_EXACT_OBSERVED	3	CH+E+P+Y	NEHMEN · EINSETZEN · GRAD I · POSTEN	Nimm den Posten; setze den Posten ein auf Grad I.
COLLISION0034	CH+EE+D_ADDR+Y	T0_EXACT_OBSERVED	12	CH+D_ADDR+EE+Y	NEHMEN · GRAD II · HIER · POSTEN	Nimm den Posten auf Grad II hier.
COLLISION0034	LOCAL_CHAR_F+CH+EE+Y	T0_EXACT_OBSERVED	1	CH+EE+LOCAL_CHAR_F+Y	HIER · NEHMEN · GRAD II · POSTEN	Nimm den Posten auf Grad II mit der lokalen Variante.
COLLISION0035	CH+EE+T+Y	T0_EXACT_OBSERVED	1	CH+EE+T+Y	NEHMEN · GRAD II · EINSTELLEN · POSTEN	Nimm den Posten; stelle den Posten ein auf Grad II.
COLLISION0035	CH+T+EE+Y	T0_EXACT_OBSERVED	1	CH+EE+T+Y	NEHMEN · EINSTELLEN · GRAD II · POSTEN	Nimm den Posten; stelle den Posten ein auf Grad II.
COLLISION0036	CH+K+O+Y	T0_EXACT_OBSERVED	1	CH+K+O+Y	NEHMEN · GEBEN · AUSFÜHRUNG · POSTEN	Nimm den Posten; gib den Posten als Ausführung.
COLLISION0036	O+CH+K+Y	T0_EXACT_OBSERVED	2	CH+K+O+Y	AUSFÜHRUNG · NEHMEN · GEBEN · POSTEN	Nimm den Posten; gib den Posten als Ausführung.
COLLISION0037	CH+K+Y	T0_EXACT_OBSERVED	29	CH+K+Y	NEHMEN · GEBEN · POSTEN	Nimm den Posten; gib den Posten.
COLLISION0037	Y+CH+K	T0_EXACT_OBSERVED	1	CH+K+Y	POSTEN · NEHMEN · GEBEN	Nimm den Posten; gib den Posten.
COLLISION0038	CH+L	T0_EXACT_OBSERVED	1	CH+L	NEHMEN · VERBINDUNG	Nimm über die Verbindung.
COLLISION0038	L+CH	T0_EXACT_OBSERVED	1	CH+L	VERBINDUNG · NEHMEN	Nimm über die Verbindung.
COLLISION0039	CH+LOCAL_CHAR_F+AIIN	T0_EXACT_OBSERVED	1	AIIN+CH+LOCAL_CHAR_F	NEHMEN · HIER · WERT	Nimm den Wert mit der lokalen Variante.
COLLISION0039	D_ADDR+CH+AIIN	T0_EXACT_OBSERVED	1	AIIN+CH+D_ADDR	HIER · NEHMEN · WERT	Nimm den Wert hier.
COLLISION0040	CH+LOCAL_CHAR_F+AIN	T4_NARROW_APPENDIX	2	AIN+CH+LOCAL_CHAR_F	NEHMEN · HIER · ANTEIL	Nimm den Anteil mit der lokalen Variante.
COLLISION0040	D_ADDR+CH+AIN	T2_FUTURE_STRONG	3	AIN+CH+D_ADDR	HIER · NEHMEN · ANTEIL	Nimm den Anteil hier.
COLLISION0041	CH+LOCAL_CHAR_F+O+AIIN	T0_EXACT_OBSERVED	1	AIIN+CH+LOCAL_CHAR_F+O	NEHMEN · HIER · AUSFÜHRUNG · WERT	Nimm den Wert als Ausführung mit der lokalen Variante.
COLLISION0041	CH+O+D_ADDR+AIIN	T0_EXACT_OBSERVED	5	AIIN+CH+D_ADDR+O	NEHMEN · AUSFÜHRUNG · HIER · WERT	Nimm den Wert als Ausführung hier.
COLLISION0042	CH+LOCAL_CHAR_F+OR	T4_NARROW_APPENDIX	2	CH+LOCAL_CHAR_F+OR	NEHMEN · HIER · EINHEIT	Nimm die Einheit mit der lokalen Variante.
COLLISION0042	D_ADDR+CH+OR	T0_EXACT_OBSERVED	3	CH+D_ADDR+OR	HIER · NEHMEN · EINHEIT	Nimm die Einheit hier.
COLLISION0043	CH+LOCAL_CHAR_F+Y	T0_EXACT_OBSERVED	2	CH+LOCAL_CHAR_F+Y	NEHMEN · HIER · POSTEN	Nimm den Posten mit der lokalen Variante.
COLLISION0043	D_ADDR+CH+Y	T0_EXACT_OBSERVED	1	CH+D_ADDR+Y	HIER · NEHMEN · POSTEN	Nimm den Posten hier.
COLLISION0044	CH+O+D_ADDR+Y	T0_EXACT_OBSERVED	8	CH+D_ADDR+O+Y	NEHMEN · AUSFÜHRUNG · HIER · POSTEN	Nimm den Posten als Ausführung hier.
COLLISION0044	Y+CH+O+D_ADDR	T0_EXACT_OBSERVED	1	CH+D_ADDR+O+Y	POSTEN · NEHMEN · AUSFÜHRUNG · HIER	Nimm den Posten als Ausführung hier.
COLLISION0045	CH+O+P	T0_EXACT_OBSERVED	1	CH+O+P	NEHMEN · AUSFÜHRUNG · EINSETZEN	Nimm; setze ein als Ausführung.
COLLISION0045	CH+P+O	T0_EXACT_OBSERVED	1	CH+O+P	NEHMEN · EINSETZEN · AUSFÜHRUNG	Nimm; setze ein als Ausführung.
COLLISION0046	CH+OT+AIIN	T4_NARROW_APPENDIX	2	AIIN+CH+OT	NEHMEN · DANACH · WERT	Danach: Nimm den Wert.
COLLISION0046	OT+CH+AIIN	T4_NARROW_APPENDIX	2	AIIN+CH+OT	DANACH · NEHMEN · WERT	Danach: Nimm den Wert.
COLLISION0047	CH+OT+OL	T0_EXACT_OBSERVED	1	CH+OL+OT	NEHMEN · DANACH · FORTSETZEN	Danach und Weiter: Nimm.
COLLISION0047	OT+CH+OL	T0_EXACT_OBSERVED	9	CH+OL+OT	DANACH · NEHMEN · FORTSETZEN	Danach und Weiter: Nimm.
COLLISION0048	CH+OT+Y	T0_EXACT_OBSERVED	4	CH+OT+Y	NEHMEN · DANACH · POSTEN	Danach: Nimm den Posten.
COLLISION0048	OT+CH+Y	T0_EXACT_OBSERVED	4	CH+OT+Y	DANACH · NEHMEN · POSTEN	Danach: Nimm den Posten.
COLLISION0049	CH+T+O+OR	T0_EXACT_OBSERVED	1	CH+O+OR+T	NEHMEN · EINSTELLEN · AUSFÜHRUNG · EINHEIT	Nimm die Einheit; stelle die Einheit ein als Ausführung.
COLLISION0049	O+CH+T+OR	T0_EXACT_OBSERVED	1	CH+O+OR+T	AUSFÜHRUNG · NEHMEN · EINSTELLEN · EINHEIT	Nimm die Einheit; stelle die Einheit ein als Ausführung.
COLLISION0050	CHD+L	T2_FUTURE_STRONG	3	CHD+L	BEARBEITEN · VERBINDUNG	Bearbeite über die Verbindung.
COLLISION0050	L+CHD	T0_EXACT_OBSERVED	2	CHD+L	VERBINDUNG · BEARBEITEN	Bearbeite über die Verbindung.
COLLISION0051	CHD+Y+L	T0_EXACT_OBSERVED	1	CHD+L+Y	BEARBEITEN · POSTEN · VERBINDUNG	Bearbeite den Posten über die Verbindung.
COLLISION0051	L+CHD+Y	T0_EXACT_OBSERVED	2	CHD+L+Y	VERBINDUNG · BEARBEITEN · POSTEN	Bearbeite den Posten über die Verbindung.
COLLISION0052	D_ADDR+AR	T0_EXACT_OBSERVED	47	AR+D_ADDR	HIER · AUSGANG	Vom Ausgang hier.
COLLISION0052	LOCAL_CHAR_F+AR	T0_EXACT_OBSERVED	1	AR+LOCAL_CHAR_F	HIER · AUSGANG	Vom Ausgang mit der lokalen Variante.
COLLISION0053	D_ADDR+AR+O+AM_ADDR	T0_EXACT_OBSERVED	1	AM_ADDR+AR+D_ADDR+O	HIER · AUSGANG · AUSFÜHRUNG · HIER	Vom Ausgang hier und hier.
COLLISION0053	D_ADDR+AR+O+D_ADDR	T0_EXACT_OBSERVED	1	AR+D_ADDR+D_ADDR+O	HIER · AUSGANG · AUSFÜHRUNG · HIER	Vom Ausgang hier und hier.
COLLISION0054	D_ADDR+K+Y	T0_EXACT_OBSERVED	1	D_ADDR+K+Y	HIER · GEBEN · POSTEN	Gib den Posten hier.
COLLISION0054	K+D_ADDR+Y	T0_EXACT_OBSERVED	1	D_ADDR+K+Y	GEBEN · HIER · POSTEN	Gib den Posten hier.
COLLISION0055	D_ADDR+O+AIIN	T0_EXACT_OBSERVED	1	AIIN+D_ADDR+O	HIER · AUSFÜHRUNG · WERT	Führe den Wert aus hier.
COLLISION0055	O+D_ADDR+AIIN	T0_EXACT_OBSERVED	6	AIIN+D_ADDR+O	AUSFÜHRUNG · HIER · WERT	Führe den Wert aus hier.
COLLISION0056	D_ADDR+O+AIN	T4_NARROW_APPENDIX	2	AIN+D_ADDR+O	HIER · AUSFÜHRUNG · ANTEIL	Führe den Anteil aus hier.
COLLISION0056	O+D_ADDR+AIN	T0_EXACT_OBSERVED	1	AIN+D_ADDR+O	AUSFÜHRUNG · HIER · ANTEIL	Führe den Anteil aus hier.
COLLISION0057	D_ADDR+O+D_ADDR	T0_EXACT_OBSERVED	1	D_ADDR+D_ADDR+O	HIER · AUSFÜHRUNG · HIER	Hier und hier.
COLLISION0057	O+D_ADDR+AM_ADDR	T0_EXACT_OBSERVED	1	AM_ADDR+D_ADDR+O	AUSFÜHRUNG · HIER · HIER	Hier und hier.
COLLISION0058	D_ADDR+O+OR	T4_NARROW_APPENDIX	2	D_ADDR+O+OR	HIER · AUSFÜHRUNG · EINHEIT	Führe die Einheit aus hier.
COLLISION0058	O+D_ADDR+OR	T0_EXACT_OBSERVED	1	D_ADDR+O+OR	AUSFÜHRUNG · HIER · EINHEIT	Führe die Einheit aus hier.
COLLISION0059	D_ADDR+O+Y	T0_EXACT_OBSERVED	1	D_ADDR+O+Y	HIER · AUSFÜHRUNG · POSTEN	Führe den Posten aus hier.
COLLISION0059	O+D_ADDR+Y	T0_EXACT_OBSERVED	1	D_ADDR+O+Y	AUSFÜHRUNG · HIER · POSTEN	Führe den Posten aus hier.
COLLISION0060	D_ADDR+OK+Y	T4_NARROW_APPENDIX	2	D_ADDR+OK+Y	HIER · SETZEN · POSTEN	Setze den Posten hier.
COLLISION0060	OK+A_ADDR+Y	T0_EXACT_OBSERVED	1	A_ADDR+OK+Y	SETZEN · HIER · POSTEN	Setze den Posten hier.
COLLISION0061	D_ADDR+SH+E+CH+K+Y	T0_EXACT_OBSERVED	1	CH+D_ADDR+E+K+SH+Y	HIER · HALTEN · GRAD I · NEHMEN · GEBEN · POSTEN	Halte den Posten; nimm den Posten; gib den Posten auf Grad I hier.
COLLISION0061	SH+E+CH+K+D_ADDR+Y	T0_EXACT_OBSERVED	1	CH+D_ADDR+E+K+SH+Y	HALTEN · GRAD I · NEHMEN · GEBEN · HIER · POSTEN	Halte den Posten; nimm den Posten; gib den Posten auf Grad I hier.
COLLISION0062	D_ADDR+SH+Y	T4_NARROW_APPENDIX	2	D_ADDR+SH+Y	HIER · HALTEN · POSTEN	Halte den Posten hier.
COLLISION0062	SH+D_ADDR+Y	T0_EXACT_OBSERVED	5	D_ADDR+SH+Y	HALTEN · HIER · POSTEN	Halte den Posten hier.
COLLISION0063	E+K+Y	T0_EXACT_OBSERVED	1	E+K+Y	GRAD I · GEBEN · POSTEN	Gib den Posten auf Grad I.
COLLISION0063	K+E+Y	T0_EXACT_OBSERVED	1	E+K+Y	GEBEN · GRAD I · POSTEN	Gib den Posten auf Grad I.
COLLISION0064	E+T+Y	T0_EXACT_OBSERVED	2	E+T+Y	GRAD I · EINSTELLEN · POSTEN	Stelle den Posten ein auf Grad I.
COLLISION0064	T+E+Y	T0_EXACT_OBSERVED	4	E+T+Y	EINSTELLEN · GRAD I · POSTEN	Stelle den Posten ein auf Grad I.
COLLISION0065	EEE+T+Y	T0_EXACT_OBSERVED	1	EEE+T+Y	GRAD III · EINSTELLEN · POSTEN	Stelle den Posten ein auf Grad III.
COLLISION0065	T+EEE+Y	T0_EXACT_OBSERVED	1	EEE+T+Y	EINSTELLEN · GRAD III · POSTEN	Stelle den Posten ein auf Grad III.
COLLISION0066	K+AL+OL	T0_EXACT_OBSERVED	1	AL+K+OL	GEBEN · ZIELORT · FORTSETZEN	Weiter: Gib am Zielort.
COLLISION0066	OL+K+AL	T0_EXACT_OBSERVED	1	AL+K+OL	FORTSETZEN · GEBEN · ZIELORT	Weiter: Gib am Zielort.
COLLISION0067	K+E+SH+Y	T0_EXACT_OBSERVED	1	E+K+SH+Y	GEBEN · GRAD I · HALTEN · POSTEN	Gib den Posten; halte den Posten auf Grad I.
COLLISION0067	K+SH+E+Y	T0_EXACT_OBSERVED	1	E+K+SH+Y	GEBEN · HALTEN · GRAD I · POSTEN	Gib den Posten; halte den Posten auf Grad I.
COLLISION0068	K+O+D_ADDR	T0_EXACT_OBSERVED	1	D_ADDR+K+O	GEBEN · AUSFÜHRUNG · HIER	Gib als Ausführung hier.
COLLISION0068	K+O+M_LOCAL	T0_EXACT_OBSERVED	1	K+M_LOCAL+O	GEBEN · AUSFÜHRUNG · HIER	Gib als Ausführung hier.
COLLISION0069	K+O+SH+E+Y	T0_EXACT_OBSERVED	1	E+K+O+SH+Y	GEBEN · AUSFÜHRUNG · HALTEN · GRAD I · POSTEN	Gib den Posten; halte den Posten auf Grad I als Ausführung.
COLLISION0069	O+E+K+SH+Y	T0_EXACT_OBSERVED	1	E+K+O+SH+Y	AUSFÜHRUNG · GRAD I · GEBEN · HALTEN · POSTEN	Gib den Posten; halte den Posten auf Grad I als Ausführung.
COLLISION0070	K+OL+CHD+Y	T0_EXACT_OBSERVED	1	CHD+K+OL+Y	GEBEN · FORTSETZEN · BEARBEITEN · POSTEN	Weiter: Gib den Posten; bearbeite den Posten.
COLLISION0070	OL+K+CHD+Y	T0_EXACT_OBSERVED	1	CHD+K+OL+Y	FORTSETZEN · GEBEN · BEARBEITEN · POSTEN	Weiter: Gib den Posten; bearbeite den Posten.
COLLISION0071	K+Y	T0_EXACT_OBSERVED	7	K+Y	GEBEN · POSTEN	Gib den Posten.
COLLISION0071	Y+K	T0_EXACT_OBSERVED	1	K+Y	POSTEN · GEBEN	Gib den Posten.
COLLISION0072	L+K+Y	T0_EXACT_OBSERVED	2	K+L+Y	VERBINDUNG · GEBEN · POSTEN	Gib den Posten über die Verbindung.
COLLISION0072	Y+K+L	T2_FUTURE_STRONG	3	K+L+Y	POSTEN · GEBEN · VERBINDUNG	Gib den Posten über die Verbindung.
COLLISION0073	L+OL	T0_EXACT_OBSERVED	12	L+OL	VERBINDUNG · FORTSETZEN	Weiter: Über die Verbindung.
COLLISION0073	OL+L	T4_NARROW_APPENDIX	2	L+OL	FORTSETZEN · VERBINDUNG	Weiter: Über die Verbindung.
COLLISION0074	L+S	T4_NARROW_APPENDIX	2	L+S	VERBINDUNG · WÄHLEN	Wähle über die Verbindung.
COLLISION0074	S+L	T0_EXACT_OBSERVED	2	L+S	WÄHLEN · VERBINDUNG	Wähle über die Verbindung.
COLLISION0075	L+SH	T0_EXACT_OBSERVED	1	L+SH	VERBINDUNG · HALTEN	Halte über die Verbindung.
COLLISION0075	SH+L	T4_NARROW_APPENDIX	2	L+SH	HALTEN · VERBINDUNG	Halte über die Verbindung.
COLLISION0076	L+SH+E	T0_EXACT_OBSERVED	2	E+L+SH	VERBINDUNG · HALTEN · GRAD I	Halte über die Verbindung auf Grad I.
COLLISION0076	SH+E+L	T4_NARROW_APPENDIX	2	E+L+SH	HALTEN · GRAD I · VERBINDUNG	Halte über die Verbindung auf Grad I.
COLLISION0077	L+T+Y	T4_NARROW_APPENDIX	2	L+T+Y	VERBINDUNG · EINSTELLEN · POSTEN	Stelle den Posten über die Verbindung ein.
COLLISION0077	Y+T+L	T4_NARROW_APPENDIX	2	L+T+Y	POSTEN · EINSTELLEN · VERBINDUNG	Stelle den Posten über die Verbindung ein.
COLLISION0078	O+CH+K+E+Y	T0_EXACT_OBSERVED	8	CH+E+K+O+Y	AUSFÜHRUNG · NEHMEN · GEBEN · GRAD I · POSTEN	Nimm den Posten; gib den Posten auf Grad I als Ausführung.
COLLISION0078	O+E+CH+K+Y	T0_EXACT_OBSERVED	1	CH+E+K+O+Y	AUSFÜHRUNG · GRAD I · NEHMEN · GEBEN · POSTEN	Nimm den Posten; gib den Posten auf Grad I als Ausführung.
COLLISION0079	O+CH+T+E+OL	T0_EXACT_OBSERVED	1	CH+E+O+OL+T	AUSFÜHRUNG · NEHMEN · EINSTELLEN · GRAD I · FORTSETZEN	Weiter: Nimm; stelle ein auf Grad I als Ausführung.
COLLISION0079	O+CH+T+OL+E	T0_EXACT_OBSERVED	1	CH+E+O+OL+T	AUSFÜHRUNG · NEHMEN · EINSTELLEN · FORTSETZEN · GRAD I	Weiter: Nimm; stelle ein auf Grad I als Ausführung.
