unit_type	unit_id	page	section	source_record	locus	source_statement	source_group_count	source_group_ids	ownership_status	smallest_visible_owner	silent_argument_or_source_default	strongest_rival	confidence	v69_revision_id	v69_revision	image_basis	historical_constraint
PROSE_FIELD	F011	f55v	HERBAL	H4	f55v.5	H4-S002	3	61|62|63	PAGE_OWNER_ONLY	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	The uninterrupted whole plant remains the subject across all four text pockets; a source recipe may silently supply an unpictured material or use.	One pocket per leaf, inflorescence, root, or independent grotesque creature.	0.81	H55_WHOLE	REPLACE_OWNER; BLOCK_POCKETS_NOT_PART_LABELS	The central stem continuously joins spray, leaf mass, and root; text pockets are contour-shaped leftovers.	Illustrated herbal articles permit one plant image to govern several prose fields; they do not license a word or part gloss.
PROSE_FIELD	F012	f55v	HERBAL	H4	f55v.11	H4-S003	4	64|65|66|67	PAGE_OWNER_ONLY	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	The uninterrupted whole plant remains the subject across all four text pockets; a source recipe may silently supply an unpictured material or use.	One pocket per leaf, inflorescence, root, or independent grotesque creature.	0.81	H55_WHOLE	REPLACE_OWNER; BLOCK_POCKETS_NOT_PART_LABELS	The central stem continuously joins spray, leaf mass, and root; text pockets are contour-shaped leftovers.	Illustrated herbal articles permit one plant image to govern several prose fields; they do not license a word or part gloss.
PROSE_FIELD	F013	f55v	HERBAL	H4	f55v.11	H4-S004	6	68|69|70|71|72|73	PAGE_OWNER_ONLY	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	The uninterrupted whole plant remains the subject across all four text pockets; a source recipe may silently supply an unpictured material or use.	One pocket per leaf, inflorescence, root, or independent grotesque creature.	0.81	H55_WHOLE	REPLACE_OWNER; BLOCK_POCKETS_NOT_PART_LABELS	The central stem continuously joins spray, leaf mass, and root; text pockets are contour-shaped leftovers.	Illustrated herbal articles permit one plant image to govern several prose fields; they do not license a word or part gloss.
PROSE_FIELD	F014	f56r	HERBAL	H5	f56r.5	H5-S001	4	74|75|76|77	PAGE_OWNER_ONLY	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	The whole illustrated specimen remains the article subject; growth state, preparation medium, and use must come from an external source tradition if present.	Each head is a separate specimen or growth-stage entry.	0.70	H56_WHOLE	REPLACE_OWNER; RETAIN_FIELD_ORDER_ONLY	All heads attach to one pale branching axis and no pictured liquid, person, vessel, or tool intervenes.	Illustrated herbal articles permit one plant image to govern several prose fields; they do not license a word or part gloss.
PROSE_FIELD	F015	f56r	HERBAL	H5	f56r.7	H5-S001	5	78|79|80|81|82	PAGE_OWNER_ONLY	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	The whole illustrated specimen remains the article subject; growth state, preparation medium, and use must come from an external source tradition if present.	Each head is a separate specimen or growth-stage entry.	0.70	H56_WHOLE	REPLACE_OWNER; RETAIN_FIELD_ORDER_ONLY	All heads attach to one pale branching axis and no pictured liquid, person, vessel, or tool intervenes.	Illustrated herbal articles permit one plant image to govern several prose fields; they do not license a word or part gloss.
PROSE_FIELD	F016	f56r	HERBAL	H5	f56r.8	H5-S002	4	83|84|85|86	PAGE_OWNER_ONLY	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	The whole illustrated specimen remains the article subject; growth state, preparation medium, and use must come from an external source tradition if present.	Each head is a separate specimen or growth-stage entry.	0.70	H56_WHOLE	REPLACE_OWNER; RETAIN_FIELD_ORDER_ONLY	All heads attach to one pale branching axis and no pictured liquid, person, vessel, or tool intervenes.	Illustrated herbal articles permit one plant image to govern several prose fields; they do not license a word or part gloss.
PROSE_FIELD	F017	f56r	HERBAL	H5	f56r.12	H5-S003	4	87|88|89|90	PAGE_OWNER_ONLY	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	The whole illustrated specimen remains the article subject; growth state, preparation medium, and use must come from an external source tradition if present.	Each head is a separate specimen or growth-stage entry.	0.70	H56_WHOLE	REPLACE_OWNER; RETAIN_FIELD_ORDER_ONLY	All heads attach to one pale branching axis and no pictured liquid, person, vessel, or tool intervenes.	Illustrated herbal articles permit one plant image to govern several prose fields; they do not license a word or part gloss.
PROSE_FIELD	F018	f56r	HERBAL	H5	f56r.13	H5-S004	3	91|92|93	PAGE_OWNER_ONLY	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	The whole illustrated specimen remains the article subject; growth state, preparation medium, and use must come from an external source tradition if present.	Each head is a separate specimen or growth-stage entry.	0.70	H56_WHOLE	REPLACE_OWNER; RETAIN_FIELD_ORDER_ONLY	All heads attach to one pale branching axis and no pictured liquid, person, vessel, or tool intervenes.	Illustrated herbal articles permit one plant image to govern several prose fields; they do not license a word or part gloss.
PROSE_FIELD	F019	f56r	HERBAL	H5	f56r.18	H5-S005	4	94|95|96|97	PAGE_OWNER_ONLY	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	The whole illustrated specimen remains the article subject; growth state, preparation medium, and use must come from an external source tradition if present.	Each head is a separate specimen or growth-stage entry.	0.70	H56_WHOLE	REPLACE_OWNER; RETAIN_FIELD_ORDER_ONLY	All heads attach to one pale branching axis and no pictured liquid, person, vessel, or tool intervenes.	Illustrated herbal articles permit one plant image to govern several prose fields; they do not license a word or part gloss.
PROSE_FIELD	F020	f56r	HERBAL	H5	f56r.19	H5-S006	3	98|99|100	PAGE_OWNER_ONLY	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	The whole illustrated specimen remains the article subject; growth state, preparation medium, and use must come from an external source tradition if present.	Each head is a separate specimen or growth-stage entry.	0.70	H56_WHOLE	REPLACE_OWNER; RETAIN_FIELD_ORDER_ONLY	All heads attach to one pale branching axis and no pictured liquid, person, vessel, or tool intervenes.	Illustrated herbal articles permit one plant image to govern several prose fields; they do not license a word or part gloss.
PROSE_FIELD	F021	f81v	BIOLOGICAL	B1	f81v.2	B1-S001	1	101	PAGE_OWNER_ONLY	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The shared illustrated enclosure/group is the article owner; no individual figure, row, fluid identity, or stage is supplied.	The two visible figure rows own separate episodes.	0.63	B81_PAGE	WITHDRAW_CYCLE; REPLACE_WITH_SHARED_VISIBLE_OWNER	Two large prose blocks stand above one continuous green enclosure containing the whole figure group.	Grouped nude bathers inside one basin are a direct late-medieval bath-manuscript motif, but gender and therapy remain open.
PROSE_FIELD	F022	f81v	BIOLOGICAL	B1	f81v.2	B1-S002	11	102|103|104|105|106|107|108|109|110|111|112	PAGE_OWNER_ONLY	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The shared illustrated enclosure/group is the article owner; no individual figure, row, fluid identity, or stage is supplied.	The two visible figure rows own separate episodes.	0.63	B81_PAGE	WITHDRAW_CYCLE; REPLACE_WITH_SHARED_VISIBLE_OWNER	Two large prose blocks stand above one continuous green enclosure containing the whole figure group.	Grouped nude bathers inside one basin are a direct late-medieval bath-manuscript motif, but gender and therapy remain open.
PROSE_FIELD	F023	f81v	BIOLOGICAL	B1	f81v.7	B1-S002	8	113|114|115|116|117|118|119|120	PAGE_OWNER_ONLY	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The shared illustrated enclosure/group is the article owner; no individual figure, row, fluid identity, or stage is supplied.	The two visible figure rows own separate episodes.	0.63	B81_PAGE	WITHDRAW_CYCLE; REPLACE_WITH_SHARED_VISIBLE_OWNER	Two large prose blocks stand above one continuous green enclosure containing the whole figure group.	Grouped nude bathers inside one basin are a direct late-medieval bath-manuscript motif, but gender and therapy remain open.
PROSE_FIELD	F024	f81v	BIOLOGICAL	B1	f81v.7	B1-S003	1	121	PAGE_OWNER_ONLY	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The shared illustrated enclosure/group is the article owner; no individual figure, row, fluid identity, or stage is supplied.	The two visible figure rows own separate episodes.	0.63	B81_PAGE	WITHDRAW_CYCLE; REPLACE_WITH_SHARED_VISIBLE_OWNER	Two large prose blocks stand above one continuous green enclosure containing the whole figure group.	Grouped nude bathers inside one basin are a direct late-medieval bath-manuscript motif, but gender and therapy remain open.
PROSE_FIELD	F025	f81v	BIOLOGICAL	B1	f81v.17	B1-S003	1	122	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F026	f81v	BIOLOGICAL	B1	f81v.17	B1-S004	3	123|124|125	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F027	f81v	BIOLOGICAL	B1	f81v.17	B1-S005	1	126	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F028	f81v	BIOLOGICAL	B1	f81v.17	B1-S006	4	127|128|129|130	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F029	f81v	BIOLOGICAL	B1	f81v.18	B1-S007	1	131	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F030	f81v	BIOLOGICAL	B1	f81v.18	B1-S008	5	132|133|134|135|136	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F031	f81v	BIOLOGICAL	B1	f81v.18	B1-S009	1	137	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F032	f81v	BIOLOGICAL	B1	f81v.18	B1-S010	1	138	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F033	f81v	BIOLOGICAL	B1	f81v.18	B1-S011	2	139|140	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F034	f81v	BIOLOGICAL	B1	f81v.21	B1-S012	3	141|142|143	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F035	f81v	BIOLOGICAL	B1	f81v.21	B1-S013	1	144	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F036	f81v	BIOLOGICAL	B1	f81v.21	B1-S014	5	145|146|147|148|149	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F037	f81v	BIOLOGICAL	B1	f81v.24	B1-S015	2	150|151	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F038	f81v	BIOLOGICAL	B1	f81v.24	B1-S016	4	152|153|154|155	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F039	f81v	BIOLOGICAL	B1	f81v.24	B1-S017	3	156|157|158	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F040	f81v	BIOLOGICAL	B1	f81v.24	B1-S018	1	159	INHERITED_VISIBLE	SHARED_GREEN_POOL_OR_ENCLOSURE_WITH_FIGURE_GROUP	The nearest prose pocket inherits the single shared enclosure; an individual participant or before/after stage is not supplied.	Sequential upper/lower figure stages.	0.68	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	All lower bodies enter the same continuous field and no boundary separates the two rows into stages.	Bath regimens may describe a shared place while leaving the individual user implicit.
PROSE_FIELD	F041	f81v	BIOLOGICAL	B1	f81v.27	B1-S018	3	160|161|162	DIRECT_VISIBLE	LOWER_LEFT_APPENDAGE_AND_EDGE_OF_SHARED_FIGURE_ENCLOSURE	The local lower-left writing can name or qualify the enclosure edge/appendage only; it does not identify one bather.	The whole pool and figure group rather than its edge.	0.55	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	The only short local writing lies at the lower-left boundary; no leader singles out a person.	A caption may attach to a basin part or regimen, but proximity alone cannot produce a personal or medical name.
PROSE_FIELD	F042	f81v	BIOLOGICAL	B1	f81v.27	B1-S019	1	163	DIRECT_VISIBLE	LOWER_LEFT_APPENDAGE_AND_EDGE_OF_SHARED_FIGURE_ENCLOSURE	The local lower-left writing can name or qualify the enclosure edge/appendage only; it does not identify one bather.	The whole pool and figure group rather than its edge.	0.55	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	The only short local writing lies at the lower-left boundary; no leader singles out a person.	A caption may attach to a basin part or regimen, but proximity alone cannot produce a personal or medical name.
PROSE_FIELD	F043	f81v	BIOLOGICAL	B1	f81v.27	B1-S020	2	164|165	DIRECT_VISIBLE	LOWER_LEFT_APPENDAGE_AND_EDGE_OF_SHARED_FIGURE_ENCLOSURE	The local lower-left writing can name or qualify the enclosure edge/appendage only; it does not identify one bather.	The whole pool and figure group rather than its edge.	0.55	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	The only short local writing lies at the lower-left boundary; no leader singles out a person.	A caption may attach to a basin part or regimen, but proximity alone cannot produce a personal or medical name.
PROSE_FIELD	F044	f81v	BIOLOGICAL	B1	f81v.27	B1-S021	1	166	DIRECT_VISIBLE	LOWER_LEFT_APPENDAGE_AND_EDGE_OF_SHARED_FIGURE_ENCLOSURE	The local lower-left writing can name or qualify the enclosure edge/appendage only; it does not identify one bather.	The whole pool and figure group rather than its edge.	0.55	B81_POOL	WITHDRAW_INDIVIDUAL_STAGE_NAMES; KEEP_SHARED_ASSEMBLY	The only short local writing lies at the lower-left boundary; no leader singles out a person.	A caption may attach to a basin part or regimen, but proximity alone cannot produce a personal or medical name.
PROSE_FIELD	F045	f82r	BIOLOGICAL	B2	f82r.2	B2-S001	1	167	INHERITED_VISIBLE	UPPER_PAIRED_ARCH_PERFORATED_CYLINDER_AND_TWO_FIGURE_STATIONS	The upper station complex is the local owner; which end is source or sink and what passes through it remain silent.	One page-wide abstract pipe network.	0.68	B82_UPPER	SPLIT_PAGE_OWNER_INTO_LOCAL_ASSEMBLIES; NO_FLOW_DIRECTION	Both arches meet the perforated cylinder and extend toward two distinct figure stations.	Bath and device manuscripts both support bounded station scenes; neither supplies flow direction here.
PROSE_FIELD	F046	f82r	BIOLOGICAL	B2	f82r.2	B2-S002	1	168	INHERITED_VISIBLE	UPPER_PAIRED_ARCH_PERFORATED_CYLINDER_AND_TWO_FIGURE_STATIONS	The upper station complex is the local owner; which end is source or sink and what passes through it remain silent.	One page-wide abstract pipe network.	0.68	B82_UPPER	SPLIT_PAGE_OWNER_INTO_LOCAL_ASSEMBLIES; NO_FLOW_DIRECTION	Both arches meet the perforated cylinder and extend toward two distinct figure stations.	Bath and device manuscripts both support bounded station scenes; neither supplies flow direction here.
PROSE_FIELD	F047	f82r	BIOLOGICAL	B2	f82r.2	B2-S003	3	169|170|171	INHERITED_VISIBLE	UPPER_PAIRED_ARCH_PERFORATED_CYLINDER_AND_TWO_FIGURE_STATIONS	The upper station complex is the local owner; which end is source or sink and what passes through it remain silent.	One page-wide abstract pipe network.	0.68	B82_UPPER	SPLIT_PAGE_OWNER_INTO_LOCAL_ASSEMBLIES; NO_FLOW_DIRECTION	Both arches meet the perforated cylinder and extend toward two distinct figure stations.	Bath and device manuscripts both support bounded station scenes; neither supplies flow direction here.
PROSE_FIELD	F048	f82r	BIOLOGICAL	B2	f82r.2	B2-S004	3	172|173|174	INHERITED_VISIBLE	UPPER_PAIRED_ARCH_PERFORATED_CYLINDER_AND_TWO_FIGURE_STATIONS	The upper station complex is the local owner; which end is source or sink and what passes through it remain silent.	One page-wide abstract pipe network.	0.68	B82_UPPER	SPLIT_PAGE_OWNER_INTO_LOCAL_ASSEMBLIES; NO_FLOW_DIRECTION	Both arches meet the perforated cylinder and extend toward two distinct figure stations.	Bath and device manuscripts both support bounded station scenes; neither supplies flow direction here.
PROSE_FIELD	F049	f82r	BIOLOGICAL	B2	f82r.3	B2-S004	2	175|176	INHERITED_VISIBLE	UPPER_PAIRED_ARCH_PERFORATED_CYLINDER_AND_TWO_FIGURE_STATIONS	The upper station complex is the local owner; which end is source or sink and what passes through it remain silent.	One page-wide abstract pipe network.	0.68	B82_UPPER	SPLIT_PAGE_OWNER_INTO_LOCAL_ASSEMBLIES; NO_FLOW_DIRECTION	Both arches meet the perforated cylinder and extend toward two distinct figure stations.	Bath and device manuscripts both support bounded station scenes; neither supplies flow direction here.
