attachment_id	focus_core	focus_value_de	focus_family	event_id	book_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_atom_ordinal	left_atom	right_atom	same_card_left_actions	nearest_left_action	same_card_right_actions	nearest_right_action	previous_card_event_id	previous_card_recipe	previous_card_actions	previous_card_last_action	inherited_action_before_card	inherited_from_event_id	inherited_from_card_ordinal	owner_only_attachment	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	bracket_reading_de	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	next_card_event_id	next_card_recipe	next_card_actions	ambiguity_codes	pass1023_resolution_status	pass1023_ambiguity_classes	pass1023_decisions	pass1023_selected_attachment_de	pass1023_scope_de	pass1023_rule_ids	pass1023_changed_from_pass1022	pass1023_note_de	replay_mode	replay_rule_type	replay_parent_rules	replay_required_rules	replay_local_head_configuration	replay_distance_relation	replay_rule_support_other_pages	replay_rule_support_other_pages_same_register	replay_parent_support_other_pages	replay_unsupported_rules	replay_unsupported_rules_same_register	replay_strict_result	replay_same_register_result	replay_parent_result	replay_topology_signature	replay_topology_other_page_count	replay_topology_other_pages	replay_topology_page_private	replay_exact_signature	replay_exact_other_page_count	replay_exact_other_pages	replay_exact_page_private	replay_private_pattern_class
SA00171	OR	EINHEIT	ARGUMENT	P912-E0186	186	f13r	HERBAL	P1009-S005	35	f13r.5	große Wurzelkrone mit Blatt und Blütenstand	shorodo	SH+OR+O+D_ADDR+O	2	SH	O	SH@1	SH=HALTEN	NONE	NONE	P912-E0185	OT+CH+OR	CH@2	CH=NEHMEN	CH=NEHMEN	P912-E0185	34	NO	SAME_CARD_LEFT_ACTION	SH	HALTEN	P912-E0186	35	1	SH=HALTEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0187	Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN[OR=EINHEIT]	SH=HALTEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|OR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	17	f10r,f11r,f17r,f18r,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v,f89r	NO	SH+OR+O+D_ADDR+O|FOCUS=OR@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00172	Y	AKTIVER POSTEN	ARGUMENT	P912-E0187	187	f13r	HERBAL	P1009-S005	36	f13r.5	große Wurzelkrone mit Blatt und Blütenstand	shy	Y	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0186	SH+OR+O+D_ADDR+O	SH@1	SH=HALTEN	SH=HALTEN	P912-E0186	35	NO	PREVIOUS_CARD_ACTION	SH	HALTEN	P912-E0186	35	1	SH=HALTEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0188	T+Y	T@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	SH=HALTEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	SH=HALTEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f10r,f11r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	Y|FOCUS=Y@1|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	18	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00173	Y	AKTIVER POSTEN	ARGUMENT	P912-E0188	188	f13r	HERBAL	P1009-S005	37	f13r.5	große Wurzelkrone mit Blatt und Blütenstand	tshy	T+Y	2	T	CARD_END	T@1	T=EINSTELLEN	NONE	NONE	P912-E0187	Y	NONE	NONE	SH=HALTEN	P912-E0186	35	NO	SAME_CARD_LEFT_ACTION	T	EINSTELLEN	P912-E0188	37	1	T=EINSTELLEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0189	K+OL	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	T=EINSTELLEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	T+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f10r,f83r	NO	NONE
SA00174	Y	AKTIVER POSTEN	ARGUMENT	P912-E0190	190	f13r	HERBAL	P1009-S005	39	f13r.5	große Wurzelkrone mit Blatt und Blütenstand	dpchy	D_ADDR+P+Y	3	P	CARD_END	P@2	P=EINSETZEN	NONE	NONE	P912-E0189	K+OL	K@1	K=GEBEN	K=GEBEN	P912-E0189	38	NO	SAME_CARD_LEFT_ACTION	P	EINSETZEN	P912-E0190	39	2	P=EINSETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0191	O+P+Y	P@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	P=EINSETZEN[Y=AKTIVER POSTEN]	P=EINSETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	D_ADDR+P+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00175	Y	AKTIVER POSTEN	ARGUMENT	P912-E0191	191	f13r	HERBAL	P1009-S005	40	f13r.5	große Wurzelkrone mit Blatt und Blütenstand	qopchy	O+P+Y	3	P	CARD_END	P@2	P=EINSETZEN	NONE	NONE	P912-E0190	D_ADDR+P+Y	P@2	P=EINSETZEN	P=EINSETZEN	P912-E0190	39	NO	SAME_CARD_LEFT_ACTION	P	EINSETZEN	P912-E0191	40	2	P=EINSETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0192	OT+CH+OL	CH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	P=EINSETZEN[Y=AKTIVER POSTEN]	P=EINSETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	O+P+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f67r2,f76r	NO	NONE
SA00176	OR	EINHEIT	ARGUMENT	P912-E0194	194	f13r	HERBAL	P1009-S006	1	f13r.6	große Wurzelkrone mit Blatt und Blütenstand	tchor	T+CH+OR	3	CH	CARD_END	T@1|CH@2	CH=NEHMEN	NONE	NONE	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0194	1	2	CH=NEHMEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0195	D_ADDR+OR	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[OR=EINHEIT]	CH=NEHMEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|OR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	17	f10r,f11r,f17r,f18r,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v,f89r	NO	T+CH+OR|FOCUS=OR@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f18r,f72r	NO	NONE
SA00177	OR	EINHEIT	ARGUMENT	P912-E0195	195	f13r	HERBAL	P1009-S006	2	f13r.6	große Wurzelkrone mit Blatt und Blütenstand	dor	D_ADDR+OR	2	D_ADDR	CARD_END	NONE	NONE	NONE	NONE	P912-E0194	T+CH+OR	T@1|CH@2	CH=NEHMEN	CH=NEHMEN	P912-E0194	1	NO	PREVIOUS_CARD_ACTION	CH	NEHMEN	P912-E0194	1	2	CH=NEHMEN⟨VORIGE KARTE⟩[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0196	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN⟨VORIGE KARTE⟩[OR=EINHEIT]	CH=NEHMEN⟨VORIGE KARTE⟩[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f10r,f11r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|OR|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	17	f10r,f11r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f89r	NO	D_ADDR+OR|FOCUS=OR@2|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	2	f11r,f83r	NO	NONE
SA00178	AIIN	WERT	ARGUMENT	P912-E0196	196	f13r	HERBAL	P1009-S006	3	f13r.6	große Wurzelkrone mit Blatt und Blütenstand	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0195	D_ADDR+OR	NONE	NONE	CH=NEHMEN	P912-E0194	1	NO	INHERITED_ACTION	CH	NEHMEN	P912-E0194	1	2	CH=NEHMEN⟨GEERBT⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P912-E0197	OT+CH+OL	CH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN⟨GEERBT⟩[AIIN=WERT]	CH=NEHMEN⟨GEERBT⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_INHERITED_ACTION:6:f10r,f11r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	17	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	AIIN|FOCUS=AIIN@1|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	15	f10r,f11r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00179	Y	AKTIVER POSTEN	ARGUMENT	P912-E0198	198	f13r	HERBAL	P1009-S006	5	f13r.6	große Wurzelkrone mit Blatt und Blütenstand	okchy	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0197	OT+CH+OL	CH@2	CH=NEHMEN	CH=NEHMEN	P912-E0197	4	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0198	5	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0199	OK+CH+OR	OK@1|CH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OK+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	15	f10r,f17r,f18r,f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00180	OR	EINHEIT	ARGUMENT	P912-E0199	199	f13r	HERBAL	P1009-S006	6	f13r.6	große Wurzelkrone mit Blatt und Blütenstand	okchor	OK+CH+OR	3	CH	CARD_END	OK@1|CH@2	CH=NEHMEN	NONE	NONE	P912-E0198	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P912-E0198	5	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0199	6	2	CH=NEHMEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0200	O+IIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[OR=EINHEIT]	CH=NEHMEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|OR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	17	f10r,f11r,f17r,f18r,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v,f89r	NO	OK+CH+OR|FOCUS=OR@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f18r,f71v	NO	NONE
SA00181	Y	AKTIVER POSTEN	ARGUMENT	P912-E0201	201	f13r	HERBAL	P1009-S006	8	f13r.6	große Wurzelkrone mit Blatt und Blütenstand	chckhy	CH+K+Y	3	K	CARD_END	CH@1|K@2	K=GEBEN	NONE	NONE	P912-E0200	O+IIN	NONE	NONE	CH=NEHMEN	P912-E0199	6	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P912-E0201	8	2	K=GEBEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0202	D_ADDR	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	K=GEBEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	CH+K+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	12	f10r,f18r,f55v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88v,f89r	NO	NONE
SA00182	Y	AKTIVER POSTEN	ARGUMENT	P912-E0203	203	f13r	HERBAL	P1009-S006	10	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	dchy	D_ADDR+Y	2	D_ADDR	CARD_END	NONE	NONE	NONE	NONE	P912-E0202	D_ADDR	NONE	NONE	K=GEBEN	P912-E0201	8	NO	INHERITED_ACTION	K	GEBEN	P912-E0201	8	2	K=GEBEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0204	OK+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	K=GEBEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_INHERITED_ACTION:6:f10r,f11r,f17r,f18r,f55v,f56r	STACK_INHERITANCE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	D_ADDR+Y|FOCUS=Y@2|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	1	f10r	NO	NONE
SA00183	Y	AKTIVER POSTEN	ARGUMENT	P912-E0204	204	f13r	HERBAL	P1009-S006	11	f13r.7	große Wurzelkrone mit Blatt und Blütenstand	qoky	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0203	D_ADDR+Y	NONE	NONE	K=GEBEN	P912-E0201	8	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0204	11	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0205	OL	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f17r,f18r,f55v,f56r	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OK+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	15	f10r,f17r,f18r,f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
