global_priority_rank	tier_rank	priority_tier	priority_reason	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	current_default_phrase_de	state_requirement	editorial_change_type	component_count	action_component_count	repeated_action_root_count	repeated_action_roots	repeated_action_fluency_warning	local_observed_head_count	local_observed_heads	local_observed_event_count	local_observed_clause_form_count	local_observed_page_count	local_observed_pages	cross_register_observed_cell_count	cross_register_observed_registers	cross_register_observed_event_count	cross_register_observed_page_count	cross_register_observed_pages	all_component_value_cells_old	evidence_status_retained	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
264	11	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M289	@ACTION+CHD+Y	K	K+CHD+Y	CELESTIAL	GEBEN · BEARBEITEN · POSTEN	WERT ZUORDNEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Ordne den Positionsposten zu und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	2	2	f55v|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
265	12	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M290	@ACTION+CHD+Y	K	K+CHD+Y	PHARMA	GEBEN · BEARBEITEN · POSTEN	ZUTAT ZUGEBEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Gib den Drogenposten zu und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	2	2	f55v|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
266	13	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M286	@ACTION+CHD+Y	K	K+CHD+Y	SOURCE_SECTION_T	GEBEN · BEARBEITEN · POSTEN	ZUORDNEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Ordne den laufenden Eintrag zu und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	2	2	f55v|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
267	14	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M309	@ACTION+CHD+Y	R	R+CHD+Y	CELESTIAL	MARKIEREN · BEARBEITEN · POSTEN	POSITION MARKIEREN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Markiere den Positionsposten und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	2	2	f82r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
268	15	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M310	@ACTION+CHD+Y	R	R+CHD+Y	PHARMA	MARKIEREN · BEARBEITEN · POSTEN	POSTEN MARKIEREN · ANSATZ BEARBEITEN · DROGENPOSTEN	Markiere den Drogenposten und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	2	2	f82r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
269	16	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M306	@ACTION+CHD+Y	R	R+CHD+Y	SOURCE_SECTION_T	MARKIEREN · BEARBEITEN · POSTEN	KENNZEICHNEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Kennzeichne den laufenden Eintrag und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	2	2	f82r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
270	17	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M470	CH+@ACTION	K	CH+K	PHARMA	NEHMEN · GEBEN	DROGENPOSTEN NEHMEN · ZUTAT ZUGEBEN	Nimm das zuvor Genannte und gib es zu.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
271	18	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M466	CH+@ACTION	K	CH+K	SOURCE_SECTION_T	NEHMEN · GEBEN	ENTNEHMEN · ZUORDNEN	Entnimm das zuvor Genannte und ordne es zu.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
272	19	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M490	CH+@ACTION	R	CH+R	PHARMA	NEHMEN · MARKIEREN	DROGENPOSTEN NEHMEN · POSTEN MARKIEREN	Nimm das zuvor Genannte und markiere es.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f77r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
273	20	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M486	CH+@ACTION	R	CH+R	SOURCE_SECTION_T	NEHMEN · MARKIEREN	ENTNEHMEN · KENNZEICHNEN	Entnimm das zuvor Genannte und kennzeichne es.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f77r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
274	21	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M475	CH+@ACTION	S	CH+S	PHARMA	NEHMEN · WÄHLEN	DROGENPOSTEN NEHMEN · DROGENPOSTEN WÄHLEN	Nimm das zuvor Genannte und wähle es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
275	22	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M471	CH+@ACTION	S	CH+S	SOURCE_SECTION_T	NEHMEN · WÄHLEN	ENTNEHMEN · AUSWÄHLEN	Entnimm das zuvor Genannte und wähle es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
276	23	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M485	CH+@ACTION	T	CH+T	PHARMA	NEHMEN · EINSTELLEN	DROGENPOSTEN NEHMEN · ANSATZWERT EINSTELLEN	Nimm das zuvor Genannte und stelle es ein.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f10r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
277	24	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M481	CH+@ACTION	T	CH+T	SOURCE_SECTION_T	NEHMEN · EINSTELLEN	ENTNEHMEN · FESTLEGEN	Entnimm das zuvor Genannte und lege es fest.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f10r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
278	25	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M314	@ACTION+CHD+Y	P	P+CHD+Y	CELESTIAL	EINSETZEN · BEARBEITEN · POSTEN	EINTRAG EINSETZEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Setze den Positionsposten ein und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f81v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
279	26	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M315	@ACTION+CHD+Y	P	P+CHD+Y	PHARMA	EINSETZEN · BEARBEITEN · POSTEN	ZUTAT EINSETZEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Setze den Drogenposten ein und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f81v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
280	27	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M311	@ACTION+CHD+Y	P	P+CHD+Y	SOURCE_SECTION_T	EINSETZEN · BEARBEITEN · POSTEN	IN EINTRAG EINSETZEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Setze den laufenden Eintrag ein und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f81v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
281	28	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M217	@ACTION+AL+Y	R	R+AL+Y	HERBAL	MARKIEREN · ZIELORT · POSTEN	TEIL MARKIEREN · ZIELSTELLE · PFLANZENPOSTEN	Markiere den Pflanzenposten; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
282	29	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M216	@ACTION+AL+Y	R	R+AL+Y	SOURCE_SECTION_T	MARKIEREN · ZIELORT · POSTEN	KENNZEICHNEN · ZIELSPALTE · LAUFENDER EINTRAG	Kennzeichne den laufenden Eintrag; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
283	30	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M399	@ACTION+OR+Y	R	R+OR+Y	CELESTIAL	MARKIEREN · EINHEIT · POSTEN	POSITION MARKIEREN · POSITIONSEINHEIT · POSITIONSPOSTEN	Markiere die Positionseinheit und den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
284	31	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M400	@ACTION+OR+Y	R	R+OR+Y	PHARMA	MARKIEREN · EINHEIT · POSTEN	POSTEN MARKIEREN · ANSATZEINHEIT · DROGENPOSTEN	Markiere die Ansatzeinheit und den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
285	32	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M384	@ACTION+OR+Y	S	S+OR+Y	CELESTIAL	WÄHLEN · EINHEIT · POSTEN	POSITION WÄHLEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Wähle die Positionseinheit und den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
286	33	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M385	@ACTION+OR+Y	S	S+OR+Y	PHARMA	WÄHLEN · EINHEIT · POSTEN	DROGENPOSTEN WÄHLEN · ANSATZEINHEIT · DROGENPOSTEN	Wähle die Ansatzeinheit und den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
287	34	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M374	@ACTION+OR+Y	SH	SH+OR+Y	CELESTIAL	HALTEN · EINHEIT · POSTEN	POSITION HALTEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Halte die Positionseinheit und den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
288	35	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M375	@ACTION+OR+Y	SH	SH+OR+Y	PHARMA	HALTEN · EINHEIT · POSTEN	ANSATZ HALTEN · ANSATZEINHEIT · DROGENPOSTEN	Halte die Ansatzeinheit und den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
289	36	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M212	@ACTION+AL+Y	T	T+AL+Y	HERBAL	EINSTELLEN · ZIELORT · POSTEN	ARBEITSSTUFE EINSTELLEN · ZIELSTELLE · PFLANZENPOSTEN	Stelle den Pflanzenposten ein; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
290	37	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M211	@ACTION+AL+Y	T	T+AL+Y	SOURCE_SECTION_T	EINSTELLEN · ZIELORT · POSTEN	FESTLEGEN · ZIELSPALTE · LAUFENDER EINTRAG	Lege den laufenden Eintrag fest; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
291	38	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M394	@ACTION+OR+Y	T	T+OR+Y	CELESTIAL	EINSTELLEN · EINHEIT · POSTEN	WERT EINSTELLEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Stelle die Positionseinheit und den Positionsposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f13r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
292	39	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M395	@ACTION+OR+Y	T	T+OR+Y	PHARMA	EINSTELLEN · EINHEIT · POSTEN	ANSATZWERT EINSTELLEN · ANSATZEINHEIT · DROGENPOSTEN	Stelle die Ansatzeinheit und den Drogenposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f13r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
