global_priority_rank	tier_rank	priority_tier	priority_reason	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	current_default_phrase_de	state_requirement	editorial_change_type	component_count	action_component_count	repeated_action_root_count	repeated_action_roots	repeated_action_fluency_warning	local_observed_head_count	local_observed_heads	local_observed_event_count	local_observed_clause_form_count	local_observed_page_count	local_observed_pages	cross_register_observed_cell_count	cross_register_observed_registers	cross_register_observed_event_count	cross_register_observed_page_count	cross_register_observed_pages	all_component_value_cells_old	evidence_status_retained	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
176	11	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M429	@ACTION+Y	S	S+Y	CELESTIAL	WÄHLEN · POSTEN	POSITION WÄHLEN · POSITIONSPOSTEN	Wähle den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	CHD	2	1	1	f72r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
177	12	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M210	@ACTION+AL+Y	CHD	CHD+AL+Y	PHARMA	BEARBEITEN · ZIELORT · POSTEN	ANSATZ BEARBEITEN · ZIELGEFÄSS · DROGENPOSTEN	Bearbeite den Drogenposten; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
178	13	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M200	@ACTION+AL+Y	K	K+AL+Y	PHARMA	GEBEN · ZIELORT · POSTEN	ZUTAT ZUGEBEN · ZIELGEFÄSS · DROGENPOSTEN	Gib den Drogenposten zu; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
179	14	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M225	@ACTION+AL+Y	P	P+AL+Y	PHARMA	EINSETZEN · ZIELORT · POSTEN	ZUTAT EINSETZEN · ZIELGEFÄSS · DROGENPOSTEN	Setze den Drogenposten ein; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
180	15	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M205	@ACTION+AL+Y	S	S+AL+Y	PHARMA	WÄHLEN · ZIELORT · POSTEN	DROGENPOSTEN WÄHLEN · ZIELGEFÄSS · DROGENPOSTEN	Wähle den Drogenposten; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
181	16	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M195	@ACTION+AL+Y	SH	SH+AL+Y	PHARMA	HALTEN · ZIELORT · POSTEN	ANSATZ HALTEN · ZIELGEFÄSS · DROGENPOSTEN	Halte den Drogenposten; zum Zielgefäß.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	1	CH	2	1	2	f88v|f89r	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
182	17	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M094	@ACTION+AIN	OK	OK+AIN	CELESTIAL	SETZEN · ANTEIL	POSITION SETZEN · SEKTORANTEIL	Setze den Sektoranteil.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	S	1	1	1	f67r2	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|PHARMA	63	12	f1r|f18r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
183	18	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M136	@ACTION+AL	OK	OK+AL	SOURCE_SECTION_T	SETZEN · ZIELORT	EINTRAGEN · ZIELSPALTE	Trage das zuvor Genannte ein; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	47	14	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
184	19	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M111	@ACTION+AIN	S	S+AIN	SOURCE_SECTION_T	WÄHLEN · ANTEIL	AUSWÄHLEN · TEILWERT	Wähle den Teilwert.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	OK	1	1	1	f1r	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	23	11	f17r|f24v|f67r2|f75r|f76r|f77r|f81r|f82r|f83r|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
185	20	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M151	@ACTION+AL	K	K+AL	SOURCE_SECTION_T	GEBEN · ZIELORT	ZUORDNEN · ZIELSPALTE	Ordne das zuvor Genannte zu; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	3	HERBAL|BIOLOGICAL|CELESTIAL	5	4	f55v|f71v|f75r|f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
186	21	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M119	@ACTION+AIN	CHD	CHD+AIN	CELESTIAL	BEARBEITEN · ANTEIL	EINTRAG BEARBEITEN · SEKTORANTEIL	Bearbeite den Sektoranteil.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	S	1	1	1	f67r2	3	HERBAL|BIOLOGICAL|PHARMA	4	4	f76r|f83r|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
187	22	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M116	@ACTION+AIN	CHD	CHD+AIN	SOURCE_SECTION_T	BEARBEITEN · ANTEIL	EINTRAG BEARBEITEN · TEILWERT	Bearbeite den Teilwert.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	OK	1	1	1	f1r	3	HERBAL|BIOLOGICAL|PHARMA	4	4	f76r|f83r|f89r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
188	23	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M156	@ACTION+AL	S	S+AL	SOURCE_SECTION_T	WÄHLEN · ZIELORT	AUSWÄHLEN · ZIELSPALTE	Wähle das zuvor Genannte; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	2	BIOLOGICAL|CELESTIAL	10	7	f67r2|f72r|f75r|f76r|f77r|f81v|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
189	24	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M109	@ACTION+AIN	K	K+AIN	CELESTIAL	GEBEN · ANTEIL	WERT ZUORDNEN · SEKTORANTEIL	Ordne den Sektoranteil zu.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	S	1	1	1	f67r2	2	HERBAL|BIOLOGICAL	6	5	f75r|f76r|f81v|f83r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
190	25	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M106	@ACTION+AIN	K	K+AIN	SOURCE_SECTION_T	GEBEN · ANTEIL	ZUORDNEN · TEILWERT	Ordne den Teilwert zu.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	2	1	0	NONE	NO	1	OK	1	1	1	f1r	2	HERBAL|BIOLOGICAL	6	5	f75r|f76r|f81v|f83r|f95v	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
191	26	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M166	@ACTION+AL	T	T+AL	SOURCE_SECTION_T	EINSTELLEN · ZIELORT	FESTLEGEN · ZIELSPALTE	Lege das zuvor Genannte fest; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	2	BIOLOGICAL|CELESTIAL	3	3	f71v|f77r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
192	27	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M161	@ACTION+AL	CHD	CHD+AL	SOURCE_SECTION_T	BEARBEITEN · ZIELORT	EINTRAG BEARBEITEN · ZIELSPALTE	Bearbeite das zuvor Genannte; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	2	BIOLOGICAL|CELESTIAL	2	2	f72r|f83r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
193	28	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M171	@ACTION+AL	R	R+AL	SOURCE_SECTION_T	MARKIEREN · ZIELORT	KENNZEICHNEN · ZIELSPALTE	Kennzeichne das zuvor Genannte; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	2	BIOLOGICAL|PHARMA	2	2	f81v|f88r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
194	29	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M124	@ACTION+AIN	T	T+AIN	CELESTIAL	EINSTELLEN · ANTEIL	WERT EINSTELLEN · SEKTORANTEIL	Stelle den Sektoranteil ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	2	1	0	NONE	NO	1	S	1	1	1	f67r2	2	BIOLOGICAL|PHARMA	2	2	f77r|f89r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
195	30	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M121	@ACTION+AIN	T	T+AIN	SOURCE_SECTION_T	EINSTELLEN · ANTEIL	FESTLEGEN · TEILWERT	Lege den Teilwert fest.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	2	1	0	NONE	NO	1	OK	1	1	1	f1r	2	BIOLOGICAL|PHARMA	2	2	f77r|f89r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
196	31	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M129	@ACTION+AIN	R	R+AIN	CELESTIAL	MARKIEREN · ANTEIL	POSITION MARKIEREN · SEKTORANTEIL	Markiere den Sektoranteil.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	2	1	0	NONE	NO	1	S	1	1	1	f67r2	1	BIOLOGICAL	3	3	f76r|f81r|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
197	32	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M126	@ACTION+AIN	R	R+AIN	SOURCE_SECTION_T	MARKIEREN · ANTEIL	KENNZEICHNEN · TEILWERT	Kennzeichne den Teilwert.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	2	1	0	NONE	NO	1	OK	1	1	1	f1r	1	BIOLOGICAL	3	3	f76r|f81r|f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
198	33	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M469	CH+@ACTION	K	CH+K	CELESTIAL	NEHMEN · GEBEN	POSITION AUFNEHMEN · WERT ZUORDNEN	Nimm das zuvor Genannte auf und ordne es zu.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	S	1	1	1	f72r	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
199	34	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M467	CH+@ACTION	K	CH+K	HERBAL	NEHMEN · GEBEN	PFLANZENTEIL NEHMEN · MATERIAL ZUGEBEN	Nimm das zuvor Genannte und gib es zu.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	T	1	1	1	f10r	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
200	35	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M489	CH+@ACTION	R	CH+R	CELESTIAL	NEHMEN · MARKIEREN	POSITION AUFNEHMEN · POSITION MARKIEREN	Nimm das zuvor Genannte auf und markiere es.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	S	1	1	1	f72r	1	BIOLOGICAL	1	1	f77r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
201	36	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M487	CH+@ACTION	R	CH+R	HERBAL	NEHMEN · MARKIEREN	PFLANZENTEIL NEHMEN · TEIL MARKIEREN	Nimm das zuvor Genannte und markiere es.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	T	1	1	1	f10r	1	BIOLOGICAL	1	1	f77r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
202	37	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M472	CH+@ACTION	S	CH+S	HERBAL	NEHMEN · WÄHLEN	PFLANZENTEIL NEHMEN · PFLANZENTEIL WÄHLEN	Nimm das zuvor Genannte und wähle es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	T	1	1	1	f10r	1	CELESTIAL	1	1	f72r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
203	38	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M484	CH+@ACTION	T	CH+T	CELESTIAL	NEHMEN · EINSTELLEN	POSITION AUFNEHMEN · WERT EINSTELLEN	Nimm das zuvor Genannte auf und stelle es ein.	ACTIVE_ARGUMENT_REQUIRED	COMPOSED_CONTEXT_NOUN_GENERALIZED	2	2	0	NONE	NO	1	S	1	1	1	f72r	1	HERBAL	1	1	f10r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
204	39	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M146	@ACTION+AL	SH	SH+AL	SOURCE_SECTION_T	HALTEN · ZIELORT	FESTHALTEN · ZIELSPALTE	Halte das zuvor Genannte fest; zur Zielspalte.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	1	0	NONE	NO	1	CH	1	1	1	f1r	1	BIOLOGICAL	1	1	f75r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
205	40	B_LOCAL_SINGLE_HEAD	ONE_EXACT_OTHER_ACTION_CELL_SAME_FRAME_REGISTER	G498-M397	@ACTION+OR+Y	R	R+OR+Y	HERBAL	MARKIEREN · EINHEIT · POSTEN	TEIL MARKIEREN · ARBEITSEINHEIT · PFLANZENPOSTEN	Markiere die Arbeitseinheit und den Pflanzenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	3	1	0	NONE	NO	1	T	1	1	1	f13r	1	BIOLOGICAL	1	1	f76r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
