global_priority_rank	tier_rank	priority_tier	priority_reason	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	current_default_phrase_de	state_requirement	editorial_change_type	component_count	action_component_count	repeated_action_root_count	repeated_action_roots	repeated_action_fluency_warning	local_observed_head_count	local_observed_heads	local_observed_event_count	local_observed_clause_form_count	local_observed_page_count	local_observed_pages	cross_register_observed_cell_count	cross_register_observed_registers	cross_register_observed_event_count	cross_register_observed_page_count	cross_register_observed_pages	all_component_value_cells_old	evidence_status_retained	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
313	11	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M276	@ACTION+CHD+Y	CH	CH+CHD+Y	SOURCE_SECTION_T	NEHMEN · BEARBEITEN · POSTEN	ENTNEHMEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Entnimm den laufenden Eintrag und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
314	12	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M369	@ACTION+OR+Y	CH	CH+OR+Y	CELESTIAL	NEHMEN · EINHEIT · POSTEN	POSITION AUFNEHMEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Nimm die Positionseinheit und den Positionsposten auf.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
315	13	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M370	@ACTION+OR+Y	CH	CH+OR+Y	PHARMA	NEHMEN · EINHEIT · POSTEN	DROGENPOSTEN NEHMEN · ANSATZEINHEIT · DROGENPOSTEN	Nimm die Ansatzeinheit und den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
316	14	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M207	@ACTION+AL+Y	CHD	CHD+AL+Y	HERBAL	BEARBEITEN · ZIELORT · POSTEN	MATERIAL BEARBEITEN · ZIELSTELLE · PFLANZENPOSTEN	Bearbeite den Pflanzenposten; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
317	15	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M206	@ACTION+AL+Y	CHD	CHD+AL+Y	SOURCE_SECTION_T	BEARBEITEN · ZIELORT · POSTEN	EINTRAG BEARBEITEN · ZIELSPALTE · LAUFENDER EINTRAG	Bearbeite den laufenden Eintrag; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
318	16	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M389	@ACTION+OR+Y	CHD	CHD+OR+Y	CELESTIAL	BEARBEITEN · EINHEIT · POSTEN	EINTRAG BEARBEITEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Bearbeite die Positionseinheit und den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
319	17	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M390	@ACTION+OR+Y	CHD	CHD+OR+Y	PHARMA	BEARBEITEN · EINHEIT · POSTEN	ANSATZ BEARBEITEN · ANSATZEINHEIT · DROGENPOSTEN	Bearbeite die Ansatzeinheit und den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
320	18	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M197	@ACTION+AL+Y	K	K+AL+Y	HERBAL	GEBEN · ZIELORT · POSTEN	MATERIAL ZUGEBEN · ZIELSTELLE · PFLANZENPOSTEN	Gib den Pflanzenposten zu; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
321	19	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M196	@ACTION+AL+Y	K	K+AL+Y	SOURCE_SECTION_T	GEBEN · ZIELORT · POSTEN	ZUORDNEN · ZIELSPALTE · LAUFENDER EINTRAG	Ordne den laufenden Eintrag zu; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
322	20	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M379	@ACTION+OR+Y	K	K+OR+Y	CELESTIAL	GEBEN · EINHEIT · POSTEN	WERT ZUORDNEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Ordne die Positionseinheit und den Positionsposten zu.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
323	21	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M380	@ACTION+OR+Y	K	K+OR+Y	PHARMA	GEBEN · EINHEIT · POSTEN	ZUTAT ZUGEBEN · ANSATZEINHEIT · DROGENPOSTEN	Gib die Ansatzeinheit und den Drogenposten zu.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
324	22	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M364	@ACTION+OR+Y	OK	OK+OR+Y	CELESTIAL	SETZEN · EINHEIT · POSTEN	POSITION SETZEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Setze die Positionseinheit und den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
325	23	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M365	@ACTION+OR+Y	OK	OK+OR+Y	PHARMA	SETZEN · EINHEIT · POSTEN	ANSATZ ANSETZEN · ANSATZEINHEIT · DROGENPOSTEN	Setze die Ansatzeinheit und den Drogenposten als Ansatz an.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
326	24	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M222	@ACTION+AL+Y	P	P+AL+Y	HERBAL	EINSETZEN · ZIELORT · POSTEN	MATERIAL EINSETZEN · ZIELSTELLE · PFLANZENPOSTEN	Setze den Pflanzenposten ein; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
327	25	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M221	@ACTION+AL+Y	P	P+AL+Y	SOURCE_SECTION_T	EINSETZEN · ZIELORT · POSTEN	IN EINTRAG EINSETZEN · ZIELSPALTE · LAUFENDER EINTRAG	Setze den laufenden Eintrag ein; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
328	26	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M404	@ACTION+OR+Y	P	P+OR+Y	CELESTIAL	EINSETZEN · EINHEIT · POSTEN	EINTRAG EINSETZEN · POSITIONSEINHEIT · POSITIONSPOSTEN	Setze die Positionseinheit und den Positionsposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
329	27	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M405	@ACTION+OR+Y	P	P+OR+Y	PHARMA	EINSETZEN · EINHEIT · POSTEN	ZUTAT EINSETZEN · ANSATZEINHEIT · DROGENPOSTEN	Setze die Ansatzeinheit und den Drogenposten ein.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
330	28	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M202	@ACTION+AL+Y	S	S+AL+Y	HERBAL	WÄHLEN · ZIELORT · POSTEN	PFLANZENTEIL WÄHLEN · ZIELSTELLE · PFLANZENPOSTEN	Wähle den Pflanzenposten; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
331	29	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M201	@ACTION+AL+Y	S	S+AL+Y	SOURCE_SECTION_T	WÄHLEN · ZIELORT · POSTEN	AUSWÄHLEN · ZIELSPALTE · LAUFENDER EINTRAG	Wähle den laufenden Eintrag; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
332	30	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M294	@ACTION+CHD+Y	S	S+CHD+Y	CELESTIAL	WÄHLEN · BEARBEITEN · POSTEN	POSITION WÄHLEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Wähle den Positionsposten und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
333	31	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M295	@ACTION+CHD+Y	S	S+CHD+Y	PHARMA	WÄHLEN · BEARBEITEN · POSTEN	DROGENPOSTEN WÄHLEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Wähle den Drogenposten und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
334	32	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M291	@ACTION+CHD+Y	S	S+CHD+Y	SOURCE_SECTION_T	WÄHLEN · BEARBEITEN · POSTEN	AUSWÄHLEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Wähle den laufenden Eintrag und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
335	33	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M192	@ACTION+AL+Y	SH	SH+AL+Y	HERBAL	HALTEN · ZIELORT · POSTEN	MATERIAL HALTEN · ZIELSTELLE · PFLANZENPOSTEN	Halte den Pflanzenposten; zur Zielstelle.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
336	34	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M191	@ACTION+AL+Y	SH	SH+AL+Y	SOURCE_SECTION_T	HALTEN · ZIELORT · POSTEN	FESTHALTEN · ZIELSPALTE · LAUFENDER EINTRAG	Halte den laufenden Eintrag fest; zur Zielspalte.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	1	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
337	35	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M284	@ACTION+CHD+Y	SH	SH+CHD+Y	CELESTIAL	HALTEN · BEARBEITEN · POSTEN	POSITION HALTEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Halte den Positionsposten und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
338	36	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M285	@ACTION+CHD+Y	SH	SH+CHD+Y	PHARMA	HALTEN · BEARBEITEN · POSTEN	ANSATZ HALTEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Halte den Drogenposten und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
339	37	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M281	@ACTION+CHD+Y	SH	SH+CHD+Y	SOURCE_SECTION_T	HALTEN · BEARBEITEN · POSTEN	FESTHALTEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Halte den laufenden Eintrag fest und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
340	38	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M254	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	CELESTIAL	BEARBEITEN · NEHMEN · GRAD I · POSTEN	EINTRAG BEARBEITEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Bearbeite den Positionsposten und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
341	39	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M255	@ACTION+CH+E+Y	CHD	CHD+CH+E+Y	PHARMA	BEARBEITEN · NEHMEN · GRAD I · POSTEN	ANSATZ BEARBEITEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Bearbeite den Drogenposten und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
342	40	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M269	@ACTION+CH+E+Y	P	P+CH+E+Y	CELESTIAL	EINSETZEN · NEHMEN · GRAD I · POSTEN	EINTRAG EINSETZEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Setze den Positionsposten ein und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
