source_entity_id	source_reading_id	surface	original_working_meaning_de	occurrence_count	page_count	issue_cluster	repair_queue_rank	repair_queue	exact_normalized_master_card_links	master_card_automatic_score_credit	disposition	repair_mode	resolved_debt_atom	v88_reading_id	v88_lexical_core_de	v88_context_realization_de	old_score	old_level	new_lexical_score	new_lexical_level	new_context_score	new_context_level	historical_confirmation	positive_evidence_de	counterevidence_de	v88_audit_decision	v88_evidence_class	v88_open_semantic_slots
AR024	chear#1	chear	trockener Drogenanteil I	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	chear#1	trockener Drogenanteil I	trockener Drogenanteil I	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: trockene Fraktion I; lebender Rivale: trocken gebundene Sortierklasse I	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR040	chockhy#1	chockhy	trockene Arzneizubereitung, Gradanfang	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	chockhy#1	trockene Arzneizubereitung, Gradanfang	trockene Arzneizubereitung, Gradanfang	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Arzneikompositum im Trockenansatz am Gradanfang; lebender Rivale: Trockenansatz des Arzneikompositums	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR042	chody#1	chody	leicht getrocknete Zubereitung, abgeschlossen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	chody#1	leicht getrocknete Zubereitung, abgeschlossen	leicht getrocknete Zubereitung, abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Trockenansatz, abgeschlossen; lebender Rivale: Trockenrückstand|Trockengut	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR047	chopo#1	chopo	Pulverzubereitung aus Trockengut	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	chopo#1	Pulverzubereitung aus Trockengut	Pulverzubereitung aus Trockengut	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Pulvermischung aus Trockenextrakt	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR050	chotar#1	chotar	Anteil I des abgekühlten Trockenansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	chotar#1	Anteil I des abgekühlten Trockenansatzes	Anteil I des abgekühlten Trockenansatzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: abgekühlter Trockenextrakt I	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR051	chpcheey#1	chpcheey	nachgetrocknetes Pulver, Form II	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	chpcheey#1	nachgetrocknetes Pulver, Form II	nachgetrocknetes Pulver, Form II	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR059	cpheesy#1	cpheesy	vollständig bereitetes und abgeschlossenes Arzneikompositum	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	cpheesy#1	vollständig bereitetes und abgeschlossenes Arzneikompositum	vollständig bereitetes und abgeschlossenes Arzneikompositum	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR064	da#1	da	eine Teilmenge abmessen	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	da#1	eine Teilmenge abmessen	eine Teilmenge abmessen	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR066	daiiiry#1	daiiiry	abgemessener Drogenanteil IV, leicht getrocknet	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	daiiiry#1	abgemessener Drogenanteil IV, leicht getrocknet	abgemessener Drogenanteil IV, leicht getrocknet	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: abgemessener Anteil IV, lediglich abgeschlossen	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR078	dairody#1	dairody	abgemessener Ansatzanteil II, fertiggestellt	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dairody#1	abgemessener Ansatzanteil II, fertiggestellt	abgemessener Ansatzanteil II, fertiggestellt	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Anteil II abmessen und als Ansatz fertigstellen	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR089	dold#1	dold	Drogenstoff abmessen und abschließen	1	1	CURRENT_DEBT_ONLY	7	ACTION_WITH_OPEN_PATIENT	0	0	REVISED_IN_V88	PATIENT_IDENTITY_MOVED_TO_CONTEXT	UNSUPPORTED_DRUG_IDENTITY	dold#1	abmessen und abschließen	diese Blüte abmessen und abschließen	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	GDT678 belegt zwei aktionslizenzierte DOLD-Ganzformen mit Messen und Abschluss; an P291 steht unmittelbar davor SHOR, dessen kanonische V87-Fundstellenlesung Blüte lautet.	OL identifiziert keinen Drogenstoff; SHOR als Patient ist eine konkrete lokale Arbeitshypothese und keine portable DOLD-Bedeutung.	REVISE	EXACT_ACTION_WHOLE_WITH_LOCAL_PATIENT_HYPOTHESIS	PATIENT_IDENTITY|SHOR_ANAPHORA|ACTION_OR_RESULT
AR095	dy#1	dy	.	1	1	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dy#1	.	.	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Die drei freien Belege verteilen sich auf zwei Semikola und einen Punkt und tragen keine Aktionslizenz.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: gesprochener Schließbefehl; Oberflaeche besitzt 2 getrennte Kontextlesarten; Der starke DY-Formalprior betrifft ein Atom; gebundenes dy erscheint auch in Aktionen und Resultaten und beweist kein Wort 'schließen'.	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR096	dy#2	dy	;	2	2	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dy#2	;	;	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Die drei freien Belege verteilen sich auf zwei Semikola und einen Punkt und tragen keine Aktionslizenz.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: gesprochener Schließbefehl; Oberflaeche besitzt 2 getrennte Kontextlesarten; Der starke DY-Formalprior betrifft ein Atom; gebundenes dy erscheint auch in Aktionen und Resultaten und beweist kein Wort 'schließen'.	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR097	etyd#1	etyd	bis Mittelstufe gekühlte Zubereitung, abgeschlossen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	etyd#1	bis Mittelstufe gekühlte Zubereitung, abgeschlossen	bis Mittelstufe gekühlte Zubereitung, abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Auszug|Kaltansatz	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR099	fdar#1	fdar	Blütenanteil I abmessen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	fdar#1	Blütenanteil I abmessen	Blütenanteil I abmessen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Blütenauszug I abmessen	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR102	karchees#1	karchees	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	karchees#1	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: vollständig getrocknete Charge des heißen Auszugs I	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR103	kard#1	kard	erhitzter Drogenanteil I, abgezogen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kard#1	erhitzter Drogenanteil I, abgezogen	erhitzter Drogenanteil I, abgezogen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: abgezogener heißer Drogenauszug I	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR107	kchod#1	kchod	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kchod#1	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Absud|heiß-trockene Zubereitung	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR108	kchody#1	kchody	fertige heiß-trockene Zubereitung	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kchody#1	fertige heiß-trockene Zubereitung	fertige heiß-trockene Zubereitung	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: heiß getrocknete Masse|Trockenextrakt	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR111	keeod#1	keeod	vollständig erhitzter und abgezogener Auszug	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	keeod#1	vollständig erhitzter und abgezogener Auszug	vollständig erhitzter und abgezogener Auszug	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Absud	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR114	kodeey#1	kodeey	vollständig erhitzte und abgeschlossene Zubereitungsdosis	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kodeey#1	vollständig erhitzte und abgeschlossene Zubereitungsdosis	vollständig erhitzte und abgeschlossene Zubereitungsdosis	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
AR116	l#1	l	Holz, gebundene Anschlussform	1	1	NO_LISTED_DEBT_LOW_OR_RIVAL	8	HEAD_AND_OL_HOLD	2	0	HELD_FOR_LATER_REPAIR	NONE	NONE	l#1	Holz, gebundene Anschlussform	Holz, gebundene Anschlussform	32	W1_WEAK_WORKING	32	W1_WEAK_WORKING	32	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Pfund / Gewichtseinheit	HELD_FOR_LATER_REPAIR	INHERITED_V87	NOT_EVALUATED
