audit_id	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	reader_support	reader_exact	split_normalized	old_gloss_de	new_gloss_de	changed_gloss	clean_known_other_tokens	local_before_de	local_after_de	thermal_reader_rival	hard_collision	verdict
G647-A001-025	kchy	f49r	f49r.1	H	A	1	9	FINAL	shor	<EOS>	READER_VARIANT	0	0	[kchy:?]	heiß und trocken am Anfang des Grades	1	2	[pychol:?] | [dy:?] | Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | [shtchy:?] | [shorpchor:?] | [opchor:?] | Blüten-/Fruchtstand; reproduktiver Teil | [kchy:?]	[pychol:?] | [dy:?] | Blüten-/Fruchtstand; reproduktiver Teil | feucht; nominal feuchtes Gut/Material | [shtchy:?] | [shorpchor:?] | [opchor:?] | Blüten-/Fruchtstand; reproduktiver Teil | heiß und trocken am Anfang des Grades	0	0	READER_VARIANT_WARNING
G647-A001-026	kchy	f49r	f49r.17	H	A	1	5	MEDIAL	chey	qotchol	ALL_THREE_EXACT	1	1	[kchy:?]	heiß und trocken am Anfang des Grades	1	1	[olol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chey:?] | [chey:?] | [kchy:?] | Material: kalt und trocken | [chosory:?]	[olol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades | trocken in der Mitte des Grades | heiß und trocken am Anfang des Grades | Material: kalt und trocken | [chosory:?]	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A001-027	kchy	f53v	f53v.12	H	A	1	2	MEDIAL	ycheey	oky	ALL_THREE_EXACT	1	1	[kchy:?]	heiß und trocken am Anfang des Grades	1	1	[ycheey:?] | [kchy:?] | heißer Ansatz, Grundform | [kody:?] | [ydam:?]	[ycheey:?] | heiß und trocken am Anfang des Grades | heißer Ansatz am Anfang des Grades | [kody:?] | [ydam:?]	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A001-028	kchy	f56v	f56v.10	H	A	1	2	MEDIAL	ol	ksho	READER_VARIANT	0	0	[kchy:?]	heiß und trocken am Anfang des Grades	1	1	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kchy:?] | [ksho:?] | feucht, Grundform | [ytol:?] | [chotor:?] | [y:?] | [dy:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß und trocken am Anfang des Grades | [ksho:?] | feucht am Anfang des Grades | [ytol:?] | [chotor:?] | [y:?] | [dy:?]	0	0	READER_VARIANT_WARNING
G647-A001-029	kchy	f5r	f5r.7	H	A	1	4	MEDIAL	cheo	shody	ALL_THREE_EXACT	1	1	[kchy:?]	heiß und trocken am Anfang des Grades	1	1	[qotoeey:?] | [keey:?] | trocken angesetzte Zubereitung | [kchy:?] | [shody:?]	[qotoeey:?] | heiß am Ende des Grades | trocken angesetzte Zubereitung | heiß und trocken am Anfang des Grades | [shody:?]	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A001-030	kchy	f66v	f66v.9	H	B	5	7	MEDIAL	cheoseesey	qofchal	ALL_THREE_EXACT	1	1	[kchy:?]	heiß und trocken am Anfang des Grades	1	2	Pulver, fertig aufbereitet | [sheody:?] | [chpadar:?] | feucht, Bindungsstufe II | [fchdly:?] | [cheoseesey:?] | [kchy:?] | [qofchal:?]	Pulver, fertig aufbereitet | [sheody:?] | [chpadar:?] | feucht am Ende des Grades | [fchdly:?] | [cheoseesey:?] | heiß und trocken am Anfang des Grades | [qofchal:?]	0	0	CLEAN_CONTEXT_COMPATIBLE
G647-A001-031	kchy	f8r	f8r.16	H	A	1	4	MEDIAL	chsey	scheaiin	ALL_THREE_EXACT	1	1	[kchy:?]	heiß und trocken am Anfang des Grades	1	1	[ychey:?] | [kchekchy:?] | [chsey:?] | [kchy:?] | [scheaiin:?] | [cthaiar:?] | CTH-Drogenmaterial | [dar:?]	[ychey:?] | [kchekchy:?] | [chsey:?] | heiß und trocken am Anfang des Grades | [scheaiin:?] | [cthaiar:?] | CTH-Drogenmaterial | [dar:?]	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A002-001	kchey	f105v	f105v.19	S	B	3	9	MEDIAL	ail	rokaix	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	2	[ycheey:?] | Menge III | [otleey:?] | [lkaiir:?] | [cheeo:?] | kalt, Grad III | [okeed:?] | [ail:?] | [kchey:?] | [rokaix:?] | [am:?]	[ycheey:?] | Menge III | [otleey:?] | [lkaiir:?] | [cheeo:?] | kalt, Grad III | [okeed:?] | [ail:?] | heiß und trocken in der Mitte des Grades | [rokaix:?] | [am:?]	0	0	CLEAN_CONTEXT_COMPATIBLE
G647-A002-002	kchey	f108v	f108v.20	S	B	3	3	MEDIAL	sheo	lotedaiin	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	1	[polkeedal:?] | [sheo:?] | [kchey:?] | [lotedaiin:?] | gekühlter Ansatz | [opchedaiin:?] | [otshedy:?] | [qotey:?] | [r:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[polkeedal:?] | [sheo:?] | heiß und trocken in der Mitte des Grades | [lotedaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [opchedaiin:?] | kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades | [r:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A002-003	kchey	f113r	f113r.39	S	B	3	3	MEDIAL	l	qofsheeey	READER_VARIANT	0	0	[kchey:?]	heiß und trocken in der Mitte des Grades	1	2	[pcheockhy:?] | [l:?] | [kchey:?] | [qofsheeey:?] | [lkeody:?] | [kcheodaiin:?] | Pulverportion | [shed:?] | [qopoeey:?] | [pokeey:?] | Wurzelfraktion II | [aly:?]	[pcheockhy:?] | [l:?] | heiß und trocken in der Mitte des Grades | [qofsheeey:?] | [lkeody:?] | [kcheodaiin:?] | Pulverportion | [shed:?] | [qopoeey:?] | [pokeey:?] | Wurzelfraktion II | [aly:?]	0	0	READER_VARIANT_WARNING
G647-A002-004	kchey	f113v	f113v.10	S	B	3	9	MEDIAL	aiin	dal	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	0	[polaiin:?] | [oteol:?] | [otedyar:?] | [aral:?] | [kedy:?] | heißer Zustand, Bindungsstufe II | [olar:?] | Menge III | [kchey:?] | [dal:?] | [otor:?] | [ar:?] | [opchey:?] | [ro:?]	[polaiin:?] | [oteol:?] | [otedyar:?] | [aral:?] | heiß in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [olar:?] | Menge III | heiß und trocken in der Mitte des Grades | [dal:?] | [otor:?] | [ar:?] | [opchey:?] | [ro:?]	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A002-005	kchey	f13v	f13v.10	H	A	1	4	MEDIAL	chy	kchor	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	1	[y:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken, Grundform | [kchey:?] | [kchor:?] | [dal:?]	[y:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades | [kchor:?] | [dal:?]	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A002-006	kchey	f27r	f27r.7	H	A	1	1	INITIAL	<BOS>	chey	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	2	[kchey:?] | [chey:?] | [kcheol:?] | [pcho:?] | Samen/Saatgut, trocken gebunden, Form I | rohes Drogenholz | [chals:?] | [cham:?]	heiß und trocken in der Mitte des Grades | trocken in der Mitte des Grades | [kcheol:?] | [pcho:?] | Samen/Saatgut, trocken gebunden, Form I | rohes Drogenholz | [chals:?] | [cham:?]	0	0	CLEAN_CONTEXT_COMPATIBLE
G647-A002-007	kchey	f35r	f35r.12	H	A	1	6	MEDIAL	taiin	koldy	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	5	Zutat | trocken, Grundform | trocken, Grad III | trocken, Grundform | kalt, Grad III | [kchey:?] | [koldy:?] | [chetchaiin:?]	Zutat | trocken am Anfang des Grades | trocken, Grad III | trocken am Anfang des Grades | kalt, Grad III | heiß und trocken in der Mitte des Grades | [koldy:?] | [chetchaiin:?]	0	0	CLEAN_CONTEXT_COMPATIBLE
G647-A002-008	kchey	f41r	f41r.7	H	B	5	2	MEDIAL	parchdy	yteedy	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	1	[parchdy:?] | [kchey:?] | [yteedy:?] | [qokeodo:?] | [okedy:?] | [chkedy:?] | [qokedy:?] | getrockneter Zustand | [qokedy:?]	[parchdy:?] | heiß und trocken in der Mitte des Grades | [yteedy:?] | [qokeodo:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | [chkedy:?] | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A002-009	kchey	f42v	f42v.2	H	A	1	4	MEDIAL	y	chtchy	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	3	[dshey:?] | [tchey:?] | [y:?] | [kchey:?] | [chtchy:?] | [y:?] | Grad-/Maßwert I | Grad-/Maßwert II | [otol:?] | Qualitätsgrad III	[dshey:?] | kalt und trocken in der Mitte des Grades | [y:?] | heiß und trocken in der Mitte des Grades | [chtchy:?] | [y:?] | Grad-/Maßwert I | Grad-/Maßwert II | [otol:?] | Qualitätsgrad III	0	0	CLEAN_CONTEXT_COMPATIBLE
G647-A002-010	kchey	f45r	f45r.5	H	A	1	4	MEDIAL	pchor	ty	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	1	heiß; nominal heißes Gut/Material | feuchter Ansatz | [pchor:?] | [kchey:?] | [ty:?] | [opchaldy:?] | [otshy:?] | heiß-trocken | Materialmaß | Qualitätsgrad III	heiß; nominal heißes Gut/Material | feuchter Ansatz | [pchor:?] | heiß und trocken in der Mitte des Grades | kalt am Anfang des Grades | [opchaldy:?] | kalt-feuchter Ansatz am Anfang des Grades | heiß und trocken am Anfang des Grades | Materialmaß | Qualitätsgrad III	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A002-011	kchey	f51r	f51r.10	H	A	1	5	MEDIAL	qokeol	shol	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	2	[ykchol:?] | [dor:?] | feucht, attributiv gebunden | [qokeol:?] | [kchey:?] | feucht; nominal feuchtes Gut/Material | [okam:?]	[ykchol:?] | [dor:?] | feucht in der Mitte des Grades | [qokeol:?] | heiß und trocken in der Mitte des Grades | feucht; nominal feuchtes Gut/Material | [okam:?]	0	0	CLEAN_CONTEXT_COMPATIBLE
G647-A002-012	kchey	f56r	f56r.12	H	A	1	3	MEDIAL	cho	qokokchy	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	0	[sh:?] | [cho:?] | [kchey:?] | [qokokchy:?]	[sh:?] | [cho:?] | heiß und trocken in der Mitte des Grades | [qokokchy:?]	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A002-013	kchey	f6v	f6v.2	H	A	1	7	MEDIAL	odaiiin	chor	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	1	[oees:?] | Pflanzen-/Reproduktionsteil | [chckhy:?] | [qoekchar:?] | [cheas:?] | [odaiiin:?] | [kchey:?] | Pflanzen-/Reproduktionsteil | trocken, Grad III	[oees:?] | Pflanzen-/Reproduktionsteil | [chckhy:?] | [qoekchar:?] | [cheas:?] | [odaiiin:?] | heiß und trocken in der Mitte des Grades | Pflanzen-/Reproduktionsteil | trocken, Grad III	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A002-014	kchey	f75v	f75v.38	B	B	2	6	MEDIAL	orol	okain	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	1	[tolsheor:?] | heiße Substanz | [dar:?] | [olked:?] | [orol:?] | [kchey:?] | heiß im Zubereitungsrahmen, Grad II | [olchey:?] | [okar:?] | [sheky:?] | [dedy:?] | [kedy:?]	[tolsheor:?] | heiße Substanz | [dar:?] | [olked:?] | [orol:?] | heiß und trocken in der Mitte des Grades | heiß im Zubereitungsrahmen, Grad II | [olchey:?] | [okar:?] | [sheky:?] | [dedy:?] | heiß in der Mitte des Grades, abgeschlossen	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
G647-A002-015	kchey	f7r	f7r.2	H	A	1	7	MEDIAL	dchey	otchy	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	2	[dcheey:?] | [keo:?] | [r:?] | Blüten-/Fruchtstand; reproduktiver Teil | [dold:?] | [dchey:?] | [kchey:?] | [otchy:?] | getrockneter Ansatz	[dcheey:?] | [keo:?] | [r:?] | Blüten-/Fruchtstand; reproduktiver Teil | [dold:?] | [dchey:?] | heiß und trocken in der Mitte des Grades | kalt-trockener Ansatz am Anfang des Grades | getrockneter Ansatz	0	0	CLEAN_CONTEXT_COMPATIBLE
G647-A002-016	kchey	f80v	f80v.7	B	B	2	7	MEDIAL	saly	stolpchy	ALL_THREE_EXACT	1	1	[kchey:?]	heiß und trocken in der Mitte des Grades	1	0	[polshol:?] | [tchey:?] | [qokol:?] | [shedy:?] | [qotshey:?] | [saly:?] | [kchey:?] | [stolpchy:?]	[polshol:?] | kalt und trocken in der Mitte des Grades | [qokol:?] | feucht in der Mitte des Grades, abgeschlossen | kalt und feucht in der Mitte des Grades | [saly:?] | heiß und trocken in der Mitte des Grades | [stolpchy:?]	0	0	OPAQUE_OR_UNSTABLE_CONTEXT
