edition	paragraph	writer	source_atoms	source_types	groups	gdt986_status	status	nodes	full_code	independent_confirmation_capacity
ZL3b	f76v|f76v.25-f76v.33	POSTFIX	111	47	85	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f76v|f76v.34-f76v.36	PREFIX	111	47	24	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f76v|f76v.34-f76v.36	POSTFIX	111	47	24	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f76v|f76v.37-f76v.41	PREFIX	111	47	55	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f76v|f76v.37-f76v.41	POSTFIX	111	47	55	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77r|f77r.9-f77r.24	PREFIX	111	47	142	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77r|f77r.9-f77r.24	POSTFIX	111	47	142	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77r|f77r.25-f77r.37	PREFIX	111	47	92	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77r|f77r.25-f77r.37	POSTFIX	111	47	92	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77r|f77r.38-f77r.48	PREFIX	111	47	87	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77r|f77r.38-f77r.48	POSTFIX	111	47	87	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77v|f77v.6-f77v.15	PREFIX	111	47	102	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77v|f77v.6-f77v.15	POSTFIX	111	47	102	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77v|f77v.16-f77v.28	PREFIX	111	47	101	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77v|f77v.16-f77v.28	POSTFIX	111	47	101	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77v|f77v.29-f77v.42	PREFIX	111	47	118	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f77v|f77v.29-f77v.42	POSTFIX	111	47	118	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f78r|f78r.3-f78r.27	PREFIX	111	47	170	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f78r|f78r.3-f78r.27	POSTFIX	111	47	170	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f78r|f78r.28-f78r.43	PREFIX	111	47	120	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f78r|f78r.28-f78r.43	POSTFIX	111	47	120	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f78v|f78v.1-f78v.19	PREFIX	111	47	175	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f78v|f78v.1-f78v.19	POSTFIX	111	47	175	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f78v|f78v.20-f78v.32	PREFIX	111	47	120	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f78v|f78v.20-f78v.32	POSTFIX	111	47	120	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.1-f79r.6	PREFIX	111	47	61	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.1-f79r.6	POSTFIX	111	47	61	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.7-f79r.12	PREFIX	111	47	51	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.7-f79r.12	POSTFIX	111	47	51	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.13-f79r.20	PREFIX	111	47	78	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.13-f79r.20	POSTFIX	111	47	78	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.21-f79r.25	PREFIX	111	47	44	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.21-f79r.25	POSTFIX	111	47	44	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.26-f79r.30	PREFIX	111	47	41	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.26-f79r.30	POSTFIX	111	47	41	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.31-f79r.34	PREFIX	111	47	32	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.31-f79r.34	POSTFIX	111	47	32	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.35-f79r.38	PREFIX	111	47	29	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.35-f79r.38	POSTFIX	111	47	29	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.39-f79r.44	PREFIX	111	47	47	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79r|f79r.39-f79r.44	POSTFIX	111	47	47	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.1-f79v.9	PREFIX	111	47	68	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.1-f79v.9	POSTFIX	111	47	68	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.10-f79v.11	PREFIX	111	47	14	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.10-f79v.11	POSTFIX	111	47	14	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.12-f79v.22	PREFIX	111	47	96	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.12-f79v.22	POSTFIX	111	47	96	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.23-f79v.27	PREFIX	111	47	42	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.23-f79v.27	POSTFIX	111	47	42	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.28-f79v.32	PREFIX	111	47	45	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.28-f79v.32	POSTFIX	111	47	45	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.33-f79v.36	PREFIX	111	47	37	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.33-f79v.36	POSTFIX	111	47	37	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.37-f79v.42	PREFIX	111	47	54	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f79v|f79v.37-f79v.42	POSTFIX	111	47	54	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80r|f80r.11-f80r.27	PREFIX	111	47	196	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80r|f80r.11-f80r.27	POSTFIX	111	47	196	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80r|f80r.28-f80r.33	PREFIX	111	47	51	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80r|f80r.28-f80r.33	POSTFIX	111	47	51	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80r|f80r.34-f80r.39	PREFIX	111	47	66	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80r|f80r.34-f80r.39	POSTFIX	111	47	66	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80r|f80r.40-f80r.46	PREFIX	111	47	54	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80r|f80r.40-f80r.46	POSTFIX	111	47	54	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80r|f80r.47-f80r.53	PREFIX	111	47	69	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80r|f80r.47-f80r.53	POSTFIX	111	47	69	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.1-f80v.6	PREFIX	111	47	46	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.1-f80v.6	POSTFIX	111	47	46	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.7-f80v.13	PREFIX	111	47	60	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.7-f80v.13	POSTFIX	111	47	60	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.14-f80v.18	PREFIX	111	47	46	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.14-f80v.18	POSTFIX	111	47	46	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.19-f80v.22	PREFIX	111	47	33	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.19-f80v.22	POSTFIX	111	47	33	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.23-f80v.26	PREFIX	111	47	35	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.23-f80v.26	POSTFIX	111	47	35	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.27-f80v.29	PREFIX	111	47	26	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.27-f80v.29	POSTFIX	111	47	26	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.30-f80v.37	PREFIX	111	47	70	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.30-f80v.37	POSTFIX	111	47	70	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.38-f80v.44	PREFIX	111	47	60	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f80v|f80v.38-f80v.44	POSTFIX	111	47	60	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f81r|f81r.1-f81r.15	PREFIX	111	47	94	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f81r|f81r.1-f81r.15	POSTFIX	111	47	94	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f81r|f81r.16-f81r.31	PREFIX	111	47	116	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f81r|f81r.16-f81r.31	POSTFIX	111	47	116	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f81v|f81v.1-f81v.9	PREFIX	111	47	88	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f81v|f81v.1-f81v.9	POSTFIX	111	47	88	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f81v|f81v.10-f81v.27	PREFIX	111	47	165	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f81v|f81v.10-f81v.27	POSTFIX	111	47	165	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82r|f82r.1-f82r.9	PREFIX	111	47	72	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82r|f82r.1-f82r.9	POSTFIX	111	47	72	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82r|f82r.11-f82r.19	PREFIX	111	47	80	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82r|f82r.11-f82r.19	POSTFIX	111	47	80	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82r|f82r.20-f82r.33	PREFIX	111	47	126	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82r|f82r.20-f82r.33	POSTFIX	111	47	126	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.5-f82v.10	PREFIX	111	47	56	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.5-f82v.10	POSTFIX	111	47	56	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.11-f82v.14	PREFIX	111	47	38	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.11-f82v.14	POSTFIX	111	47	38	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.15-f82v.19	PREFIX	111	47	53	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.15-f82v.19	POSTFIX	111	47	53	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.20-f82v.27	PREFIX	111	47	65	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.20-f82v.27	POSTFIX	111	47	65	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.28-f82v.32	PREFIX	111	47	43	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.28-f82v.32	POSTFIX	111	47	43	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.33-f82v.38	PREFIX	111	47	51	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f82v|f82v.33-f82v.38	POSTFIX	111	47	51	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.1-f83r.8	PREFIX	111	47	72	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.1-f83r.8	POSTFIX	111	47	72	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.9-f83r.17	PREFIX	111	47	84	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.9-f83r.17	POSTFIX	111	47	84	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.18-f83r.24	PREFIX	111	47	63	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.18-f83r.24	POSTFIX	111	47	63	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.25-f83r.30	PREFIX	111	47	33	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.25-f83r.30	POSTFIX	111	47	33	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.31-f83r.44	PREFIX	111	47	62	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.31-f83r.44	POSTFIX	111	47	62	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83r|f83r.47-f83r.49	PREFIX	111	47	11	CONTRADICTED_NONEMPTY_LENGTH	UNSAT_FINITE	0	False	0
ZL3b	f83r|f83r.47-f83r.49	POSTFIX	111	47	11	CONTRADICTED_NONEMPTY_LENGTH	UNSAT_FINITE	0	False	0
ZL3b	f83r|f83r.52-f83r.55	PREFIX	111	47	16	CONTRADICTED_NONEMPTY_LENGTH	UNSAT_FINITE	0	False	0
ZL3b	f83r|f83r.52-f83r.55	POSTFIX	111	47	16	CONTRADICTED_NONEMPTY_LENGTH	UNSAT_FINITE	0	False	0
ZL3b	f83v|f83v.1-f83v.8	PREFIX	111	47	74	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83v|f83v.1-f83v.8	POSTFIX	111	47	74	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83v|f83v.11-f83v.20	PREFIX	111	47	99	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83v|f83v.11-f83v.20	POSTFIX	111	47	99	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83v|f83v.21-f83v.33	PREFIX	111	47	84	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
ZL3b	f83v|f83v.21-f83v.33	POSTFIX	111	47	84	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
IT2a	f75r|f75r.1-f75r.26	PREFIX	111	47	235	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
IT2a	f75r|f75r.1-f75r.26	POSTFIX	111	47	235	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
IT2a	f75r|f75r.27-f75r.31	PREFIX	111	47	57	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
IT2a	f75r|f75r.27-f75r.31	POSTFIX	111	47	57	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
IT2a	f75r|f75r.32-f75r.46	PREFIX	111	47	120	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f75r|f75r.32-f75r.46	POSTFIX	111	47	120	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f75r|f75r.47-f75r.53	PREFIX	111	47	10	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
IT2a	f75r|f75r.47-f75r.53	POSTFIX	111	47	10	UNKNOWN_SOURCE	UNKNOWN_SOURCE		False	0
IT2a	f75v|f75v.38-f75v.42	PREFIX	111	47	59	UNKNOWN_SOLVER	UNSAT_FINITE	6	False	0
IT2a	f75v|f75v.38-f75v.42	POSTFIX	111	47	59	UNKNOWN_SOLVER	UNSAT_FINITE	15	False	0
IT2a	f75v|f75v.43-f75v.49	PREFIX	111	47	77	UNKNOWN_SOLVER	UNSAT_FINITE	41	False	0
IT2a	f75v|f75v.43-f75v.49	POSTFIX	111	47	77	UNKNOWN_SOLVER	UNSAT_FINITE	38	False	0
IT2a	f75v|f75v.57-f75v.70	PREFIX	111	47	68	UNKNOWN_SOLVER	UNSAT_FINITE	20	False	0
IT2a	f75v|f75v.57-f75v.70	POSTFIX	111	47	68	UNKNOWN_SOLVER	UNSAT_FINITE	23	False	0
IT2a	f76r|f76r.39-f76r.43	PREFIX	111	47	58	UNKNOWN_SOLVER	UNSAT_FINITE	225	False	0
IT2a	f76r|f76r.39-f76r.43	POSTFIX	111	47	58	UNKNOWN_SOLVER	UNSAT_FINITE	373	False	0
IT2a	f76r|f76r.44-f76r.50	PREFIX	111	47	74	UNKNOWN_SOLVER	UNSAT_FINITE	107	False	0
IT2a	f76r|f76r.44-f76r.50	POSTFIX	111	47	74	UNKNOWN_SOLVER	UNSAT_FINITE	159	False	0
IT2a	f76r|f76r.51-f76r.56	PREFIX	111	47	57	UNKNOWN_SOLVER	UNSAT_FINITE	13	False	0
IT2a	f76r|f76r.51-f76r.56	POSTFIX	111	47	57	UNKNOWN_SOLVER	UNSAT_FINITE	4	False	0
IT2a	f76v|f76v.1-f76v.9	PREFIX	111	47	91	UNKNOWN_SOLVER	UNSAT_FINITE	22	False	0
IT2a	f76v|f76v.1-f76v.9	POSTFIX	111	47	91	UNKNOWN_SOLVER	UNSAT_FINITE	75	False	0
IT2a	f76v|f76v.10-f76v.15	PREFIX	111	47	58	UNKNOWN_SOLVER	UNSAT_FINITE	17	False	0
IT2a	f76v|f76v.10-f76v.15	POSTFIX	111	47	58	UNKNOWN_SOLVER	UNSAT_FINITE	21	False	0
IT2a	f76v|f76v.16-f76v.24	PREFIX	111	47	86	UNKNOWN_SOLVER	UNSAT_FINITE	20	False	0
IT2a	f76v|f76v.16-f76v.24	POSTFIX	111	47	86	UNKNOWN_SOLVER	UNSAT_FINITE	170	False	0
IT2a	f76v|f76v.25-f76v.33	PREFIX	111	47	86	UNKNOWN_SOLVER	UNSAT_FINITE	470	False	0
IT2a	f76v|f76v.25-f76v.33	POSTFIX	111	47	86	UNKNOWN_SOLVER	UNSAT_FINITE	1450	False	0
IT2a	f76v|f76v.34-f76v.36	PREFIX	111	47	25	CONTRADICTED_PREFIX_LENGTH	UNSAT_FINITE	26	False	0
IT2a	f76v|f76v.34-f76v.36	POSTFIX	111	47	25	CONTRADICTED_PREFIX_LENGTH	UNSAT_FINITE	19	False	0
IT2a	f76v|f76v.37-f76v.41	PREFIX	111	47	54	UNKNOWN_SOLVER	UNSAT_FINITE	101	False	0
IT2a	f76v|f76v.37-f76v.41	POSTFIX	111	47	54	UNKNOWN_SOLVER	UNSAT_FINITE	117	False	0
IT2a	f77r|f77r.9-f77r.24	PREFIX	111	47	142	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f77r|f77r.9-f77r.24	POSTFIX	111	47	142	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f77r|f77r.25-f77r.37	PREFIX	111	47	92	UNKNOWN_SOLVER	UNSAT_FINITE	20	False	0
IT2a	f77r|f77r.25-f77r.37	POSTFIX	111	47	92	UNKNOWN_SOLVER	UNSAT_FINITE	18	False	0
IT2a	f77r|f77r.38-f77r.48	PREFIX	111	47	81	UNKNOWN_SOLVER	UNSAT_FINITE	28	False	0
IT2a	f77r|f77r.38-f77r.48	POSTFIX	111	47	81	UNKNOWN_SOLVER	UNSAT_FINITE	4	False	0
IT2a	f77v|f77v.6-f77v.15	PREFIX	111	47	103	UNKNOWN_SOLVER	UNSAT_FINITE	22	False	0
IT2a	f77v|f77v.6-f77v.15	POSTFIX	111	47	103	UNKNOWN_SOLVER	UNSAT_FINITE	47	False	0
IT2a	f77v|f77v.16-f77v.28	PREFIX	111	47	101	UNKNOWN_SOLVER	UNSAT_FINITE	8	False	0
IT2a	f77v|f77v.16-f77v.28	POSTFIX	111	47	101	UNKNOWN_SOLVER	UNSAT_FINITE	31	False	0
IT2a	f77v|f77v.29-f77v.42	PREFIX	111	47	121	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f77v|f77v.29-f77v.42	POSTFIX	111	47	121	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f78r|f78r.3-f78r.27	PREFIX	111	47	171	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f78r|f78r.3-f78r.27	POSTFIX	111	47	171	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f78r|f78r.28-f78r.43	PREFIX	111	47	116	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f78r|f78r.28-f78r.43	POSTFIX	111	47	116	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f78v|f78v.1-f78v.19	PREFIX	111	47	175	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f78v|f78v.1-f78v.19	POSTFIX	111	47	175	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f78v|f78v.20-f78v.32	PREFIX	111	47	117	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
IT2a	f78v|f78v.20-f78v.32	POSTFIX	111	47	117	CONTRADICTED_WORD_BOUNDARIES	UNSAT_FINITE	1	False	0
