joint_tuple_id	surface_family	occurrences	records	pages	previous_architecture	previous_parse	previous_reading_de	carrier_closure_status	carrier_rule_ids	closed_architecture	closed_parse	closed_reading_de	teaching_symbol
1779decef17481ec2853	qotedaiin	1	B3	f83r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+E_SHORT+AIIN_MEASURE	kurzes Folgemass	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+E_SHORT+AIIN_MEASURE	kurzes Folgemass	P
1b1ffdd869fb1429ad03	oldy	2	B4|H4	f55v|f83r	PRODUCTIVE_COMPOSITION	OL_CONTINUE+DY_CLOSE	fortsetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OL_CONTINUE+DY_CLOSE	fortsetzen; Schluss	P
1bfd786e6b8b63734a59	solkeey	1	B6	f83r	PRODUCTIVE_COMPOSITION	SOLK_COLLECT+EE_LONG+Y_ITEM	länger sammeln	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	SOLK_COLLECT+EE_LONG+Y_ITEM	länger sammeln	P
204b04837409088c48f9	oltchy	1	H4	f55v	PRODUCTIVE_COMPOSITION	OL_CONTINUE+CTH_READY+Y_CURRENT	bereit weiterfuehren	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OL_CONTINUE+CTH_READY+Y_CURRENT	bereit weiterfuehren	P
21ed2873b71e57269c08	chckhal	1	B4	f83r	PRODUCTIVE_COMPOSITION	CKH_THROUGH+AL_TO	zur Zielstelle durchleiten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CKH_THROUGH+AL_TO	zur Zielstelle durchleiten	P
22fb87a5a83e5c3fb510	kair	1	B1	f81v	PRODUCTIVE_COMPOSITION	K_BASIN+AIR_WATER	Beckenwasser	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	K_BASIN+AIR_WATER	Beckenwasser	P
232195d6ff2f326322f7	qokol	1	B4	f83r	PRODUCTIVE_COMPOSITION	OK_SET+OL_CONTINUE	Fortsetzung einsetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+OL_CONTINUE	Fortsetzung einsetzen	P
259b2b3b0bf859882e2c	dchedy|schedy|tchedy	4	B1|B2|B3	f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	CHED_TRANSFER+TERMINAL	umsetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHED_TRANSFER+TERMINAL	umsetzen; Schluss	P
276a7c2d74d1143446f4	choky|oky|qoky	10	B1|B2|B3|B4|H1|H5	f10r|f56r|f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	OK_SET+Y_OPEN	Posten ansetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+Y_OPEN	Posten ansetzen	P
27d97af8c96eb056c2e6	oykchor	1	H2	f10r	MEMORIZED_WHOLE_CARD	MEMORIZED_VESSEL_CARD	Gefaess	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	MEMORIZED_VESSEL_CARD	Gefaess	W
28ffbc88b97772a75f1e	olchedy|qolchedy	3	B1|B2|B3	f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	OL_CONTINUE+CHED_TRANSFER+TERMINAL_CLOSE	fortsetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OL_CONTINUE+CHED_TRANSFER+TERMINAL_CLOSE	fortsetzen; Schluss	P
29e0eb222ef2fb99523a	lar	1	B2	f82r	PRODUCTIVE_COMPOSITION	L_OUT+AR_FROM	von dort abfuehren	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	L_OUT+AR_FROM	von dort abfuehren	P
2b7fa918d1b2f5c656e3	lo	1	B3	f83r	PARTIAL_COMPOSITION	L_OUT+O_LOCAL	abfuehren	PROMOTED_FROM_PARTIAL	C03_O_RESIDUAL_BRANCH	PRODUCTIVE_COMPOSITION	L_OUT+O_RESIDUAL_BRANCH	abfuehren	P
2bc2ed2630dbdaaa6b59	dalchdy	1	B3	f83r	PRODUCTIVE_COMPOSITION	D+AL_TO+CHD_TRANSFER+CLOSE	dorthin umsetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	D+AL_TO+CHD_TRANSFER+CLOSE	dorthin umsetzen; Schluss	P
2c1a5fd92b9e3c762242	cheeky	2	B4|H4	f55v|f83r	PRODUCTIVE_COMPOSITION	CHK_WARM+GRADE_2+Y_OPEN	länger wärmen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHK_WARM+GRADE_2+Y_OPEN	länger wärmen	P
2c82523794dcb7d2b343	oiiin|soiiin	2	B1|B3	f81v|f83r	PRODUCTIVE_COMPOSITION	IIN_TARGET_STAGE	Sollstufe	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	IIN_TARGET_STAGE	Sollstufe	P
2cc054357a929df85f64	cho|sho	4	H5	f56r	PRODUCTIVE_COMPOSITION	HO_INGREDIENT	Zutat	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	HO_INGREDIENT	Zutat	P
2cc8bb3c2af19607888f	chckhy|shckhy	4	B1|B2	f81v|f82r	PRODUCTIVE_COMPOSITION	CKH_THROUGH+Y_ITEM	durchleiten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CKH_THROUGH+Y_ITEM	durchleiten	P
2d2e37ccb2dacc53ee5a	solkaiin	1	B2	f82r	PRODUCTIVE_COMPOSITION	SOLK_COLLECT+AIIN_MEASURE	bis Sollmass sammeln	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	SOLK_COLLECT+AIIN_MEASURE	bis Sollmass sammeln	P
2e2027b1951d79911e24	tchody	1	H3	f11r	MEMORIZED_WHOLE_CARD	TCHO_COOL+DY_CLOSE	kalt stellen	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	TCHO_COOL+DY_CLOSE	kalt stellen	W
2e7e89e0bd12b999c280	lshedy	2	B1	f81v	PRODUCTIVE_COMPOSITION	LSH_WASH+DY_CLOSE	waschen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	LSH_WASH+DY_CLOSE	waschen; Schluss	P
2f1c5e56e8f0ff459065	aiin|chaiin|daiin|saiin|taiin	20	B1|B2|B3|B4|B5|B6|H1|H2|H3|H4|H5	f10r|f11r|f55v|f56r|f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	AIIN_TARGET_MEASURE	Sollmaß	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	AIIN_TARGET_MEASURE	Sollmaß	P
308e8ea2d5d190c498e8	okal|qokal	6	B1|B2|B3|H4	f55v|f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	OK_SET+AL_TO	dort ansetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+AL_TO	dort ansetzen	P
322281bd391aa621f568	okchol	1	H3	f11r	PRODUCTIVE_COMPOSITION	OK_SET+CH_WRAPPER+OL_CONTINUE	Fortsetzung einsetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+CH_WRAPPER+OL_CONTINUE	Fortsetzung einsetzen	P
342c3f0777337648f4b3	cheedar	1	B3	f83r	PRODUCTIVE_COMPOSITION	CHED_TRANSFER+AR_FROM	von dort umsetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHED_TRANSFER+AR_FROM	von dort umsetzen	P
348e81ba084c5acdb32b	shecthedchy	1	B3	f83r	PRODUCTIVE_COMPOSITION	CTH_READY+CHED_TRANSFER+Y_CURRENT	bereiten Posten umsetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CTH_READY+CHED_TRANSFER+Y_CURRENT	bereiten Posten umsetzen	P
3ae9a121ba0045b913e8	qokar	1	B2	f82r	PRODUCTIVE_COMPOSITION	OK_SET+AR_FROM	daraus ansetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+AR_FROM	daraus ansetzen	P
3b70942557b3a40e8030	olkeedy|solkeedy	3	B1|B3	f81v|f83r	PRODUCTIVE_COMPOSITION	SOLK_COLLECT+EE_LONG+TERMINAL	länger sammeln; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	SOLK_COLLECT+EE_LONG+TERMINAL	länger sammeln; Schluss	P
3e9c7f217843b588489d	raly	1	B6	f83r	PRODUCTIVE_COMPOSITION	AL_TO+Y_CURRENT	diesen Posten dorthin	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	AL_TO+Y_CURRENT	diesen Posten dorthin	P
403c1592f918c8f23b88	ykain	1	H4	f55v	PRODUCTIVE_COMPOSITION	Y_ITEM+AIN_PORTION	Postenportion	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	Y_ITEM+AIN_PORTION	Postenportion	P
409de02322e7b2ca0c62	kaiiin	1	H2	f10r	PRODUCTIVE_COMPOSITION	K_SOFT+IIN_TARGET_STAGE	Weichstufe	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	K_SOFT+IIN_TARGET_STAGE	Weichstufe	P
428a5e3662aa57b4b256	schoal	1	H3	f11r	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+AL_TO	Zutat dorthin	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+AL_TO	Zutat dorthin	P
42cdc187d5b9ffc60063	solkey	1	B4	f83r	PRODUCTIVE_COMPOSITION	SOLK_COLLECT+E_SHORT+Y_ITEM	kurz sammeln	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	SOLK_COLLECT+E_SHORT+Y_ITEM	kurz sammeln	P
433713294b25b0a12f66	lchedal	1	B1	f81v	PRODUCTIVE_COMPOSITION	L_OUT+CHED_TRANSFER+AL_TO	Auslass	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	L_OUT+CHED_TRANSFER+AL_TO	Auslass	P
43eb9aa12959b4d5cdc9	qekey	1	B6	f83r	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	roh	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	roh	W
497cbd9c7401810ff56b	otol	1	H2	f10r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+OL_CONTINUE	danach fortsetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+OL_CONTINUE	danach fortsetzen	P
4a7a6326ac95a8809302	qokaly	1	B2	f82r	PRODUCTIVE_COMPOSITION	OK_SET+AL_TO+Y_ITEM	dies dort ansetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+AL_TO+Y_ITEM	dies dort ansetzen	P
4d4559019a961b834aa1	char|dar|sar	5	B1|B2|B3|H1|H2	f10r|f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	AR_FROM	daraus	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	AR_FROM	daraus	P
4da0f0f7b5fc7ac20067	ral	1	B1	f81v	PARTIAL_COMPOSITION	R_LOCAL+AL_TO	zur Zielstelle	PROMOTED_FROM_PARTIAL	C01_LOCAL_FRAME	PRODUCTIVE_COMPOSITION	R_FRAME+AL_TO	zur Zielstelle	P
4de12cf322dfb76ded1e	otchedy|qotchedy	2	B3	f83r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+CHED_TRANSFER+TERMINAL_CLOSE	Folgeumsetzung; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+CHED_TRANSFER+TERMINAL_CLOSE	Folgeumsetzung; Schluss	P
4eab1841ed655c20a348	sheckhal	1	B1	f81v	PRODUCTIVE_COMPOSITION	CKH_THROUGH+E_SHORT+AL_TO	kurz zur Zielstelle durchleiten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CKH_THROUGH+E_SHORT+AL_TO	kurz zur Zielstelle durchleiten	P
53cd0637c6820ba5e91f	dain	2	B4|B6	f83r	MEMORIZED_WHOLE_CARD	DAIN_CLOTH_WHOLE	Tuch	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	DAIN_CLOTH_WHOLE	Tuch	W
54d0e228ca346110af05	otaiin|sotaiin	3	B2|B3	f82r|f83r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+AIIN_MEASURE	Folgemaß	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+AIIN_MEASURE	Folgemaß	P
54e32e9c1414b20640e9	sshkchdy	1	B1	f81v	MEMORIZED_WHOLE_CARD	SSHK_SWIVEL_WHOLE+CLOSE	schwenken	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	SSHK_SWIVEL_WHOLE+CLOSE	schwenken	W
577c03a928d674d420d7	shoyty	1	H3	f11r	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+Y_CURRENT+TY_PART	Zutatenteil	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+Y_CURRENT+TY_PART	Zutatenteil	P
5d5e0b288cf36864ed9d	oteey	2	B2	f82r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+GRADE_2+Y_ITEM	langer Folgeposten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+GRADE_2+Y_ITEM	langer Folgeposten	P
5e8441397e7c0faf042b	chedchy	1	B3	f83r	PRODUCTIVE_COMPOSITION	CHED_TRANSFER+CHY_ITEM	umsetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHED_TRANSFER+CHY_ITEM	umsetzen	P
5eff216ba51fbfb21f22	ls	1	B2	f82r	PARTIAL_COMPOSITION	L_OUT+S_PORT	Auslass	PROMOTED_FROM_PARTIAL	C04_S_PORT	PRODUCTIVE_COMPOSITION	L_OUT+S_PORT	Auslass	P
5fca8fc3dee57e1d8c1f	lcheey	1	B2	f82r	PRODUCTIVE_COMPOSITION	L_OUT+CHEEY_CLEAR_FLOW	Klarlauf abfuehren	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	L_OUT+CHEEY_CLEAR_FLOW	Klarlauf abfuehren	P
601b77449028deed39de	otchdy	1	B5	f83r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+CHD_TRANSFER+TERMINAL_CLOSE	Folgeumsetzung; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+CHD_TRANSFER+TERMINAL_CLOSE	Folgeumsetzung; Schluss	P
61a075bc54793c1c781f	sotodan	1	H5	f56r	PARTIAL_COMPOSITION	OT_FOLLOW+DAN_APPLY	danach anwenden	PROMOTED_FROM_PARTIAL	C01_LOCAL_FRAME|C06_DAN_APPLY	PRODUCTIVE_COMPOSITION	S_FRAME+OT_FOLLOW+DAN_APPLY	danach anwenden	P
62ff059766b21c7de083	otytchol	1	H1	f10r	PARTIAL_COMPOSITION	OT_FOLLOW+TY_PART+OL_CONTINUE	naechsten Teilposten weiterfuehren	PROMOTED_FROM_PARTIAL	NONE_ALREADY_COMPOSED	PRODUCTIVE_COMPOSITION	OT_FOLLOW+TY_PART+OL_CONTINUE	naechsten Teilposten weiterfuehren	P
65df3cd9e59060042d47	pchedy	1	B2	f82r	PRODUCTIVE_COMPOSITION	P_IN+CHED_TRANSFER+TERMINAL	einführen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P_IN+CHED_TRANSFER+TERMINAL	einführen; Schluss	P
65f320e75510b2f38182	dchey	1	H1	f10r	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	Wurzel	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	Wurzel	W
6afeb5c9ab9f6cbdea0d	orain	1	H4	f55v	PRODUCTIVE_COMPOSITION	OR_BATCH+AIN_PORTION	Ansatzportion	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OR_BATCH+AIN_PORTION	Ansatzportion	P
6b89d6dd70635bc60fe0	qcthey|shcthey	2	B2|B3	f82r|f83r	PRODUCTIVE_COMPOSITION	CTH_READY+GRADE_1+Y_CURRENT	kurz bereithalten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CTH_READY+GRADE_1+Y_CURRENT	kurz bereithalten	P
6f7ff8287eddf4da9fdb	chdy|chedy	11	B1|B3|B4|B5|H4	f55v|f81v|f83r	PRODUCTIVE_COMPOSITION	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHD~CHED_TRANSFER+Y_ITEM	umsetzen	P
7249edc4df3419c26999	ycheor	1	H2	f10r	PRODUCTIVE_COMPOSITION	Y_ITEM+CHEO_EXTRACT+OR_BATCH	Auszugsansatz	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	Y_ITEM+CHEO_EXTRACT+OR_BATCH	Auszugsansatz	P
74c76d589d44120f647b	dsheol	1	B1	f81v	PRODUCTIVE_COMPOSITION	SH_REST+E_SHORT+OL_CONTINUE	kurz weiter ruhen lassen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	SH_REST+E_SHORT+OL_CONTINUE	kurz weiter ruhen lassen	P
75a523fcf039b006f97b	kchal	1	H5	f56r	PRODUCTIVE_COMPOSITION	KCH_PROCESS+AL_TO	an der Zielstelle bearbeiten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	KCH_PROCESS+AL_TO	an der Zielstelle bearbeiten	P
7811a7daff25d476e28d	olsaly	1	B3	f83r	PRODUCTIVE_COMPOSITION	OLS_BELOW+AL_TO+Y_ITEM	untere Zielstelle	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OLS_BELOW+AL_TO+Y_ITEM	untere Zielstelle	P
78b3b3140714da19090d	daldy	1	B2	f82r	PARTIAL_COMPOSITION	DALDY_SIDE_PORT+TERMINAL	Nebenöffnung; Schluss	PROMOTED_FROM_PARTIAL	C02_TERMINAL_D_FRAME	PRODUCTIVE_COMPOSITION	D_SIDE_FRAME+AL_TO+CLOSE_EXACT	Nebenoeffnung; Schluss	P
7a4bb8136330ee4e6e56	chor|or|shor|sor	7	B3|B4|H2|H4	f10r|f55v|f83r	PRODUCTIVE_COMPOSITION	OR_BATCH	Ansatz	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OR_BATCH	Ansatz	P
7d2404c835b10a2c06af	okair	1	B3	f83r	PRODUCTIVE_COMPOSITION	OK_SET+AIR_WATER	Wasser einlassen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+AIR_WATER	Wasser einlassen	P
7d25241b0e56c836372a	qokeedy	10	B2|B3|B4	f82r|f83r	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_2+DY_CLOSE	länger ansetzen; Schluss	P
7db18b2f0fb7ed0fcfd3	qokedy	8	B1|B3|B4	f81v|f83r	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_1+DY_CLOSE	kurz ansetzen; Schluss	P
7f68f60279efe6b28cd7	rshedy	1	B2	f82r	MEMORIZED_WHOLE_CARD	RSHE_WASH_WHOLE_CARD+DY_CLOSE	Waschgang	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	RSHE_WASH_WHOLE_CARD+DY_CLOSE	Waschgang	W
807591efc3d3f7ddbfab	cheoar	1	H4	f55v	PRODUCTIVE_COMPOSITION	CHEO_EXTRACT+AR_SOURCE	Auszug entnehmen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHEO_EXTRACT+AR_SOURCE	Auszug entnehmen	P
80ebbbbf238eee9f0aef	chety|chty	2	B3|H1	f10r|f83r	PRODUCTIVE_COMPOSITION	CH_PARTITION+TY_PART	Teil abtrennen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CH_PARTITION+TY_PART	Teil abtrennen	P
834825c61d048a6b5628	chodaiin	1	H2	f10r	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+AIIN_MEASURE	Zutatenmaß	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+AIIN_MEASURE	Zutatenmaß	P
87411f84689b4f93a303	qokchdy	3	B1|B3|B5	f81v|f83r	PRODUCTIVE_COMPOSITION	OK+CHD_TRANSFER+CLOSE	umsetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK+CHD_TRANSFER+CLOSE	umsetzen; Schluss	P
883a6708116c342cb10b	skar	1	B4	f83r	PARTIAL_COMPOSITION	SK_POUR+AR_FROM	von dort ausgiessen	PROMOTED_FROM_PARTIAL	C07_SK_POUR	PRODUCTIVE_COMPOSITION	SK_POUR+AR_FROM	von dort ausgiessen	P
893c570f3fa3fce99711	kchol	1	H5	f56r	PRODUCTIVE_COMPOSITION	KCH_PROCESS+OL_CONTINUE	weiter bearbeiten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	KCH_PROCESS+OL_CONTINUE	weiter bearbeiten	P
