event_id	record	statement_id	checkpoint	naive_error	correction_de	result
E095	H5	H5-S005	COPY_LOCAL_ALLOGRAPH	Regelform okchy schreiben	Lokale Exemplarform chokchy kopieren.	CORRECTED
E101	B1	B1-S001	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B1_SHARED_TWO_ROW_POOL zurücksetzen.	CORRECTED
E101	B1	B1-S001	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E102	B1	B1-S002	COPY_LOCAL_ALLOGRAPH	Regelform qokaiin schreiben	Lokale Exemplarform okaiin kopieren.	CORRECTED
E104	B1	B1-S002	COPY_LOCAL_ALLOGRAPH	Regelform qokal schreiben	Lokale Exemplarform okal kopieren.	CORRECTED
E105	B1	B1-S002	COPY_LOCAL_ALLOGRAPH	Regelform char schreiben	Lokale Exemplarform sar kopieren.	CORRECTED
E109	B1	B1-S002	COPY_LOCAL_ALLOGRAPH	Regelform dal schreiben	Lokale Exemplarform al kopieren.	CORRECTED
E113	B1	B1-S002	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E120	B1	B1-S002	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E121	B1	B1-S003	COPY_LOCAL_ALLOGRAPH	Regelform ol schreiben	Lokale Exemplarform qol kopieren.	CORRECTED
E122	B1	B1-S003	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E122	B1	B1-S003	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E125	B1	B1-S004	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E126	B1	B1-S005	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E128	B1	B1-S006	COPY_LOCAL_ALLOGRAPH	Regelform chckhy schreiben	Lokale Exemplarform shckhy kopieren.	CORRECTED
E131	B1	B1-S007	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst ACTIVATE_CHARGE ausführen, danach CLOSE.	CORRECTED
E136	B1	B1-S008	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E137	B1	B1-S009	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E138	B1	B1-S010	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E142	B1	B1-S012	COPY_LOCAL_ALLOGRAPH	Regelform okey schreiben	Lokale Exemplarform qokey kopieren.	CORRECTED
E143	B1	B1-S012	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E144	B1	B1-S013	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E148	B1	B1-S014	COPY_LOCAL_ALLOGRAPH	Regelform ol schreiben	Lokale Exemplarform qol kopieren.	CORRECTED
E151	B1	B1-S015	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst ACTIVATE_CHARGE ausführen, danach CLOSE.	CORRECTED
E153	B1	B1-S016	COPY_LOCAL_ALLOGRAPH	Regelform qokeey schreiben	Lokale Exemplarform okeey kopieren.	CORRECTED
E154	B1	B1-S016	COPY_LOCAL_ALLOGRAPH	Regelform ol schreiben	Lokale Exemplarform qol kopieren.	CORRECTED
E155	B1	B1-S016	COPY_LOCAL_ALLOGRAPH	Regelform shedy schreiben	Lokale Exemplarform cheedy kopieren.	CORRECTED
E155	B1	B1-S016	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E156	B1	B1-S017	COPY_LOCAL_ALLOGRAPH	Regelform dal schreiben	Lokale Exemplarform sal kopieren.	CORRECTED
E158	B1	B1-S017	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E160	B1	B1-S018	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E162	B1	B1-S018	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E163	B1	B1-S019	COPY_LOCAL_ALLOGRAPH	Regelform shedy schreiben	Lokale Exemplarform tedy kopieren.	CORRECTED
E163	B1	B1-S019	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E165	B1	B1-S020	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E166	B1	B1-S021	COPY_LOCAL_ALLOGRAPH	Regelform dal schreiben	Lokale Exemplarform chal kopieren.	CORRECTED
E167	B2	B2-S001	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B2_UPPER_PAIRED_BASINS_AND_CYLINDER zurücksetzen.	CORRECTED
E167	B2	B2-S001	COPY_LOCAL_ALLOGRAPH	Regelform schedy schreiben	Lokale Exemplarform dchedy kopieren.	CORRECTED
E167	B2	B2-S001	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E168	B2	B2-S002	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E170	B2	B2-S003	COPY_LOCAL_ALLOGRAPH	Regelform chey schreiben	Lokale Exemplarform dy kopieren.	CORRECTED
E171	B2	B2-S003	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E175	B2	B2-S004	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E176	B2	B2-S004	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E181	B2	B2-S005	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E184	B2	B2-S005	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E189	B2	B2-S007	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE zurücksetzen.	CORRECTED
E189	B2	B2-S007	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E190	B2	B2-S008	COPY_LOCAL_ALLOGRAPH	Regelform otaiin schreiben	Lokale Exemplarform sotaiin kopieren.	CORRECTED
E192	B2	B2-S008	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E193	B2	B2-S009	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E198	B2	B2-S011	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B2_MIDDLE_RIGHT_AMBIGUOUS_STATION zurücksetzen.	CORRECTED
E198	B2	B2-S011	COPY_LOCAL_ALLOGRAPH	Regelform qokain schreiben	Lokale Exemplarform okain kopieren.	CORRECTED
E200	B2	B2-S011	COPY_LOCAL_ALLOGRAPH	Regelform qokain schreiben	Lokale Exemplarform okain kopieren.	CORRECTED
E201	B2	B2-S011	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E203	B2	B2-S012	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B2_LOWER_GREEN_MULTI_FIGURE_POOL zurücksetzen.	CORRECTED
E203	B2	B2-S012	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E209	B2	B2-S012	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E210	B2	B2-S013	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E212	B2	B2-S015	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B2_LOWER_POOL_EDGE_STATIONS zurücksetzen.	CORRECTED
E213	B2	B2-S015	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E214	B2	B2-S016	COPY_LOCAL_ALLOGRAPH	Regelform dal schreiben	Lokale Exemplarform cheal kopieren.	CORRECTED
E217	B2	B2-S016	COPY_LOCAL_ALLOGRAPH	Regelform daiin schreiben	Lokale Exemplarform aiin kopieren.	CORRECTED
E221	B2	B2-S016	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E221	B2	B2-S016	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E223	B2	B2-S017	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst TARGET_HANDOFF ausführen, danach CLOSE.	CORRECTED
E224	B2	B2-S018	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E225	B2	B2-S019	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E226	B2	B2-S020	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E227	B2	B2-S021	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E228	B2	B2-S022	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E229	B3	B3-S001	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B3_UPPER_MARGIN_OPEN_FAN_STATION zurücksetzen.	CORRECTED
E229	B3	B3-S001	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E231	B3	B3-S002	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E235	B3	B3-S003	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E238	B3	B3-S004	COPY_LOCAL_ALLOGRAPH	Regelform char schreiben	Lokale Exemplarform dar kopieren.	CORRECTED
E239	B3	B3-S005	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION zurücksetzen.	CORRECTED
E239	B3	B3-S005	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E242	B3	B3-S006	COPY_LOCAL_ALLOGRAPH	Regelform qolchedy schreiben	Lokale Exemplarform olchedy kopieren.	CORRECTED
E242	B3	B3-S006	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E245	B3	B3-S007	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E246	B3	B3-S008	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E248	B3	B3-S010	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B3_LOWER_MARGIN_BASKET_VESSEL_STATION zurücksetzen.	CORRECTED
E249	B3	B3-S010	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E254	B3	B3-S012	COPY_LOCAL_ALLOGRAPH	Regelform chor schreiben	Lokale Exemplarform sor kopieren.	CORRECTED
E255	B3	B3-S012	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E257	B3	B3-S013	COPY_LOCAL_ALLOGRAPH	Regelform kain schreiben	Lokale Exemplarform chkain kopieren.	CORRECTED
E258	B3	B3-S013	COPY_LOCAL_ALLOGRAPH	Regelform qcthey schreiben	Lokale Exemplarform shcthey kopieren.	CORRECTED
E259	B3	B3-S013	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E261	B3	B3-S014	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E262	B3	B3-S015	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E264	B3	B3-S016	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B3_MARGIN_TO_MAIN_GAP_UNRESOLVED zurücksetzen.	CORRECTED
E264	B3	B3-S016	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E264	B3	B3-S016	COPY_LOCAL_ALLOGRAPH	Regelform okchedy schreiben	Lokale Exemplarform qokchedy kopieren.	CORRECTED
E264	B3	B3-S016	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst ACTIVATE_CHARGE ausführen, danach CLOSE.	CORRECTED
E265	B3	B3-S017	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E266	B3	B3-S018	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E267	B3	B3-S019	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E269	B3	B3-S020	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E271	B3	B3-S021	COPY_LOCAL_ALLOGRAPH	Regelform checthy schreiben	Lokale Exemplarform shcthy kopieren.	CORRECTED
E273	B3	B3-S021	COPY_LOCAL_ALLOGRAPH	Regelform chey schreiben	Lokale Exemplarform sy kopieren.	CORRECTED
E274	B3	B3-S021	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E278	B3	B3-S021	COPY_LOCAL_ALLOGRAPH	Regelform dal schreiben	Lokale Exemplarform tal kopieren.	CORRECTED
E279	B3	B3-S021	COPY_LOCAL_ALLOGRAPH	Regelform checthy schreiben	Lokale Exemplarform shcthy kopieren.	CORRECTED
E280	B3	B3-S021	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst TARGET_HANDOFF ausführen, danach CLOSE.	CORRECTED
E281	B3	B3-S022	COPY_LOCAL_ALLOGRAPH	Regelform otchedy schreiben	Lokale Exemplarform qotchedy kopieren.	CORRECTED
E281	B3	B3-S022	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E282	B3	B3-S023	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E283	B3	B3-S024	COPY_LOCAL_ALLOGRAPH	Regelform schedy schreiben	Lokale Exemplarform tchedy kopieren.	CORRECTED
E283	B3	B3-S024	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E284	B3	B3-S025	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst ACTIVATE_CHARGE ausführen, danach CLOSE.	CORRECTED
E291	B3	B3-S026	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B3_MAIN_ARCH_LINKED_PAIR zurücksetzen.	CORRECTED
E291	B3	B3-S026	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E291	B3	B3-S026	COPY_LOCAL_ALLOGRAPH	Regelform olkeedy schreiben	Lokale Exemplarform solkeedy kopieren.	CORRECTED
E291	B3	B3-S026	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E292	B3	B3-S027	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E294	B3	B3-S028	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E297	B3	B3-S029	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E299	B3	B3-S030	COPY_LOCAL_ALLOGRAPH	Regelform daiin schreiben	Lokale Exemplarform saiin kopieren.	CORRECTED
E300	B3	B3-S030	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E301	B3	B3-S030	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E302	B3	B3-S031	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E307	B3	B3-S032	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E308	B3	B3-S033	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E309	B3	B3-S034	COPY_LOCAL_ALLOGRAPH	Regelform oiiin schreiben	Lokale Exemplarform soiiin kopieren.	CORRECTED
E311	B3	B3-S034	COPY_LOCAL_ALLOGRAPH	Regelform chty schreiben	Lokale Exemplarform chety kopieren.	CORRECTED
E314	B3	B3-S034	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E315	B4	B4-S001	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B4_MAIN_ARCH_LINKED_PAIR zurücksetzen.	CORRECTED
E315	B4	B4-S001	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E318	B4	B4-S002	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E320	B4	B4-S003	COPY_LOCAL_ALLOGRAPH	Regelform qotal schreiben	Lokale Exemplarform otal kopieren.	CORRECTED
E321	B4	B4-S003	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E324	B4	B4-S003	COPY_LOCAL_ALLOGRAPH	Regelform ol schreiben	Lokale Exemplarform tol kopieren.	CORRECTED
E325	B4	B4-S003	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E326	B4	B4-S004	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst ACTIVATE_CHARGE ausführen, danach CLOSE.	CORRECTED
E329	B4	B4-S005	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E330	B4	B4-S006	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E331	B4	B4-S007	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E335	B4	B4-S008	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E336	B4	B4-S009	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E337	B4	B4-S010	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst CONTINUE_USE ausführen, danach CLOSE.	CORRECTED
E338	B4	B4-S011	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B4_MAIN_LEFT_OPEN_FRINGE_STATION zurücksetzen.	CORRECTED
E341	B4	B4-S011	COPY_LOCAL_ALLOGRAPH	Regelform qokain schreiben	Lokale Exemplarform okain kopieren.	CORRECTED
E342	B4	B4-S011	COPY_LOCAL_ALLOGRAPH	Regelform chedy schreiben	Lokale Exemplarform chdy kopieren.	CORRECTED
E343	B4	B4-S011	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E344	B4	B4-S011	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E345	B4	B4-S012	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E347	B4	B4-S013	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
