event_id	statement_id	field_id	visible_surface	portable_value_de	terminal_status	visible_owner	graph_node_id	node_function_de
E258	B3-S013	F083	shcthey	kurz vorbereiten	NONCLOSE	untere korbartige Gefäß-Randstation	N3	PORTIONS- UND ABSETZGEFÄSS
E259	B3-S013	F083	qokedy	kurz einwirken; Schluss	TERMINAL	untere korbartige Gefäß-Randstation	N3	PORTIONS- UND ABSETZGEFÄSS
E260	B3-S014	F084	okair	Laufeinsatz	NONCLOSE	untere korbartige Gefäß-Randstation	N3	PORTIONS- UND ABSETZGEFÄSS
E261	B3-S014	F084	sheedy	Langabsetzen; Schluss	TERMINAL	untere korbartige Gefäß-Randstation	N3	PORTIONS- UND ABSETZGEFÄSS
E262	B3-S015	F085	lchedy	abführen; Schluss	TERMINAL	untere korbartige Gefäß-Randstation	N3	PORTIONS- UND ABSETZGEFÄSS
E263	B3-S016	F086	lo	Abzug	NONCLOSE	untere korbartige Gefäß-Randstation	N3	PORTIONS- UND ABSETZGEFÄSS
E264	B3-S016	F087	qokchedy	einführen; Schluss	TERMINAL	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E265	B3-S017	F088	qokeedy	lange einwirken; Schluss	TERMINAL	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E266	B3-S018	F089	shedy	kurz absetzen; Schluss	TERMINAL	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E267	B3-S019	F090	qokshedy	Einsatzabsetzen; Schluss	TERMINAL	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E268	B3-S020	F091	dal	dorthin	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E269	B3-S020	F091	lchedy	abführen; Schluss	TERMINAL	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E270	B3-S021	F092	qokaiin	bemessen	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E271	B3-S021	F092	shcthy	bereit	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E272	B3-S021	F092	dal	dorthin	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E273	B3-S021	F092	sy	dies	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E274	B3-S021	F093	saiin	Sollwert	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E275	B3-S021	F093	shedal	am Ziel absetzen	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E276	B3-S021	F093	shecthy	Kurzvorbereitung	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E277	B3-S021	F093	chey	dies	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E278	B3-S021	F093	tal	dorthin	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E279	B3-S021	F093	shcthy	bereit	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E280	B3-S021	F093	dalchdy	Zieltransfer; Schluss	TERMINAL	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E281	B3-S022	F094	qotchedy	Folgetransfer; Schluss	TERMINAL	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E282	B3-S023	F095	lchedy	abführen; Schluss	TERMINAL	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E283	B3-S024	F096	tchedy	überführen; Schluss	TERMINAL	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E284	B3-S025	F097	qokchdy	einführen; Schluss	TERMINAL	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E285	B3-S026	F098	cheedar	Quelltransfer	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E286	B3-S026	F098	chldaiin	Sollabsetzung	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E287	B3-S026	F098	chedy	überführen	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E288	B3-S026	F098	qokain	Anteil zugeben	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E289	B3-S026	F098	checthy	bereit	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E290	B3-S026	F098	chealror	Zielbereitung	NONCLOSE	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	N4	DOSIER- UND VERTEILERBLOCK
E291	B3-S026	F099	solkeedy	lange sammeln; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E292	B3-S027	F100	qoteedy	lange Folgestufe; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E293	B3-S028	F101	qokeey	lange einwirken	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E294	B3-S028	F101	qokedy	kurz einwirken; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E295	B3-S029	F102	sol	weiter	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E296	B3-S029	F102	cheeety	Vollteil	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E297	B3-S029	F102	qokedy	kurz einwirken; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E298	B3-S030	F103	qoky	einsetzen	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E299	B3-S030	F103	saiin	Sollwert	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E300	B3-S030	F104	schedair	Weiterlauf	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E301	B3-S030	F104	otchedy	Folgetransfer; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E302	B3-S031	F105	qokeedy	lange einwirken; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E303	B3-S032	F106	chedain	Anteilstransfer	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E304	B3-S032	F106	chedy	überführen	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E305	B3-S032	F106	qotedaiin	Kurzsoll	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E306	B3-S032	F106	otaiin	Folgemaß	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E307	B3-S032	F106	otedy	Kurzfolge; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E308	B3-S033	F107	ldy	abziehen; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E309	B3-S034	F108	soiiin	Arbeitsstufe	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E310	B3-S034	F108	checthy	bereit	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E311	B3-S034	F108	chety	Teil	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E312	B3-S034	F108	otaiin	Folgemaß	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E313	B3-S034	F108	olsaly	Zwischenziel	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E314	B3-S034	F108	shedy	kurz absetzen; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E315	B4-S001	F109	qokeedy	lange einwirken; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E316	B4-S002	F110	qolchey	Weiterposten	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E317	B4-S002	F110	qokeey	lange einwirken	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E318	B4-S002	F110	qokedy	kurz einwirken; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E319	B4-S003	F111	chedy	überführen	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E320	B4-S003	F111	otal	danach dorthin	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E321	B4-S003	F112	otchey	das nächste	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E322	B4-S003	F112	qokeey	lange einwirken	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E323	B4-S003	F112	qoky	einsetzen	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E324	B4-S003	F112	tol	weiter	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E325	B4-S003	F112	shedy	kurz absetzen; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E326	B4-S004	F113	qokylddy	befestigen; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E327	B4-S005	F114	dain	Einlage	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E328	B4-S005	F114	chedy	überführen	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E329	B4-S005	F114	qokeedy	lange einwirken; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E330	B4-S006	F115	shckhedy	durchlassen; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E331	B4-S007	F116	shckhedy	durchlassen; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E332	B4-S008	F117	saiin	Sollwert	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E333	B4-S008	F117	cheeky	länger bearbeiten	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E334	B4-S008	F117	sheey	Langhalt	NONCLOSE	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E335	B4-S008	F117	qokedy	kurz einwirken; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E336	B4-S009	F118	shedy	kurz absetzen; Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E337	B4-S010	F119	oldy	Schluss	TERMINAL	Hauptpaar am sichtbaren ungerichteten Bogen	N5	EINWIRK- UND DURCHLASSPAAR
E338	B4-S011	F120	saiin	Sollwert	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E339	B4-S011	F120	cheky	kurz wärmen	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E340	B4-S011	F120	okeeol	Langfortsetzung	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E341	B4-S011	F120	okain	Anteil zugeben	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E342	B4-S011	F120	chdy	überführen	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E343	B4-S011	F121	sol	weiter	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E344	B4-S011	F121	lkedy	Kurzabzug; Schluss	TERMINAL	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E345	B4-S012	F122	lchedy	abführen; Schluss	TERMINAL	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E346	B4-S013	F123	qokol	Weiter einsetzen	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E347	B4-S013	F123	shedy	kurz absetzen; Schluss	TERMINAL	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E348	B4-S014	F124	or	Ansatz	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E349	B4-S014	F124	chey	dies	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E350	B4-S014	F124	qockhey	Kurzdurchgang	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E351	B4-S014	F124	dairydy	Laufschluss	TERMINAL	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E352	B4-S015	F125	qokain	Anteil zugeben	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E353	B4-S015	F125	shey	Ergebnis	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E354	B4-S015	F125	kain	Portion	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E355	B4-S015	F125	chckhal	Zielpassage	NONCLOSE	linke offene Fransen-/Unterlaufstation	N6	LINKER TEMPERIER- UND ABZUGSARM
E356	B4-S015	F126	solkey	Kurzsammlung	NONCLOSE	rechte S-Lauf-/Mehrarmknotenstation	N7	RECHTER SAMMEL- UND VERTEILERARM
E357	B4-S015	F126	lchedy	abführen; Schluss	TERMINAL	rechte S-Lauf-/Mehrarmknotenstation	N7	RECHTER SAMMEL- UND VERTEILERARM
E358	B4-S016	F127	qolkain	weiterer Anteil	NONCLOSE	rechte S-Lauf-/Mehrarmknotenstation	N7	RECHTER SAMMEL- UND VERTEILERARM
E359	B4-S016	F127	dal	dorthin	NONCLOSE	rechte S-Lauf-/Mehrarmknotenstation	N7	RECHTER SAMMEL- UND VERTEILERARM
E360	B4-S016	F128	skar	Quellausguss	NONCLOSE	rechte S-Lauf-/Mehrarmknotenstation	N7	RECHTER SAMMEL- UND VERTEILERARM
E361	B4-S016	F128	shedy	kurz absetzen; Schluss	TERMINAL	rechte S-Lauf-/Mehrarmknotenstation	N7	RECHTER SAMMEL- UND VERTEILERARM
E362	B5-S001	F129	otchdy	Nachtransfer; Schluss	TERMINAL	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E363	B5-S002	F130	qokchdy	einführen; Schluss	TERMINAL	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E364	B5-S003	F131	shedal	am Ziel absetzen	NONCLOSE	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E365	B5-S003	F132	dal	dorthin	NONCLOSE	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E366	B5-S003	F132	cheol	weiter	NONCLOSE	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E367	B5-S003	F132	lol	Weiterabzug	NONCLOSE	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E368	B5-S003	F132	chdal	Zieltransfer	NONCLOSE	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E369	B5-S003	F132	aiin	Sollwert	NONCLOSE	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E370	B5-S003	F133	sol	weiter	NONCLOSE	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E371	B5-S003	F133	daiiin	Endstufe	NONCLOSE	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E372	B5-S003	F133	chedy	überführen	NONCLOSE	linker offener Fransen-Endposten	N8	LINKER ENDTRANSFERPOSTEN
E373	B6-S001	F134	solkeey	Langsammlung	NONCLOSE	rechter S-Lauf-/Mehrarm-Endposten	N9	RECHTER SAMMEL- UND ENDVERTEILERPOSTEN
E374	B6-S001	F134	qekey	kurz bearbeiten	NONCLOSE	rechter S-Lauf-/Mehrarm-Endposten	N9	RECHTER SAMMEL- UND ENDVERTEILERPOSTEN
E375	B6-S001	F134	raly	Endposten	NONCLOSE	rechter S-Lauf-/Mehrarm-Endposten	N9	RECHTER SAMMEL- UND ENDVERTEILERPOSTEN
E376	B6-S001	F134	ol	weiter	NONCLOSE	rechter S-Lauf-/Mehrarm-Endposten	N9	RECHTER SAMMEL- UND ENDVERTEILERPOSTEN
E377	B6-S001	F135	daiin	Sollwert	NONCLOSE	rechter S-Lauf-/Mehrarm-Endposten	N9	RECHTER SAMMEL- UND ENDVERTEILERPOSTEN
E378	B6-S001	F135	ol	weiter	NONCLOSE	rechter S-Lauf-/Mehrarm-Endposten	N9	RECHTER SAMMEL- UND ENDVERTEILERPOSTEN
E379	B6-S001	F135	dain	Einlage	NONCLOSE	rechter S-Lauf-/Mehrarm-Endposten	N9	RECHTER SAMMEL- UND ENDVERTEILERPOSTEN
E380	B6-S001	F135	chey	dies	NONCLOSE	rechter S-Lauf-/Mehrarm-Endposten	N9	RECHTER SAMMEL- UND ENDVERTEILERPOSTEN
E381	B6-S001	F135	ldalor	Endziel	NONCLOSE	rechter S-Lauf-/Mehrarm-Endposten	N9	RECHTER SAMMEL- UND ENDVERTEILERPOSTEN
