page	diagram_id	page_namespace	locus	locus_role	inventory_address	group_index_in_locus	surface_display_only	astro_local_group_id	source_event_serial	v22_local_default_English	german_group_default	competing_value_system	source_class	confidence	binding_status	cross_page_join	source_lineage
f67r2	A1	A67	f67r2.4	TWELVE_ZODIAC_BODY_SECTOR	A67:Z04	2	sykos	ASTRO_f67r2_004_02	11851	its ruling quality	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] seine herrschende Qualität	[RIVALE_KALENDER] Monatsabschnitt April statt Tierkreis-/Körpersektor	ZODIAC_DIVISION	.30	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.5	TWELVE_ZODIAC_BODY_SECTOR	A67:Z05	1	ykeody	ASTRO_f67r2_005_01	11852	Leo: protect the heart and upper back; avoid invasive treatment there	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Löwe: Herz und oberen Rücken schonen; dort keinen invasiven Eingriff vornehmen	[RIVALE_KALENDER] Monatsabschnitt Mai statt Tierkreis-/Körpersektor	ZODIAC_BODY_SAFETY_SELECTOR	.36	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.5	TWELVE_ZODIAC_BODY_SECTOR	A67:Z05	2	okchy	ASTRO_f67r2_005_02	11853	its ruling quality	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] seine herrschende Qualität	[RIVALE_KALENDER] Monatsabschnitt Mai statt Tierkreis-/Körpersektor	ZODIAC_DIVISION	.30	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.6	TWELVE_ZODIAC_BODY_SECTOR	A67:Z06	1	dchetay	ASTRO_f67r2_006_01	11854	Virgo: protect the belly and intestines; avoid invasive treatment there	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Jungfrau: Bauch und Eingeweide schonen; dort keinen invasiven Eingriff vornehmen	[RIVALE_KALENDER] Monatsabschnitt Juni statt Tierkreis-/Körpersektor	ZODIAC_BODY_SAFETY_SELECTOR	.36	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.7	TWELVE_ZODIAC_BODY_SECTOR	A67:Z07	1	ykchy	ASTRO_f67r2_007_01	11855	Libra: protect the lower back and kidneys; avoid invasive treatment there	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Waage: unteren Rücken und Nieren schonen; dort keinen invasiven Eingriff vornehmen	[RIVALE_KALENDER] Monatsabschnitt Juli statt Tierkreis-/Körpersektor	ZODIAC_BODY_SAFETY_SELECTOR	.36	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.7	TWELVE_ZODIAC_BODY_SECTOR	A67:Z07	2	kchey	ASTRO_f67r2_007_02	11856	its ruling quality	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] seine herrschende Qualität	[RIVALE_KALENDER] Monatsabschnitt Juli statt Tierkreis-/Körpersektor	ZODIAC_DIVISION	.30	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.7	TWELVE_ZODIAC_BODY_SECTOR	A67:Z07	3	ykchys	ASTRO_f67r2_007_03	11857	its application rule	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] seine Anwendungsregel	[RIVALE_KALENDER] Monatsabschnitt Juli statt Tierkreis-/Körpersektor	ZODIAC_DIVISION	.30	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.8	TWELVE_ZODIAC_BODY_SECTOR	A67:Z08	1	chkchdar	ASTRO_f67r2_008_01	11858	Scorpio: protect the genitals and bladder; avoid invasive treatment there	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Skorpion: Geschlechtsteile und Blase schonen; dort keinen invasiven Eingriff vornehmen	[RIVALE_KALENDER] Monatsabschnitt August statt Tierkreis-/Körpersektor	ZODIAC_BODY_SAFETY_SELECTOR	.36	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.9	TWELVE_ZODIAC_BODY_SECTOR	A67:Z09	1	ykar	ASTRO_f67r2_009_01	11859	Sagittarius: protect the hips and thighs; avoid invasive treatment there	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Schütze: Hüften und Oberschenkel schonen; dort keinen invasiven Eingriff vornehmen	[RIVALE_KALENDER] Monatsabschnitt September statt Tierkreis-/Körpersektor	ZODIAC_BODY_SAFETY_SELECTOR	.36	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.9	TWELVE_ZODIAC_BODY_SECTOR	A67:Z09	2	ykaly	ASTRO_f67r2_009_02	11860	its ruling quality	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] seine herrschende Qualität	[RIVALE_KALENDER] Monatsabschnitt September statt Tierkreis-/Körpersektor	ZODIAC_DIVISION	.30	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.10	TWELVE_ZODIAC_BODY_SECTOR	A67:Z10	1	lkshy	ASTRO_f67r2_010_01	11861	Capricorn: protect the knees; avoid invasive treatment there	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Steinbock: Knie schonen; dort keinen invasiven Eingriff vornehmen	[RIVALE_KALENDER] Monatsabschnitt Oktober statt Tierkreis-/Körpersektor	ZODIAC_BODY_SAFETY_SELECTOR	.36	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.10	TWELVE_ZODIAC_BODY_SECTOR	A67:Z10	2	kchy	ASTRO_f67r2_010_02	11862	its ruling quality	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] seine herrschende Qualität	[RIVALE_KALENDER] Monatsabschnitt Oktober statt Tierkreis-/Körpersektor	ZODIAC_DIVISION	.30	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.10	TWELVE_ZODIAC_BODY_SECTOR	A67:Z10	3	okar	ASTRO_f67r2_010_03	11863	its application rule	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] seine Anwendungsregel	[RIVALE_KALENDER] Monatsabschnitt Oktober statt Tierkreis-/Körpersektor	ZODIAC_DIVISION	.30	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.11	TWELVE_ZODIAC_BODY_SECTOR	A67:Z11	1	chky	ASTRO_f67r2_011_01	11864	Aquarius: protect the shins and ankles; avoid invasive treatment there	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Wassermann: Schienbeine und Knöchel schonen; dort keinen invasiven Eingriff vornehmen	[RIVALE_KALENDER] Monatsabschnitt November statt Tierkreis-/Körpersektor	ZODIAC_BODY_SAFETY_SELECTOR	.36	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.11	TWELVE_ZODIAC_BODY_SECTOR	A67:Z11	2	chykchs	ASTRO_f67r2_011_02	11865	its ruling quality	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] seine herrschende Qualität	[RIVALE_KALENDER] Monatsabschnitt November statt Tierkreis-/Körpersektor	ZODIAC_DIVISION	.30	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.11	TWELVE_ZODIAC_BODY_SECTOR	A67:Z11	3	chy	ASTRO_f67r2_011_03	11866	its application rule	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] seine Anwendungsregel	[RIVALE_KALENDER] Monatsabschnitt November statt Tierkreis-/Körpersektor	ZODIAC_DIVISION	.30	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.12	TWELVE_ZODIAC_BODY_SECTOR	A67:Z12	1	ykees	ASTRO_f67r2_012_01	11867	Pisces: protect the feet; avoid invasive treatment there	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Fische: Füße schonen; dort keinen invasiven Eingriff vornehmen	[RIVALE_KALENDER] Monatsabschnitt Dezember statt Tierkreis-/Körpersektor	ZODIAC_BODY_SAFETY_SELECTOR	.36	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.12	TWELVE_ZODIAC_BODY_SECTOR	A67:Z12	2	ykchos	ASTRO_f67r2_012_02	11868	its ruling quality	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] seine herrschende Qualität	[RIVALE_KALENDER] Monatsabschnitt Dezember statt Tierkreis-/Körpersektor	ZODIAC_DIVISION	.30	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.13	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L13	1	opodchol	ASTRO_f67r2_013_01	11869	at night	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] bei Nacht	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.13	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L13	2	s	ASTRO_f67r2_013_02	11870	in the morning	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] am Morgen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.13	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L13	3	ain	ASTRO_f67r2_013_03	11871	for the sick person	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] für die kranke Person	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.13	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L13	4	aldy	ASTRO_f67r2_013_04	11872	at the affected place	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] an der betroffenen Stelle	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.14	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L14	1	soeey	ASTRO_f67r2_014_01	11873	in the morning	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] am Morgen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.14	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L14	2	doiin	ASTRO_f67r2_014_02	11874	for the sick person	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] für die kranke Person	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.14	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L14	3	oldy	ASTRO_f67r2_014_03	11875	at the affected place	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] an der betroffenen Stelle	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.15	SEVEN_PLANET_GOVERNOR	A67:P01	1	dolchsody	ASTRO_f67r2_015_01	11876	sevenfold governor 1: Saturn	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 1: Saturn	[RIVALE_KALENDER] Wochentag Samstag statt Planetenregent Saturn	SEVENFOLD_GOVERNOR	.29	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.16	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L16	1	odaeiin	ASTRO_f67r2_016_01	11877	at the affected place	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] an der betroffenen Stelle	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.16	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L16	2	okoes	ASTRO_f67r2_016_02	11878	repeat once	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] einmal wiederholen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.16	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L16	3	oekain	ASTRO_f67r2_016_03	11879	do not overheat	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] nicht überhitzen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.16	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L16	4	y	ASTRO_f67r2_016_04	11880	let it settle	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] absetzen lassen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.17	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L17	1	otchey	ASTRO_f67r2_017_01	11881	repeat once	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] einmal wiederholen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.17	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L17	2	soraiir	ASTRO_f67r2_017_02	11882	do not overheat	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] nicht überhitzen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.17	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L17	3	dy	ASTRO_f67r2_017_03	11883	let it settle	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] absetzen lassen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.18	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L18	1	qopchy	ASTRO_f67r2_018_01	11884	do not overheat	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] nicht überhitzen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.18	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L18	2	daiin	ASTRO_f67r2_018_02	11885	let it settle	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] absetzen lassen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
