page	diagram_id	page_namespace	locus	locus_ordinal_on_page	locus_role	inventory_address	group_count	astro_local_group_ids	surface_sequence_display_only	german_group_parts	complete_german_locus_default	competing_locus_value	layout_class	orientation_status	cross_page_join	teaching_action
f67r2	A1	A67	f67r2.11	11	TWELVE_ZODIAC_BODY_SECTOR	A67:Z11	3	ASTRO_f67r2_011_01|ASTRO_f67r2_011_02|ASTRO_f67r2_011_03	chky chykchs chy	Wassermann: Schienbeine und Knöchel schonen; dort keinen invasiven Eingriff vornehmen | seine herrschende Qualität | seine Anwendungsregel	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Wassermann: Schienbeine und Knöchel schonen; dort keinen invasiven Eingriff vornehmen ; seine herrschende Qualität ; seine Anwendungsregel	[RIVALE_KALENDER] Monatsabschnitt November statt Tierkreis-/Körpersektor	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.12	12	TWELVE_ZODIAC_BODY_SECTOR	A67:Z12	2	ASTRO_f67r2_012_01|ASTRO_f67r2_012_02	ykees ykchos	Fische: Füße schonen; dort keinen invasiven Eingriff vornehmen | seine herrschende Qualität	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Fische: Füße schonen; dort keinen invasiven Eingriff vornehmen ; seine herrschende Qualität	[RIVALE_KALENDER] Monatsabschnitt Dezember statt Tierkreis-/Körpersektor	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.13	13	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L13	4	ASTRO_f67r2_013_01|ASTRO_f67r2_013_02|ASTRO_f67r2_013_03|ASTRO_f67r2_013_04	opodchol s ain aldy	bei Nacht | am Morgen | für die kranke Person | an der betroffenen Stelle	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] bei Nacht ; am Morgen ; für die kranke Person ; an der betroffenen Stelle	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.14	14	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L14	3	ASTRO_f67r2_014_01|ASTRO_f67r2_014_02|ASTRO_f67r2_014_03	soeey doiin oldy	am Morgen | für die kranke Person | an der betroffenen Stelle	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] am Morgen ; für die kranke Person ; an der betroffenen Stelle	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.15	15	SEVEN_PLANET_GOVERNOR	A67:P01	1	ASTRO_f67r2_015_01	dolchsody	Siebenerregent 1: Saturn	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 1: Saturn	[RIVALE_KALENDER] Wochentag Samstag statt Planetenregent Saturn	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.16	16	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L16	4	ASTRO_f67r2_016_01|ASTRO_f67r2_016_02|ASTRO_f67r2_016_03|ASTRO_f67r2_016_04	odaeiin okoes oekain y	an der betroffenen Stelle | einmal wiederholen | nicht überhitzen | absetzen lassen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] an der betroffenen Stelle ; einmal wiederholen ; nicht überhitzen ; absetzen lassen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.17	17	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L17	3	ASTRO_f67r2_017_01|ASTRO_f67r2_017_02|ASTRO_f67r2_017_03	otchey soraiir dy	einmal wiederholen | nicht überhitzen | absetzen lassen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] einmal wiederholen ; nicht überhitzen ; absetzen lassen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.18	18	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L18	3	ASTRO_f67r2_018_01|ASTRO_f67r2_018_02|ASTRO_f67r2_018_03	qopchy daiin dal	nicht überhitzen | absetzen lassen | danach fortfahren	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] nicht überhitzen ; absetzen lassen ; danach fortfahren	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.19	19	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L19	4	ASTRO_f67r2_019_01|ASTRO_f67r2_019_02|ASTRO_f67r2_019_03|ASTRO_f67r2_019_04	ydchos ain ar amy	absetzen lassen | danach fortfahren | die günstige Bedingung | die ungünstige Bedingung	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] absetzen lassen ; danach fortfahren ; die günstige Bedingung ; die ungünstige Bedingung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.20	20	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L20	2	ASTRO_f67r2_020_01|ASTRO_f67r2_020_02	chocfhy saral	danach fortfahren | die günstige Bedingung	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] danach fortfahren ; die günstige Bedingung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.21	21	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L21	3	ASTRO_f67r2_021_01|ASTRO_f67r2_021_02|ASTRO_f67r2_021_03	sain am ar	die günstige Bedingung | die ungünstige Bedingung | wie oben geschrieben	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] die günstige Bedingung ; die ungünstige Bedingung ; wie oben geschrieben	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.22	22	SEVEN_PLANET_GOVERNOR	A67:P02	1	ASTRO_f67r2_022_01	okal	Siebenerregent 2: Jupiter	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 2: Jupiter	[RIVALE_KALENDER] Wochentag Donnerstag statt Planetenregent Jupiter	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.23	23	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L23	2	ASTRO_f67r2_023_01|ASTRO_f67r2_023_02	oparchy salsain	wie oben geschrieben | auswählen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] wie oben geschrieben ; auswählen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.24	24	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L24	3	ASTRO_f67r2_024_01|ASTRO_f67r2_024_02|ASTRO_f67r2_024_03	sodar ofar ar	auswählen | den herrschenden Einfluss | für diesen Sektor	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] auswählen ; den herrschenden Einfluss ; für diesen Sektor	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.25	25	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L25	1	ASTRO_f67r2_025_01	ydam	den herrschenden Einfluss	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] den herrschenden Einfluss	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.26	26	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L26	3	ASTRO_f67r2_026_01|ASTRO_f67r2_026_02|ASTRO_f67r2_026_03	yteoor yto ykor	für diesen Sektor | wenn der Mond eintritt | das angezeigte Heilmittel verwenden	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] für diesen Sektor ; wenn der Mond eintritt ; das angezeigte Heilmittel verwenden	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.27	27	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L27	4	ASTRO_f67r2_027_01|ASTRO_f67r2_027_02|ASTRO_f67r2_027_03|ASTRO_f67r2_027_04	okeo r aiin am	wenn der Mond eintritt | das angezeigte Heilmittel verwenden | Aderlass meiden | Waschen begünstigen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] wenn der Mond eintritt ; das angezeigte Heilmittel verwenden ; Aderlass meiden ; Waschen begünstigen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.28	28	SEVEN_PLANET_GOVERNOR	A67:P03	2	ASTRO_f67r2_028_01|ASTRO_f67r2_028_02	okain am	Siebenerregent 3: Mars | Siebenerregent 3: Mars	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 3: Mars ; Siebenerregent 3: Mars	[RIVALE_KALENDER] Wochentag Dienstag statt Planetenregent Mars	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.29	29	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L29	2	ASTRO_f67r2_029_01|ASTRO_f67r2_029_02	ytody saiin	Aderlass meiden | Waschen begünstigen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Aderlass meiden ; Waschen begünstigen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.30	30	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L30	2	ASTRO_f67r2_030_01|ASTRO_f67r2_030_02	ochol olol	Waschen begünstigen | Purgieren begünstigen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Waschen begünstigen ; Purgieren begünstigen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.31	31	SEVEN_PLANET_GOVERNOR	A67:P04	1	ASTRO_f67r2_031_01	opcholdy	Siebenerregent 4: Sonne	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 4: Sonne	[RIVALE_KALENDER] Wochentag Sonntag statt Planetenregent Sonne	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.32	32	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L32	4	ASTRO_f67r2_032_01|ASTRO_f67r2_032_02|ASTRO_f67r2_032_03|ASTRO_f67r2_032_04	dosar odas air alaiin	noch warm anwenden | bis zur nächsten Station warten | im üblichen Maß | unter demselben Regenten	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] noch warm anwenden ; bis zur nächsten Station warten ; im üblichen Maß ; unter demselben Regenten	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.33	33	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L33	3	ASTRO_f67r2_033_01|ASTRO_f67r2_033_02|ASTRO_f67r2_033_03	dokan oear odal	bis zur nächsten Station warten | im üblichen Maß | unter demselben Regenten	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] bis zur nächsten Station warten ; im üblichen Maß ; unter demselben Regenten	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.34	34	SEVEN_PLANET_GOVERNOR	A67:P05	2	ASTRO_f67r2_034_01|ASTRO_f67r2_034_02	ofar oeoldan	Siebenerregent 5: Venus | Siebenerregent 5: Venus	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 5: Venus ; Siebenerregent 5: Venus	[RIVALE_KALENDER] Wochentag Freitag statt Planetenregent Venus	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.35	35	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L35	3	ASTRO_f67r2_035_01|ASTRO_f67r2_035_02|ASTRO_f67r2_035_03	chol giin okol	unter demselben Regenten | bei Nacht | am Morgen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] unter demselben Regenten ; bei Nacht ; am Morgen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.36	36	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L36	3	ASTRO_f67r2_036_01|ASTRO_f67r2_036_02|ASTRO_f67r2_036_03	ytor daiin or	bei Nacht | am Morgen | für die kranke Person	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] bei Nacht ; am Morgen ; für die kranke Person	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.37	37	SEVEN_PLANET_GOVERNOR	A67:P06	1	ASTRO_f67r2_037_01	ytoaiin	Siebenerregent 6: Merkur	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 6: Merkur	[RIVALE_KALENDER] Wochentag Mittwoch statt Planetenregent Merkur	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.38	38	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L38	2	ASTRO_f67r2_038_01|ASTRO_f67r2_038_02	otoldos octhole	für die kranke Person | an der betroffenen Stelle	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] für die kranke Person ; an der betroffenen Stelle	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.39	39	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L39	3	ASTRO_f67r2_039_01|ASTRO_f67r2_039_02|ASTRO_f67r2_039_03	sor chedaiin dy	an der betroffenen Stelle | einmal wiederholen | nicht überhitzen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] an der betroffenen Stelle ; einmal wiederholen ; nicht überhitzen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
