page	locus	event_index	surface_display_only	opaque_astro_id	page_local_role	complete_local_default_en	source_class	confidence	orientation_status	cross_page_identity	interpretive_limit
f67r2	f67r2.7	1	ykchy	ASTRO_f67r2_007_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	Libra: protect the lower back and kidneys; avoid invasive treatment there	ZODIAC_BODY_SAFETY_SELECTOR	.36	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.7	2	kchey	ASTRO_f67r2_007_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its ruling quality	ZODIAC_DIVISION	.30	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.7	3	ykchys	ASTRO_f67r2_007_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its application rule	ZODIAC_DIVISION	.30	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.8	1	chkchdar	ASTRO_f67r2_008_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	Scorpio: protect the genitals and bladder; avoid invasive treatment there	ZODIAC_BODY_SAFETY_SELECTOR	.36	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.9	1	ykar	ASTRO_f67r2_009_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	Sagittarius: protect the hips and thighs; avoid invasive treatment there	ZODIAC_BODY_SAFETY_SELECTOR	.36	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.9	2	ykaly	ASTRO_f67r2_009_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its ruling quality	ZODIAC_DIVISION	.30	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.10	1	lkshy	ASTRO_f67r2_010_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	Capricorn: protect the knees; avoid invasive treatment there	ZODIAC_BODY_SAFETY_SELECTOR	.36	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.10	2	kchy	ASTRO_f67r2_010_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its ruling quality	ZODIAC_DIVISION	.30	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.10	3	okar	ASTRO_f67r2_010_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its application rule	ZODIAC_DIVISION	.30	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.11	1	chky	ASTRO_f67r2_011_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	Aquarius: protect the shins and ankles; avoid invasive treatment there	ZODIAC_BODY_SAFETY_SELECTOR	.36	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.11	2	chykchs	ASTRO_f67r2_011_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its ruling quality	ZODIAC_DIVISION	.30	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.11	3	chy	ASTRO_f67r2_011_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its application rule	ZODIAC_DIVISION	.30	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.12	1	ykees	ASTRO_f67r2_012_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	Pisces: protect the feet; avoid invasive treatment there	ZODIAC_BODY_SAFETY_SELECTOR	.36	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.12	2	ykchos	ASTRO_f67r2_012_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	its ruling quality	ZODIAC_DIVISION	.30	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.13	1	opodchol	ASTRO_f67r2_013_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	at night	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.13	2	s	ASTRO_f67r2_013_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	in the morning	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.13	3	ain	ASTRO_f67r2_013_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	for the sick person	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.13	4	aldy	ASTRO_f67r2_013_04	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	at the affected place	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.14	1	soeey	ASTRO_f67r2_014_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	in the morning	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.14	2	doiin	ASTRO_f67r2_014_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	for the sick person	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.14	3	oldy	ASTRO_f67r2_014_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	at the affected place	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.15	1	dolchsody	ASTRO_f67r2_015_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	sevenfold governor 1: Saturn	SEVENFOLD_GOVERNOR	.29	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.16	1	odaeiin	ASTRO_f67r2_016_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	at the affected place	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.16	2	okoes	ASTRO_f67r2_016_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	repeat once	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.16	3	oekain	ASTRO_f67r2_016_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	do not overheat	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.16	4	y	ASTRO_f67r2_016_04	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	let it settle	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.17	1	otchey	ASTRO_f67r2_017_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	repeat once	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.17	2	soraiir	ASTRO_f67r2_017_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	do not overheat	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.17	3	dy	ASTRO_f67r2_017_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	let it settle	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.18	1	qopchy	ASTRO_f67r2_018_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	do not overheat	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.18	2	daiin	ASTRO_f67r2_018_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	let it settle	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.18	3	dal	ASTRO_f67r2_018_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	then proceed	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.19	1	ydchos	ASTRO_f67r2_019_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	let it settle	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.19	2	ain	ASTRO_f67r2_019_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	then proceed	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.19	3	ar	ASTRO_f67r2_019_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the favourable condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.19	4	amy	ASTRO_f67r2_019_04	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the adverse condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.20	1	chocfhy	ASTRO_f67r2_020_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	then proceed	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.20	2	saral	ASTRO_f67r2_020_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the favourable condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.21	1	sain	ASTRO_f67r2_021_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the favourable condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.21	2	am	ASTRO_f67r2_021_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the adverse condition	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.21	3	ar	ASTRO_f67r2_021_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	as written above	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.22	1	okal	ASTRO_f67r2_022_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	sevenfold governor 2: Jupiter	SEVENFOLD_GOVERNOR	.29	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.23	1	oparchy	ASTRO_f67r2_023_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	as written above	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.23	2	salsain	ASTRO_f67r2_023_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	choose	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.24	1	sodar	ASTRO_f67r2_024_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	choose	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.24	2	ofar	ASTRO_f67r2_024_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the governing influence	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.24	3	ar	ASTRO_f67r2_024_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	for this division	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.25	1	ydam	ASTRO_f67r2_025_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	the governing influence	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.26	1	yteoor	ASTRO_f67r2_026_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	for this division	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.26	2	yto	ASTRO_f67r2_026_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	when the Moon enters	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.26	3	ykor	ASTRO_f67r2_026_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	use the indicated remedy	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.27	1	okeo	ASTRO_f67r2_027_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	when the Moon enters	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.27	2	r	ASTRO_f67r2_027_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	use the indicated remedy	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.27	3	aiin	ASTRO_f67r2_027_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	avoid bleeding	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.27	4	am	ASTRO_f67r2_027_04	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	favour washing	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.28	1	okain	ASTRO_f67r2_028_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	sevenfold governor 3: Mars	SEVENFOLD_GOVERNOR	.29	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.28	2	am	ASTRO_f67r2_028_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	sevenfold governor 3: Mars	SEVENFOLD_GOVERNOR	.29	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.29	1	ytody	ASTRO_f67r2_029_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	avoid bleeding	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.29	2	saiin	ASTRO_f67r2_029_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	favour washing	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.30	1	ochol	ASTRO_f67r2_030_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	favour washing	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.30	2	olol	ASTRO_f67r2_030_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	favour purging	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.31	1	opcholdy	ASTRO_f67r2_031_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	sevenfold governor 4: Sun	SEVENFOLD_GOVERNOR	.29	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.32	1	dosar	ASTRO_f67r2_032_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	apply while warm	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.32	2	odas	ASTRO_f67r2_032_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	wait until the next station	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.32	3	air	ASTRO_f67r2_032_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	with the usual measure	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.32	4	alaiin	ASTRO_f67r2_032_04	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	under the same governor	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.33	1	dokan	ASTRO_f67r2_033_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	wait until the next station	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.33	2	oear	ASTRO_f67r2_033_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	with the usual measure	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.33	3	odal	ASTRO_f67r2_033_03	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	under the same governor	SELECTOR_RULE_PROSE	.18	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.34	1	ofar	ASTRO_f67r2_034_01	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	sevenfold governor 5: Venus	SEVENFOLD_GOVERNOR	.29	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
f67r2	f67r2.34	2	oeoldan	ASTRO_f67r2_034_02	SEVEN_BY_TWELVE_CONFIGURATION_SELECTOR	sevenfold governor 5: Venus	SEVENFOLD_GOVERNOR	.29	UNORIENTED_LOCAL_LOCUS	NONE_ASSIGNED	LOCAL_DIAGRAM_MNEMONIC_NOT_WORD_TRANSLATION
