binding_id	source_reading_id	source_gdt	evidence_path	selector	field_assertions	evidence_role	score_credit_family_ids	normalization_class
B14_OTCHDY_POSITION	otchdy#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	page=f105r;locus=f105r.2;token_ordinal=5;surface=otchdy	v64_rule_id=P016;v64_token_gloss_de=kalt-trockene Zubereitung, Anfangsstufe erreicht;decision_class=INTERMEDIATE_DRY_PREPARATION;preparation_roles=HEAD;v64_changed=1	EXACT_POSITION	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT
B15_OKCHEDY_GRID	okchedy#1	GDT647	experiments/yolo/gdt647_quality_subdegree_family_migration/artifacts/FAMILY_MIGRATION_DECK.tsv	cell_id=G647-C26;surface=okchedy	family=QUALITY_COMPOUND_O_CARRIER;composition=o+k+ch+e+d+y;new_meaning_de=heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen;decision=ADD_V24_EXACT_WHOLE;zl3b_occurrences=23;pages=16;reader_anchor=ALL_READER_EXACT	QUALITY_STAGE_GRID	F_STATE|F_STAGE	REMOVE_PREPARATION_HEAD_KEEP_STATE_STAGE
B16_OKCHEDY_GLOSSARY	okchedy#1	GDT647	experiments/yolo/gdt647_quality_subdegree_family_migration/artifacts/V24_EXACT_TOKEN_GLOSSARY.tsv	surface=okchedy	working_meaning_de=heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen;source=GDT647:FAMILY_MIGRATION;strength=EXACT_QUALITY_SUBDEGREE_FAMILY;scope_state=KNOWN_EXACT_WHOLE;priority=130	EXACT_WHOLE_GLOSS	NONE	REMOVE_PREPARATION_HEAD_KEEP_STATE_STAGE
B17_OKCHEDY_DBIT	okchedy#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/GRID_8_D_BIT_STATE_CONTROLS.tsv	surface=okchedy;sister_surface=okchey	surface_d_bit=1;sister_d_bit=0;v62_class=RESULT_PARTICIPLE;evidence=COMPLETE_GDT624_D_BIT_STATE_BINDING__DOES_NOT_IDENTIFY_RESULT_SEMANTICS	RESULT_SISTER_CONTROL	NONE	KEEP_REACHED_STATE_WITH_CAUTION
B18_OKCHEDY_REVISION	okchedy#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	page=f112v;locus=f112v.10;ordinal=3;surface=okchedy	sister_surface=okchey;v62_literal_gloss_de=heiß-trockener Ansatz, Mittelstufe erreicht;v62_class=RESULT_PARTICIPLE;formal_dy_status=FORMAL_DY;action_after=0	EXACT_RESULT_POSITION	NONE	KEEP_REACHED_STATE_WITH_CAUTION
B19_OKCHEDY_RULE	okchedy#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P019;surface=okchedy	expected_v63_gloss_de=heiß-trockener Ansatz, Mittelstufe erreicht;v64_main_gloss_de=heiß-trockene Zubereitung, Mittelstufe erreicht;practical_head_de=Trockenzubereitung;live_rivals_de=Heißansatz|Trockenrückstand;decision_class=INTERMEDIATE_DRY_PREPARATION	LOCAL_HEAD_RULE	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT
B20_OKCHEDY_POSITION	okchedy#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	page=f112v;locus=f112v.10;token_ordinal=3;surface=okchedy	v64_rule_id=P019;v64_token_gloss_de=heiß-trockene Zubereitung, Mittelstufe erreicht;decision_class=INTERMEDIATE_DRY_PREPARATION;preparation_roles=HEAD;v64_changed=1	EXACT_POSITION	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT
B21_OTSHEY_GRID	otshey#1	GDT647	experiments/yolo/gdt647_quality_subdegree_family_migration/artifacts/FAMILY_MIGRATION_DECK.tsv	cell_id=G647-C38;surface=otshey	family=QUALITY_COMPOUND_O_CARRIER;composition=o+t+sh+e+y;new_meaning_de=kalt-feuchter Ansatz in der Mitte des Grades;decision=ADD_V24_EXACT_WHOLE;zl3b_occurrences=7;pages=6;reader_anchor=ALL_READER_EXACT	QUALITY_STAGE_GRID	F_STATE|F_STAGE	REMOVE_MAZERAT_HEAD_KEEP_STATE_STAGE
B22_OTSHEY_GLOSSARY	otshey#1	GDT647	experiments/yolo/gdt647_quality_subdegree_family_migration/artifacts/V24_EXACT_TOKEN_GLOSSARY.tsv	surface=otshey	working_meaning_de=kalt-feuchter Ansatz in der Mitte des Grades;source=GDT647:FAMILY_MIGRATION;strength=EXACT_QUALITY_SUBDEGREE_FAMILY;scope_state=KNOWN_EXACT_WHOLE;priority=130	EXACT_WHOLE_GLOSS	NONE	REMOVE_MAZERAT_HEAD_KEEP_STATE_STAGE
B23_OTSHEY_RULE	otshey#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P052;surface=otshey	expected_v63_gloss_de=kalt-feuchter Ansatz in der Mitte des Grades;v64_main_gloss_de=kaltes Mazerat in der Mitte des Grades;practical_head_de=Mazerat;live_rivals_de=kalt-feuchte Zubereitung|Einweichung;decision_class=EXACT_MOIST_WHOLE	LOCAL_HEAD_RULE	NONE	REMOVE_MAZERAT_HEAD_KEEP_STATE_STAGE
B24_OTSHEY_POSITION	otshey#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	page=f86v6;locus=f86v6.5;token_ordinal=8;surface=otshey	v64_rule_id=P052;v64_token_gloss_de=kaltes Mazerat in der Mitte des Grades;decision_class=EXACT_MOIST_WHOLE;preparation_roles=HEAD;v64_changed=1	EXACT_POSITION	NONE	REMOVE_MAZERAT_HEAD_KEEP_STATE_STAGE
B25_CHODY_INVENTORY	chody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SURFACE_DY_60_FORM_INVENTORY.tsv	surface=chody	derived_one_edit_sister=choy;pair_status=REAL_NON_DY_SISTER;v62_class=RESULT_PARTICIPLE;evidence_basis=PAIRED_NOMINAL_CONTRAST;formal_dy_status=NO_FORMAL_DY;v62_literal_gloss_de=leicht abgeschlossener Trockenansatz	RESULT_SISTER_WHOLE	F_STATE	REMOVE_PRODUCT_HEAD_KEEP_WHOLE_RESULT
B26_CHODY_SISTER	chody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SISTER_36_HEAD_PRESERVING_COMPARISON.tsv	surface=chody	derived_one_edit_sister=choy;sister_working_meaning_de=Trockenansatz leicht abschließen;pair_status=REAL_NON_DY_SISTER;transfer_policy=PAIRED_SURFACE_RESULTATIVE_DEFAULT;formal_dy_status=NO_FORMAL_DY	SISTER_HEAD_PRESERVATION	NONE	NO_FORMAL_DY_STAGE_CREDIT
B27_CHODY_REVISION	chody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	page=f115r;locus=f115r.23;ordinal=4;surface=chody	sister_surface=choy;v62_literal_gloss_de=leicht abgeschlossener Trockenansatz;v62_class=RESULT_PARTICIPLE;formal_dy_status=NO_FORMAL_DY;action_after=0	EXACT_RESULT_POSITION	NONE	NO_FORMAL_DY_STAGE_CREDIT
B28_CHODY_RULE	chody#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P015;surface=chody	expected_v63_gloss_de=leicht abgeschlossener Trockenansatz;v64_main_gloss_de=leicht getrocknete Zubereitung, abgeschlossen;practical_head_de=Trockenzubereitung;live_rivals_de=Trockenrückstand|Trockengut;decision_class=INTERMEDIATE_DRY_PREPARATION	LOCAL_HEAD_RULE	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT
B29_CHODY_POSITION	chody#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	page=f115r;locus=f115r.23;token_ordinal=4;surface=chody	v64_rule_id=P015;v64_token_gloss_de=leicht getrocknete Zubereitung, abgeschlossen;decision_class=INTERMEDIATE_DRY_PREPARATION;preparation_roles=COMPOUND_HEAD;v64_changed=1	EXACT_POSITION	NONE	MOVE_PREPARATION_HEAD_TO_CONTEXT
B30_SHEODY_INVENTORY	sheody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SURFACE_DY_60_FORM_INVENTORY.tsv	surface=sheody	derived_one_edit_sister=sheoy;pair_status=REAL_NON_DY_SISTER;v62_class=RESULT_PARTICIPLE;evidence_basis=HEAD_PRESERVING_RESULT_CORRECTION;formal_dy_status=NO_FORMAL_DY;v62_literal_gloss_de=feucht angesetzte Zubereitung auf Anfangsstufe, abgeschlossen	RESULT_SISTER_WHOLE	F_STATE	REMOVE_MAZERAT_HEAD_KEEP_WHOLE_RESULT
B31_SHEODY_SISTER	sheody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/SISTER_36_HEAD_PRESERVING_COMPARISON.tsv	surface=sheody	derived_one_edit_sister=sheoy;sister_working_meaning_de=feucht angesetzte Zubereitung am Gradanfang;pair_status=REAL_NON_DY_SISTER;transfer_policy=PAIRED_SURFACE_RESULTATIVE_DEFAULT;formal_dy_status=NO_FORMAL_DY	SISTER_HEAD_PRESERVATION	NONE	NO_FORMAL_DY_STAGE_CREDIT
B32_SHEODY_REVISION	sheody#1	GDT689	experiments/yolo/gdt689_v62_bound_dy_sister_endpoint_dispatch/artifacts/V62_50_POSITION_REVISIONS.tsv	page=f86v3;locus=f86v3.18;ordinal=6;surface=sheody	sister_surface=sheoy;v62_literal_gloss_de=feucht angesetzte Zubereitung auf Anfangsstufe, abgeschlossen;v62_class=RESULT_PARTICIPLE;formal_dy_status=NO_FORMAL_DY;action_after=0	EXACT_RESULT_POSITION	NONE	NO_FORMAL_DY_STAGE_CREDIT
B33_SHEODY_RULE	sheody#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P008;surface=sheody	expected_v63_gloss_de=feucht angesetzte Zubereitung auf Anfangsstufe, abgeschlossen;v64_main_gloss_de=feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen;practical_head_de=Mazerat;live_rivals_de=Einweichung|feuchte Zubereitung;decision_class=EXACT_MOIST_WHOLE	LOCAL_HEAD_RULE	NONE	REMOVE_MAZERAT_HEAD_KEEP_WHOLE_RESULT
B34_SHEODY_POSITION	sheody#1	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	page=f86v3;locus=f86v3.18;token_ordinal=6;surface=sheody	v64_rule_id=P008;v64_token_gloss_de=feucht angesetztes Mazerat auf Anfangsstufe, abgeschlossen;decision_class=EXACT_MOIST_WHOLE;preparation_roles=HEAD;v64_changed=1	EXACT_POSITION	NONE	REMOVE_MAZERAT_HEAD_KEEP_WHOLE_RESULT
