event_id	statement_id	page	visible_owner	source_instruction_de	candidate_card_ids	actual_master_card_id	actual_visible_surface	semantic_generation	master_selection	construction_class	terminal_status
E033	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Ansatz	MC080	MC080	shor	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E034	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Ansatz	MC080	MC080	chor	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E035	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dies	MC123	MC123	chy	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E036	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	die Arbeitsstufe setzen	MC048	MC048	kaiiin	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E037	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	dies	MC123	MC123	dy	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E038	H2-S003	f10r	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	Zugabemaß	MC087	MC087	chodaiin	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E039	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	Kochgut	MC098	MC098	tshol	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	NONCLOSE
E040	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	Sudansatz	MC049	MC049	schoal	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	NONCLOSE
E041	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	auswringen	MC129	MC129	cfhy	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	NONCLOSE
E042	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	eine vorgeschriebene Stehzeit einhalten	MC111	MC111	shfydaiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E043	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	nachseihen	MC156	MC156	cphy	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	NONCLOSE
E044	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	Klarlauf	MC119	MC119	shey	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	NONCLOSE
E045	H3-S001	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	kalt stellen; Schluss	MC037	MC037	tchody	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	TERMINAL
E046	H3-S002	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	Zugabeteil	MC062	MC062	shoyty	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E047	H3-S003	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	vom vorigen Arbeitsgang nehmen	MC142	MC142	dchol	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E048	H3-S003	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dies	MC123	MC123	chy	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E049	H3-S003	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	den laufenden Posten bearbeiten	MC117	MC117	kchy	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E050	H3-S003	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dies	MC123	MC123	dy	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E051	H3-S003	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	Sollmaß	MC039	MC039	daiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E052	H3-S004	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	zum nächsten Posten wechseln	MC107	MC107	qotchy	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E053	H3-S004	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	die Fortsetzung einsetzen	MC041	MC041	okchol	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E054	H3-S004	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	bereit	MC161	MC161	cthy	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E055	H3-S004	f11r	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dies	MC123	MC123	dy	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E056	H4-S001	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	bemessen	MC120	MC120	qokaiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E057	H4-S001	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Sollmaß	MC039	MC039	chaiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E058	H4-S001	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	erste Portion	MC047	MC047	ykain	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E059	H4-S001	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	zweite Portion	MC148	MC148	ykan	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E060	H4-S001	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ZURUECKNEHMEN__SCHLUSS	MC100	MC100	ody	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	TERMINAL
E061	H4-S002	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Sollmaß	MC039	MC039	daiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E062	H4-S002	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	überführen	MC074	MC074	chedy	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E063	H4-S002	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Verwahrort	MC160	MC160	talam	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	TERMINAL
E064	H4-S003	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Sollportion	MC170	MC170	ykaiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E065	H4-S003	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Auszug aus der Quelle	MC085	MC085	cheoar	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E066	H4-S003	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	länger bearbeiten	MC032	MC032	cheeky	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E067	H4-S003	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	fertig	MC019	MC019	oldy	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	TERMINAL
E068	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Sollmaß	MC039	MC039	aiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E069	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	dorthin einsetzen	MC040	MC040	okal	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E070	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	die laufende Bereitung fortsetzen	MC021	MC021	oltchy	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E071	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Ansatz	MC080	MC080	or	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E072	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	dies	MC123	MC123	y	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E073	H4-S004	f55v	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	Bereitungsanteil	MC072	MC072	orain	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E074	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Zugabeansatz	MC125	MC125	chochor	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E075	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	EINGABE_ODER_BEDINGUNG	MC034	MC034	cho	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E076	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Zugabe am aktuellen Ziel	MC010	MC010	chodaly	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E077	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Sollmaß	MC039	MC039	daiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E078	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	EINGABE_ODER_BEDINGUNG	MC034	MC034	sho	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E079	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	weiter bearbeiten	MC090	MC090	kchol	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E080	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Folgeansatz	MC013	MC013	otchor	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E081	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	einsetzen	MC026	MC026	choky	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E082	H5-S001	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	dorthin	MC154	MC154	dal	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E083	H5-S002	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	vom vorigen Arbeitsgang nehmen	MC142	MC142	schol	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E084	H5-S002	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	aktuelle Zutat	MC131	MC131	choy	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E085	H5-S002	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	einsetzen	MC026	MC026	choky	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E086	H5-S002	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	auftragen; Schluss	MC099	MC099	cheeckhody	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	TERMINAL
E087	H5-S003	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Stängel	MC114	MC114	sh	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	NONCLOSE
E088	H5-S003	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	EINGABE_ODER_BEDINGUNG	MC034	MC034	cho	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E089	H5-S003	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	den laufenden Posten kurz bearbeiten	MC122	MC122	kchey	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E090	H5-S003	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	denselben Posten erneut einsetzen	MC015	MC015	qokokchy	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E091	H5-S004	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	den laufenden Posten einsetzen und weiterbearbeiten	MC103	MC103	okchy	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E092	H5-S004	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Auszug einsetzen	MC006	MC006	chokcheo	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E093	H5-S004	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	an der Zielstelle bearbeiten	MC077	MC077	kchal	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E094	H5-S005	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	EINGABE_ODER_BEDINGUNG	MC034	MC034	sho	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E095	H5-S005	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	den laufenden Posten einsetzen und weiterbearbeiten	MC103	MC103	chokchy	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E096	H5-S005	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	bearbeiteter Quellauszug	MC136	MC136	kchoar	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E097	H5-S005	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	zur Folgeanwendung weiterführen	MC068	MC068	sotodan	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	NONCLOSE
E098	H5-S006	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	das nächste	MC171	MC171	otchey	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E099	H5-S006	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kurz weiterbearbeiten	MC104	MC104	keol	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E100	H5-S006	f56r	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	Sollmaß	MC039	MC039	daiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E101	B1-S001	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	kurz einwirken; Schluss	MC083	MC083	qokedy	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	TERMINAL
E102	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	bemessen	MC120	MC120	okaiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E103	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Beckenlauf	MC023	MC023	kair	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E104	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	dorthin einsetzen	MC040	MC040	okal	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E105	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	davon	MC055	MC055	sar	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E106	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	MC153	ol	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E107	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Portion	MC105	MC105	kain	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E108	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiterer Anteil	MC097	MC097	olkain	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E109	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	dorthin	MC154	MC154	al	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E110	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	MC153	ol	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E111	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Anschluss	MC016	MC016	rol	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E112	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Zusatz	MC012	MC012	dl	PASS	EXACT_FROM_INSTRUCTION	WHOLE_SIGN	NONCLOSE
E113	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	derselbe Ansatz	MC157	MC157	olor	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E114	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	weiter	MC153	MC153	ol	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E115	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Kurze Zielpassage	MC058	MC058	sheckhal	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
E116	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Sollmaß	MC039	MC039	daiin	PASS	EXACT_FROM_INSTRUCTION	FRAME_PLUS_LOCAL_CORE	NONCLOSE
E117	B1-S002	f81v	gemeinsames zweireihiges Figuren-/Beckenfeld	Langer Zieleinsatz	MC096	MC096	qokeedal	PASS	EXACT_FROM_INSTRUCTION	PRODUCTIVE_COMPOSITION	NONCLOSE
