lexicon	shol	paragraph	grammar	chol	timing	target	form	eligibility	parent	parent_form	R_entry_state	E_prediction	R_prediction	observed_requirements	new_conflicts	later_actions	prediction_group	prediction_sha256	remaining_ambiguity	independent_confirmation_capacity	row_status
C	Q	f24r|f24r.1-f24r.20	M	H	O	f24r.11:5	qokain	ELIGIBLE	f24r.11:4	cheor	{}	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f24r.11:5"", ""form"": ""qokain"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{}"", ""R_after"": ""{\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	0	G4	4dfa400a73eb209b9d071dac922cd837c6ff1f5a252b0c383edf08e0859e0ebe	external versus same portion unresolved	0	recorded
C	Q	f24r|f24r.1-f24r.20	M	H	I	f24r.11:5	qokain	ELIGIBLE	f24r.11:4	cheor	{}	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f24r.11:5"", ""form"": ""qokain"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{}"", ""R_after"": ""{\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	0	G4	4dfa400a73eb209b9d071dac922cd837c6ff1f5a252b0c383edf08e0859e0ebe	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	D	O	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	D	I	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	H	O	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	H	I	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	H	O	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	H	I	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	D	O	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	D	I	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	H	O	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	H	I	f86v5.23:7	qokar	ELIGIBLE	f86v5.23:6	sheol	"{""CONSTITUTION:moisture"":""wet""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f86v5.23:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""INITIAL_CONSTRAINT"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}, {""location"": ""f86v5.23:8"", ""form"": ""cheey"", ""kind"": ""ACTION"", ""E_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_status"": ""NO_STATE_TRANSITION_MODELLED"", ""R_before"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""CONSTITUTION:moisture\"":\""wet\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	1	G5	2e04849f43be00ff22f02964c9a1dd098e9642aee3116a9f7f95b8e134ef0523	external versus same portion unresolved	0	recorded
C	Q	f106r|f106r.8-f106r.9	B	D	O	f106r.9:3	qokain	NO_PRIOR_MATERIAL				separate portion; warm asserted at name	unavailable	[]	0	0	G6	UNAVAILABLE	external versus same portion unresolved	0	recorded
C	Q	f106r|f106r.8-f106r.9	B	D	O	f106r.9:7	qokar	ELIGIBLE	f106r.9:3	qokain	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f106r.9:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""MATCH"", ""R_before"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	0	G7	454c33f7c5fc425f80c07afdb5a36043eeb6c3e0207d4c472d16f617905d7478	external versus same portion unresolved	0	recorded
C	Q	f106r|f106r.8-f106r.9	B	D	I	f106r.9:3	qokain	NO_PRIOR_MATERIAL				separate portion; warm asserted at name	unavailable	[]	0	0	G6	UNAVAILABLE	external versus same portion unresolved	0	recorded
C	Q	f106r|f106r.8-f106r.9	B	D	I	f106r.9:7	qokar	ELIGIBLE	f106r.9:3	qokain	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	separate portion; warm asserted at name	inherit complete nearest-material state before name assertion	"[{""location"": ""f106r.9:7"", ""form"": ""qokar"", ""kind"": ""PROCESSED_NOMINAL"", ""E_status"": ""INITIAL_CONSTRAINT"", ""R_status"": ""MATCH"", ""R_before"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""R_after"": ""{\""PHYSICAL:moisture\"":\""dry\"",\""PHYSICAL:thermal\"":\""warm\""}"", ""debts"": """"}]"	0	0	G7	454c33f7c5fc425f80c07afdb5a36043eeb6c3e0207d4c472d16f617905d7478	external versus same portion unresolved	0	recorded
C	Q	f106r|f106r.8-f106r.9	B	H	O	f106r.9:3	qokain	NO_PRIOR_MATERIAL				separate portion; warm asserted at name	unavailable	[]	0	0	G6	UNAVAILABLE	external versus same portion unresolved	0	recorded
