lexicon	shol	paragraph	grammar	chol	timing	target	event	location	kind	form	written_before_target	E_object	R_object	E_before	R_before	E_after	R_after	E_status	R_status	constraint_discriminator	debts	row_status
C	Q	f24r|f24r.1-f24r.20	M	D	O	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f24r|f24r.1-f24r.20	M	D	I	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f24r|f24r.1-f24r.20	M	H	O	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f24r|f24r.1-f24r.20	M	H	I	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	D	O	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	D	O	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	D	I	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	D	I	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	H	O	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	H	O	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	H	I	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	B	H	I	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	O	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	D	I	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	H	O	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	H	O	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	H	I	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	J	H	I	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	D	O	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	D	O	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	D	I	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	D	I	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	H	O	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	H	O	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	H	I	f86v5.23:7	24	f86v5.23:7	PROCESSED_NOMINAL	qokar	False	f86v5.23:7	f86v5.23:6	{}	"{""CONSTITUTION:moisture"":""wet""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	Q	f86v5|f86v5.18-f86v5.25	M	H	I	f86v5.23:7	25	f86v5.23:8	ACTION	cheey	False	f86v5.23:7	f86v5.23:6	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""CONSTITUTION:moisture"":""wet"",""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False		recorded
C	Q	f106r|f106r.8-f106r.9	B	D	O	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		recorded
C	Q	f106r|f106r.8-f106r.9	B	D	I	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		recorded
C	Q	f106r|f106r.8-f106r.9	B	H	O	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	INITIAL_CONSTRAINT	DIFFERENT_NOT_OPPOSED	True		recorded
C	Q	f106r|f106r.8-f106r.9	B	H	I	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	INITIAL_CONSTRAINT	DIFFERENT_NOT_OPPOSED	True		recorded
C	Q	f106r|f106r.8-f106r.9	J	D	O	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		recorded
C	Q	f106r|f106r.8-f106r.9	J	D	I	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		recorded
C	Q	f106r|f106r.8-f106r.9	J	H	O	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	INITIAL_CONSTRAINT	DIFFERENT_NOT_OPPOSED	True		recorded
C	Q	f106r|f106r.8-f106r.9	J	H	I	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	INITIAL_CONSTRAINT	DIFFERENT_NOT_OPPOSED	True		recorded
C	Q	f106r|f106r.8-f106r.9	M	D	O	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		recorded
C	Q	f106r|f106r.8-f106r.9	M	D	I	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:moisture"":""dry"",""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	MATCH	True		recorded
C	Q	f106r|f106r.8-f106r.9	M	H	O	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	INITIAL_CONSTRAINT	DIFFERENT_NOT_OPPOSED	True		recorded
C	Q	f106r|f106r.8-f106r.9	M	H	I	f106r.9:7	7	f106r.9:7	PROCESSED_NOMINAL	qokar	False	f106r.9:7	f106r.9:3	{}	"{""PHYSICAL:thermal"":""hot""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""hot""}"	INITIAL_CONSTRAINT	DIFFERENT_NOT_OPPOSED	True		recorded
C	A	f24r|f24r.1-f24r.20	B	D	O	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	A	f24r|f24r.1-f24r.20	B	D	O	f24r.11:5	23	f24r.12:1	ACTION	qokchy	False	f24r.11:5	f24r.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
C	A	f24r|f24r.1-f24r.20	B	D	I	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	A	f24r|f24r.1-f24r.20	B	D	I	f24r.11:5	23	f24r.12:1	ACTION	qokchy	False	f24r.11:5	f24r.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
C	A	f24r|f24r.1-f24r.20	B	H	O	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	A	f24r|f24r.1-f24r.20	B	H	O	f24r.11:5	23	f24r.12:1	ACTION	qokchy	False	f24r.11:5	f24r.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
C	A	f24r|f24r.1-f24r.20	B	H	I	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	A	f24r|f24r.1-f24r.20	B	H	I	f24r.11:5	23	f24r.12:1	ACTION	qokchy	False	f24r.11:5	f24r.7:4	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	NO_STATE_TRANSITION_MODELLED	NO_STATE_TRANSITION_MODELLED	False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	recorded
C	A	f24r|f24r.1-f24r.20	J	D	O	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	A	f24r|f24r.1-f24r.20	J	D	I	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	A	f24r|f24r.1-f24r.20	J	H	O	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	A	f24r|f24r.1-f24r.20	J	H	I	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
C	A	f24r|f24r.1-f24r.20	M	D	O	f24r.11:5	22	f24r.11:5	PROCESSED_NOMINAL	qokain	False	f24r.11:5	f24r.7:4	{}	{}	"{""PHYSICAL:thermal"":""warm""}"	"{""PHYSICAL:thermal"":""warm""}"	INITIAL_CONSTRAINT	INITIAL_CONSTRAINT	False		recorded
