page	locus	group_count	local_image_owner	local_namespace	condition_shelf	condition_family_de	workshop_lookup_de	authorial_start	authorial_direction	crosspage_key
f67r2	f67r2.11	3	A1_RIGHT_SECTOR_SLOT_11	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.12	2	A1_RIGHT_SECTOR_SLOT_12	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.13	4	A1_RIGHT_RING_BAND_01	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.14	3	A1_RIGHT_RING_BAND_02	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.15	1	A1_LEFT_LOCAL_FIELD_15	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.16	4	A1_LEFT_LOCAL_FIELD_16	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.17	3	A1_LEFT_LOCAL_FIELD_17	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.18	3	A1_LEFT_LOCAL_FIELD_18	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.19	4	A1_LEFT_LOCAL_FIELD_19	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.20	2	A1_LEFT_LOCAL_FIELD_20	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.21	3	A1_LEFT_LOCAL_FIELD_21	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.22	1	A1_LEFT_LOCAL_FIELD_22	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.23	2	A1_LEFT_LOCAL_FIELD_23	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.24	3	A1_LEFT_LOCAL_FIELD_24	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.25	1	A1_LEFT_LOCAL_FIELD_25	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.26	3	A1_LEFT_LOCAL_FIELD_26	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.27	4	A1_LEFT_LOCAL_FIELD_27	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.28	2	A1_LEFT_LOCAL_FIELD_28	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.29	2	A1_LEFT_LOCAL_FIELD_29	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.30	2	A1_LEFT_LOCAL_FIELD_30	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.31	1	A1_LEFT_LOCAL_FIELD_31	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.32	4	A1_LEFT_LOCAL_FIELD_32	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.33	3	A1_LEFT_LOCAL_FIELD_33	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.34	2	A1_LEFT_LOCAL_FIELD_34	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.35	3	A1_LEFT_LOCAL_FIELD_35	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.36	3	A1_LEFT_LOCAL_FIELD_36	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.37	1	A1_LEFT_LOCAL_FIELD_37	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.38	2	A1_LEFT_LOCAL_FIELD_38	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.39	3	A1_LEFT_LOCAL_FIELD_39	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.40	3	A1_LEFT_LOCAL_FIELD_40	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.41	2	A1_LEFT_LOCAL_FIELD_41	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.42	3	A1_LEFT_LOCAL_FIELD_42	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.43	4	A1_LEFT_LOCAL_FIELD_43	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.44	3	A1_LEFT_LOCAL_FIELD_44	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.45	3	A1_LEFT_LOCAL_FIELD_45	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.46	2	A1_LEFT_LOCAL_FIELD_46	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.47	1	A1_LEFT_LOCAL_FIELD_47	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.48	3	A1_LEFT_LOCAL_FIELD_48	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.49	3	A1_LEFT_LOCAL_FIELD_49	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.50	2	A1_LEFT_LOCAL_FIELD_50	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.51	1	A1_LEFT_LOCAL_FIELD_51	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.52	1	A1_LEFT_OUTER_STAR_STATION_01	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.53	1	A1_LEFT_OUTER_STAR_STATION_02	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.54	2	A1_LEFT_OUTER_STAR_STATION_03	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.55	1	A1_LEFT_OUTER_STAR_STATION_04	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.56	2	A1_LEFT_OUTER_STAR_STATION_05	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.57	2	A1_LEFT_OUTER_STAR_STATION_06	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.58	3	A1_LEFT_OUTER_STAR_STATION_07	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.59	1	A1_LEFT_OUTER_STAR_STATION_08	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.60	1	A1_LEFT_OUTER_STAR_STATION_09	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.61	1	A1_LEFT_OUTER_STAR_STATION_10	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.62	1	A1_LEFT_OUTER_STAR_STATION_11	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.63	1	A1_LEFT_OUTER_STAR_STATION_12	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.64	2	A1_RIGHT_PHASE_STATION_01	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.65	1	A1_RIGHT_PHASE_STATION_02	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.66	1	A1_RIGHT_PHASE_STATION_03	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.67	1	A1_RIGHT_PHASE_STATION_04	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.68	1	A1_RIGHT_PHASE_STATION_05	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.69	2	A1_RIGHT_PHASE_STATION_06	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.70	1	A1_RIGHT_PHASE_STATION_07	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.71	1	A1_RIGHT_PHASE_STATION_08	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.72	12	A1_LEFT_OUTER_RING_TEXT	A1_LEFT_WHEEL_ONLY	C2	Stern-, Strahlen- oder Aspektbedingung	lokalen Stern-/Aspektplatz im linken Rad wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.73	11	A1_RIGHT_OUTER_RING_TEXT	A1_RIGHT_WHEEL_ONLY	C1	Kalender-, Sektor- oder Phasenbedingung	lokalen Sektor oder Phasenplatz aus dem Meisterexemplar wählen	UNKNOWN	UNKNOWN	NONE
f67r2	f67r2.74	13	A1_PAIRED_WHEEL_LEGEND_UNRESOLVED	A1_OWNER_UNRESOLVED_NO_JOIN	Q67	unaufgelöste Legende	nur kopieren; keinem Rad automatisch zuweisen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.1	9	A2_LEFT_PANEL_HEADER	A2_LEFT_PANEL_ONLY	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.2	9	A2_MIDDLE_PANEL_HEADER	A2_MIDDLE_PANEL_ONLY	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.3	8	A2_RIGHT_PANEL_HEADER	A2_RIGHT_PANEL_ONLY	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.4	2	A2_MULTIPANEL_HEADER_FRAGMENT_04	A2_LOCAL_OWNER_UNRESOLVED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.5	1	A2_MULTIPANEL_HEADER_FRAGMENT_05	A2_LOCAL_OWNER_UNRESOLVED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.6	1	A2_MULTIPANEL_HEADER_FRAGMENT_06	A2_LOCAL_OWNER_UNRESOLVED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.7	1	A2_MULTIPANEL_HEADER_FRAGMENT_07	A2_LOCAL_OWNER_UNRESOLVED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.8	1	A2_CENTRE_KEY_UNRESOLVED	A2_LOCAL_OWNER_UNRESOLVED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.9	1	A2_STAR_STATION_01	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.10	1	A2_STAR_STATION_02	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.11	1	A2_STAR_STATION_03	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.12	1	A2_STAR_STATION_04	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.13	1	A2_STAR_STATION_05	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.14	1	A2_STAR_STATION_06	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.15	1	A2_STAR_STATION_07	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.16	1	A2_STAR_STATION_08	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.17	1	A2_STAR_STATION_09	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.18	1	A2_STAR_STATION_10	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.19	1	A2_STAR_STATION_11	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.20	1	A2_STAR_STATION_12	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.21	1	A2_STAR_STATION_13	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.22	1	A2_STAR_STATION_14	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.23	1	A2_STAR_STATION_15	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.24	1	A2_STAR_STATION_16	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.25	1	A2_STAR_STATION_17	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.26	1	A2_STAR_STATION_18	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.27	1	A2_STAR_STATION_19	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.28	1	A2_STAR_STATION_20	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.29	1	A2_STAR_STATION_21	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.30	1	A2_STAR_STATION_22	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
f68r1	f68r1.31	1	A2_STAR_STATION_23	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	C3	Sternort- oder Konstellationsbedingung	sichtbaren Sternort direkt auswählen; kein Gesamtzentrum annehmen	UNKNOWN	UNKNOWN	NONE
