rank	strict_complete	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	working_translation_de
12	1	f10r	f10r.5	H	A	1	4	4	1	0	0	0	1.000000	4	4	1	1	qokchy qotchol chol cthy	heiß-trocken | Material: kalt und trocken | trocken; nominal trockenes Gut/Material | CTH-Drogenmaterial	V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_05 | V13:DRY_OL_FORM | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	heiß-trocken; Material: kalt und trocken; trocken; nominal trockenes Gut/Material; CTH-Drogenmaterial
13	1	f15v	f15v.12	H	A	1	4	4	3	0	0	0	1.000000	4	4	1	1	daiin cthor chol chor	Grad-/Maßwert III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil	V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_04 | V13:DRY_OL_FORM | V13:PART_OR_FORM	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	Grad-/Maßwert III; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; trocken; nominal trockenes Gut/Material; Pflanzen-/Reproduktionsteil
14	1	f28v	f28v.3	H	A	1	4	4	2	0	0	0	1.000000	4	4	1	1	chor chol chy choiin	Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | trocken, Grundform | trockene Zubereitungsform III	V13:PART_OR_FORM | V13:DRY_OL_FORM | V13:TARGET_SURFACE_DEFAULT | GDT638:ROUND_02	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Pflanzen-/Reproduktionsteil; trocken; nominal trockenes Gut/Material; trocken, Grundform; trockene Zubereitungsform III
15	1	f37v	f37v.8	H	A	1	4	4	1	0	0	0	1.000000	4	4	1	1	qotor choiin chetchy daiin	kalte Drogenportion | trockene Zubereitungsform III | getrocknete Droge; kalt-trocken, Grundform | Grad-/Maßwert III	GDT640:ROUND_02 | GDT638:ROUND_02 | GDT641:ROUND_02 | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalte Drogenportion; trockene Zubereitungsform III; getrocknete Droge; kalt-trocken, Grundform; Grad-/Maßwert III
16	1	f49v	f49v.22	H	A	1	4	4	1	0	0	0	1.000000	4	4	1	1	dchol cthol daiin choky	Maß trockenen Materials | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | Qualitätsgrad III | heiß-trockene Zubereitung, Grundform	GDT639:ROUND_02 | GDT644:ROUND_02 | V13:CONTEXTUAL_VALUE_SERIES | GDT643:ROUND_03	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	Maß trockenen Materials; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Qualitätsgrad III; heiß-trockene Zubereitung, Grundform
17	1	f88v	f88v.26	P	A	1	4	4	0	0	0	0	1.000000	4	4	1	1	saiin choky cheor shy	Samen/Saatgut, Typ/Charge III | heiß-trockene Zubereitung, Grundform | trockener Drogenteil | feucht, Grundform	V13:SCOPED_CONCRETE_HEAD_FORM | GDT643:ROUND_03 | GDT642:ROUND_02 | GDT639:ROUND_08	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samen/Saatgut, Typ/Charge III; heiß-trockene Zubereitung, Grundform; trockener Drogenteil; feucht, Grundform
18	1	f93r	f93r.21	H	A	1	4	4	3	0	0	0	1.000000	4	4	1	1	dol shol daiin shcthy	Materialmaß | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut	GDT638:ROUND_11 | V13:MOIST_OL_FORM | V13:CONTEXTUAL_VALUE_SERIES | V13:MOIST_CTH_MATERIAL	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	Materialmaß; feucht; nominal feuchtes Gut/Material; Qualitätsgrad III; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut
19	1	f32r	f32r.19	H	A	1	3	3	1	0	0	0	1.000000	3	3	1	1	dol dchol dan	Materialmaß | Maß trockenen Materials | Qualitätsgrad I	GDT638:ROUND_11 | GDT639:ROUND_02 | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Materialmaß; Maß trockenen Materials; Qualitätsgrad I
20	1	f32r	f32r.5	H	A	1	3	3	1	0	0	0	1.000000	3	3	1	1	qotchy qokchy daiin	kalt-trocken | heiß-trocken | Grad-/Maßwert III	V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt-trocken; heiß-trocken; Grad-/Maßwert III
21	1	f35v	f35v.21	H	A	1	3	3	2	0	0	0	1.000000	3	3	1	1	doiin chor chor	Zubereitungsmaß, Form III | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil	GDT638:ROUND_10 | V13:PART_OR_FORM | V13:PART_OR_FORM	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	Zubereitungsmaß, Form III; Pflanzen-/Reproduktionsteil; Pflanzen-/Reproduktionsteil
22	1	f37v	f37v.16	H	A	1	3	3	1	0	0	0	1.000000	3	3	1	1	qotor daiin chotaiin	kalte Drogenportion | Menge/Portion III | trockene Zubereitung: kalt, Grad III	GDT640:ROUND_02 | V13:CONTEXTUAL_VALUE_SERIES | GDT639:ROUND_03	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	kalte Drogenportion; Menge/Portion III; trockene Zubereitung: kalt, Grad III
23	1	f49v	f49v.12	H	A	1	3	3	0	0	0	0	1.000000	3	3	1	1	qotchy chokchy choky	kalt-trocken | Trockenansatz: heiß-trockene Grundform | heiß-trockene Zubereitung, Grundform	V13:TARGET_SURFACE_DEFAULT | GDT644:ROUND_03 | GDT643:ROUND_03	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	kalt-trocken; Trockenansatz: heiß-trockene Grundform; heiß-trockene Zubereitung, Grundform
24	1	f4r	f4r.12	H	A	1	3	3	2	0	0	0	1.000000	3	3	1	1	soiin chaiin chaiin	Samen/Saatgutzubereitung, Form III | trocken, Grad III | trocken, Grad III	V13:SCOPED_RESIDUAL_HEAD_FORM | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED	NONE	NONE	Samen/Saatgutzubereitung, Form III; trocken, Grad III; trocken, Grad III
25	1	f51v	f51v.13	H	A	1	3	3	1	0	0	0	1.000000	3	3	1	1	daiin cheol cheodain	Grad-/Maßwert III | trockener Drogenstoff | Trockenansatz, Dosis II	V13:CONTEXTUAL_VALUE_SERIES | GDT642:ROUND_01 | GDT643:ROUND_01	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Grad-/Maßwert III; trockener Drogenstoff; Trockenansatz, Dosis II
26	1	f83r	f83r.49	B	B	2	3	3	1	0	0	0	1.000000	3	3	1	1	sol daiiin chedy	Samenmaterial/Saatgut | Qualitätsgrad IV | getrockneter Zustand	V13:SCOPED_CONCRETE_HEAD_FORM | V13:CONTEXTUAL_VALUE_SERIES | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	Samenmaterial/Saatgut; Qualitätsgrad IV; getrockneter Zustand
27	1	f8v	f8v.17	H	A	1	3	3	2	0	0	0	1.000000	3	3	1	1	dain chear daiin	Grad-/Maßwert II | trockene Fraktion I | Grad-/Maßwert III	V13:CONTEXTUAL_VALUE_SERIES | GDT639:ROUND_05 | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Grad-/Maßwert II; trockene Fraktion I; Grad-/Maßwert III
28	1	f13v	f13v.5	H	A	1	2	2	1	0	0	0	1.000000	2	2	1	1	qoky daiin	heiße Grundform | Grad-/Maßwert III	GDT638:ROUND_13 | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	heiße Grundform; Grad-/Maßwert III
29	1	f24v	f24v.16	H	A	1	2	2	0	0	0	0	1.000000	2	2	1	1	otchol odaiim	kalt-trockener Zubereitungsstoff | Ansatzmaß III	GDT638:ROUND_06 | GDT639:ROUND_06	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	kalt-trockener Zubereitungsstoff; Ansatzmaß III
30	1	f25r	f25r.6	H	A	1	2	2	0	0	0	0	1.000000	2	2	1	1	okal chotaiin	Ansatz aus heißem Rohstoff, Form I | trockene Zubereitung: kalt, Grad III	GDT640:ROUND_03 | GDT639:ROUND_03	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Ansatz aus heißem Rohstoff, Form I; trockene Zubereitung: kalt, Grad III
31	1	f28v	f28v.6	H	A	1	2	2	1	0	0	0	1.000000	2	2	1	1	daiin chkaiin	Grad-/Maßwert III | heiß-trocken, Grad III	V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_08	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	Grad-/Maßwert III; heiß-trocken, Grad III
32	1	f36v	f36v.14	H	A	1	2	2	0	0	0	0	1.000000	2	2	1	1	soiin chtain	Samen/Saatgutzubereitung, Form III | kalt-trocken, Grad II	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT638:ROUND_09	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Samen/Saatgutzubereitung, Form III; kalt-trocken, Grad II
33	1	f37v	f37v.7	H	A	1	2	2	1	0	0	0	1.000000	2	2	1	1	qotchor daiin	kalt-trockene Drogenportion | Menge/Portion III	GDT639:ROUND_01 | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	kalt-trockene Drogenportion; Menge/Portion III
34	1	f49r	f49r.11	H	A	1	2	2	0	0	0	0	1.000000	2	2	1	1	chotcheol dchol	Trockenansatz aus kalt-trockenem Drogenstoff | Maß trockenen Materials	GDT640:ROUND_04 | GDT639:ROUND_02	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Trockenansatz aus kalt-trockenem Drogenstoff; Maß trockenen Materials
35	1	f4r	f4r.13	H	A	1	2	2	1	0	0	0	1.000000	2	2	1	1	daiin cthey	Grad-/Maßwert III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I	V13:CONTEXTUAL_VALUE_SERIES | GDT638:ROUND_03	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	NONE	NONE	Grad-/Maßwert III; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I
36	1	f75v	f75v.51	B	B	2	2	2	0	0	0	0	1.000000	2	2	1	1	okeey lol	heißer Ansatz, Bindungsstufe II | Holzstoff	GDT639:ROUND_07 | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	heißer Ansatz, Bindungsstufe II; Holzstoff
37	1	f7r	f7r.5	H	A	1	2	2	1	0	0	0	1.000000	2	2	1	1	oaiir otaiin	Zubereitung, Teil-/Sortierklasse III | kalt im Zubereitungsrahmen, Grad III	GDT638:ROUND_12 | V13:QUALITY_DEGREE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	Zubereitung, Teil-/Sortierklasse III; kalt im Zubereitungsrahmen, Grad III
38	1	f89r1	f89r1.14	P	A	1	2	2	1	0	0	0	1.000000	2	2	1	1	okaiin dan	heiß, Grad III, im Ansatzrahmen | Grad-/Maßwert I	V13:TARGET_SURFACE_DEFAULT | V13:CONTEXTUAL_VALUE_SERIES	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	NONE	NONE	heiß, Grad III, im Ansatzrahmen; Grad-/Maßwert I
39	0	f80r	f80r.18	B	B	2	11	11	2	0	4	0	1.000000	7	7	1	0	paiin sheol qokain chety qokeedy qokar shcthy qotol shecthy qokain olkam	Pulver, Typ/Charge III | feuchtes Material | heiß, Grad II | trocken-kalte gebundene Form | heißer Zustand, Bindungsstufe II | heiße Portion | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | kaltes Material | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | heiß, Grad II | heißes Material [terminal-M]	V13:SCOPED_CONCRETE_HEAD_FORM | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:MOIST_CTH_MATERIAL | V13:TARGET_SURFACE_DEFAULT | V13:MOIST_BOUND_CTH_MATERIAL | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	NONE	NONE	Pulver, Typ/Charge III; feuchtes Material; heiß, Grad II; trocken-kalte gebundene Form; heißer Zustand, Bindungsstufe II; heiße Portion; feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut; kaltes Material; feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; heiß, Grad II; heißes Material [terminal-M]
40	0	f85r1	f85r1.21	T	B	2	11	11	1	1	3	0	1.000000	8	8	1	0	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	Maß III | getrockneter Ansatz | Portion III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III, im Ansatzrahmen | trockene Drogenzubereitung, Form I | Zutat | gekühlter Ansatz | kalt, Grad III | Pflanzen-/Reproduktionsteil | getrockneter Zustand	V13:TARGET_LOCUS_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | V13:PART_OR_FORM | V13:TARGET_SURFACE_DEFAULT	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE	NONE	NONE	Maß III; getrockneter Ansatz; Portion III; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad III, im Ansatzrahmen; trockene Drogenzubereitung, Form I; Zutat; gekühlter Ansatz; kalt, Grad III; Pflanzen-/Reproduktionsteil; getrockneter Zustand
