system	family	complete_paragraphs	shared_words	status	sampled_maps	common_coherent_variants	meaning_unknowns	remaining_semantic_alternatives	independent_meaning_capacity
LONG_017	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f106v|f106v.11-f106v.14	chedy,qokal,qotedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_018	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f106v|f106v.22-f106v.25	chedy,sar,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_019	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f106v|f106v.42-f106v.47	chedy,otaiin,otedy,qokeedy,qoteedy,sar,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_020	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f107r|f107r.8-f107r.12	chedy,lchedy,qokal,qokedy,qokeedy,qokeey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_021	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f107r|f107r.34-f107r.37	chedy,dal,lchedy,otaiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_022	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f107v|f107v.1-f107v.4	chedy,otaiin,qokedy,sain	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_023	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f107v|f107v.45-f107v.49	chedy,dal,qokeedy,qokeey,qoky,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_024	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f108r|f108r.8-f108r.13	chedain,chedy,lkedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_025	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f108r|f108r.17-f108r.20	chedy,lkedy,otedy,qokedy,qokeedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_026	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f108r|f108r.24-f108r.28	chedy,lkedy,otaiin,qokal,qokedy,qokeedy,qokeey,qotedy,sain	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_027	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f108r|f108r.39-f108r.44	chedy,otedy,qokedy,qokeedy,qokeey,qotedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_028	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f108v|f108v.15-f108v.19	chedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_029	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f108v|f108v.30-f108v.53	checthy,chedy,lchedy,lkedy,otaiin,otedy,qokal,qokedy,qokeedy,qokeey,qotedy,qoteedy,saiin,sain,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_030	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f111r|f111r.1-f111r.5	chedy,lchedy,qokedy,qokeey,saiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_031	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f111r|f111r.6-f111r.35	checthy,chedain,chedy,dal,lchedy,otedy,qokedy,qokeedy,qokeey,qoky,qoteedy,saiin,sain,shecthy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_032	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f111r|f111r.36-f111r.43	chedain,chedy,lchedy,lkedy,otedy,qokeedy,qokeey,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_033	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f111r|f111r.44-f111r.47	chedy,qokeey,qoky,qoteedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_034	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f111v|f111v.1-f111v.25	chedain,chedy,lchedy,ldy,otedy,qokal,qokedy,qokeedy,qokeey,qoky,qotedy,saiin,sar,shecthy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_035	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f111v|f111v.37-f111v.44	checthy,chedy,qokal,qokeedy,qokeey,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_036	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f112r|f112r.1-f112r.10	chedy,otaiin,qokeedy,qokeey,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_037	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f112r|f112r.15-f112r.18	chedy,otedy,qokeedy,qokeey,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_038	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f112v|f112v.15-f112v.19	chedy,qokeedy,qokeey,qoteedy,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_039	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f113r|f113r.4-f113r.7	chedy,qokchedy,qokedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_040	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f113r|f113r.16-f113r.19	chedy,qokeedy,qokeey,qoky,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_041	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f113r|f113r.30-f113r.33	chedy,qoky	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_042	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f113v|f113v.28-f113v.32	chedy,lchedy,otaiin,qokeey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_043	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f114r|f114r.4-f114r.7	chedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_044	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f114r|f114r.14-f114r.18	ched,chedy,dal,otchedy,qokchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_045	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f114r|f114r.24-f114r.27	chedy,qokeedy	SAT	2	0	0	UNRESOLVED	0
LONG_046	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f114r|f114r.28-f114r.31	chedy,otchedy,otedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_047	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f114r|f114r.42-f114r.45	ched,chedy,otaiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_048	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f114v|f114v.1-f114v.5	chedain,chedy,dal,qokedy,qokeedy,qotedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_049	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f114v|f114v.14-f114v.17	chedy,ldy,qokchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_050	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f115r|f115r.4-f115r.7	chedy,qokedy,qokeedy,qoteedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_051	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f115r|f115r.13-f115r.18	chedy,qokchedy,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_052	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f115r|f115r.22-f115r.25	checthy,chedy,ldy,qokchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_053	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f115r|f115r.29-f115r.34	chedy,chety,lkedy,qokeedy,qokeey,qoky	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_054	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f115v|f115v.24-f115v.28	chedy,qokeedy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_055	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f116r|f116r.10-f116r.14	chedy,qokeedy,qoteedy,sain,sar,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_056	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f116r|f116r.18-f116r.30	chedy,otedy,qokal,qokedy,qokeedy,qokeey,qoky,qoteedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_057	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f116r|f116r.31-f116r.45	chedy,lchedy,qokeedy,qokeey,qoky,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_058	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f26r|f26r.1-f26r.6	chedy,dal,qokedy,qokeedy,saiin,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_059	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f26v|f26v.1-f26v.9	chedy,otedy,qokedy,qotedy,qoteedy,sar,shdy,shedy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_060	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f31r|f31r.10-f31r.16	chedy,dal,otedy,qokedy,qokeedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_061	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f33v|f33v.1-f33v.6	chedy,dal,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_062	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f34r|f34r.1-f34r.9	checthy,chedy,dal,otedy,qokedy,qoky,qotedy,qoteedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_063	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f34r|f34r.10-f34r.15	chedy,otchedy,qokal,qokedy,qokeey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_064	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f34v|f34v.1-f34v.5	chckhdy,chedy,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_065	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f34v|f34v.6-f34v.11	chedain,chedy,qokedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_066	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f39r|f39r.1-f39r.5	chedy,qokedy,shey,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_067	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f39r|f39r.6-f39r.9	chckhdy,chedy,lchedy,saiin,shedy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_068	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f39r|f39r.10-f39r.16	chedy,dal,otedy,qokal,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_069	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f39v|f39v.7-f39v.14	chedy,dal,otedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_070	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f40r|f40r.1-f40r.7	chedy,otor,qokal,qoky,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_071	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f40v|f40v.1-f40v.12	chedy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_072	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f40v|f40v.13-f40v.19	chedy,qokedy,qokeedy,qoky,saiin	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_073	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f41r|f41r.6-f41r.11	chedy,otedy,qokal,qokedy,qokeedy,qokeey,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_074	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f41v|f41v.2-f41v.8	chedy,lkedy,qokal,qokeedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_075	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f43r|f43r.1-f43r.6	chedy,chety	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_076	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f43v|f43v.1-f43v.5	chedy,otedy,qokchedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_077	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f43v|f43v.10-f43v.16	chedy,otedy,qokeey,qoky,qotedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_078	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f46v|f46v.1-f46v.13	chckhdy,ched,chedy,lchedy,otedy,qokedy,qokeedy,qotedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_079	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f48v|f48v.1-f48v.6	chedy,chety,otedy,shdy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_080	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f48v|f48v.7-f48v.11	chedy,otchedy,otedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_081	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f50r|f50r.1-f50r.10	chedy,otaiin,qokedy,qoky	SAT	2	0	0	UNRESOLVED	0
LONG_082	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f50v|f50v.1-f50v.11	chedy,otaiin,otor,qokedy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_083	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f55v|f55v.1-f55v.6	chckhdy,chedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_084	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f55v|f55v.7-f55v.12	chedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_085	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f66r|f66r.50-f66r.56	chedy,qokal,qokeedy,qokeey,qotedy,shdy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_086	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f66r|f66r.57-f66r.62	chedy,dal,qokchedy,qoky,shdy,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_087	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f75r|f75r.1-f75r.26	checthy,chedy,dal,lchedy,qokal,qokedy,qokeedy,qokeey,qoky,saiin,sain,sar,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_088	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f75r|f75r.27-f75r.31	chedy,qokal,qokedy,qokeedy,qokeey,shecthy,shedy,sol,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_089	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f75r|f75r.32-f75r.46	chedy,dal,ldy,otedy,qokedy,qokeedy,qokeey,qoky,qotedy,qoteedy,sain,shedy,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_090	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f75v|f75v.43-f75v.49	chedy,dal,qokedy,qokeedy,qokeey,qoky,qotedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_091	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f76r|f76r.39-f76r.43	chedy,lchedy,otedy,qokal,qokeedy,qoky,sain,shdy,shecthy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_092	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f76r|f76r.44-f76r.50	chedy,lchedy,otedy,qokal,qoky,saiin,sain,shdy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_093	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f76r|f76r.51-f76r.56	chedy,dal,lkedy,qokedy,qokeedy,qokeey,qoteedy,saiin,sain,shdy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_094	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f76v|f76v.1-f76v.9	chedy,lchedy,otedy,qokedy,qokeedy,shecthy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_095	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f76v|f76v.10-f76v.15	checthy,chedy,otedy,qokedy,qokeedy,qokeey,qotedy,qoteedy,saiin,shedy,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_096	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f76v|f76v.16-f76v.24	chedy,dal,lchedy,lkedy,otchedy,otedy,qokedy,qokeedy,qokeey,qotedy,qoteedy,saiin,sar,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_097	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f76v|f76v.25-f76v.33	chedy,dal,lchedy,otaiin,otedy,qokedy,qokeedy,qokeey,saiin,sar,shey,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_098	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f76v|f76v.37-f76v.41	chedy,lchedy,qokedy,qokeedy,qoky,saiin,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_099	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f77r|f77r.9-f77r.24	ched,chedy,lchedy,qokedy,qokeedy,qokeey,qoky,qotedy,qoteedy,saiin,sain,shedaiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_100	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f77r|f77r.25-f77r.37	chedy,dal,lchedy,otedy,qokal,qokeedy,qokeey,qotedy,qoteedy,saiin,sar,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_101	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f77v|f77v.6-f77v.15	chedy,dal,lchedy,qokal,qokedy,qokeedy,qotedy,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_102	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f77v|f77v.16-f77v.28	chedy,dal,otedy,qokal,qokchedy,qokedy,qokeedy,qokeey,qoky,saiin,sain,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_103	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f77v|f77v.29-f77v.42	chedy,dal,lchedy,qokal,qokedy,qokeedy,qokeey,qotedy,saiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_104	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f78r|f78r.3-f78r.27	chckhdy,ched,chedy,dal,lchedy,otedy,otor,qokal,qokedy,qokeedy,qokeey,qoky,qotedy,qoteedy,sain,shedy,shey,sol,tchedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_105	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f78r|f78r.28-f78r.43	chedy,dal,lchedy,qokedy,qokeedy,qokeey,saiin,sain,sar,shedy,solkeedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_106	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f78v|f78v.1-f78v.19	chedy,chety,dal,lchedy,otedy,otor,qokal,qokedy,qokeedy,qotedy,sain,shedy	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_107	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f78v|f78v.20-f78v.32	chedy,lchedy,otaiin,qokedy,qoteedy,sain,shedy,shey,sol	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
LONG_108	FUNCTIONAL	ZL3b|f83r|f83r.18-f83r.24;ZL3b|f79r|f79r.7-f79r.12	chedy,qokal,saiin,shedy,shey	UNSAT	0	0	0	NONE_IF_INDEPENDENTLY_VERIFIED	0
