scope	shol	table	key	fields	baseline	new	row_status
I	Q	EVENTS	f32v.7-f32v.11|J|H|I|ACTION|f32v.9:1|	order;patient;second;object;second_object;before;after;status;debts	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""5"", ""form"": ""qotchy"", ""grammar"": ""J"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""H"", ""object"": ""f32v.9:4"", ""order"": ""24"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""row_status"": ""recorded"", ""second"": ""f32v.9:6"", ""second_object"": ""f32v.9:6"", ""source_event"": ""5"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""I""}"	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""MISSING_RELATION_PARTNER"", ""execution_index"": ""2"", ""form"": ""qotchy"", ""grammar"": ""J"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""H"", ""object"": """", ""order"": ""19"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""2"", ""source_object"": """", ""state_origin"": """", ""status"": ""ARGUMENT_INCOMPLETE"", ""timing"": ""I""}"	recorded
I	Q	EVENTS	f32v.7-f32v.11|M|D|O|ACTION|f32v.9:1|	order;patient;second;object;second_object;before;after;status;debts	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""5"", ""form"": ""qotchy"", ""grammar"": ""M"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""D"", ""object"": ""f32v.9:4"", ""order"": ""24"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""row_status"": ""recorded"", ""second"": ""f32v.9:6"", ""second_object"": ""f32v.9:6"", ""source_event"": ""5"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""O""}"	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""MISSING_RELATION_PARTNER"", ""execution_index"": ""2"", ""form"": ""qotchy"", ""grammar"": ""M"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""D"", ""object"": """", ""order"": ""19"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""2"", ""source_object"": """", ""state_origin"": """", ""status"": ""ARGUMENT_INCOMPLETE"", ""timing"": ""O""}"	recorded
I	Q	EVENTS	f32v.7-f32v.11|M|D|I|ACTION|f32v.9:1|	order;patient;second;object;second_object;before;after;status;debts	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""5"", ""form"": ""qotchy"", ""grammar"": ""M"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""D"", ""object"": ""f32v.9:4"", ""order"": ""24"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""row_status"": ""recorded"", ""second"": ""f32v.9:6"", ""second_object"": ""f32v.9:6"", ""source_event"": ""5"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""I""}"	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""MISSING_RELATION_PARTNER"", ""execution_index"": ""2"", ""form"": ""qotchy"", ""grammar"": ""M"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""D"", ""object"": """", ""order"": ""19"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""2"", ""source_object"": """", ""state_origin"": """", ""status"": ""ARGUMENT_INCOMPLETE"", ""timing"": ""I""}"	recorded
I	Q	EVENTS	f32v.7-f32v.11|M|H|O|ACTION|f32v.9:1|	order;patient;second;object;second_object;before;after;status;debts	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""5"", ""form"": ""qotchy"", ""grammar"": ""M"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""H"", ""object"": ""f32v.9:4"", ""order"": ""24"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""row_status"": ""recorded"", ""second"": ""f32v.9:6"", ""second_object"": ""f32v.9:6"", ""source_event"": ""5"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""O""}"	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""MISSING_RELATION_PARTNER"", ""execution_index"": ""2"", ""form"": ""qotchy"", ""grammar"": ""M"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""H"", ""object"": """", ""order"": ""19"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""2"", ""source_object"": """", ""state_origin"": """", ""status"": ""ARGUMENT_INCOMPLETE"", ""timing"": ""O""}"	recorded
I	Q	EVENTS	f32v.7-f32v.11|M|H|I|ACTION|f32v.9:1|	order;patient;second;object;second_object;before;after;status;debts	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""5"", ""form"": ""qotchy"", ""grammar"": ""M"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""H"", ""object"": ""f32v.9:4"", ""order"": ""24"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""row_status"": ""recorded"", ""second"": ""f32v.9:6"", ""second_object"": ""f32v.9:6"", ""source_event"": ""5"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""I""}"	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""MISSING_RELATION_PARTNER"", ""execution_index"": ""2"", ""form"": ""qotchy"", ""grammar"": ""M"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""H"", ""object"": """", ""order"": ""19"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""2"", ""source_object"": """", ""state_origin"": """", ""status"": ""ARGUMENT_INCOMPLETE"", ""timing"": ""I""}"	recorded
I	A	ARGUMENTS	f32v.7-f32v.11|B|f32v.9:1	patient;patient_form;coingredient;debts	"{""additional_grammar_assumption"": """", ""coingredient"": ""f32v.9:6"", ""debts"": """", ""form"": ""qotchy"", ""grammar"": ""B"", ""meaning"": ""trenne … von … [verbinde … mit … bleibt Rivale]"", ""operation"": ""f32v.9:1"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""patient_form"": ""chocthy"", ""row_status"": ""recorded"", ""rule"": ""RELATION_LOCAL"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""MISSING_RELATION_PARTNER"", ""form"": ""qotchy"", ""grammar"": ""B"", ""meaning"": ""trenne … von … [verbinde … mit … bleibt Rivale]"", ""operation"": ""f32v.9:1"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""RELATION_LOCAL"", ""shared_run"": """"}"	recorded
I	A	ARGUMENTS	f32v.7-f32v.11|J|f32v.9:1	patient;patient_form;coingredient;debts	"{""additional_grammar_assumption"": """", ""coingredient"": ""f32v.9:6"", ""debts"": """", ""form"": ""qotchy"", ""grammar"": ""J"", ""meaning"": ""trenne … von … [verbinde … mit … bleibt Rivale]"", ""operation"": ""f32v.9:1"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""patient_form"": ""chocthy"", ""row_status"": ""recorded"", ""rule"": ""RELATION_LOCAL"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""MISSING_RELATION_PARTNER"", ""form"": ""qotchy"", ""grammar"": ""J"", ""meaning"": ""trenne … von … [verbinde … mit … bleibt Rivale]"", ""operation"": ""f32v.9:1"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""RELATION_LOCAL"", ""shared_run"": """"}"	recorded
I	A	ARGUMENTS	f32v.7-f32v.11|M|f32v.9:1	patient;patient_form;coingredient;debts	"{""additional_grammar_assumption"": """", ""coingredient"": ""f32v.9:6"", ""debts"": """", ""form"": ""qotchy"", ""grammar"": ""M"", ""meaning"": ""trenne … von … [verbinde … mit … bleibt Rivale]"", ""operation"": ""f32v.9:1"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""patient_form"": ""chocthy"", ""row_status"": ""recorded"", ""rule"": ""RELATION_LOCAL"", ""shared_run"": """"}"	"{""additional_grammar_assumption"": """", ""coingredient"": """", ""debts"": ""MISSING_RELATION_PARTNER"", ""form"": ""qotchy"", ""grammar"": ""M"", ""meaning"": ""trenne … von … [verbinde … mit … bleibt Rivale]"", ""operation"": ""f32v.9:1"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""patient_form"": """", ""row_status"": ""recorded"", ""rule"": ""RELATION_LOCAL"", ""shared_run"": """"}"	recorded
I	A	EVENTS	f32v.7-f32v.11|B|D|O|ACTION|f32v.9:1|	order;patient;second;object;second_object;before;after;status;debts	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""5"", ""form"": ""qotchy"", ""grammar"": ""B"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""D"", ""object"": ""f32v.9:4"", ""order"": ""24"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""row_status"": ""recorded"", ""second"": ""f32v.9:6"", ""second_object"": ""f32v.9:6"", ""source_event"": ""5"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""O""}"	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""MISSING_RELATION_PARTNER"", ""execution_index"": ""2"", ""form"": ""qotchy"", ""grammar"": ""B"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""D"", ""object"": """", ""order"": ""19"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""2"", ""source_object"": """", ""state_origin"": """", ""status"": ""ARGUMENT_INCOMPLETE"", ""timing"": ""O""}"	recorded
I	A	EVENTS	f32v.7-f32v.11|B|D|I|ACTION|f32v.9:1|	order;patient;second;object;second_object;before;after;status;debts	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""5"", ""form"": ""qotchy"", ""grammar"": ""B"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""D"", ""object"": ""f32v.9:4"", ""order"": ""24"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""row_status"": ""recorded"", ""second"": ""f32v.9:6"", ""second_object"": ""f32v.9:6"", ""source_event"": ""5"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""I""}"	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""MISSING_RELATION_PARTNER"", ""execution_index"": ""2"", ""form"": ""qotchy"", ""grammar"": ""B"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""D"", ""object"": """", ""order"": ""19"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""2"", ""source_object"": """", ""state_origin"": """", ""status"": ""ARGUMENT_INCOMPLETE"", ""timing"": ""I""}"	recorded
I	A	EVENTS	f32v.7-f32v.11|B|H|O|ACTION|f32v.9:1|	order;patient;second;object;second_object;before;after;status;debts	"{""after"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{\""CONSTITUTION:moisture\"":\""dry\""}"", ""debts"": """", ""execution_index"": ""5"", ""form"": ""qotchy"", ""grammar"": ""B"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""H"", ""object"": ""f32v.9:4"", ""order"": ""24"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": ""f32v.9:4"", ""row_status"": ""recorded"", ""second"": ""f32v.9:6"", ""second_object"": ""f32v.9:6"", ""source_event"": ""5"", ""source_object"": """", ""state_origin"": """", ""status"": ""NO_STATE_TRANSITION_MODELLED"", ""timing"": ""O""}"	"{""after"": ""{}"", ""alias_collision"": ""False"", ""assertion"": """", ""before"": ""{}"", ""debts"": ""MISSING_RELATION_PARTNER"", ""execution_index"": ""2"", ""form"": ""qotchy"", ""grammar"": ""B"", ""kind"": ""ACTION"", ""location"": ""f32v.9:1"", ""model"": ""H"", ""object"": """", ""order"": ""19"", ""paragraph"": ""f32v.7-f32v.11"", ""patient"": """", ""row_status"": ""recorded"", ""second"": """", ""second_object"": """", ""source_event"": ""2"", ""source_object"": """", ""state_origin"": """", ""status"": ""ARGUMENT_INCOMPLETE"", ""timing"": ""O""}"	recorded
