stop_candidate_id	candidate_recipe	current_status	source_neighbor_count	blocked_rule_count	blocked_rules	stop_family	instruction	automatic_repair
G442-C121	OL+AL+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C122	OL+AR+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C123	OL+E+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C124	OL+E+DY+L	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C125	OL+E+O+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C126	OL+EE+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C127	OL+EE+O+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C128	OL+EEE+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C129	OL+O+DY	OBSERVED	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C130	OL+S+T+D_ADDR+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C131	OR+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C132	OR+DY+D_LABEL	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C133	OR+O+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C134	OT+AIR+DY	ABSENT	2	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C135	OT+AL+DY	OBSERVED	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C136	OT+AR+DY	OBSERVED	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C137	OT+DY	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C138	OT+E+DY+AIR	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C139	OT+E+DY+AL	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C140	OT+E+DY+AR	ABSENT	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C141	OT+L+DY	ABSENT	2	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C142	OT+O+DY	OBSERVED	1	1	CLOSE:NO_ACTIVE_ACTION	CLOSE_CONTEXT	STOP__ACTIVE_HEAD_REQUIRED	NONE
G442-C143	OT+OL+P+S+Y	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C144	OT+S+R	ABSENT	1	1	PAIR:S>R	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C145	OT+Y+T+S+OL	ABSENT	1	1	PAIR:T>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C146	P+CH+O+S+T+Y	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C147	P+OK+AIIN	ABSENT	1	1	PAIR:P>OK	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C148	P+OK+CH+Y	ABSENT	1	1	PAIR:P>OK	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C149	P+S+AL	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C150	P+S+E+O+L+Y	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C151	P+S+O+CH+T+Y	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C152	P+S+O+D_ADDR+OL	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C153	P+S+OR	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C154	P+S+Y	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C155	R+O+CHD+CH+K+Y	ABSENT	1	1	PAIR:CHD>CH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C156	R+O+SH+S+K+Y	ABSENT	1	1	PAIR:SH>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C157	R+S+E+S	ABSENT	1	1	PAIR:R>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C158	R+S+E+Y	ABSENT	1	1	PAIR:R>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C159	R+S+S	ABSENT	1	2	PAIR:R>S|PAIR:S>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C160	S+AL+S+T+E+D_ADDR+Y+T+AR	ABSENT	1	1	PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C161	S+A_ADDR+L+CHD+CH+T+D_ADDR+Y	ABSENT	1	1	PAIR:CHD>CH	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C162	S+A_ADDR+L+SH+S+T+D_ADDR+Y	ABSENT	1	2	PAIR:SH>S|PAIR:S>T	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C163	S+CHD+E+CH+K+Y	ABSENT	1	1	PAIR:S>CHD	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C164	S+CHD+E+DY	ABSENT	1	1	PAIR:S>CHD	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C165	S+CHD+E+OL	ABSENT	1	1	PAIR:S>CHD	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C166	S+CHD+E+Y	ABSENT	1	1	PAIR:S>CHD	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C167	S+CHD+O+L+SH+E+CH+T+Y	ABSENT	1	1	PAIR:S>CHD	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
G442-C168	S+E+P+S+Y	ABSENT	1	1	PAIR:P>S	ADJACENT_ACTION_PAIR	STOP__PAIR_NOT_LICENSED	NONE
