factor_family	factor_rule	factor_status	candidate_stop_row_count	instruction
ADJACENT_ACTION_PAIR	PAIR:K>S	STOP_UNLICENSED	17	STOP
ADJACENT_ACTION_PAIR	PAIR:K>SH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:K>T	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:OK>CH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:OK>CHD	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:OK>K	STOP_UNLICENSED	1	STOP
ADJACENT_ACTION_PAIR	PAIR:OK>OK	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:OK>P	STOP_UNLICENSED	1	STOP
ADJACENT_ACTION_PAIR	PAIR:OK>R	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:OK>S	AMBER_LOCAL_APPENDIX	0	READ_AMBER
ADJACENT_ACTION_PAIR	PAIR:OK>SH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:OK>T	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:P>CH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:P>CHD	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:P>K	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:P>OK	STOP_UNLICENSED	2	STOP
ADJACENT_ACTION_PAIR	PAIR:P>P	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:P>R	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:P>S	STOP_UNLICENSED	24	STOP
ADJACENT_ACTION_PAIR	PAIR:P>SH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:P>T	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:R>CH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:R>CHD	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:R>K	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:R>OK	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:R>P	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:R>R	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:R>S	STOP_UNLICENSED	3	STOP
ADJACENT_ACTION_PAIR	PAIR:R>SH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:R>T	AMBER_LOCAL_APPENDIX	0	READ_AMBER
ADJACENT_ACTION_PAIR	PAIR:S>CH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:S>CHD	STOP_UNLICENSED	5	STOP
ADJACENT_ACTION_PAIR	PAIR:S>K	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:S>OK	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:S>P	STOP_UNLICENSED	34	STOP
ADJACENT_ACTION_PAIR	PAIR:S>R	STOP_UNLICENSED	2	STOP
ADJACENT_ACTION_PAIR	PAIR:S>S	STOP_UNLICENSED	12	STOP
ADJACENT_ACTION_PAIR	PAIR:S>SH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:S>T	STOP_UNLICENSED	61	STOP
ADJACENT_ACTION_PAIR	PAIR:SH>CH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:SH>CHD	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:SH>K	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:SH>OK	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:SH>P	STOP_UNLICENSED	8	STOP
ADJACENT_ACTION_PAIR	PAIR:SH>R	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:SH>S	STOP_UNLICENSED	10	STOP
ADJACENT_ACTION_PAIR	PAIR:SH>SH	STOP_UNLICENSED	0	STOP
ADJACENT_ACTION_PAIR	PAIR:SH>T	AMBER_LOCAL_APPENDIX	0	READ_AMBER
ADJACENT_ACTION_PAIR	PAIR:T>CH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:T>CHD	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:T>K	STOP_UNLICENSED	2	STOP
ADJACENT_ACTION_PAIR	PAIR:T>OK	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:T>P	STOP_UNLICENSED	2	STOP
ADJACENT_ACTION_PAIR	PAIR:T>R	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:T>S	STOP_UNLICENSED	13	STOP
ADJACENT_ACTION_PAIR	PAIR:T>SH	GREEN_CROSS_PAGE	0	READ
ADJACENT_ACTION_PAIR	PAIR:T>T	STOP_UNLICENSED	0	STOP
FOCUS_HEAD_EDGE	FOCUS:CH<-AIIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CH<-AIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CH<-AIR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CH<-AL	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CH<-AR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CH<-E	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CH<-EE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CH<-EEE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CH<-L	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CH<-OR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CH<-Y	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CHD<-AIIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CHD<-AIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CHD<-AIR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CHD<-AL	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CHD<-AR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CHD<-E	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CHD<-EE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CHD<-EEE	STOP_UNLICENSED	0	STOP
FOCUS_HEAD_EDGE	FOCUS:CHD<-L	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CHD<-OR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:CHD<-Y	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-AIIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-AIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-AIR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-AL	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-AR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-E	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-EE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-EEE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-L	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-OR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:K<-Y	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-AIIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-AIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-AIR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-AL	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-AR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-E	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-EE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-EEE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-L	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-OR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OK<-Y	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OWNER<-AIIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OWNER<-AIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OWNER<-AIR	AMBER_LOCAL_APPENDIX	0	READ_AMBER
FOCUS_HEAD_EDGE	FOCUS:OWNER<-AL	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OWNER<-AR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OWNER<-E	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OWNER<-EE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OWNER<-EEE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OWNER<-L	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OWNER<-OR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:OWNER<-Y	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-AIIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-AIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-AIR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-AL	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-AR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-E	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-EE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-EEE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-L	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-OR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:P<-Y	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:R<-AIIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:R<-AIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:R<-AIR	AMBER_LOCAL_APPENDIX	0	READ_AMBER
FOCUS_HEAD_EDGE	FOCUS:R<-AL	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:R<-AR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:R<-E	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:R<-EE	AMBER_LOCAL_APPENDIX	0	READ_AMBER
FOCUS_HEAD_EDGE	FOCUS:R<-EEE	STOP_UNLICENSED	0	STOP
FOCUS_HEAD_EDGE	FOCUS:R<-L	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:R<-OR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:R<-Y	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:S<-AIIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:S<-AIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:S<-AIR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:S<-AL	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:S<-AR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:S<-E	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:S<-EE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:S<-EEE	AMBER_LOCAL_APPENDIX	0	READ_AMBER
FOCUS_HEAD_EDGE	FOCUS:S<-L	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:S<-OR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:S<-Y	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-AIIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-AIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-AIR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-AL	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-AR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-E	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-EE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-EEE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-L	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-OR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:SH<-Y	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-AIIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-AIN	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-AIR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-AL	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-AR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-E	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-EE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-EEE	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-L	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-OR	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
FOCUS_HEAD_EDGE	FOCUS:T<-Y	GREEN_CROSS_PAGE_OR_OLD_R_TOPOLOGY	0	READ
CLOSE_TARGET	CLOSE:CH	GREEN_CROSS_PAGE	0	READ
CLOSE_TARGET	CLOSE:CHD	GREEN_CROSS_PAGE	0	READ
CLOSE_TARGET	CLOSE:K	GREEN_CROSS_PAGE	0	READ
CLOSE_TARGET	CLOSE:OK	GREEN_CROSS_PAGE	0	READ
CLOSE_TARGET	CLOSE:P	GREEN_CROSS_PAGE	0	READ
CLOSE_TARGET	CLOSE:R	GREEN_CROSS_PAGE	0	READ
CLOSE_TARGET	CLOSE:S	GREEN_CROSS_PAGE	0	READ
CLOSE_TARGET	CLOSE:SH	GREEN_CROSS_PAGE	0	READ
CLOSE_TARGET	CLOSE:T	GREEN_CROSS_PAGE	0	READ
CLOSE_CONTEXT	CLOSE:NO_ACTIVE_ACTION	STOP_MISSING_CONTEXT	52	STOP_UNTIL_VISIBLE_OR_INHERITED_HEAD
