page	locus	record_ordinal	field_ordinal	within_field_position	line_boundary	event_index	surface	exact_tuple_id	v16_reading	v17_selected_reading	left_two	right_two	rewritten_complete_local_sequence
f10r	f10r.6	2	1	MIDDLE	LINE_INTERIOR	8	taiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	dy=this present portion or treated member | chy=this present portion or treated member	shy=this present portion or treated member	it is found in; when the preparation is ready; the prepared or expressed liquor; the expressed juice; boiled gently; this present portion or treated member; this present portion or treated member; in the stated measure or for the stated time; this present portion or treated member
f10r	f10r.6	2	1	LAST	LINE_END	9	shy	b921a237be883a820352	this portion	this present portion or treated member	chy=this present portion or treated member | taiin=in the stated measure or for the stated time		it is found in; when the preparation is ready; the prepared or expressed liquor; the expressed juice; boiled gently; this present portion or treated member; this present portion or treated member; in the stated measure or for the stated time; this present portion or treated member
f10r	f10r.8	2	1	MIDDLE	LINE_INTERIOR	2	chor	7a4bb8136330ee4e6e56	the prepared liquid	the prepared or expressed liquor	qotchor=gathered before flowering	otol=a handful | chol=with the foregoing preparation; likewise	gathered before flowering; the prepared or expressed liquor; a handful; with the foregoing preparation; likewise; from the foregoing batch; with the foregoing preparation; likewise; in the stated measure or for the stated time; repeat the foregoing preparation
f10r	f10r.8	2	1	MIDDLE	LINE_INTERIOR	4	chol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	chor=the prepared or expressed liquor | otol=a handful	cholor=from the foregoing batch | chol=with the foregoing preparation; likewise	gathered before flowering; the prepared or expressed liquor; a handful; with the foregoing preparation; likewise; from the foregoing batch; with the foregoing preparation; likewise; in the stated measure or for the stated time; repeat the foregoing preparation
f10r	f10r.8	2	1	MIDDLE	LINE_INTERIOR	6	chol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	chol=with the foregoing preparation; likewise | cholor=from the foregoing batch	daiin=in the stated measure or for the stated time | dar=repeat the foregoing preparation	gathered before flowering; the prepared or expressed liquor; a handful; with the foregoing preparation; likewise; from the foregoing batch; with the foregoing preparation; likewise; in the stated measure or for the stated time; repeat the foregoing preparation
f10r	f10r.8	2	1	MIDDLE	LINE_INTERIOR	7	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	cholor=from the foregoing batch | chol=with the foregoing preparation; likewise	dar=repeat the foregoing preparation	gathered before flowering; the prepared or expressed liquor; a handful; with the foregoing preparation; likewise; from the foregoing batch; with the foregoing preparation; likewise; in the stated measure or for the stated time; repeat the foregoing preparation
f10r	f10r.8	2	1	LAST	LINE_END	8	dar	4d4559019a961b834aa1	of the same	repeat the foregoing preparation	chol=with the foregoing preparation; likewise | daiin=in the stated measure or for the stated time		gathered before flowering; the prepared or expressed liquor; a handful; with the foregoing preparation; likewise; from the foregoing batch; with the foregoing preparation; likewise; in the stated measure or for the stated time; repeat the foregoing preparation
f10r	f10r.9	2	1	MIDDLE	LINE_INTERIOR	2	shor	7a4bb8136330ee4e6e56	the prepared liquid	the prepared or expressed liquor	oykchor=its flower appears	chor=the prepared or expressed liquor | chy=this present portion or treated member	its flower appears; the prepared or expressed liquor; the prepared or expressed liquor; this present portion or treated member; a bitter taste; this present portion or treated member; and preserve it in oil
f10r	f10r.9	2	1	MIDDLE	LINE_INTERIOR	3	chor	7a4bb8136330ee4e6e56	the prepared liquid	the prepared or expressed liquor	oykchor=its flower appears | shor=the prepared or expressed liquor	chy=this present portion or treated member | kaiiin=a bitter taste	its flower appears; the prepared or expressed liquor; the prepared or expressed liquor; this present portion or treated member; a bitter taste; this present portion or treated member; and preserve it in oil
f10r	f10r.9	2	1	MIDDLE	LINE_INTERIOR	4	chy	b921a237be883a820352	this portion	this present portion or treated member	shor=the prepared or expressed liquor | chor=the prepared or expressed liquor	kaiiin=a bitter taste | dy=this present portion or treated member	its flower appears; the prepared or expressed liquor; the prepared or expressed liquor; this present portion or treated member; a bitter taste; this present portion or treated member; and preserve it in oil
f10r	f10r.9	2	1	MIDDLE	LINE_INTERIOR	6	dy	b921a237be883a820352	this portion	this present portion or treated member	chy=this present portion or treated member | kaiiin=a bitter taste	chodaiin=and preserve it in oil	its flower appears; the prepared or expressed liquor; the prepared or expressed liquor; this present portion or treated member; a bitter taste; this present portion or treated member; and preserve it in oil
f11r	f11r.1	1	1	MIDDLE	LINE_INTERIOR	6	shey	b5df9126607030b95175	until it becomes clear	until the liquor runs clear	shfydaiin=strained through cloth | cphy=strained through cloth	tchody=leave the outlet open; close the rubric | shoyty=its flower appears	gather it in spring; shaded woodland; gathered before flowering; strained through cloth; strained through cloth; until the liquor runs clear; leave the outlet open; close the rubric; its flower appears
f11r	f11r.4	1	1	MIDDLE	LINE_INTERIOR	2	chy	b921a237be883a820352	this portion	this present portion or treated member	dchol=the pictured simple is called local-name-D6655	kchy=used against swelling | dy=this present portion or treated member	the pictured simple is called local-name-D6655; this present portion or treated member; used against swelling; this present portion or treated member; in the stated measure or for the stated time
f11r	f11r.4	1	1	MIDDLE	LINE_INTERIOR	4	dy	b921a237be883a820352	this portion	this present portion or treated member	chy=this present portion or treated member | kchy=used against swelling	daiin=in the stated measure or for the stated time	the pictured simple is called local-name-D6655; this present portion or treated member; used against swelling; this present portion or treated member; in the stated measure or for the stated time
f11r	f11r.4	1	1	LAST	LINE_END	5	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	kchy=used against swelling | dy=this present portion or treated member		the pictured simple is called local-name-D6655; this present portion or treated member; used against swelling; this present portion or treated member; in the stated measure or for the stated time
f11r	f11r.7	1	1	MIDDLE	LINE_INTERIOR	3	cthy	e0b630cb1b5df5e7105b	when prepared and ready	when the preparation is ready	qotchy=the pictured simple is called local-name-A48EF | okchol=applied while warm	dy=this present portion or treated member	the pictured simple is called local-name-A48EF; applied while warm; when the preparation is ready; this present portion or treated member
f11r	f11r.7	1	1	LAST	LINE_END	4	dy	b921a237be883a820352	this portion	this present portion or treated member	okchol=applied while warm | cthy=when the preparation is ready		the pictured simple is called local-name-A48EF; applied while warm; when the preparation is ready; this present portion or treated member
f55v	f55v.11	1	2	FIRST	LINE_INTERIOR	5	aiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	cheeky=while still warm | oldy=boil gently; close the rubric	okal=mix the two portions with warm water | oltchy=kept in a covered jar	for its medicinal use; white wine; while still warm; boil gently; close the rubric; in the stated measure or for the stated time; mix the two portions with warm water; kept in a covered jar; the prepared or expressed liquor; this present portion or treated member; and use it fresh
f55v	f55v.11	1	2	MIDDLE	LINE_INTERIOR	6	okal	308e8ea2d5d190c498e8	combine the two portions	mix the two portions with warm water	oldy=boil gently; close the rubric | aiin=in the stated measure or for the stated time	oltchy=kept in a covered jar | or=the prepared or expressed liquor	for its medicinal use; white wine; while still warm; boil gently; close the rubric; in the stated measure or for the stated time; mix the two portions with warm water; kept in a covered jar; the prepared or expressed liquor; this present portion or treated member; and use it fresh
f55v	f55v.11	1	2	MIDDLE	LINE_INTERIOR	8	or	7a4bb8136330ee4e6e56	the prepared liquid	the prepared or expressed liquor	okal=mix the two portions with warm water | oltchy=kept in a covered jar	y=this present portion or treated member | orain=and use it fresh	for its medicinal use; white wine; while still warm; boil gently; close the rubric; in the stated measure or for the stated time; mix the two portions with warm water; kept in a covered jar; the prepared or expressed liquor; this present portion or treated member; and use it fresh
f55v	f55v.11	1	2	MIDDLE	LINE_INTERIOR	9	y	b921a237be883a820352	this portion	this present portion or treated member	oltchy=kept in a covered jar | or=the prepared or expressed liquor	orain=and use it fresh	for its medicinal use; white wine; while still warm; boil gently; close the rubric; in the stated measure or for the stated time; mix the two portions with warm water; kept in a covered jar; the prepared or expressed liquor; this present portion or treated member; and use it fresh
f55v	f55v.5	1	1	FIRST	LINE_START	1	qokaiin	b5fcea1eaed06b2f2291	take up the next entry	take up the next entry or portion		chaiin=in the stated measure or for the stated time | ykain=boiled gently	take up the next entry or portion; in the stated measure or for the stated time; boiled gently; white wine; steep until clear; close the rubric; in the stated measure or for the stated time; mix until the preparation is even; wash once; close the rubric
f55v	f55v.5	1	1	MIDDLE	LINE_INTERIOR	2	chaiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	qokaiin=take up the next entry or portion	ykain=boiled gently | ykan=white wine	take up the next entry or portion; in the stated measure or for the stated time; boiled gently; white wine; steep until clear; close the rubric; in the stated measure or for the stated time; mix until the preparation is even; wash once; close the rubric
f55v	f55v.5	1	2	FIRST	LINE_INTERIOR	6	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	ykan=white wine | ody=steep until clear; close the rubric	chedy=mix until the preparation is even | talam=wash once; close the rubric	take up the next entry or portion; in the stated measure or for the stated time; boiled gently; white wine; steep until clear; close the rubric; in the stated measure or for the stated time; mix until the preparation is even; wash once; close the rubric
f55v	f55v.5	1	2	MIDDLE	LINE_INTERIOR	7	chedy	6f7ff8287eddf4da9fdb	mix until even	mix until the preparation is even	ody=steep until clear; close the rubric | daiin=in the stated measure or for the stated time	talam=wash once; close the rubric	take up the next entry or portion; in the stated measure or for the stated time; boiled gently; white wine; steep until clear; close the rubric; in the stated measure or for the stated time; mix until the preparation is even; wash once; close the rubric
f56r	f56r.12	1	1	MIDDLE	LINE_INTERIOR	2	cho	2cc054357a929df85f64	thereafter	the flowering tops	sh=its seed is	kchey=the dried leaf | qokokchy=and dry it in shade	its seed is; the flowering tops; the dried leaf; and dry it in shade
f56r	f56r.13	1	1	FIRST	LINE_START	1	okchy	9ad66e67803a12e745de	use the fresh preparation	use the freshly pounded preparation		chokcheo=drunk for stomach pain | kchal=and dry it in shade	use the freshly pounded preparation; drunk for stomach pain; and dry it in shade
f56r	f56r.18	1	1	FIRST	LINE_START	1	sho	2cc054357a929df85f64	thereafter	the flowering tops		chokchy=use the freshly pounded preparation | kchoar=honey	the flowering tops; use the freshly pounded preparation; honey; and use it fresh
f56r	f56r.18	1	1	MIDDLE	LINE_INTERIOR	2	chokchy	9ad66e67803a12e745de	use the fresh preparation	use the freshly pounded preparation	sho=the flowering tops	kchoar=honey | sotodan=and use it fresh	the flowering tops; use the freshly pounded preparation; honey; and use it fresh
f56r	f56r.19	1	1	LAST	LINE_END	3	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	otchey=mark the following share | keol=a pale flower		mark the following share; a pale flower; in the stated measure or for the stated time
f56r	f56r.5	1	1	MIDDLE	LINE_INTERIOR	2	cho	2cc054357a929df85f64	thereafter	the flowering tops	chochor=gather it in spring	chodaly=the lower root | daiin=in the stated measure or for the stated time	gather it in spring; the flowering tops; the lower root; in the stated measure or for the stated time
f56r	f56r.5	1	1	LAST	LINE_END	4	daiin	2f1c5e56e8f0ff459065	in the stated or usual measure	in the stated measure or for the stated time	cho=the flowering tops | chodaly=the lower root		gather it in spring; the flowering tops; the lower root; in the stated measure or for the stated time
f56r	f56r.7	1	1	FIRST	LINE_START	1	sho	2cc054357a929df85f64	thereafter	the flowering tops		kchol=white wine | otchor=gathered before flowering	the flowering tops; white wine; gathered before flowering; apply or use it at the affected place; at the indicated affected place
f56r	f56r.7	1	1	MIDDLE	LINE_INTERIOR	4	choky	276a7c2d74d1143446f4	use the lesser portion	apply or use it at the affected place	kchol=white wine | otchor=gathered before flowering	dal=at the indicated affected place	the flowering tops; white wine; gathered before flowering; apply or use it at the affected place; at the indicated affected place
f56r	f56r.7	1	1	LAST	LINE_END	5	dal	dd0ecaf5e27d81befffc	at the indicated place	at the indicated affected place	otchor=gathered before flowering | choky=apply or use it at the affected place		the flowering tops; white wine; gathered before flowering; apply or use it at the affected place; at the indicated affected place
f56r	f56r.8	1	1	MIDDLE	LINE_INTERIOR	3	choky	276a7c2d74d1143446f4	use the lesser portion	apply or use it at the affected place	schol=the pictured simple is called local-name-D6655 | choy=shaded woodland	cheeckhody=leave the outlet open; close the rubric	the pictured simple is called local-name-D6655; shaded woodland; apply or use it at the affected place; leave the outlet open; close the rubric
f81v	f81v.17	1	2	FIRST	LINE_INTERIOR	2	chedy	6f7ff8287eddf4da9fdb	mix until even	mix until the preparation is even	sshkchdy=keep it warm; close the rubric	ol=with the foregoing preparation; likewise | shedy=give the ordinary lukewarm bath and set it ready	keep it warm; close the rubric; mix until the preparation is even; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; keep the combined mixture covered; add the measured ingredient; pass the liquor through the joined conduits; the prepared oil; and let it cool
f81v	f81v.17	1	2	MIDDLE	LINE_INTERIOR	3	ol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	sshkchdy=keep it warm; close the rubric | chedy=mix until the preparation is even	shedy=give the ordinary lukewarm bath and set it ready | qolchedy=keep the combined mixture covered	keep it warm; close the rubric; mix until the preparation is even; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; keep the combined mixture covered; add the measured ingredient; pass the liquor through the joined conduits; the prepared oil; and let it cool
f81v	f81v.17	1	2	LAST	LINE_INTERIOR	4	shedy	bc4f1f5c006c74a4d26d	set ready in the usual manner; close the rubric	give the ordinary lukewarm bath and set it ready	chedy=mix until the preparation is even | ol=with the foregoing preparation; likewise	qolchedy=keep the combined mixture covered | qokain=add the measured ingredient	keep it warm; close the rubric; mix until the preparation is even; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; keep the combined mixture covered; add the measured ingredient; pass the liquor through the joined conduits; the prepared oil; and let it cool
f81v	f81v.17	1	3	ONLY	LINE_INTERIOR	5	qolchedy	28ffbc88b97772a75f1e	retain the combined mixture; close the rubric	keep the combined mixture covered	ol=with the foregoing preparation; likewise | shedy=give the ordinary lukewarm bath and set it ready	qokain=add the measured ingredient | shckhy=pass the liquor through the joined conduits	keep it warm; close the rubric; mix until the preparation is even; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; keep the combined mixture covered; add the measured ingredient; pass the liquor through the joined conduits; the prepared oil; and let it cool
f81v	f81v.17	1	4	FIRST	LINE_INTERIOR	6	qokain	1645e612504fcef59ced	then put it in	add the measured ingredient	shedy=give the ordinary lukewarm bath and set it ready | qolchedy=keep the combined mixture covered	shckhy=pass the liquor through the joined conduits | dl=the prepared oil	keep it warm; close the rubric; mix until the preparation is even; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; keep the combined mixture covered; add the measured ingredient; pass the liquor through the joined conduits; the prepared oil; and let it cool
f81v	f81v.17	1	4	MIDDLE	LINE_INTERIOR	7	shckhy	2cc8bb3c2af19607888f	through the joined channels	pass the liquor through the joined conduits	qolchedy=keep the combined mixture covered | qokain=add the measured ingredient	dl=the prepared oil | ral=and let it cool	keep it warm; close the rubric; mix until the preparation is even; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; keep the combined mixture covered; add the measured ingredient; pass the liquor through the joined conduits; the prepared oil; and let it cool
f81v	f81v.18	1	1	ONLY	LINE_START	1	qokchdy	87411f84689b4f93a303	heat once; close the rubric	warm it gently once		chey=this present portion or treated member | ol=with the foregoing preparation; likewise	warm it gently once; this present portion or treated member; with the foregoing preparation; likewise; at a gentle heat; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; pour over and rinse the local place; pour over and rinse the local place; pass the liquor through the joined conduits; apply or use it at the affected place
f81v	f81v.18	1	2	FIRST	LINE_INTERIOR	2	chey	b921a237be883a820352	this portion	this present portion or treated member	qokchdy=warm it gently once	ol=with the foregoing preparation; likewise | cheky=at a gentle heat	warm it gently once; this present portion or treated member; with the foregoing preparation; likewise; at a gentle heat; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; pour over and rinse the local place; pour over and rinse the local place; pass the liquor through the joined conduits; apply or use it at the affected place
f81v	f81v.18	1	2	MIDDLE	LINE_INTERIOR	3	ol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	qokchdy=warm it gently once | chey=this present portion or treated member	cheky=at a gentle heat | ol=with the foregoing preparation; likewise	warm it gently once; this present portion or treated member; with the foregoing preparation; likewise; at a gentle heat; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; pour over and rinse the local place; pour over and rinse the local place; pass the liquor through the joined conduits; apply or use it at the affected place
f81v	f81v.18	1	2	MIDDLE	LINE_INTERIOR	4	cheky	d904bf7b044dd3922781	at gentle heat	at a gentle heat	chey=this present portion or treated member | ol=with the foregoing preparation; likewise	ol=with the foregoing preparation; likewise | shedy=give the ordinary lukewarm bath and set it ready	warm it gently once; this present portion or treated member; with the foregoing preparation; likewise; at a gentle heat; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; pour over and rinse the local place; pour over and rinse the local place; pass the liquor through the joined conduits; apply or use it at the affected place
f81v	f81v.18	1	2	MIDDLE	LINE_INTERIOR	5	ol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	ol=with the foregoing preparation; likewise | cheky=at a gentle heat	shedy=give the ordinary lukewarm bath and set it ready | qokedy=pour over and rinse the local place	warm it gently once; this present portion or treated member; with the foregoing preparation; likewise; at a gentle heat; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; pour over and rinse the local place; pour over and rinse the local place; pass the liquor through the joined conduits; apply or use it at the affected place
f81v	f81v.18	1	2	LAST	LINE_INTERIOR	6	shedy	bc4f1f5c006c74a4d26d	set ready in the usual manner; close the rubric	give the ordinary lukewarm bath and set it ready	cheky=at a gentle heat | ol=with the foregoing preparation; likewise	qokedy=pour over and rinse the local place | qokedy=pour over and rinse the local place	warm it gently once; this present portion or treated member; with the foregoing preparation; likewise; at a gentle heat; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; pour over and rinse the local place; pour over and rinse the local place; pass the liquor through the joined conduits; apply or use it at the affected place
f81v	f81v.18	1	3	ONLY	LINE_INTERIOR	7	qokedy	7db18b2f0fb7ed0fcfd3	rinse or pour over the local place; close the rubric	pour over and rinse the local place	ol=with the foregoing preparation; likewise | shedy=give the ordinary lukewarm bath and set it ready	qokedy=pour over and rinse the local place | chckhy=pass the liquor through the joined conduits	warm it gently once; this present portion or treated member; with the foregoing preparation; likewise; at a gentle heat; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; pour over and rinse the local place; pour over and rinse the local place; pass the liquor through the joined conduits; apply or use it at the affected place
f81v	f81v.18	1	4	ONLY	LINE_INTERIOR	8	qokedy	7db18b2f0fb7ed0fcfd3	rinse or pour over the local place; close the rubric	pour over and rinse the local place	shedy=give the ordinary lukewarm bath and set it ready | qokedy=pour over and rinse the local place	chckhy=pass the liquor through the joined conduits | qoky=apply or use it at the affected place	warm it gently once; this present portion or treated member; with the foregoing preparation; likewise; at a gentle heat; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; pour over and rinse the local place; pour over and rinse the local place; pass the liquor through the joined conduits; apply or use it at the affected place
f81v	f81v.18	1	5	FIRST	LINE_INTERIOR	9	chckhy	2cc8bb3c2af19607888f	through the joined channels	pass the liquor through the joined conduits	qokedy=pour over and rinse the local place | qokedy=pour over and rinse the local place	qoky=apply or use it at the affected place	warm it gently once; this present portion or treated member; with the foregoing preparation; likewise; at a gentle heat; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; pour over and rinse the local place; pour over and rinse the local place; pass the liquor through the joined conduits; apply or use it at the affected place
f81v	f81v.18	1	5	LAST	LINE_END	10	qoky	276a7c2d74d1143446f4	use the lesser portion	apply or use it at the affected place	qokedy=pour over and rinse the local place | chckhy=pass the liquor through the joined conduits		warm it gently once; this present portion or treated member; with the foregoing preparation; likewise; at a gentle heat; with the foregoing preparation; likewise; give the ordinary lukewarm bath and set it ready; pour over and rinse the local place; pour over and rinse the local place; pass the liquor through the joined conduits; apply or use it at the affected place
f81v	f81v.2	1	1	ONLY	LINE_START	1	qokedy	7db18b2f0fb7ed0fcfd3	rinse or pour over the local place; close the rubric	pour over and rinse the local place		okaiin=take up the next entry or portion | kair=the returning flow	pour over and rinse the local place; take up the next entry or portion; the returning flow; mix the two portions with warm water; repeat the foregoing preparation; with the foregoing preparation; likewise; one measured portion; the lower basin; at the indicated affected place; with the foregoing preparation; likewise; before it cools; the prepared oil
f81v	f81v.2	1	2	FIRST	LINE_INTERIOR	2	okaiin	b5fcea1eaed06b2f2291	take up the next entry	take up the next entry or portion	qokedy=pour over and rinse the local place	kair=the returning flow | okal=mix the two portions with warm water	pour over and rinse the local place; take up the next entry or portion; the returning flow; mix the two portions with warm water; repeat the foregoing preparation; with the foregoing preparation; likewise; one measured portion; the lower basin; at the indicated affected place; with the foregoing preparation; likewise; before it cools; the prepared oil
f81v	f81v.2	1	2	MIDDLE	LINE_INTERIOR	4	okal	308e8ea2d5d190c498e8	combine the two portions	mix the two portions with warm water	okaiin=take up the next entry or portion | kair=the returning flow	sar=repeat the foregoing preparation | ol=with the foregoing preparation; likewise	pour over and rinse the local place; take up the next entry or portion; the returning flow; mix the two portions with warm water; repeat the foregoing preparation; with the foregoing preparation; likewise; one measured portion; the lower basin; at the indicated affected place; with the foregoing preparation; likewise; before it cools; the prepared oil
f81v	f81v.2	1	2	MIDDLE	LINE_INTERIOR	5	sar	4d4559019a961b834aa1	of the same	repeat the foregoing preparation	kair=the returning flow | okal=mix the two portions with warm water	ol=with the foregoing preparation; likewise | kain=one measured portion	pour over and rinse the local place; take up the next entry or portion; the returning flow; mix the two portions with warm water; repeat the foregoing preparation; with the foregoing preparation; likewise; one measured portion; the lower basin; at the indicated affected place; with the foregoing preparation; likewise; before it cools; the prepared oil
f81v	f81v.2	1	2	MIDDLE	LINE_INTERIOR	6	ol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	okal=mix the two portions with warm water | sar=repeat the foregoing preparation	kain=one measured portion | olkain=the lower basin	pour over and rinse the local place; take up the next entry or portion; the returning flow; mix the two portions with warm water; repeat the foregoing preparation; with the foregoing preparation; likewise; one measured portion; the lower basin; at the indicated affected place; with the foregoing preparation; likewise; before it cools; the prepared oil
f81v	f81v.2	1	2	MIDDLE	LINE_INTERIOR	7	kain	9da1b6ac2c929daea697	one measured share	one measured portion	sar=repeat the foregoing preparation | ol=with the foregoing preparation; likewise	olkain=the lower basin | al=at the indicated affected place	pour over and rinse the local place; take up the next entry or portion; the returning flow; mix the two portions with warm water; repeat the foregoing preparation; with the foregoing preparation; likewise; one measured portion; the lower basin; at the indicated affected place; with the foregoing preparation; likewise; before it cools; the prepared oil
f81v	f81v.2	1	2	MIDDLE	LINE_INTERIOR	9	al	dd0ecaf5e27d81befffc	at the indicated place	at the indicated affected place	kain=one measured portion | olkain=the lower basin	ol=with the foregoing preparation; likewise | rol=before it cools	pour over and rinse the local place; take up the next entry or portion; the returning flow; mix the two portions with warm water; repeat the foregoing preparation; with the foregoing preparation; likewise; one measured portion; the lower basin; at the indicated affected place; with the foregoing preparation; likewise; before it cools; the prepared oil
f81v	f81v.2	1	2	MIDDLE	LINE_INTERIOR	10	ol	dcda95c81a5460feb191	with it; likewise under the same heading	with the foregoing preparation; likewise	olkain=the lower basin | al=at the indicated affected place	rol=before it cools | dl=the prepared oil	pour over and rinse the local place; take up the next entry or portion; the returning flow; mix the two portions with warm water; repeat the foregoing preparation; with the foregoing preparation; likewise; one measured portion; the lower basin; at the indicated affected place; with the foregoing preparation; likewise; before it cools; the prepared oil
f81v	f81v.21	1	3	FIRST	LINE_INTERIOR	5	chedy	6f7ff8287eddf4da9fdb	mix until even	mix until the preparation is even	lshedy=wash twice; close the rubric | lshedy=wash twice; close the rubric	qolky=the affected place | lchedal=the lower basin	begin the rinsing; warm water; wash twice; close the rubric; wash twice; close the rubric; mix until the preparation is even; the affected place; the lower basin; with the foregoing preparation; likewise; then use the lower outlet
