page	locus	record	field	event_index	surface	exact_tuple_id	left_2	left_1	right_1	right_2	within_field_position	field_boundary_before	field_boundary_after	physical_line_start	physical_line_end	dy_closure	b3	v16_reading	v17_selected	rewritten_local_sequence
f10r	f10r.6	2	1	8	taiin	2f1c5e56e8f0ff459065	dy	chy	shy	<LINE_END>	MIDDLE	0	0	0	0	0	0	in the stated or usual measure	in the stated or usual measure	this present charge; this present charge; in the stated or usual measure; this present charge
f10r	f10r.6	2	1	9	shy	b921a237be883a820352	chy	taiin	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	this portion	this present charge	this present charge; in the stated or usual measure; this present charge
f10r	f10r.8	2	1	2	chor	7a4bb8136330ee4e6e56	<LINE_START>	qotchor	otol	chol	MIDDLE	0	0	0	0	0	0	the prepared liquid	the prepared liquid	gathered before flowering; the prepared liquid; a handful; with the foregoing liquid
f10r	f10r.8	2	1	4	chol	dcda95c81a5460feb191	chor	otol	cholor	chol	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	the prepared liquid; a handful; with the foregoing liquid; from the foregoing batch; with the foregoing liquid
f10r	f10r.8	2	1	6	chol	dcda95c81a5460feb191	chol	cholor	daiin	dar	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	with the foregoing liquid; from the foregoing batch; with the foregoing liquid; in the stated or usual measure; then proceed
f10r	f10r.8	2	1	7	daiin	2f1c5e56e8f0ff459065	cholor	chol	dar	<LINE_END>	MIDDLE	0	0	0	0	0	0	in the stated or usual measure	in the stated or usual measure	from the foregoing batch; with the foregoing liquid; in the stated or usual measure; then proceed
f10r	f10r.8	2	1	8	dar	4d4559019a961b834aa1	chol	daiin	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	of the same	then proceed	with the foregoing liquid; in the stated or usual measure; then proceed
f10r	f10r.9	2	1	2	shor	7a4bb8136330ee4e6e56	<LINE_START>	oykchor	chor	chy	MIDDLE	0	0	0	0	0	0	the prepared liquid	the prepared liquid	its flower appears; the prepared liquid; the prepared liquid; this present charge
f10r	f10r.9	2	1	3	chor	7a4bb8136330ee4e6e56	oykchor	shor	chy	kaiiin	MIDDLE	0	0	0	0	0	0	the prepared liquid	the prepared liquid	its flower appears; the prepared liquid; the prepared liquid; this present charge; a bitter taste
f10r	f10r.9	2	1	4	chy	b921a237be883a820352	shor	chor	kaiiin	dy	MIDDLE	0	0	0	0	0	0	this portion	this present charge	the prepared liquid; the prepared liquid; this present charge; a bitter taste; this present charge
f10r	f10r.9	2	1	6	dy	b921a237be883a820352	chy	kaiiin	chodaiin	<LINE_END>	MIDDLE	0	0	0	0	0	0	this portion	this present charge	this present charge; a bitter taste; this present charge; and preserve it in oil
f11r	f11r.1	1	1	6	shey	b5df9126607030b95175	shfydaiin	cphy	tchody	shoyty	MIDDLE	0	0	0	0	0	0	until it becomes clear	until the liquid runs clear	strained through cloth; strained through cloth; until the liquid runs clear; leave the outlet open; close the rubric; its flower appears
f11r	f11r.4	1	1	2	chy	b921a237be883a820352	<LINE_START>	dchol	kchy	dy	MIDDLE	0	0	0	0	0	0	this portion	this present charge	the pictured simple is called local-name-D6655; this present charge; used against swelling; this present charge
f11r	f11r.4	1	1	4	dy	b921a237be883a820352	chy	kchy	daiin	<LINE_END>	MIDDLE	0	0	0	0	0	0	this portion	this present charge	this present charge; used against swelling; this present charge; in the stated or usual measure
f11r	f11r.4	1	1	5	daiin	2f1c5e56e8f0ff459065	kchy	dy	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	in the stated or usual measure	in the stated or usual measure	used against swelling; this present charge; in the stated or usual measure
f11r	f11r.7	1	1	3	cthy	e0b630cb1b5df5e7105b	qotchy	okchol	dy	<LINE_END>	MIDDLE	0	0	0	0	0	0	when prepared and ready	when the preparation is ready	the pictured simple is called local-name-A48EF; applied while warm; when the preparation is ready; this present charge
f11r	f11r.7	1	1	4	dy	b921a237be883a820352	okchol	cthy	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	this portion	this present charge	applied while warm; when the preparation is ready; this present charge
f55v	f55v.5	1	1	1	qokaiin	b5fcea1eaed06b2f2291	<LINE_START>	<LINE_START>	chaiin	ykain	FIRST	1	0	1	0	0	0	take up the next entry	take up the next measured charge	take up the next measured charge; in the stated or usual measure; boiled gently
f55v	f55v.5	1	1	2	chaiin	2f1c5e56e8f0ff459065	<LINE_START>	qokaiin	ykain	ykan	MIDDLE	0	0	0	0	0	0	in the stated or usual measure	in the stated or usual measure	take up the next measured charge; in the stated or usual measure; boiled gently; white wine
f55v	f55v.5	1	2	6	daiin	2f1c5e56e8f0ff459065	ykan	ody	chedy	talam	FIRST	1	0	0	0	0	0	in the stated or usual measure	in the stated or usual measure	white wine; steep until clear; close the rubric; in the stated or usual measure; stir until evenly mixed; wash once; close the rubric
f55v	f55v.5	1	2	7	chedy	6f7ff8287eddf4da9fdb	ody	daiin	talam	<LINE_END>	MIDDLE	0	0	0	0	0	0	mix until even	stir until evenly mixed	steep until clear; close the rubric; in the stated or usual measure; stir until evenly mixed; wash once; close the rubric
f55v	f55v.11	1	2	5	aiin	2f1c5e56e8f0ff459065	cheeky	oldy	okal	oltchy	FIRST	1	0	0	0	0	0	in the stated or usual measure	in the stated or usual measure	while still warm; boil gently; close the rubric; in the stated or usual measure; combine the two portions; kept in a covered jar
f55v	f55v.11	1	2	6	okal	308e8ea2d5d190c498e8	oldy	aiin	oltchy	or	MIDDLE	0	0	0	0	0	0	combine the two portions	combine the two portions	boil gently; close the rubric; in the stated or usual measure; combine the two portions; kept in a covered jar; the prepared liquid
f55v	f55v.11	1	2	8	or	7a4bb8136330ee4e6e56	okal	oltchy	y	orain	MIDDLE	0	0	0	0	0	0	the prepared liquid	the prepared liquid	combine the two portions; kept in a covered jar; the prepared liquid; this present charge; and use it fresh
f55v	f55v.11	1	2	9	y	b921a237be883a820352	oltchy	or	orain	<LINE_END>	MIDDLE	0	0	0	0	0	0	this portion	this present charge	kept in a covered jar; the prepared liquid; this present charge; and use it fresh
f56r	f56r.5	1	1	2	cho	2cc054357a929df85f64	<LINE_START>	chochor	chodaly	daiin	MIDDLE	0	0	0	0	0	0	thereafter	as for the pictured plant	gather it in spring; as for the pictured plant; the lower root; in the stated or usual measure
f56r	f56r.5	1	1	4	daiin	2f1c5e56e8f0ff459065	cho	chodaly	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	in the stated or usual measure	in the stated or usual measure	as for the pictured plant; the lower root; in the stated or usual measure
f56r	f56r.7	1	1	1	sho	2cc054357a929df85f64	<LINE_START>	<LINE_START>	kchol	otchor	FIRST	1	0	1	0	0	0	thereafter	as for the pictured plant	as for the pictured plant; white wine; gathered before flowering
f56r	f56r.7	1	1	4	choky	276a7c2d74d1143446f4	kchol	otchor	dal	<LINE_END>	MIDDLE	0	0	0	0	0	0	use the lesser portion	apply or use the prepared substance	white wine; gathered before flowering; apply or use the prepared substance; at the indicated place
f56r	f56r.7	1	1	5	dal	dd0ecaf5e27d81befffc	otchor	choky	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	at the indicated place	at the indicated place	gathered before flowering; apply or use the prepared substance; at the indicated place
f56r	f56r.8	1	1	3	choky	276a7c2d74d1143446f4	schol	choy	cheeckhody	<LINE_END>	MIDDLE	0	0	0	0	0	0	use the lesser portion	apply or use the prepared substance	the pictured simple is called local-name-D6655; shaded woodland; apply or use the prepared substance; leave the outlet open; close the rubric
f56r	f56r.12	1	1	2	cho	2cc054357a929df85f64	<LINE_START>	sh	kchey	qokokchy	MIDDLE	0	0	0	0	0	0	thereafter	as for the pictured plant	its seed is; as for the pictured plant; the dried leaf; and dry it in shade
f56r	f56r.13	1	1	1	okchy	9ad66e67803a12e745de	<LINE_START>	<LINE_START>	chokcheo	kchal	FIRST	1	0	1	0	0	0	use the fresh preparation	use the fresh preparation	use the fresh preparation; drunk for stomach pain; and dry it in shade
f56r	f56r.18	1	1	1	sho	2cc054357a929df85f64	<LINE_START>	<LINE_START>	chokchy	kchoar	FIRST	1	0	1	0	0	0	thereafter	as for the pictured plant	as for the pictured plant; use the fresh preparation; honey
f56r	f56r.18	1	1	2	chokchy	9ad66e67803a12e745de	<LINE_START>	sho	kchoar	sotodan	MIDDLE	0	0	0	0	0	0	use the fresh preparation	use the fresh preparation	as for the pictured plant; use the fresh preparation; honey; and use it fresh
f56r	f56r.19	1	1	3	daiin	2f1c5e56e8f0ff459065	otchey	keol	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	in the stated or usual measure	in the stated or usual measure	mark the following share; a pale flower; in the stated or usual measure
f81v	f81v.2	1	1	1	qokedy	7db18b2f0fb7ed0fcfd3	<LINE_START>	<LINE_START>	okaiin	kair	ONLY	1	1	1	0	1	0	rinse or pour over the local place; close the rubric	pour or rinse it over the indicated place	pour or rinse it over the indicated place; take up the next measured charge; the returning flow
f81v	f81v.2	1	2	2	okaiin	b5fcea1eaed06b2f2291	<LINE_START>	qokedy	kair	okal	FIRST	1	0	0	0	0	0	take up the next entry	take up the next measured charge	pour or rinse it over the indicated place; take up the next measured charge; the returning flow; combine the two portions
f81v	f81v.2	1	2	4	okal	308e8ea2d5d190c498e8	okaiin	kair	sar	ol	MIDDLE	0	0	0	0	0	0	combine the two portions	combine the two portions	take up the next measured charge; the returning flow; combine the two portions; then proceed; with the foregoing liquid
f81v	f81v.2	1	2	5	sar	4d4559019a961b834aa1	kair	okal	ol	kain	MIDDLE	0	0	0	0	0	0	of the same	then proceed	the returning flow; combine the two portions; then proceed; with the foregoing liquid; one measured charge
f81v	f81v.2	1	2	6	ol	dcda95c81a5460feb191	okal	sar	kain	olkain	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	combine the two portions; then proceed; with the foregoing liquid; one measured charge; the lower basin
f81v	f81v.2	1	2	7	kain	9da1b6ac2c929daea697	sar	ol	olkain	al	MIDDLE	0	0	0	0	0	0	one measured share	one measured charge	then proceed; with the foregoing liquid; one measured charge; the lower basin; at the indicated place
f81v	f81v.2	1	2	9	al	dd0ecaf5e27d81befffc	kain	olkain	ol	rol	MIDDLE	0	0	0	0	0	0	at the indicated place	at the indicated place	one measured charge; the lower basin; at the indicated place; with the foregoing liquid; before it cools
f81v	f81v.2	1	2	10	ol	dcda95c81a5460feb191	olkain	al	rol	dl	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	the lower basin; at the indicated place; with the foregoing liquid; before it cools; the prepared oil
f81v	f81v.7	1	1	2	ol	dcda95c81a5460feb191	<LINE_START>	olor	sheckhal	daiin	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	from the foregoing batch; with the foregoing liquid; a moderate quantity; in the stated or usual measure
f81v	f81v.7	1	1	4	daiin	2f1c5e56e8f0ff459065	ol	sheckhal	qokeedal	daiin	MIDDLE	0	0	0	0	0	0	in the stated or usual measure	in the stated or usual measure	with the foregoing liquid; a moderate quantity; in the stated or usual measure; the immersed part; in the stated or usual measure
f81v	f81v.7	1	1	6	daiin	2f1c5e56e8f0ff459065	daiin	qokeedal	chckhy	schedy	MIDDLE	0	0	0	0	0	0	in the stated or usual measure	in the stated or usual measure	in the stated or usual measure; the immersed part; in the stated or usual measure; through the joined channels; wash it through once
f81v	f81v.7	1	1	7	chckhy	2cc8bb3c2af19607888f	qokeedal	daiin	schedy	qol	MIDDLE	0	0	0	0	0	0	through the joined channels	through the joined channels	the immersed part; in the stated or usual measure; through the joined channels; wash it through once; with the foregoing liquid
f81v	f81v.7	1	1	8	schedy	259b2b3b0bf859882e2c	daiin	chckhy	qol	<LINE_END>	LAST	0	1	0	0	1	0	finish this application; close the rubric	wash it through once	in the stated or usual measure; through the joined channels; wash it through once; with the foregoing liquid
f81v	f81v.7	1	2	9	qol	dcda95c81a5460feb191	chckhy	schedy	<LINE_END>	<LINE_END>	ONLY	1	1	0	1	0	0	with it; likewise under the same heading	with the foregoing liquid	through the joined channels; wash it through once; with the foregoing liquid
f81v	f81v.17	1	2	2	chedy	6f7ff8287eddf4da9fdb	<LINE_START>	sshkchdy	ol	shedy	FIRST	1	0	0	0	0	0	mix until even	stir until evenly mixed	keep it warm; close the rubric; stir until evenly mixed; with the foregoing liquid; let it stand and settle
f81v	f81v.17	1	2	3	ol	dcda95c81a5460feb191	sshkchdy	chedy	shedy	qolchedy	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	keep it warm; close the rubric; stir until evenly mixed; with the foregoing liquid; let it stand and settle; draw off the clear liquor
f81v	f81v.17	1	2	4	shedy	bc4f1f5c006c74a4d26d	chedy	ol	qolchedy	qokain	LAST	0	1	0	0	1	0	set ready in the usual manner; close the rubric	let it stand and settle	stir until evenly mixed; with the foregoing liquid; let it stand and settle; draw off the clear liquor; put the next measured charge into the vessel
f81v	f81v.17	1	3	5	qolchedy	28ffbc88b97772a75f1e	ol	shedy	qokain	shckhy	ONLY	1	1	0	0	1	0	retain the combined mixture; close the rubric	draw off the clear liquor	with the foregoing liquid; let it stand and settle; draw off the clear liquor; put the next measured charge into the vessel; through the joined channels
f81v	f81v.17	1	4	6	qokain	1645e612504fcef59ced	shedy	qolchedy	shckhy	dl	FIRST	1	0	0	0	0	0	then put it in	put the next measured charge into the vessel	let it stand and settle; draw off the clear liquor; put the next measured charge into the vessel; through the joined channels; the prepared oil
f81v	f81v.17	1	4	7	shckhy	2cc8bb3c2af19607888f	qolchedy	qokain	dl	ral	MIDDLE	0	0	0	0	0	0	through the joined channels	through the joined channels	draw off the clear liquor; put the next measured charge into the vessel; through the joined channels; the prepared oil; and let it cool
f81v	f81v.18	1	1	1	qokchdy	87411f84689b4f93a303	<LINE_START>	<LINE_START>	chey	ol	ONLY	1	1	1	0	1	0	heat once; close the rubric	bring it once to the boil	bring it once to the boil; this present charge; with the foregoing liquid
f81v	f81v.18	1	2	2	chey	b921a237be883a820352	<LINE_START>	qokchdy	ol	cheky	FIRST	1	0	0	0	0	0	this portion	this present charge	bring it once to the boil; this present charge; with the foregoing liquid; over a gentle heat
f81v	f81v.18	1	2	3	ol	dcda95c81a5460feb191	qokchdy	chey	cheky	ol	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	bring it once to the boil; this present charge; with the foregoing liquid; over a gentle heat; with the foregoing liquid
f81v	f81v.18	1	2	4	cheky	d904bf7b044dd3922781	chey	ol	ol	shedy	MIDDLE	0	0	0	0	0	0	at gentle heat	over a gentle heat	this present charge; with the foregoing liquid; over a gentle heat; with the foregoing liquid; let it stand and settle
f81v	f81v.18	1	2	5	ol	dcda95c81a5460feb191	ol	cheky	shedy	qokedy	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	with the foregoing liquid; over a gentle heat; with the foregoing liquid; let it stand and settle; pour or rinse it over the indicated place
f81v	f81v.18	1	2	6	shedy	bc4f1f5c006c74a4d26d	cheky	ol	qokedy	qokedy	LAST	0	1	0	0	1	0	set ready in the usual manner; close the rubric	let it stand and settle	over a gentle heat; with the foregoing liquid; let it stand and settle; pour or rinse it over the indicated place; pour or rinse it over the indicated place
f81v	f81v.18	1	3	7	qokedy	7db18b2f0fb7ed0fcfd3	ol	shedy	qokedy	chckhy	ONLY	1	1	0	0	1	0	rinse or pour over the local place; close the rubric	pour or rinse it over the indicated place	with the foregoing liquid; let it stand and settle; pour or rinse it over the indicated place; pour or rinse it over the indicated place; through the joined channels
f81v	f81v.18	1	4	8	qokedy	7db18b2f0fb7ed0fcfd3	shedy	qokedy	chckhy	qoky	ONLY	1	1	0	0	1	0	rinse or pour over the local place; close the rubric	pour or rinse it over the indicated place	let it stand and settle; pour or rinse it over the indicated place; pour or rinse it over the indicated place; through the joined channels; apply or use the prepared substance
f81v	f81v.18	1	5	9	chckhy	2cc8bb3c2af19607888f	qokedy	qokedy	qoky	<LINE_END>	FIRST	1	0	0	0	0	0	through the joined channels	through the joined channels	pour or rinse it over the indicated place; pour or rinse it over the indicated place; through the joined channels; apply or use the prepared substance
f81v	f81v.18	1	5	10	qoky	276a7c2d74d1143446f4	qokedy	chckhy	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	use the lesser portion	apply or use the prepared substance	pour or rinse it over the indicated place; through the joined channels; apply or use the prepared substance
f81v	f81v.21	1	3	5	chedy	6f7ff8287eddf4da9fdb	lshedy	lshedy	qolky	lchedal	FIRST	1	0	0	0	0	0	mix until even	stir until evenly mixed	wash twice; close the rubric; wash twice; close the rubric; stir until evenly mixed; the affected place; the lower basin
f81v	f81v.21	1	3	8	qol	dcda95c81a5460feb191	qolky	lchedal	otar	<LINE_END>	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	the affected place; the lower basin; with the foregoing liquid; then use the lower outlet
f81v	f81v.24	1	2	3	qokal	308e8ea2d5d190c498e8	ytey	okchedy	okeey	qol	FIRST	1	0	0	0	0	0	combine the two portions	combine the two portions	then fill the vessel; let it cool; close the rubric; combine the two portions; add warmed water; with the foregoing liquid
f81v	f81v.24	1	2	4	okeey	0275fbf14e07935b0a45	okchedy	qokal	qol	cheedy	MIDDLE	0	0	0	0	0	0	keep gently warmed	add warmed water	let it cool; close the rubric; combine the two portions; add warmed water; with the foregoing liquid; let it stand and settle
f81v	f81v.24	1	2	5	qol	dcda95c81a5460feb191	qokal	okeey	cheedy	sal	MIDDLE	0	0	0	0	0	0	with it; likewise under the same heading	with the foregoing liquid	combine the two portions; add warmed water; with the foregoing liquid; let it stand and settle; at the indicated place
f81v	f81v.24	1	2	6	cheedy	bc4f1f5c006c74a4d26d	okeey	qol	sal	teol	LAST	0	1	0	0	1	0	set ready in the usual manner; close the rubric	let it stand and settle	add warmed water; with the foregoing liquid; let it stand and settle; at the indicated place; the first opening
f81v	f81v.24	1	3	7	sal	dd0ecaf5e27d81befffc	qol	cheedy	teol	dchdy	FIRST	1	0	0	0	0	0	at the indicated place	at the indicated place	with the foregoing liquid; let it stand and settle; at the indicated place; the first opening; strain it clear; close the rubric
f81v	f81v.27	1	1	3	olkeedy	3b70942557b3a40e8030	dsheol	oiiin	tedy	cheky	LAST	0	1	0	0	1	0	let it settle; close the rubric	let the liquid settle clear	apply at the marked place; until clear; let the liquid settle clear; let it stand and settle; over a gentle heat
f81v	f81v.27	1	2	4	tedy	bc4f1f5c006c74a4d26d	oiiin	olkeedy	cheky	shckhedy	ONLY	1	1	0	0	1	0	set ready in the usual manner; close the rubric	let it stand and settle	until clear; let the liquid settle clear; let it stand and settle; over a gentle heat; strain it through cloth
f81v	f81v.27	1	3	5	cheky	d904bf7b044dd3922781	olkeedy	tedy	shckhedy	chal	FIRST	1	0	0	0	0	0	at gentle heat	over a gentle heat	let the liquid settle clear; let it stand and settle; over a gentle heat; strain it through cloth; at the indicated place
f81v	f81v.27	1	3	6	shckhedy	d68bc8de3bcee09db23c	tedy	cheky	chal	<LINE_END>	LAST	0	1	0	0	1	0	strain completely; close the rubric	strain it through cloth	let it stand and settle; over a gentle heat; strain it through cloth; at the indicated place
f81v	f81v.27	1	4	7	chal	dd0ecaf5e27d81befffc	cheky	shckhedy	<LINE_END>	<LINE_END>	ONLY	1	1	0	1	0	0	at the indicated place	at the indicated place	over a gentle heat; strain it through cloth; at the indicated place
f82r	f82r.2	1	1	1	dchedy	259b2b3b0bf859882e2c	<LINE_START>	<LINE_START>	qolchedy	qokain	ONLY	1	1	1	0	1	0	finish this application; close the rubric	wash it through once	wash it through once; draw off the clear liquor; put the next measured charge into the vessel
f82r	f82r.2	1	2	2	qolchedy	28ffbc88b97772a75f1e	<LINE_START>	dchedy	qokain	dy	ONLY	1	1	0	0	1	0	retain the combined mixture; close the rubric	draw off the clear liquor	wash it through once; draw off the clear liquor; put the next measured charge into the vessel; this present charge
f82r	f82r.2	1	3	3	qokain	1645e612504fcef59ced	dchedy	qolchedy	dy	qokeedy	FIRST	1	0	0	0	0	0	then put it in	put the next measured charge into the vessel	wash it through once; draw off the clear liquor; put the next measured charge into the vessel; this present charge; warm it to a tempered heat
f82r	f82r.2	1	3	4	dy	b921a237be883a820352	qolchedy	qokain	qokeedy	qokal	MIDDLE	0	0	0	0	0	0	this portion	this present charge	draw off the clear liquor; put the next measured charge into the vessel; this present charge; warm it to a tempered heat; combine the two portions
f82r	f82r.2	1	3	5	qokeedy	7d25241b0e56c836372a	qokain	dy	qokal	lcheckhy	LAST	0	1	0	0	1	0	use the tempered warm medium; close the rubric	warm it to a tempered heat	put the next measured charge into the vessel; this present charge; warm it to a tempered heat; combine the two portions; the second opening
f82r	f82r.2	1	4	6	qokal	308e8ea2d5d190c498e8	dy	qokeedy	lcheckhy	lched	FIRST	1	0	0	0	0	0	combine the two portions	combine the two portions	this present charge; warm it to a tempered heat; combine the two portions; the second opening; and proceed to the next basin
f82r	f82r.3	1	1	1	qokeey	0275fbf14e07935b0a45	<LINE_START>	<LINE_START>	lcheckhedy	qokaly	FIRST	1	0	1	0	0	0	keep gently warmed	add warmed water	add warmed water; strain it clear; close the rubric; continue at the second conduit
f82r	f82r.3	1	2	5	chckhy	2cc8bb3c2af19607888f	qokaly	solkaiin	qokaiin	<LINE_END>	MIDDLE	0	0	0	0	0	0	through the joined channels	through the joined channels	continue at the second conduit; through a cloth; through the joined channels; take up the next measured charge
f82r	f82r.3	1	2	6	qokaiin	b5fcea1eaed06b2f2291	solkaiin	chckhy	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	take up the next entry	take up the next measured charge	through a cloth; through the joined channels; take up the next measured charge
f82r	f82r.4	1	1	1	qokaiin	b5fcea1eaed06b2f2291	<LINE_START>	<LINE_START>	octheol	chkeey	FIRST	1	0	1	0	0	0	take up the next entry	take up the next measured charge	take up the next measured charge; under the same setting; the broad vessel
f82r	f82r.4	1	2	6	qokal	308e8ea2d5d190c498e8	ldy	oteey	sheckhy	qoky	MIDDLE	0	0	0	0	0	0	combine the two portions	combine the two portions	draw it off; close the rubric; the prepared oil; combine the two portions; over the local place; apply or use the prepared substance
f82r	f82r.4	1	2	8	qoky	276a7c2d74d1143446f4	qokal	sheckhy	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	use the lesser portion	apply or use the prepared substance	combine the two portions; over the local place; apply or use the prepared substance
f82r	f82r.7	1	2	2	sotaiin	54d0e228ca346110af05	<LINE_START>	dshedy	qokar	shedy	FIRST	1	0	0	0	0	0	for the same duration	for the same duration	add clean water; close the rubric; for the same duration; over the local place; let it stand and settle
f82r	f82r.7	1	2	4	shedy	bc4f1f5c006c74a4d26d	sotaiin	qokar	solshedy	qokeey	LAST	0	1	0	0	1	0	set ready in the usual manner; close the rubric	let it stand and settle	for the same duration; over the local place; let it stand and settle; keep it warm; close the rubric; add warmed water
f82r	f82r.7	1	4	6	qokeey	0275fbf14e07935b0a45	shedy	solshedy	qoky	ls	FIRST	1	0	0	0	0	0	keep gently warmed	add warmed water	let it stand and settle; keep it warm; close the rubric; add warmed water; apply or use the prepared substance; the first opening
f82r	f82r.7	1	4	7	qoky	276a7c2d74d1143446f4	solshedy	qokeey	ls	cheey	MIDDLE	0	0	0	0	0	0	use the lesser portion	apply or use the prepared substance	keep it warm; close the rubric; add warmed water; apply or use the prepared substance; the first opening; until the liquid runs clear
f82r	f82r.7	1	4	9	cheey	b5df9126607030b95175	qoky	ls	<LINE_END>	<LINE_END>	LAST	0	1	0	1	0	0	until it becomes clear	until the liquid runs clear	apply or use the prepared substance; the first opening; until the liquid runs clear
f82r	f82r.19	1	1	1	okain	1645e612504fcef59ced	<LINE_START>	<LINE_START>	char	okain	FIRST	1	0	1	0	0	0	then put it in	put the next measured charge into the vessel	put the next measured charge into the vessel; then proceed; put the next measured charge into the vessel
f82r	f82r.19	1	1	2	char	4d4559019a961b834aa1	<LINE_START>	okain	okain	qokeedy	MIDDLE	0	0	0	0	0	0	of the same	then proceed	put the next measured charge into the vessel; then proceed; put the next measured charge into the vessel; warm it to a tempered heat
f82r	f82r.19	1	1	3	okain	1645e612504fcef59ced	okain	char	qokeedy	lchy	MIDDLE	0	0	0	0	0	0	then put it in	put the next measured charge into the vessel	put the next measured charge into the vessel; then proceed; put the next measured charge into the vessel; warm it to a tempered heat; draw off the clear liquid
f82r	f82r.19	1	1	4	qokeedy	7d25241b0e56c836372a	char	okain	lchy	<LINE_END>	LAST	0	1	0	0	1	0	use the tempered warm medium; close the rubric	warm it to a tempered heat	then proceed; put the next measured charge into the vessel; warm it to a tempered heat; draw off the clear liquid
f82r	f82r.23	1	1	1	cheey	b5df9126607030b95175	<LINE_START>	<LINE_START>	qcthey	qokeey	FIRST	1	0	1	0	0	0	until it becomes clear	until the liquid runs clear	until the liquid runs clear; under the same setting; add warmed water
f82r	f82r.23	1	1	3	qokeey	0275fbf14e07935b0a45	cheey	qcthey	lcheey	daiin	MIDDLE	0	0	0	0	0	0	keep gently warmed	add warmed water	until the liquid runs clear; under the same setting; add warmed water; the immersed part; in the stated or usual measure
