event_id	page	record	statement_id	surface	card_no	card_reading_de	composition_status	production_instruction	silent_owner_de	grammar_lanes
E032	f10r	H2	H2-S003	oykchor	PROC023	Arbeitsgang · dies · zuführen · Ansatz	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breit gezähnte radialblütige Pflanze	REFERENCE
E033	f10r	H2	H2-S003	shor	PROC016	Ansatz	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breit gezähnte radialblütige Pflanze	REFERENCE
E034	f10r	H2	H2-S003	chor	PROC016	Ansatz	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breit gezähnte radialblütige Pflanze	REFERENCE
E035	f10r	H2	H2-S003	chy	PROC019	dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breit gezähnte radialblütige Pflanze	REFERENCE
E036	f10r	H2	H2-S003	kaiiin	PROC024	zuführen · Sollstufe	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breit gezähnte radialblütige Pflanze	ADDRESS
E037	f10r	H2	H2-S003	dy	PROC019	dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breit gezähnte radialblütige Pflanze	REFERENCE
E038	f10r	H2	H2-S003	chodaiin	PROC025	abziehen · Arbeitsgang · Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breit gezähnte radialblütige Pflanze	ADDRESS
E039	f11r	H3	H3-S001	tshol	PROC026	eintragen · halten · fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	STATE
E040	f11r	H3	H3-S001	schoal	PROC027	halten · Arbeitsgang · Zielstelle	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	ADDRESS
E041	f11r	H3	H3-S001	cfhy	PROC028	auswringen	LEARNED_WHOLE_CARD	RECALL_EXACT_CARD	abgebildete dicht blau blühende Kronenpflanze	ADDRESS
E042	f11r	H3	H3-S001	shfydaiin	PROC029	halten · dies · Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	ADDRESS
E043	f11r	H3	H3-S001	cphy	PROC030	hinein · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	PROCESS
E044	f11r	H3	H3-S001	shey	PROC031	Empfangsbestand	LEARNED_WHOLE_CARD	RECALL_EXACT_CARD	abgebildete dicht blau blühende Kronenpflanze	STATE
E045	f11r	H3	H3-S001	tchody	PROC032	eintragen · abziehen · Arbeitsgang · Schluss	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	ADDRESS>CLOSE
E046	f11r	H3	H3-S002	shoyty	PROC033	halten · Arbeitsgang · dies · eintragen · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	STATE
E047	f11r	H3	H3-S003	dchol	PROC034	fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	REFERENCE
E048	f11r	H3	H3-S003	chy	PROC019	dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	REFERENCE
E049	f11r	H3	H3-S003	kchy	PROC035	zuführen · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	REFERENCE
E050	f11r	H3	H3-S003	dy	PROC019	dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	REFERENCE
E051	f11r	H3	H3-S003	daiin	PROC009	Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	ADDRESS
E052	f11r	H3	H3-S004	qotchy	PROC036	danach · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	REFERENCE
E053	f11r	H3	H3-S004	okchol	PROC037	ansetzen · fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	REFERENCE
E054	f11r	H3	H3-S004	cthy	PROC014	bereit · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	STATE
E055	f11r	H3	H3-S004	dy	PROC019	dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete dicht blau blühende Kronenpflanze	REFERENCE
E056	f55v	H4	H4-S001	qokaiin	PROC038	ansetzen · Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	ADDRESS
E057	f55v	H4	H4-S001	chaiin	PROC009	Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	ADDRESS
E058	f55v	H4	H4-S001	ykain	PROC039	dies · zuführen · Portion	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	REFERENCE
E059	f55v	H4	H4-S001	ykan	PROC040	dies · zuführen · Portion	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	REFERENCE
E060	f55v	H4	H4-S001	ody	PROC041	Arbeitsgang · Schluss	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	REFERENCE>CLOSE
E061	f55v	H4	H4-S002	daiin	PROC009	Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	ADDRESS
E062	f55v	H4	H4-S002	chedy	PROC042	umsetzen · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	REFERENCE
E063	f55v	H4	H4-S002	talam	PROC043	verwahren	LEARNED_WHOLE_CARD	RECALL_EXACT_CARD	abgebildete breitblättrige rispige Pflanze	REFERENCE
E064	f55v	H4	H4-S003	ykaiin	PROC044	dies · zuführen · Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	ADDRESS
E065	f55v	H4	H4-S003	cheoar	PROC045	abziehen · kurz · Arbeitsgang · von dort	LEARNED_WHOLE_CARD	RECALL_EXACT_CARD	abgebildete breitblättrige rispige Pflanze	ADDRESS
E066	f55v	H4	H4-S003	cheeky	PROC046	wärmen · länger · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	REFERENCE
E067	f55v	H4	H4-S003	oldy	PROC047	fortsetzen · Schluss	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	REFERENCE>CLOSE
E068	f55v	H4	H4-S004	aiin	PROC009	Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	ADDRESS
E069	f55v	H4	H4-S004	okal	PROC048	ansetzen · Zielstelle	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	ADDRESS
E070	f55v	H4	H4-S004	oltchy	PROC049	fortsetzen · eintragen · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	REFERENCE
E071	f55v	H4	H4-S004	or	PROC016	Ansatz	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	REFERENCE
E072	f55v	H4	H4-S004	y	PROC019	dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	REFERENCE
E073	f55v	H4	H4-S004	orain	PROC050	Ansatz · Portion	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete breitblättrige rispige Pflanze	REFERENCE
E074	f56r	H5	H5-S001	chochor	PROC051	Gabe · abziehen · Ansatz	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E075	f56r	H5	H5-S001	cho	PROC052	Gabe	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E076	f56r	H5	H5-S001	chodaly	PROC053	Gabe · Zielstelle · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	ADDRESS
E077	f56r	H5	H5-S001	daiin	PROC009	Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	ADDRESS
E078	f56r	H5	H5-S001	sho	PROC052	Gabe	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E079	f56r	H5	H5-S001	kchol	PROC054	zuführen · fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	PROCESS
E080	f56r	H5	H5-S001	otchor	PROC020	danach · abziehen · Ansatz	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E081	f56r	H5	H5-S001	choky	PROC008	ansetzen · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E082	f56r	H5	H5-S001	dal	PROC055	Zielstelle	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	ADDRESS
E083	f56r	H5	H5-S002	schol	PROC034	fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E084	f56r	H5	H5-S002	choy	PROC056	Gabe · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E085	f56r	H5	H5-S002	choky	PROC008	ansetzen · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E086	f56r	H5	H5-S002	cheeckhody	PROC057	abziehen · länger · Durchlass · Arbeitsgang · Schluss	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	STATE>CLOSE
E087	f56r	H5	H5-S003	sh	PROC058	halten	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	STATE
E088	f56r	H5	H5-S003	cho	PROC052	Gabe	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E089	f56r	H5	H5-S003	kchey	PROC059	zuführen · kurz · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	STATE
E090	f56r	H5	H5-S003	qokokchy	PROC060	ansetzen · ansetzen · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E091	f56r	H5	H5-S004	okchy	PROC011	ansetzen · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E092	f56r	H5	H5-S004	chokcheo	PROC061	ansetzen · abziehen · kurz · Arbeitsgang	LEARNED_WHOLE_CARD	RECALL_EXACT_CARD	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E093	f56r	H5	H5-S004	kchal	PROC062	zuführen · Zielstelle	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	ADDRESS
E094	f56r	H5	H5-S005	sho	PROC052	Gabe	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E095	f56r	H5	H5-S005	chokchy	PROC011	ansetzen · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E096	f56r	H5	H5-S005	kchoar	PROC063	zuführen · Gabe · von dort	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E097	f56r	H5	H5-S005	sotodan	PROC064	danach · Arbeitsgang · Portion	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E098	f56r	H5	H5-S006	otchey	PROC065	danach · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	REFERENCE
E099	f56r	H5	H5-S006	keol	PROC066	zuführen · kurz · fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	STATE
E100	f56r	H5	H5-S006	daiin	PROC009	Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	abgebildete mehrköpfige stachelige Pflanze	ADDRESS
E101	f81v	B1	B1-S001	qokedy	PROC067	ansetzen · kurz · Schluss	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	STATE>CLOSE
E102	f81v	B1	B1-S002	okaiin	PROC038	ansetzen · Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	ADDRESS
E103	f81v	B1	B1-S002	kair	PROC068	zuführen · Lauf	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	PROCESS
E104	f81v	B1	B1-S002	okal	PROC048	ansetzen · Zielstelle	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	ADDRESS
E105	f81v	B1	B1-S002	sar	PROC003	von dort	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	ADDRESS
E106	f81v	B1	B1-S002	ol	PROC013	fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E107	f81v	B1	B1-S002	kain	PROC069	zuführen · Portion	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E108	f81v	B1	B1-S002	olkain	PROC070	fortsetzen · zuführen · Portion	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E109	f81v	B1	B1-S002	al	PROC055	Zielstelle	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	ADDRESS
E110	f81v	B1	B1-S002	ol	PROC013	fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E111	f81v	B1	B1-S002	rol	PROC071	abkühlen · fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	STATE
E112	f81v	B1	B1-S002	dl	PROC072	führen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	PROCESS
E113	f81v	B1	B1-S002	olor	PROC022	fortsetzen · Ansatz	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E114	f81v	B1	B1-S002	ol	PROC013	fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E115	f81v	B1	B1-S002	sheckhal	PROC073	halten · kurz · Durchlass · Zielstelle	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	STATE
E116	f81v	B1	B1-S002	daiin	PROC009	Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	ADDRESS
E117	f81v	B1	B1-S002	qokeedal	PROC074	ansetzen · länger · Zielstelle	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	STATE
E118	f81v	B1	B1-S002	daiin	PROC009	Maß	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	ADDRESS
E119	f81v	B1	B1-S002	chckhy	PROC075	Durchlass · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	PROCESS
E120	f81v	B1	B1-S002	schedy	PROC076	umsetzen · Schluss	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	PROCESS>CLOSE
E121	f81v	B1	B1-S003	qol	PROC013	fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E122	f81v	B1	B1-S003	sshkchdy	PROC077	halten · zuführen · umsetzen · Schluss	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	STATE>CLOSE
E123	f81v	B1	B1-S004	chedy	PROC042	umsetzen · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	PROCESS
E124	f81v	B1	B1-S004	ol	PROC013	fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E125	f81v	B1	B1-S004	shedy	PROC078	absetzen · Schluss	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	STATE>CLOSE
E126	f81v	B1	B1-S005	qolchedy	PROC079	fortsetzen · umsetzen · Schluss	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	PROCESS>CLOSE
E127	f81v	B1	B1-S006	qokain	PROC080	ansetzen · Portion	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E128	f81v	B1	B1-S006	shckhy	PROC075	Durchlass · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	PROCESS
E129	f81v	B1	B1-S006	dl	PROC072	führen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	PROCESS
E130	f81v	B1	B1-S006	ral	PROC081	abkühlen · Zielstelle	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	STATE
E131	f81v	B1	B1-S007	qokchdy	PROC082	ansetzen · umsetzen · Schluss	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE>CLOSE
E132	f81v	B1	B1-S008	chey	PROC019	dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E133	f81v	B1	B1-S008	ol	PROC013	fortsetzen	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	REFERENCE
E134	f81v	B1	B1-S008	cheky	PROC083	wärmen · kurz · dies	LEAVE_ONE_CARD_COMPOSITIONAL	BUILD_FROM_STEMS	gemeinsame zweireihige Figuren-/Beckenstation	STATE
