page	locus	record	event_index	surface	joint_tuple_id	page_host	corrected_host_class	corrected_host_value_German	retained_local_creative_expansion_German	meaning_status
f10r	f10r.8	2	1	qotchor	10488b911aae52b3b334	chor	EXPLORATORY_LOCAL_FAMILY	möglicherweise Sammel-/Beschaffungszeit	beschaffe den Bildbesitzer vor der Blüte	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.8	2	2	chor	7a4bb8136330ee4e6e56	or	PROVISIONAL_CONTENT_FAMILY	bereitetes Ergebnis oder Arbeitsmedium	das bereitete verwendbare Ergebnis des aktiven Ansatzes	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.8	2	3	otol	497cbd9c7401810ff56b	ol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	eine Handvoll	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.8	2	4	chol	dcda95c81a5460feb191	l	FORMAL_CONNECTION_AXIS	angeschlossene Station oder Fortsetzung	knüpfe an den bereits eingeführten Ansatz an	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.8	2	5	cholor	dec401773c1f0347793d	olor	RECURRENT_WHOLE_CARD	lokale Voransatz-Produktkarte	entnimm das bereitete Produkt des Voransatzes	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.8	2	6	chol	dcda95c81a5460feb191	l	FORMAL_CONNECTION_AXIS	angeschlossene Station oder Fortsetzung	knüpfe an den bereits eingeführten Ansatz an	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.8	2	7	daiin	2f1c5e56e8f0ff459065	aiin	RECURRENT_WHOLE_CARD	Maß-/Standardkarte	Ein vorgeschriebenes Maß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.8	2	8	dar	4d4559019a961b834aa1	ar	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	nimm daraus, aus demselben bereits eingeführten Ansatz	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.9	2	1	oykchor	27d97af8c96eb056c2e6	oykchor	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	wenn sich die Blüte geöffnet hat	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.9	2	2	shor	7a4bb8136330ee4e6e56	or	PROVISIONAL_CONTENT_FAMILY	bereitetes Ergebnis oder Arbeitsmedium	das bereitete verwendbare Ergebnis des aktiven Ansatzes	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.9	2	3	chor	7a4bb8136330ee4e6e56	or	PROVISIONAL_CONTENT_FAMILY	bereitetes Ergebnis oder Arbeitsmedium	das bereitete verwendbare Ergebnis des aktiven Ansatzes	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.9	2	4	chy	b921a237be883a820352	y	UNASSIGNED_HOST	UNBEKANNT	der gegenwärtig geführte Stoff oder Anteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.9	2	5	kaiiin	409de02322e7b2ca0c62	kaiiin	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	bis ein bitterer Geschmack bleibt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.9	2	6	dy	b921a237be883a820352	y	UNASSIGNED_HOST	UNBEKANNT	der gegenwärtig geführte Stoff oder Anteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f10r	f10r.9	2	7	chodaiin	834825c61d048a6b5628	d	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	bewahre diesen Anteil unter Öl	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.1	1	1	tshol	953ad19b79517fc8a211	shol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	sammle die Wurzel im Frühjahr	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.1	1	2	schoal	428a5e3662aa57b4b256	cho	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	vom schattigen Waldort	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.1	1	3	cfhy	bdad9f9ea8b80f141496	cfhy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	bevor sich die Blütenkrone öffnet	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.1	1	4	shfydaiin	a8af08e69edab8e54f15	fyd	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	presse die gequetschte Wurzel durch ein Tuch	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.1	1	5	cphy	deb377381ceaf55ea310	cphy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	seihe die Flüssigkeit ein zweites Mal	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.1	1	6	shey	b5df9126607030b95175	ey	RECURRENT_WHOLE_CARD	lokale Sollzustandskarte	führe den Vorgang bis zum verlangten sichtbaren Endzustand	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.1	1	7	tchody	2e2027b1951d79911e24	cho	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	lasse die geseihte Flüssigkeit offen abkühlen	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.1	1	8	shoyty	577c03a928d674d420d7	oyty	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	behalte die Blütenkrone zurück	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.4	1	1	dchol	d665560c8ff80799a82c	chol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	von diesem abgebildeten Simplex	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.4	1	2	chy	b921a237be883a820352	y	UNASSIGNED_HOST	UNBEKANNT	der gegenwärtig geführte Stoff oder Anteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.4	1	3	kchy	b2812c8283c3a62438bd	kchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	binde es auf die geschwollene Stelle	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.4	1	4	dy	b921a237be883a820352	y	UNASSIGNED_HOST	UNBEKANNT	der gegenwärtig geführte Stoff oder Anteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.4	1	5	daiin	2f1c5e56e8f0ff459065	aiin	RECURRENT_WHOLE_CARD	Maß-/Standardkarte	Ein vorgeschriebenes Maß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.7	1	1	qotchy	a48efd6c4491a046ba78	chy	UNASSIGNED_HOST	UNBEKANNT	überführe das warme Blattmedium als Auflage in die Anwendung	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.7	1	2	okchol	322281bd391aa621f568	okchol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	lege ihn warm auf	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.7	1	3	cthy	e0b630cb1b5df5e7105b	cthy	RECURRENT_WHOLE_CARD	lokale Bereitschaftskarte	sobald der aktive Ansatz gebrauchsfertig ist	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f11r	f11r.7	1	4	dy	b921a237be883a820352	y	UNASSIGNED_HOST	UNBEKANNT	der gegenwärtig geführte Stoff oder Anteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.5	1	1	qokaiin	b5fcea1eaed06b2f2291	ok	FORMAL_COMPOSITIONAL_AXIS	spezifizierten Arbeitsposten einsetzen/aktivieren	aktiviere den nächsten quantifizierten Arbeitsposten	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.5	1	2	chaiin	2f1c5e56e8f0ff459065	aiin	RECURRENT_WHOLE_CARD	Maß-/Standardkarte	Ein vorgeschriebenes Maß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.5	1	3	ykain	403c1592f918c8f23b88	yk	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	koche das breite Blatt sanft	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.5	1	4	ykan	d929a14ec45749b2e805	ykan	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	in Weißwein	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.5	1	5	ody	97cc9ac109148723c472	o	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	lasse es ziehen, bis die Flüssigkeit klar ist	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.5	1	6	daiin	2f1c5e56e8f0ff459065	aiin	RECURRENT_WHOLE_CARD	Maß-/Standardkarte	Ein vorgeschriebenes Maß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.5	1	7	chedy	6f7ff8287eddf4da9fdb	y	UNASSIGNED_HOST	UNBEKANNT	bearbeite den aktuellen Stoff gleichmäßig und schließe den Schritt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.5	1	8	talam	e026af581c99322fbd46	ala	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	wasche die wunde Stelle einmal	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.11	1	1	ykaiin	f7dc90b2c31fd341f0a4	yk	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	für den zweiten Arzneigebrauch	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.11	1	2	cheoar	807591efc3d3f7ddbfab	o	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	gib Weißwein hinzu	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.11	1	3	cheeky	2c1a5fd92b9e3c762242	eky	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	solange es noch warm ist	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.11	1	4	oldy	1b1ffdd869fb1429ad03	l	FORMAL_CONNECTION_AXIS	angeschlossene Station oder Fortsetzung	koche im nachgeordneten Arbeitsschritt sanft und schließe ihn	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.11	1	5	aiin	2f1c5e56e8f0ff459065	aiin	RECURRENT_WHOLE_CARD	Maß-/Standardkarte	Ein vorgeschriebenes Maß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.11	1	6	okal	308e8ea2d5d190c498e8	ok	FORMAL_COMPOSITIONAL_AXIS	spezifizierten Arbeitsposten einsetzen/aktivieren	aktiviere das Zusammenführen beider bezeichneten Anteile	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.11	1	7	oltchy	204b04837409088c48f9	oltchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	bewahre es in einem bedeckten Gefäß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.11	1	8	or	7a4bb8136330ee4e6e56	or	PROVISIONAL_CONTENT_FAMILY	bereitetes Ergebnis oder Arbeitsmedium	das bereitete verwendbare Ergebnis des aktiven Ansatzes	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.11	1	9	y	b921a237be883a820352	y	UNASSIGNED_HOST	UNBEKANNT	der gegenwärtig geführte Stoff oder Anteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f55v	f55v.11	1	10	orain	6afeb5c9ab9f6cbdea0d	or	PROVISIONAL_CONTENT_FAMILY	bereitetes Ergebnis oder Arbeitsmedium	gebrauche das bereitete Ergebnis frisch	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.5	1	1	chochor	b9d7b6d68209a9019e7a	chor	EXPLORATORY_LOCAL_FAMILY	möglicherweise Sammel-/Beschaffungszeit	beschaffe den Bildbesitzer im Frühjahr	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.5	1	2	cho	2cc054357a929df85f64	o	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	nimm danach den folgenden Zusatz oder Pflanzenteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.5	1	3	chodaly	0ec6a45e2950e8e7061d	odaly	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	die dünne untere Wurzel	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.5	1	4	daiin	2f1c5e56e8f0ff459065	aiin	RECURRENT_WHOLE_CARD	Maß-/Standardkarte	Ein vorgeschriebenes Maß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.7	1	1	sho	2cc054357a929df85f64	o	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	nimm danach den folgenden Zusatz oder Pflanzenteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.7	1	2	kchol	893c570f3fa3fce99711	kchol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	lasse es in Weißwein ziehen	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.7	1	3	otchor	10488b911aae52b3b334	chor	EXPLORATORY_LOCAL_FAMILY	möglicherweise Sammel-/Beschaffungszeit	beschaffe den Bildbesitzer vor der Blüte	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.7	1	4	choky	276a7c2d74d1143446f4	oky	RECURRENT_WHOLE_CARD	lokale Verwendungskarte	verwende den aktivierten gegenwärtigen Anteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.7	1	5	dal	dd0ecaf5e27d81befffc	al	PROVISIONAL_RELATION_FAMILY	Ziel- oder Parallelstation	führe den Bestand an die bezeichnete Zielstation	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.8	1	1	schol	d665560c8ff80799a82c	chol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	von diesem abgebildeten Simplex	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.8	1	2	choy	c10aec6d4dd877ec8bd8	y	UNASSIGNED_HOST	UNBEKANNT	der gegenwärtige Bildbesitzer am feucht-schattigen Standort	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.8	1	3	choky	276a7c2d74d1143446f4	oky	RECURRENT_WHOLE_CARD	lokale Verwendungskarte	verwende den aktivierten gegenwärtigen Anteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.8	1	4	cheeckhody	95987d6f198d6d247511	eckho	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	lasse das Pflaster unbedeckt trocknen	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.12	1	1	sh	ad3581d3144f69a5912d	h	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	ihren kleinen Samen- oder Knospenkopf	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.12	1	2	cho	2cc054357a929df85f64	o	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	nimm danach den folgenden Zusatz oder Pflanzenteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.12	1	3	kchey	b74e9e65637b7c8538dd	kchey	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	das getrocknete schmale Blatt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.12	1	4	qokokchy	1322bc176443fc2a8a86	okokchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	trockne es im Schatten	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.13	1	1	okchy	9ad66e67803a12e745de	okchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	gebrauche die frisch bereitete Arznei	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.13	1	2	chokcheo	087a47b5423438cd6b6a	okcheo	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	trinke es bei Magenschmerz	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.13	1	3	kchal	75a523fcf039b006f97b	kch	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	bewahre den Rest trocken im Schatten	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.18	1	1	sho	2cc054357a929df85f64	o	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	nimm danach den folgenden Zusatz oder Pflanzenteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.18	1	2	chokchy	9ad66e67803a12e745de	okchy	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	gebrauche die frisch bereitete Arznei	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.18	1	3	kchoar	c71c72da4e09e0833392	kcho	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	mische es mit Honig	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.18	1	4	sotodan	61a075bc54793c1c781f	otodan	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	gebrauche es frisch vermischt	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.19	1	1	otchey	faf321940aed922846a9	chey	EXPLORATORY_LOCAL_FAMILY	möglicherweise ausgewählten Materialteil wählen	wähle den bezeichneten Materialanteil aus	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.19	1	2	keol	9bb7122b386ebbc6138f	keol	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	die helle geöffnete Blüte	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f56r	f56r.19	1	3	daiin	2f1c5e56e8f0ff459065	aiin	RECURRENT_WHOLE_CARD	Maß-/Standardkarte	Ein vorgeschriebenes Maß	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f81v	f81v.2	1	1	qokedy	7db18b2f0fb7ed0fcfd3	oke	RECURRENT_WHOLE_CARD	lokale Spülkarte	führe den aktivierten Spülgang einmal aus und schließe	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f81v	f81v.2	1	2	okaiin	b5fcea1eaed06b2f2291	ok	FORMAL_COMPOSITIONAL_AXIS	spezifizierten Arbeitsposten einsetzen/aktivieren	aktiviere den nächsten quantifizierten Arbeitsposten	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f81v	f81v.2	1	3	kair	22fb87a5a83e5c3fb510	k	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	der zurücklaufende Strom	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f81v	f81v.2	1	4	okal	308e8ea2d5d190c498e8	ok	FORMAL_COMPOSITIONAL_AXIS	spezifizierten Arbeitsposten einsetzen/aktivieren	aktiviere das Zusammenführen beider bezeichneten Anteile	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f81v	f81v.2	1	5	sar	4d4559019a961b834aa1	ar	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	nimm daraus, aus demselben bereits eingeführten Ansatz	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f81v	f81v.2	1	6	ol	dcda95c81a5460feb191	l	FORMAL_CONNECTION_AXIS	angeschlossene Station oder Fortsetzung	knüpfe an den bereits eingeführten Ansatz an	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f81v	f81v.2	1	7	kain	9da1b6ac2c929daea697	k	UNANALYZED_WHOLE_CARD	UNBEKANNT AUF HOSTEBENE	ein abgemessener Anteil	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f81v	f81v.2	1	8	olkain	94df4847b7b16c98394a	olk	UNASSIGNED_HOST	UNBEKANNT	das untere Becken	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f81v	f81v.2	1	9	al	dd0ecaf5e27d81befffc	al	PROVISIONAL_RELATION_FAMILY	Ziel- oder Parallelstation	führe den Bestand an die bezeichnete Zielstation	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
f81v	f81v.2	1	10	ol	dcda95c81a5460feb191	l	FORMAL_CONNECTION_AXIS	angeschlossene Station oder Fortsetzung	knüpfe an den bereits eingeführten Ansatz an	LOCAL_CREATIVE_EXPANSION_NOT_STEM_EVIDENCE
