event_id	record_unit_id	page	statement_id	hand_id	rendered_surface	joint_tuple_id	atomic_value_de	slot_code	microcycle	material_marker_state	active_material_label_de	material_thread_action	owner	fluent_statement_de
E049	H3	f11r	H3-S003	HAND_B_Q_OPERATIONAL	kchy	b2812c8283c3a62438bd	Bindeposten	S6_BEREIT_ABSCHLUSS	1	NONE	Rohteil	ARBEIT_AM_LAUFENDEN_STOFFFADEN	Blütenkraut der abgebildeten Pflanze	Nimm die Fortsetzung des vorigen Gangs, halte den aktuellen Posten gebunden und miss sein Sollmaß.
E050	H3	f11r	H3-S003	HAND_B_Q_OPERATIONAL	y	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	2	NONE	Rohteil	ARBEIT_AM_LAUFENDEN_STOFFFADEN	Blütenkraut der abgebildeten Pflanze	Nimm die Fortsetzung des vorigen Gangs, halte den aktuellen Posten gebunden und miss sein Sollmaß.
E051	H3	f11r	H3-S003	HAND_B_Q_OPERATIONAL	aiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	2	M4_MEASURED_PORTION	Bemessene Portion	SICHTBARER_STOFFMARKER	Blütenkraut der abgebildeten Pflanze	Nimm die Fortsetzung des vorigen Gangs, halte den aktuellen Posten gebunden und miss sein Sollmaß.
E052	H3	f11r	H3-S004	HAND_B_Q_OPERATIONAL	qotchy	a48efd6c4491a046ba78	Folgeposten	S1_BEZUG_FOLGE	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	Blütenkraut der abgebildeten Pflanze	Wechsle zum Folgeposten, setze die Fortsetzung ein und halte diesen Posten bereit.
E053	H3	f11r	H3-S004	HAND_B_Q_OPERATIONAL	okchol	322281bd391aa621f568	Fortsetzungseinsatz	S5_ZIEL_ANWENDUNG	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	Blütenkraut der abgebildeten Pflanze	Wechsle zum Folgeposten, setze die Fortsetzung ein und halte diesen Posten bereit.
E054	H3	f11r	H3-S004	HAND_B_Q_OPERATIONAL	cthy	e0b630cb1b5df5e7105b	Bereit	S6_BEREIT_ABSCHLUSS	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	Blütenkraut der abgebildeten Pflanze	Wechsle zum Folgeposten, setze die Fortsetzung ein und halte diesen Posten bereit.
E055	H3	f11r	H3-S004	HAND_B_Q_OPERATIONAL	y	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	2	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	Blütenkraut der abgebildeten Pflanze	Wechsle zum Folgeposten, setze die Fortsetzung ein und halte diesen Posten bereit.
E167	B2	f82r	B2-S001	HAND_B_Q_OPERATIONAL	dchedy	259b2b3b0bf859882e2c	überführen	S3_PROZESS_TRANSFER	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Führe den Posten über.
E168	B2	f82r	B2-S002	HAND_B_Q_OPERATIONAL	qolchedy	28ffbc88b97772a75f1e	weiterführen	S1_BEZUG_FOLGE	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Führe ihn weiter.
E169	B2	f82r	B2-S003	HAND_B_Q_OPERATIONAL	qokain	1645e612504fcef59ced	Zugabe	S2_MATERIAL_MASS	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Gib einen Anteil zu; dann halte diesen Posten aktiv; dann lass ihn lange einwirken.
E170	B2	f82r	B2-S003	HAND_B_Q_OPERATIONAL	y	b921a237be883a820352	Diesposten	S1_BEZUG_FOLGE	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Gib einen Anteil zu; dann halte diesen Posten aktiv; dann lass ihn lange einwirken.
E171	B2	f82r	B2-S003	HAND_B_Q_OPERATIONAL	qokeedy	7d25241b0e56c836372a	Langkontakt	S4_DAUER_ZUSTAND	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Gib einen Anteil zu; dann halte diesen Posten aktiv; dann lass ihn lange einwirken.
E172	B2	f82r	B2-S004	HAND_B_Q_OPERATIONAL	qokal	308e8ea2d5d190c498e8	Zieleinsatz	S5_ZIEL_ANWENDUNG	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann führe ihn durch die Abführpassage; dann führe ihn ab; dann lass ihn länger einwirken; dann ziehe die getrennte Fraktion ab.
E173	B2	f82r	B2-S004	HAND_B_Q_OPERATIONAL	lcheckhy	f329f2051370174e9a38	Abführpassage	S3_PROZESS_TRANSFER	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann führe ihn durch die Abführpassage; dann führe ihn ab; dann lass ihn länger einwirken; dann ziehe die getrennte Fraktion ab.
E174	B2	f82r	B2-S004	HAND_B_Q_OPERATIONAL	lched	ba8142680851f24c9ff2	Abführung	S3_PROZESS_TRANSFER	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann führe ihn durch die Abführpassage; dann führe ihn ab; dann lass ihn länger einwirken; dann ziehe die getrennte Fraktion ab.
E175	B2	f82r	B2-S004	HAND_B_Q_OPERATIONAL	qokeey	0275fbf14e07935b0a45	Langkontakt	S4_DAUER_ZUSTAND	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann führe ihn durch die Abführpassage; dann führe ihn ab; dann lass ihn länger einwirken; dann ziehe die getrennte Fraktion ab.
E176	B2	f82r	B2-S004	HAND_B_Q_OPERATIONAL	lcheckhedy	c1db6b0a28d5cbb5d3d2	Trennabzug	S3_PROZESS_TRANSFER	3	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann führe ihn durch die Abführpassage; dann führe ihn ab; dann lass ihn länger einwirken; dann ziehe die getrennte Fraktion ab.
E177	B2	f82r	B2-S005	HAND_B_Q_OPERATIONAL	qokaly	4a7a6326ac95a8809302	Zieleinsatz	S5_ZIEL_ANWENDUNG	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann sammle ihn bis zur Sollmenge; dann leite den Posten hindurch; dann stelle das Sollmaß ein; dann stelle das Sollmaß ein; dann setze den nächsten Durchgang an; dann wärme ihn lange; dann ziehe ihn ab.
E178	B2	f82r	B2-S005	HAND_B_Q_OPERATIONAL	solkaiin	2d2e37ccb2dacc53ee5a	Sollsammlung	S3_PROZESS_TRANSFER	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann sammle ihn bis zur Sollmenge; dann leite den Posten hindurch; dann stelle das Sollmaß ein; dann stelle das Sollmaß ein; dann setze den nächsten Durchgang an; dann wärme ihn lange; dann ziehe ihn ab.
E179	B2	f82r	B2-S005	HAND_B_Q_OPERATIONAL	chckhy	2cc8bb3c2af19607888f	durchleiten	S3_PROZESS_TRANSFER	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann sammle ihn bis zur Sollmenge; dann leite den Posten hindurch; dann stelle das Sollmaß ein; dann stelle das Sollmaß ein; dann setze den nächsten Durchgang an; dann wärme ihn lange; dann ziehe ihn ab.
E180	B2	f82r	B2-S005	HAND_B_Q_OPERATIONAL	qokaiin	b5fcea1eaed06b2f2291	Sollstellung	S2_MATERIAL_MASS	3	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann sammle ihn bis zur Sollmenge; dann leite den Posten hindurch; dann stelle das Sollmaß ein; dann stelle das Sollmaß ein; dann setze den nächsten Durchgang an; dann wärme ihn lange; dann ziehe ihn ab.
E181	B2	f82r	B2-S005	HAND_B_Q_OPERATIONAL	qokaiin	b5fcea1eaed06b2f2291	Sollstellung	S2_MATERIAL_MASS	3	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann sammle ihn bis zur Sollmenge; dann leite den Posten hindurch; dann stelle das Sollmaß ein; dann stelle das Sollmaß ein; dann setze den nächsten Durchgang an; dann wärme ihn lange; dann ziehe ihn ab.
E182	B2	f82r	B2-S005	HAND_B_Q_OPERATIONAL	octheol	a8f891de626fc00028e9	Folgevorbereitung	S1_BEZUG_FOLGE	4	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann sammle ihn bis zur Sollmenge; dann leite den Posten hindurch; dann stelle das Sollmaß ein; dann stelle das Sollmaß ein; dann setze den nächsten Durchgang an; dann wärme ihn lange; dann ziehe ihn ab.
E183	B2	f82r	B2-S005	HAND_B_Q_OPERATIONAL	chkeey	f0db6d30cd34f4cb2a4d	Langwärmen	S4_DAUER_ZUSTAND	4	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann sammle ihn bis zur Sollmenge; dann leite den Posten hindurch; dann stelle das Sollmaß ein; dann stelle das Sollmaß ein; dann setze den nächsten Durchgang an; dann wärme ihn lange; dann ziehe ihn ab.
E184	B2	f82r	B2-S005	HAND_B_Q_OPERATIONAL	ldy	04a3877f0fc81b7597c9	abziehen	S3_PROZESS_TRANSFER	5	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Setze an der Zielstelle ein; dann sammle ihn bis zur Sollmenge; dann leite den Posten hindurch; dann stelle das Sollmaß ein; dann stelle das Sollmaß ein; dann setze den nächsten Durchgang an; dann wärme ihn lange; dann ziehe ihn ab.
E185	B2	f82r	B2-S006	HAND_B_Q_OPERATIONAL	oteey	5d5e0b288cf36864ed9d	Langfolge	S1_BEZUG_FOLGE	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Führe ihn länger im Folgegang weiter; dann setze an der Zielstelle ein; dann führe ihn kurz hindurch; dann setze den Posten ein.
E186	B2	f82r	B2-S006	HAND_B_Q_OPERATIONAL	qokal	308e8ea2d5d190c498e8	Zieleinsatz	S5_ZIEL_ANWENDUNG	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Führe ihn länger im Folgegang weiter; dann setze an der Zielstelle ein; dann führe ihn kurz hindurch; dann setze den Posten ein.
E187	B2	f82r	B2-S006	HAND_B_Q_OPERATIONAL	sheckhy	c1913ec4ff84148da6d3	Kurzpassage	S3_PROZESS_TRANSFER	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Führe ihn länger im Folgegang weiter; dann setze an der Zielstelle ein; dann führe ihn kurz hindurch; dann setze den Posten ein.
E188	B2	f82r	B2-S006	HAND_B_Q_OPERATIONAL	qoky	276a7c2d74d1143446f4	Einsetzen	S5_ZIEL_ANWENDUNG	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	Bei PAARBECKEN_MIT_MITTELZYLINDER: Führe ihn länger im Folgegang weiter; dann setze an der Zielstelle ein; dann führe ihn kurz hindurch; dann setze den Posten ein.
E189	B2	f82r	B2-S007	HAND_B_Q_OPERATIONAL	dshedy	cbb42a4fe68068325d6b	Vorabsetzschluss	S3_PROZESS_TRANSFER	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Bei ZWISCHENGERAET_MIT_KNOTEN: Setze den vorigen Posten ab und schließe.
E190	B2	f82r	B2-S008	HAND_B_Q_OPERATIONAL	otaiin	54d0e228ca346110af05	Folgemaß	S2_MATERIAL_MASS	1	M4_MEASURED_PORTION	Bemessene Portion	SICHTBARER_STOFFMARKER	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Bei ZWISCHENGERAET_MIT_KNOTEN: Arbeite danach nach dem nächsten Maß; dann setze den Quellposten ein; dann lass ihn kurz absetzen.
E191	B2	f82r	B2-S008	HAND_B_Q_OPERATIONAL	qokar	3ae9a121ba0045b913e8	Quelleinsatz	S5_ZIEL_ANWENDUNG	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Bei ZWISCHENGERAET_MIT_KNOTEN: Arbeite danach nach dem nächsten Maß; dann setze den Quellposten ein; dann lass ihn kurz absetzen.
E192	B2	f82r	B2-S008	HAND_B_Q_OPERATIONAL	tedy	bc4f1f5c006c74a4d26d	Kurzabsetzung	S3_PROZESS_TRANSFER	2	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Bei ZWISCHENGERAET_MIT_KNOTEN: Arbeite danach nach dem nächsten Maß; dann setze den Quellposten ein; dann lass ihn kurz absetzen.
E193	B2	f82r	B2-S009	HAND_B_Q_OPERATIONAL	solshedy	daa1347f456415fe8737	Folgeabsetzen	S3_PROZESS_TRANSFER	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Bei ZWISCHENGERAET_MIT_KNOTEN: Lass danach den nächsten Posten absetzen.
E194	B2	f82r	B2-S010	HAND_B_Q_OPERATIONAL	qokeey	0275fbf14e07935b0a45	Langkontakt	S4_DAUER_ZUSTAND	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Bei ZWISCHENGERAET_MIT_KNOTEN: Lass ihn länger einwirken; dann setze den Posten ein; dann führe zum Auslass; dann nimm den Klarauszug.
E195	B2	f82r	B2-S010	HAND_B_Q_OPERATIONAL	qoky	276a7c2d74d1143446f4	Einsetzen	S5_ZIEL_ANWENDUNG	1	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Bei ZWISCHENGERAET_MIT_KNOTEN: Lass ihn länger einwirken; dann setze den Posten ein; dann führe zum Auslass; dann nimm den Klarauszug.
E196	B2	f82r	B2-S010	HAND_B_Q_OPERATIONAL	ls	5eff216ba51fbfb21f22	Auslass	S3_PROZESS_TRANSFER	2	NONE	Bemessene Portion	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Bei ZWISCHENGERAET_MIT_KNOTEN: Lass ihn länger einwirken; dann setze den Posten ein; dann führe zum Auslass; dann nimm den Klarauszug.
E197	B2	f82r	B2-S010	HAND_B_Q_OPERATIONAL	shey	b5df9126607030b95175	Klarauszug	S3_PROZESS_TRANSFER	2	M3_CLEAR_EXTRACT	Klarauszug	SICHTBARER_STOFFMARKER	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	Bei ZWISCHENGERAET_MIT_KNOTEN: Lass ihn länger einwirken; dann setze den Posten ein; dann führe zum Auslass; dann nimm den Klarauszug.
E198	B2	f82r	B2-S011	HAND_B_Q_OPERATIONAL	qokain	1645e612504fcef59ced	Zugabe	S2_MATERIAL_MASS	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	Bei AMBIGUER_RECHTER_POSTEN: Gib einen Anteil zu; dann nimm aus der bezeichneten Quelle; dann gib einen Anteil zu; dann lass ihn lange einwirken.
E199	B2	f82r	B2-S011	HAND_B_Q_OPERATIONAL	dar	4d4559019a961b834aa1	Quelle	S1_BEZUG_FOLGE	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	Bei AMBIGUER_RECHTER_POSTEN: Gib einen Anteil zu; dann nimm aus der bezeichneten Quelle; dann gib einen Anteil zu; dann lass ihn lange einwirken.
E200	B2	f82r	B2-S011	HAND_B_Q_OPERATIONAL	qokain	1645e612504fcef59ced	Zugabe	S2_MATERIAL_MASS	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	Bei AMBIGUER_RECHTER_POSTEN: Gib einen Anteil zu; dann nimm aus der bezeichneten Quelle; dann gib einen Anteil zu; dann lass ihn lange einwirken.
E201	B2	f82r	B2-S011	HAND_B_Q_OPERATIONAL	qokeedy	7d25241b0e56c836372a	Langkontakt	S4_DAUER_ZUSTAND	2	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	Bei AMBIGUER_RECHTER_POSTEN: Gib einen Anteil zu; dann nimm aus der bezeichneten Quelle; dann gib einen Anteil zu; dann lass ihn lange einwirken.
E202	B2	f82r	B2-S012	HAND_B_Q_OPERATIONAL	lchy	0ab57b7166de99db3a55	Abführgut	S3_PROZESS_TRANSFER	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	Bei AMBIGUER_RECHTER_POSTEN: Nimm das abzuführende Gut. Neuer lokaler Posten: Bei MEHRPLATZ_BADBECKEN: Nimm den Klarauszug; dann bereite ihn kurz vor; dann lass ihn länger einwirken; dann ziehe den klaren Anteil ab; dann arbeite nach dem vorgeschriebenen Maß; dann halte diesen Posten aktiv; dann setze ihn vollständig ein.
E203	B2	f82r	B2-S012	HAND_B_Q_OPERATIONAL	shey	b5df9126607030b95175	Klarauszug	S3_PROZESS_TRANSFER	1	M3_CLEAR_EXTRACT	Klarauszug	SICHTBARER_STOFFMARKER	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Bei AMBIGUER_RECHTER_POSTEN: Nimm das abzuführende Gut. Neuer lokaler Posten: Bei MEHRPLATZ_BADBECKEN: Nimm den Klarauszug; dann bereite ihn kurz vor; dann lass ihn länger einwirken; dann ziehe den klaren Anteil ab; dann arbeite nach dem vorgeschriebenen Maß; dann halte diesen Posten aktiv; dann setze ihn vollständig ein.
E204	B2	f82r	B2-S012	HAND_B_Q_OPERATIONAL	qcthey	6b89d6dd70635bc60fe0	Kurzvorbereitung	S4_DAUER_ZUSTAND	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Bei AMBIGUER_RECHTER_POSTEN: Nimm das abzuführende Gut. Neuer lokaler Posten: Bei MEHRPLATZ_BADBECKEN: Nimm den Klarauszug; dann bereite ihn kurz vor; dann lass ihn länger einwirken; dann ziehe den klaren Anteil ab; dann arbeite nach dem vorgeschriebenen Maß; dann halte diesen Posten aktiv; dann setze ihn vollständig ein.
E205	B2	f82r	B2-S012	HAND_B_Q_OPERATIONAL	qokeey	0275fbf14e07935b0a45	Langkontakt	S4_DAUER_ZUSTAND	1	NONE	Klarauszug	ARBEIT_AM_LAUFENDEN_STOFFFADEN	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Bei AMBIGUER_RECHTER_POSTEN: Nimm das abzuführende Gut. Neuer lokaler Posten: Bei MEHRPLATZ_BADBECKEN: Nimm den Klarauszug; dann bereite ihn kurz vor; dann lass ihn länger einwirken; dann ziehe den klaren Anteil ab; dann arbeite nach dem vorgeschriebenen Maß; dann halte diesen Posten aktiv; dann setze ihn vollständig ein.
E206	B2	f82r	B2-S012	HAND_B_Q_OPERATIONAL	lcheey	5fca8fc3dee57e1d8c1f	Klarabzug	S3_PROZESS_TRANSFER	2	M3_CLEAR_EXTRACT	Klarauszug	SICHTBARER_STOFFMARKER	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Bei AMBIGUER_RECHTER_POSTEN: Nimm das abzuführende Gut. Neuer lokaler Posten: Bei MEHRPLATZ_BADBECKEN: Nimm den Klarauszug; dann bereite ihn kurz vor; dann lass ihn länger einwirken; dann ziehe den klaren Anteil ab; dann arbeite nach dem vorgeschriebenen Maß; dann halte diesen Posten aktiv; dann setze ihn vollständig ein.
E207	B2	f82r	B2-S012	HAND_B_Q_OPERATIONAL	aiin	2f1c5e56e8f0ff459065	Sollmaß	S2_MATERIAL_MASS	3	M4_MEASURED_PORTION	Bemessene Portion	SICHTBARER_STOFFMARKER	B2_LOWER_GREEN_MULTI_FIGURE_POOL	Bei AMBIGUER_RECHTER_POSTEN: Nimm das abzuführende Gut. Neuer lokaler Posten: Bei MEHRPLATZ_BADBECKEN: Nimm den Klarauszug; dann bereite ihn kurz vor; dann lass ihn länger einwirken; dann ziehe den klaren Anteil ab; dann arbeite nach dem vorgeschriebenen Maß; dann halte diesen Posten aktiv; dann setze ihn vollständig ein.
