split	model	record_id	weight	unit_ids	unit_names	roles	reason
train	GDT609_EXACT_SINGLE_CORE	38	40	56,56,87	N N g	literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	39	40	93,9,56	u ok N	literal_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	40	39	27,96,5,42,87	p z s r g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	41	39	89,42,89,42	I r I r	literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	43	37	49,27,96,2,5,56	a p z C s N	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	44	37	89,42,11	I r k	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	45	36	42,9,56,2,96	r ok N C z	literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	46	36	49,42,7,93,87	a r d u g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	47	35	85,49,27,85,9,71	P a p P ok q	literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	48	34	89,93,56,87	I u N g	literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	49	33	7,42,94,94,46	d r c c T	literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	50	33	89,93,5,9	I u s ok	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	51	33	92,56,7,93,87	j N d u g	prefix_operator,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	52	33	93,7,56	u d N	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	53	32	42,89,89,42,9	r I I r ok	literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	54	32	71,2,5,9	q C s ok	syllabic_carrier,literal_carrier,literal_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	55	31	85,27,85,93,94,56	P p P u c N	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	56	30	56,5,9,71	N s ok q	literal_carrier,literal_carrier,syllabic_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	57	30	85,27,89,89,6	P p I I aN	literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	58	30	96,56,94,56,2	z N c N C	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	60	29	92,56,11	j N k	prefix_operator,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	61	28	20,2,42,89,2,49,42,96	e C r I C a r z	prefix_operator,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	62	28	85,2,49,9,42,96	P C a ok r z	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	63	28	85,27,89,89,42	P p I I r	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	64	28	85,49,27	P a p	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	65	28	89,93,27,87	I u p g	literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	66	27	5,27,89,9,49,56	s p I ok a N	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	67	27	49,42	a r	literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	68	27	56,85,89,42	N P I r	literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	69	27	85,49,27,42,94,56,27	P a p r c N p	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	70	27	90,2,94,94,56,2,42	x C c c N C r	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	71	27	94,27,86,27	c p n p	literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	72	26	94,27,86,46	c p n T	literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	73	25	5,27,89,9,49,27,87	s p I ok a p g	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	74	25	85,2,49,9,42	P C a ok r	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	75	24	49,42,87	a r g	literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	76	24	56,9,2	N ok C	literal_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	77	24	89,93,2	I u C	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	78	24	90,2,94,94,56,2	x C c c N C	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	79	24	93,5,2	u s C	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	80	23	42,2,96	r C z	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	82	22	27,96,5,56,2	p z s N C	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	83	22	27,96,5,56,46	p z s N T	literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	84	22	85,27,89,89,42,9	P p I I r ok	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	85	21	2,85,93,11	C P u k	literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	86	21	20,27,85,56,56,87	e p P N N g	prefix_operator,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	87	21	49,42,56	a r N	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	88	21	94,42,90,2,9,27,87	c r x C ok p g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	89	21	96,56,94,56,9,42,87	z N c N ok r g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	90	20	2,49,96,56,87	C a z N g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	91	20	27,7,89,56,11,42,87	p d I N k r g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	92	20	49,42,96	a r z	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	93	20	56,2,96	N C z	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	94	20	56,9,56,5,8	N ok N s o	literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	95	20	89,56,5,42	I N s r	literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	96	20	96,56,5,93,87	z N s u g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	97	19	2,49,56,27,23,56,89,9,93,87	C a N p l N I ok u g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	98	19	5,27,89,9,49,56,87	s p I ok a N g	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	99	19	9,2,96,42,5	ok C z r s	syllabic_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	100	19	9,42,96,85,27,49,42	ok r z P p a r	syllabic_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	101	19	11,56,42	k N r	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	102	19	20,27,85,56,2,87	e p P N C g	prefix_operator,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	103	19	20,56,49,86,56,9,71	e N a n N ok q	prefix_operator,literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	104	19	56,9,42,96	N ok r z	literal_carrier,syllabic_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	105	19	56,9,71	N ok q	literal_carrier,syllabic_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	106	19	85,2,89,89,93,46	P C I I u T	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	107	19	92,27,49,46	j p a T	prefix_operator,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	108	18	5,95,71,27	s h q p	literal_carrier,syllabic_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	109	18	7,42,94,94,56	d r c c N	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	110	18	85,49,27,42,94,56,46	P a p r c N T	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	111	18	85,49,27,85,9,8,2	P a p P ok o C	literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	112	18	85,49,56,96,46	P a N z T	literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	113	18	94,42,90,56,27,5,42,87	c r x N p s r g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	114	18	96,2,90,5,27	z C x s p	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	115	17	2,5,9,42	C s ok r	literal_carrier,literal_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	116	17	13,89,56,94,56,27	S I N c N p	prefix_operator,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	117	17	23,56,49,9,93,9,42	l N a ok u ok r	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	118	17	27,96,5,56	p z s N	literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	119	17	42,89,89,6	r I I aN	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	120	17	56,9,2,91	N ok C b	literal_carrier,syllabic_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	121	17	89,93,27	I u p	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	122	17	96,93,94,9,56,9,93,11,56,5,42	z u c ok N ok u k N s r	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	123	16	2,86,56,42,96	C n N r z	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	124	16	5,2,96	s C z	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	125	16	7,42,94,94,27	d r c c p	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	126	16	20,56,23,56,9,2,9,42,87	e N l N ok C ok r g	prefix_operator,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,syllabic_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	127	16	27,85,85,56,11,27	p P P N k p	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	128	16	27,85,85,56,11,46	p P P N k T	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	129	16	49,71,46	a q T	literal_carrier,syllabic_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	130	16	56,7,56	N d N	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	131	16	56,85,89,56	N P I N	literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	132	16	89,93,2,87	I u C g	literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	134	16	96,56,94,56,9,46	z N c N ok T	literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	135	15	9,2,5,9,2	ok C s ok C	syllabic_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	136	15	14,96	t z	syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	137	15	20,2,42,89,2,49,56,87	e C r I C a N g	prefix_operator,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	138	15	42,2,87	r C g	literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	139	15	42,27,11,42,96	r p k r z	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	140	15	90,2,94,94,56,2,96	x C c c N C z	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	141	15	92,56,11,42,96	j N k r z	prefix_operator,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	142	15	93,5,46	u s T	literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	143	14	9,42,96,85,93,87	ok r z P u g	syllabic_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	145	14	13,9,42,5,11,56,9	S ok r s k N ok	prefix_operator,syllabic_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	146	14	20,2,42,89,2,49,56	e C r I C a N	prefix_operator,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	147	14	89,2,9,56,87	I C ok N g	literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	148	14	89,93,2,96	I u C z	literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	149	14	90,2,94,94,56,87	x C c c N g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	150	14	94,27,86,56,87	c p n N g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	151	14	96,2,90,5,2	z C x s C	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	152	13	2,93,9,42,96	C u ok r z	literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	153	13	5,2,23,56,7,93,87	s C l N d u g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	154	13	9,27,9,56,93,87	ok p ok N u g	syllabic_carrier,literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	155	13	20,27,42,85,71,93,5,9	e p r P q u s ok	prefix_operator,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	156	13	20,42,94,71,56,9,71	e r c q N ok q	prefix_operator,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,syllabic_carrier,syllabic_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	157	13	42,0,56,9,2,9,93	r ol N ok C ok u	literal_carrier,syllabic_carrier,literal_carrier,syllabic_carrier,literal_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	158	13	42,0,56,9,42,87	r ol N ok r g	literal_carrier,syllabic_carrier,literal_carrier,syllabic_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	159	13	49,27,96,2,5,27	a p z C s p	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	160	13	85,49,27,23,56,5,86,56,2,96	P a p l N s n N C z	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	162	13	89,93,7	I u d	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	163	13	92,56,5	j N s	prefix_operator,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	165	13	94,27,86,56	c p n N	literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	166	12	2,11,23,6,93	C k l aN u	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	167	12	5,95,71,46	s h q T	literal_carrier,syllabic_carrier,syllabic_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	168	12	9,49,2,5,89,56,49,42	ok a C s I N a r	syllabic_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	169	12	13,9,49,2	S ok a C	prefix_operator,syllabic_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	170	12	27,96,5,42,96	p z s r z	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	171	12	42,56	r N	literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	172	12	85,71,56,86,93,94,27	P q N n u c p	literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	173	12	90,2,94,94,27,49,46	x C c c p a T	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	174	12	90,71,96,2,5,56	x q z C s N	literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	175	12	93,5,27	u s p	literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	176	11	2,49,56,27,23,56,89,9,56	C a N p l N I ok N	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	177	11	2,96,85,94,56,93,87	C z P c N u g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	178	11	5,2,9,93,49,2	s C ok u a C	literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,literal_carrier	illegal_body
train	GDT609_EXACT_SINGLE_CORE	179	11	5,2,23,42,87	s C l r g	literal_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	180	11	5,27,89,9,49,27,49,46	s p I ok a p a T	literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	181	11	9,49,2,5,87	ok a C s g	syllabic_carrier,literal_carrier,literal_carrier,literal_carrier,suffix_operator	illegal_body
train	GDT609_EXACT_SINGLE_CORE	182	11	20,56,23,56,9,2,9,56,87	e N l N ok C ok N g	prefix_operator,literal_carrier,literal_carrier,literal_carrier,syllabic_carrier,literal_carrier,syllabic_carrier,literal_carrier,suffix_operator	illegal_body
