page	locus	clause_id	line_mode	v68_reader_mode	clause_type	start_ordinal	end_ordinal	token_positions	semantic_units	surfaces	action_ordinals	verb_lemmas	verb_occurrences	explicit_marker_ordinals	right_bound_intro_ids	binding_ids	v68_clause_de	realization_rule	content_word_delta
f105r	f105r.2	5	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	12	13	2	2	cheody|qody	NONE	NONE	0	NONE	NONE	NONE	Getrocknete Masse; fertige Zubereitung.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f105r	f105r.31	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	1	4	4	4	kodeey|lchl|shx|ar	NONE	NONE	0	NONE	NONE	NONE	Vollständig erhitzte und abgeschlossene Zubereitungsdosis; getrocknetes Holz; eingeweichtes Gummi; Drogenanteil I.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f105r	f105r.31	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	5	5	1	1	aiijy	5	abfüllen|abschließen	2	NONE	NONE	NONE	In drei Bündel abfüllen und schließen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f105r	f105r.31	3	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	6	13	8	8	cpheesy|okal|lkedy|lkar|chedy|qokaiin|or|fchoky	NONE	NONE	0	NONE	NONE	NONE	Vollständig bereitetes und abgeschlossenes Arzneikompositum; Rohstoffklasse I im heißen Ansatz, Gradanfang; bis zur mittleren Heizstufe erhitztes Holz; Anteil I der erhitzten Holzdroge; mittlere Trockenstufe erreicht; heiß, Grad III; Drogenportion; heiß-trockene Blütenzubereitung in Grundform.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f105v	f105v.1	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	1	3	3	3	polairy|oair|olpcheey	NONE	NONE	0	NONE	NONE	NONE	Pulveranteil II, abgeschlossen; Anteil II des Ansatzes; trocken gebundenes Holzpulver, Form II.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f105v	f105v.1	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	4	4	1	1	ykaiin	4	erhitzen	1	NONE	NONE	NONE	Erhitze hiervon auf Stufe III.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f105v	f105v.1	3	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	5	7	3	3	olpchedy|opchedaiin|dairody	NONE	NONE	0	NONE	NONE	NONE	Fertiges Holzextraktpulver; drei Dosen bis zur Mittelstufe getrockneten Pulvers; abgemessener Ansatzanteil II, fertiggestellt.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f105v	f105v.1	4	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	8	8	1	1	ypcheddy	8	trocknen	1	NONE	NONE	NONE	Hieraus Pulver bis zur Mittelstufe trocknen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f105v	f105v.1	5	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	9	9	1	1	sairy	NONE	NONE	0	NONE	NONE	NONE	Samenanteil II, abgeschlossen.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f105v	f105v.14	1	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	1	2	2	2	pchedaiin|chckhdy	NONE	NONE	0	NONE	NONE	NONE	Drei Dosen bis Mittelstufe getrocknetes Pulver; trockenes Arzneikompositum, Anfangsstufe erreicht.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f105v	f105v.14	2	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	3	3	1	1	qokaiir	3	nehmen	1	NONE	NONE	NONE	Nimm den heißen Drogenanteil III.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f105v	f105v.14	3	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	4	7	4	4	olpchedy|olord|aiiin|tail	NONE	NONE	0	NONE	NONE	NONE	Fertiges Holzextraktpulver; abgezogene Portion Holzauszug; Menge IV; kaltgestellte Rohdroge II.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f105v	f105v.14	4	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	8	8	1	1	odar	8	abmessen	1	NONE	NONE	NONE	Anteil I des Ansatzes abmessen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f105v	f105v.14	5	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	9	9	1	1	kard	NONE	NONE	0	NONE	NONE	NONE	Erhitzter Drogenanteil I, abgezogen.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f105v	f105v.14	6	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	10	10	1	1	chtchy	10	trocknen|nachtrocknen	2	NONE	NONE	NONE	Droge kalt trocknen und leicht nachtrocknen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f106r	f106r.23	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	1	1	1	1	ychedy	NONE	NONE	0	NONE	NONE	NONE	Bis zur Mittelstufe getrocknet und abgeschlossen.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f106r	f106r.23	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	2	2	1	1	qckhedy	2	aufbereiten	1	NONE	NONE	NONE	Das Arzneikompositum bis zur Mittelstufe aufbereiten.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f106r	f106r.23	3	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	3	10	8	8	dair|al|qokedy|shecphy|qokchy|otedy|dar|aror	NONE	NONE	0	NONE	NONE	NONE	Abgemessener Anteil II; Rohstoffklasse I; heiße Mittelstufe erreicht; bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum; heiß und trocken am Anfang des Grades; kalter Ansatz, Mittelstufe erreicht; abgemessener Anteil I; eine Portion des Drogenanteils I.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f107r	f107r.2	1	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	1	1	1	1	dchey	1	trocknen	1	NONE	NONE	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f107r	f107r.2	2	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	2	2	1	1	qoteos	2	nehmen	1	NONE	NONE	NONE	Eine bis zur Mittelstufe gekühlte Ansatzcharge nehmen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f107r	f107r.2	3	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	3	5	3	3	aiin|shedy|oteed	NONE	NONE	0	NONE	NONE	NONE	Menge III; mittlere Feuchtstufe erreicht; vollständig abgekühlter und abgezogener Auszug.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f107r	f107r.2	4	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	6	6	1	1	qor	6	nehmen	1	NONE	NONE	NONE	Nimm eine Drogenportion.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f107r	f107r.2	5	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	7	11	5	5	aiin|cheockhy|olkeey|qotain|chey	NONE	NONE	0	NONE	NONE	NONE	Menge III; trocken angesetztes Arzneikompositum am Gradanfang; Holzansatz vollständig erhitzt; kalter Ansatz, Grad II; trocken in der Mitte des Grades.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f107r	f107r.2	6	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	12	12	1	1	qeeey	12	führen|abschließen	2	NONE	NONE	NONE	Die vorstehende Behandlung bis zur letzten Stufe führen und abschließen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f107r	f107r.2	7	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	13	13	1	1	lor	NONE	NONE	0	NONE	NONE	NONE	Holzportion.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f107r	f107r.40	1	NOMINAL_REGISTER	NOMINAL_REGISTER	NOMINAL_BLOCK	1	10	10	10	lolkaiin|chey|qokaiin|chal|aiin|okaiin|olkar|otair|okal|okal	NONE	NONE	0	NONE	NONE	NONE	Holzstoff, heiß auf Stufe III; trocken in der Mitte des Grades; heiß, Grad III; Rohstoffklasse I, trocken am Gradanfang; Menge III; heißer Ansatz, Grad III; Anteil I des heißen Holzansatzes; Anteil II des kalten Ansatzes; Rohstoffklasse I im heißen Ansatz, Gradanfang; Rohstoffklasse I im heißen Ansatz, Gradanfang.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f10r	f10r.2	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	1	1	1	1	dchey	1	trocknen	1	NONE	NONE	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f10r	f10r.2	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	2	10	9	9	cthoor|char|chty|os|chair|otytchol|oky|daiin|etyd	NONE	NONE	0	NONE	NONE	NONE	Eine Portion Krautansatz; trockener Drogenanteil I; trocken-kalt am Gradanfang; Ansatzcharge; trockener Drogenanteil II; nachgekühlter Trockenstoff im Ansatz; heißer Ansatz am Anfang des Grades; Qualitätsgrad III des erhitzten Ansatzes; bis Mittelstufe gekühlte Zubereitung, abgeschlossen.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f112r	f112r.36	1	QUANTITY_LABEL	QUANTITY_STATE_REGISTER	NOMINAL_BLOCK	1	6	6	6	sain|ol|checkhy|olchain|okeey|olam	NONE	NONE	0	NONE	NONE	f112r.36#5-6	Samen, Charge II; Grundansatz; trockenes Arzneikompositum am Gradanfang; Holzansatz, trocken auf Stufe II; heißer Ansatz am Ende des Grades: ein Maß Holz.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f112v	f112v.10	1	QUANTITY_LABEL	QUANTITY_STATE_REGISTER	NOMINAL_BLOCK	1	4	4	4	dain|sheey|okchedy|oror	NONE	NONE	0	NONE	NONE	f112v.10#3-4	Feuchtgrad II; feucht am Ende des Grades; heiß-trockene Zubereitung, Mittelstufe erreicht: zwei Portionen.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f113v	f113v.12	1	QUANTITY_LABEL	QUANTITY_STATE_REGISTER	NOMINAL_BLOCK	1	5	5	5	solchedy|otsheody|arl|olchey|oror	NONE	NONE	0	NONE	NONE	NONE	Bis zur Mittelstufe getrocknete Samenmasse; fertiges kalt angefeuchtetes Mazerat; Anteil I der Holzdroge; Holzansatz, bis Mittelstufe getrocknet; zwei Portionen.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f113v	f113v.17	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	1	6	6	6	saraiin|shedy|lcheey|olkar|okaiin|cthororaiin	NONE	NONE	0	NONE	NONE	f113v.17#4-5	Drei Teile des Samenanteils I; mittlere Feuchtstufe erreicht; trocken gebundenes Holz, Form II; Anteil I des heißen Holzansatzes: heißer Ansatz, Grad III; drei Portionen Krautdroge.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f113v	f113v.17	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	7	7	1	1	yteeeor	7	abkühlen	1	NONE	NONE	NONE	Hiervon eine Portion bis zur letzten Stufe abkühlen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f113v	f113v.3	1	QUANTITY_LABEL	QUANTITY_STATE_REGISTER	NOMINAL_BLOCK	1	7	7	7	sar|aiin|chotar|okeeodar|qokain|olol|olam	NONE	NONE	0	NONE	NONE	f113v.3#6-7	Samenanteil I; Menge III; Anteil I des abgekühlten Trockenansatzes; Anteil I des vollständig erhitzten Auszugs; heiß, Grad II; Holz-Grundansatz: ein Maß Holz.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f114r	f114r.24	1	NOMINAL_REGISTER	NOMINAL_REGISTER	NOMINAL_BLOCK	1	13	13	13	tchedaiin|oldal|chor|chpcheey|chcphey|cphochy|chos|aiir|chty|chopo|sair|cphy|dair	NONE	NONE	0	NONE	NONE	NONE	Drei Dosen bis zur Mittelstufe kalt-getrocknete Droge; abgemessener Drogenrohstoff I; Pflanzenteil; nachgetrocknetes Pulver, Form II; bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum; leicht angetrocknetes Arzneikompositum im Ansatz; eine Charge Trockenansatz; Drogenanteil III; trocken-kalt am Gradanfang; Pulverzubereitung aus Trockengut; Samenanteil II; Arzneikompositum in Grundform; abgemessener Anteil II.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f114r	f114r.26	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	1	1	1	1	ycheeodaiin	1	abmessen	1	NONE	NONE	NONE	Hiervon drei Dosen des zweiten Trockenansatzes abmessen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f114r	f114r.26	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	2	10	9	9	olkaiir|qokaiin|chodaiin|okar|olkaiin|okaiin|cheody|airoy|olam	NONE	NONE	0	NONE	NONE	NONE	Anteil III des heißen Holzansatzes; heiß, Grad III; Trockenansatz, Dosis III; Anteil I des heißen Ansatzes; heiße Drogenbasis, Stufe III; heißer Ansatz, Grad III; getrocknete Masse; Grundansatz aus Drogenanteil II; ein Maß Holz.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f114v	f114v.36	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	1	5	5	5	tshey|oidal|op|shoko|otchey	NONE	NONE	0	NONE	NONE	NONE	Kalt und feucht in der Mitte des Grades; abgemessene Rohstoffmenge I im Grundansatz; Pulverzubereitung; erhitztes Mazerat; kalt-trockene Zubereitung in der Mitte des Grades.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f114v	f114v.36	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	6	6	1	1	qopchol	6	nehmen	1	NONE	NONE	NONE	Nimm getrockneten Pulverstoff.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f114v	f114v.36	3	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	7	7	1	1	qopaiin	7	nehmen	1	NONE	NONE	NONE	Drei Teile Pulverzubereitung nehmen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f114v	f114v.36	4	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	8	11	4	4	qotar|al|kal|ram	NONE	NONE	0	NONE	NONE	NONE	Kalter Drogenanteil I; Rohstoffklasse I; Rohstoffklasse I, heiß am Gradanfang; ein Maß Wurzel.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f115r	f115r.1	1	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	1	1	1	1	fdar	1	abmessen	1	NONE	NONE	NONE	Blütenanteil I abmessen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f115r	f115r.1	2	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	2	2	1	1	qopchol	2	nehmen	1	NONE	NONE	NONE	Nimm getrockneten Pulverstoff.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f115r	f115r.1	3	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	3	3	1	1	qochedain	3	abmessen	1	NONE	NONE	NONE	Zwei Dosen bis zur Mittelstufe getrocknetes Gut abmessen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f115r	f115r.1	4	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	4	11	8	8	otedy|cheop|ol|teeedy|oroiir|oechedy|oteedy|qotchedy	NONE	NONE	0	NONE	NONE	NONE	Kalter Ansatz, Mittelstufe erreicht; bis zur Mittelstufe getrocknet; Pulverstoff; vollständig abgekühlte Zubereitung, fertig; eine Portion des Ansatzanteils III; fertige, bis zur Mittelstufe getrocknete Masse; kalter Ansatz am Ende des Grades; kalt-trockene Mittelstufe erreicht.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f115r	f115r.23	1	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	1	1	1	1	dchey	1	trocknen	1	NONE	NONE	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f115r	f115r.23	2	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	2	2	1	1	keey	NONE	NONE	0	NONE	NONE	NONE	Heiß am Ende des Grades.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f115r	f115r.23	3	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	3	3	1	1	qokeod	3	bereiten|abschließen	2	NONE	NONE	NONE	Heißen Auszug bereiten und abschließen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f115r	f115r.23	4	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	4	4	1	1	chody	NONE	NONE	0	NONE	NONE	NONE	Leicht getrocknete Zubereitung, abgeschlossen.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f115r	f115r.23	5	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	5	5	1	1	qokcho	5	erhitzen|trocknen|ansetzen	3	NONE	NONE	NONE	Erhitze, trockne und setze an.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f115r	f115r.23	6	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	6	13	8	8	s|checthy|qokeeey|keeey|lol|chedy|qokchedy|ldy	NONE	NONE	0	NONE	NONE	NONE	Samenposten; trockenes Kraut; stark erhitzt, Endstufe III; stark erhitzt, Endstufe III; Holzstoff; mittlere Trockenstufe erreicht; heiß-trockene Mittelstufe erreicht; fertig aufbereitetes Holz.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f116r	f116r.12	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	1	1	1	1	qoin	1	nehmen	1	NONE	NONE	NONE	Zweiten Ansatz nehmen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f116r	f116r.12	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	2	12	11	11	ar|cholches|okain|dain|cheey|okeey|otain|olchdy|otal|dain|olam	NONE	NONE	0	NONE	NONE	NONE	Drogenanteil I; nachgetrocknetes Drogenmaterial, Mittelstufe; heißer Ansatz, Grad II; zwei Portionen des erhitzten nachgetrockneten Drogenmaterials; trocken am Ende des Grades; heißer Ansatz am Ende des Grades; kalter Ansatz, Grad II; Holz im Ansatz fertig getrocknet; Rohstoffklasse I im kalten Ansatz, Gradanfang; zwei Portionen der Rohdroge I im kalten Anfangsansatz; ein Maß Holz.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f23r	f23r.6	1	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	1	4	4	4	tshol|y|kor|qokaiin	NONE	NONE	0	NONE	I002	NONE	Kalt eingeweichter Drogenstoff; hierzu: heiße Drogenportion; heiß, Grad III.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f23r	f23r.6	2	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	5	5	1	1	yky	5	erhitzen	1	NONE	NONE	NONE	Hierzu leicht erhitzen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f23r	f23r.6	3	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	NOMINAL_BLOCK	6	10	5	5	dar|okol|dchey|daiidal|dam	NONE	NONE	0	NONE	NONE	NONE	Abgemessener Anteil I; heißer Ansatzstoff; fertige abgemessene Mittelstufen-Trockenportion; drei abgemessene Mengen Rohdroge I; Dosis I.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f23r	f23r.6	4	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	11	11	1	1	ytcho	11	herstellen	1	NONE	NONE	NONE	Hieraus eine kalte Trockenmischung herstellen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f23r	f23r.6	5	MIXED_RECORD	HYBRID_LIST_WITH_ACTION_ISLANDS	ACTION_CLAUSE	12	12	1	1	ldals	12	abmessen	1	NONE	NONE	NONE	Eine Charge Holzrohstoff I abmessen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f24v	f24v.15	1	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	1	1	1	1	dchey	1	trocknen	1	NONE	NONE	NONE	Eine abgemessene Portion bis zur Mittelstufe trocknen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
f24v	f24v.15	2	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	2	4	3	3	kchod|dchal|ochdy	NONE	NONE	0	NONE	NONE	NONE	Heißer Auszug aus Trockengut, abgezogen und abgeschlossen; eine Dosis angetrocknete Rohdroge I; fertige Trockenmasse.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f26r	f26r.2	1	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	NOMINAL_BLOCK	1	3	3	3	dchey|aiin|adeeody	NONE	NONE	0	NONE	NONE	f26r.2#1-2	Fertige abgemessene Mittelstufen-Trockenportion: Menge III; gleicher abgemessener Teil der fertigen Zubereitung.	MAXIMAL_CONTIGUOUS_NOMINAL_BLOCK	0
f26r	f26r.2	2	ACTION_SEQUENCE	PROCEDURE_WITH_NOMINAL_CHECKPOINTS	ACTION_CLAUSE	4	4	1	1	ykecthey	4	erhitzen|abschließen	2	NONE	NONE	NONE	Hiervon Krautdroge bis zur Mittelstufe erhitzen und abschließen.	ONE_GDT689_ACTION_CARD_ONE_SENTENCE	0
