record	at	word	gloss	status	row_status
f21r	f21r.9:6	cthey	OPEN	OPEN	recorded
f21r	f21r.9:7	cthody	OPEN	OPEN	recorded
f21r	f21r.9:8	cthy	OPEN	OPEN	recorded
f21r	f21r.9:9	s	OPEN	OPEN	recorded
f21r	f21r.10:1	totchy	OPEN	OPEN	recorded
f21r	f21r.10:2	keor	OPEN	OPEN	recorded
f21r	f21r.10:3	chy	OPEN	OPEN	recorded
f21r	f21r.10:4	ky	OPEN	OPEN	recorded
f21r	f21r.10:5	qotaiin	OPEN	OPEN	recorded
f21r	f21r.10:6	qotchol	OPEN	OPEN	recorded
f21r	f21r.10:7	ty	OPEN	OPEN	recorded
f21r	f21r.10:8	ctheey	OPEN	OPEN	recorded
f21r	f21r.10:9	otaiin	OPEN	OPEN	recorded
f21r	f21r.11:1	shol	feucht	HYPOTHESIS	recorded
f21r	f21r.11:2	chol	trocken	HYPOTHESIS	recorded
f21r	f21r.11:3	shol	feucht	HYPOTHESIS	recorded
f21r	f21r.11:4	tchol	OPEN	OPEN	recorded
f21r	f21r.11:5	chcthy	OPEN	OPEN	recorded
f21r	f21r.11:6	otyky	OPEN	OPEN	recorded
f21r	f21r.11:7	shey	OPEN	OPEN	recorded
f21r	f21r.11:8	yteol	OPEN	OPEN	recorded
f21r	f21r.11:9	shody	OPEN	OPEN	recorded
f21r	f21r.12:1	ykeey	OPEN	OPEN	recorded
f21r	f21r.12:2	chor	Blütenmaterial	HYPOTHESIS	recorded
f21r	f21r.12:3	sheey	OPEN	OPEN	recorded
f21r	f21r.12:4	ysheol	OPEN	OPEN	recorded
f21r	f21r.12:5	chor	Blütenmaterial	HYPOTHESIS	recorded
f21r	f21r.12:6	chol	trocken	HYPOTHESIS	recorded
f21r	f21r.12:7	daiin	OPEN	OPEN	recorded
f21r	f21r.12:8	chkaiin	annehmen	HYPOTHESIS	recorded
f32v	f32v.7:1	ksho	OPEN	OPEN	recorded
f32v	f32v.7:2	cphos	OPEN	OPEN	recorded
f32v	f32v.7:3	she	OPEN	OPEN	recorded
f32v	f32v.7:4	sheaiin	OPEN	OPEN	recorded
f32v	f32v.7:5	otshcho	OPEN	OPEN	recorded
f32v	f32v.7:6	r	OPEN	OPEN	recorded
f32v	f32v.7:7	dain	OPEN	OPEN	recorded
f32v	f32v.7:8	shckhy	OPEN	OPEN	recorded
f32v	f32v.7:9	s	OPEN	OPEN	recorded
f32v	f32v.7:10	odan	OPEN	OPEN	recorded
f32v	f32v.8:1	otchol	OPEN	OPEN	recorded
f32v	f32v.8:2	daiin	OPEN	OPEN	recorded
f32v	f32v.8:3	daiin	OPEN	OPEN	recorded
f32v	f32v.8:4	ctho	OPEN	OPEN	recorded
f32v	f32v.8:5	daiin	OPEN	OPEN	recorded
f32v	f32v.8:6	qotaiin	OPEN	OPEN	recorded
f32v	f32v.8:7	otchy	OPEN	OPEN	recorded
f32v	f32v.8:8	d	OPEN	OPEN	recorded
f32v	f32v.8:9	shan	OPEN	OPEN	recorded
f32v	f32v.9:1	qotchy	OPEN	OPEN	recorded
f32v	f32v.9:2	cfhy	OPEN	OPEN	recorded
f32v	f32v.9:3	skey	OPEN	OPEN	recorded
f32v	f32v.9:4	chocthy	OPEN	OPEN	recorded
f32v	f32v.9:5	daiin	OPEN	OPEN	recorded
f32v	f32v.9:6	cthaiin	OPEN	OPEN	recorded
f32v	f32v.9:7	daiin	OPEN	OPEN	recorded
f32v	f32v.10:1	sho	OPEN	OPEN	recorded
f32v	f32v.10:2	keol	OPEN	OPEN	recorded
f32v	f32v.10:3	chor	Blütenmaterial	HYPOTHESIS	recorded
f32v	f32v.10:4	chol	trocken	HYPOTHESIS	recorded
f32v	f32v.10:5	daiin	OPEN	OPEN	recorded
f32v	f32v.10:6	cpho	OPEN	OPEN	recorded
f32v	f32v.10:7	l	OPEN	OPEN	recorded
f32v	f32v.10:8	cthol	OPEN	OPEN	recorded
f32v	f32v.10:9	da	OPEN	OPEN	recorded
f32v	f32v.10:10	ar	OPEN	OPEN	recorded
f32v	f32v.11:1	ol	OPEN	OPEN	recorded
f32v	f32v.11:2	sho	OPEN	OPEN	recorded
f32v	f32v.11:3	chy	OPEN	OPEN	recorded
f29v	f29v.1:1	kooiin	OPEN	OPEN	recorded
f29v	f29v.1:2	shor	Samenmaterial	HYPOTHESIS	recorded
f29v	f29v.1:3	chetchy	OPEN	OPEN	recorded
f29v	f29v.1:4	ol	OPEN	OPEN	recorded
f29v	f29v.1:5	ls	OPEN	OPEN	recorded
f29v	f29v.1:6	shytchy	OPEN	OPEN	recorded
f29v	f29v.1:7	cthy	OPEN	OPEN	recorded
f29v	f29v.1:8	shy	OPEN	OPEN	recorded
f29v	f29v.1:9	cho	OPEN	OPEN	recorded
f29v	f29v.1:10	shy	OPEN	OPEN	recorded
f29v	f29v.1:11	daiin	OPEN	OPEN	recorded
f29v	f29v.2:1	qotcheaiin	OPEN	OPEN	recorded
f29v	f29v.2:2	s	OPEN	OPEN	recorded
f29v	f29v.2:3	chol	trocken	HYPOTHESIS	recorded
f29v	f29v.2:4	chol	trocken	HYPOTHESIS	recorded
f29v	f29v.2:5	cthy	OPEN	OPEN	recorded
f29v	f29v.2:6	chey	OPEN	OPEN	recorded
f29v	f29v.2:7	cthold	OPEN	OPEN	recorded
f29v	f29v.2:8	ytchor	OPEN	OPEN	recorded
f29v	f29v.2:9	dary	OPEN	OPEN	recorded
f29v	f29v.3:1	chol	trocken	HYPOTHESIS	recorded
f29v	f29v.3:2	chol	trocken	HYPOTHESIS	recorded
f29v	f29v.3:3	kor	OPEN	OPEN	recorded
f29v	f29v.3:4	shey	OPEN	OPEN	recorded
f29v	f29v.3:5	odaiin	OPEN	OPEN	recorded
f29v	f29v.3:6	qotchy	OPEN	OPEN	recorded
f29v	f29v.3:7	taiin	OPEN	OPEN	recorded
f29v	f29v.3:8	s	OPEN	OPEN	recorded
f29v	f29v.3:9	she	OPEN	OPEN	recorded
f29v	f29v.3:10	otey	OPEN	OPEN	recorded
f29v	f29v.3:11	sy	OPEN	OPEN	recorded
f29v	f29v.4:1	ysho	OPEN	OPEN	recorded
f29v	f29v.4:2	otshy	OPEN	OPEN	recorded
f29v	f29v.4:3	okaiin	OPEN	OPEN	recorded
f29v	f29v.4:4	cthy	OPEN	OPEN	recorded
f29v	f29v.4:5	oltchy	OPEN	OPEN	recorded
f29v	f29v.4:6	s	OPEN	OPEN	recorded
f29v	f29v.4:7	shot	OPEN	OPEN	recorded
f29v	f29v.4:8	sho	OPEN	OPEN	recorded
f29v	f29v.4:9	okaiin	OPEN	OPEN	recorded
