family_id	spoken_dictation_de	semantic_cues	candidate_count	candidate_controlled_phrases	target_controlled_phrase	target_joint_tuple_ids	apprentice_action	status	teaching_note_de
M04	Arbeitsstufe + VOLL	VOLL	1	MASS[Endstufe]	MASS[Endstufe]	fcc1deda9e24ec268eb0	M04::MASS[Endstufe]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
M05	Teilen + OHNE_ZUSATZ	OHNE_ZUSATZ	1	MASS[Zerkleinern]	MASS[Zerkleinern]	80ebbbbf238eee9f0aef	M05::MASS[Zerkleinern]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
M05	Teilen + PORTION	PORTION	1	MASS[teilen]	MASS[teilen]	db729b598e89e11452e0	M05::MASS[teilen]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T01	Transfer + TRANSFER+PORTION	TRANSFER+PORTION	1	TRANSFER[Anteilstransfer]	TRANSFER[Anteilstransfer]	d784b2abcaf1a3703de2	T01::TRANSFER[Anteilstransfer]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T01	Transfer + FOLGE+TRANSFER	FOLGE+TRANSFER	1	TRANSFER[Folgetransfer]	TRANSFER[Folgetransfer]	4de12cf322dfb76ded1e	T01::TRANSFER[Folgetransfer]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T01	Transfer + NACH+TRANSFER	NACH+TRANSFER	1	TRANSFER[Nachtransfer]	TRANSFER[Nachtransfer]	601b77449028deed39de	T01::TRANSFER[Nachtransfer]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T01	Transfer + POSTEN+TRANSFER	POSTEN+TRANSFER	1	TRANSFER[Postentransfer]	TRANSFER[Postentransfer]	5e8441397e7c0faf042b	T01::TRANSFER[Postentransfer]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T01	Transfer + QUELLE+TRANSFER	QUELLE+TRANSFER	1	TRANSFER[Quelltransfer]	TRANSFER[Quelltransfer]	342c3f0777337648f4b3	T01::TRANSFER[Quelltransfer]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T01	Transfer + RÜCK+TRANSFER	RÜCK+TRANSFER	1	TRANSFER[Rücktransfer]	TRANSFER[Rücktransfer]	07913ef9b1fb773cd325	T01::TRANSFER[Rücktransfer]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T01	Transfer + QUELLE+BEREIT+TRANSFER+ANSATZ	QUELLE+BEREIT+TRANSFER+ANSATZ	1	TRANSFER[Vorbereitungstransfer]	TRANSFER[Vorbereitungstransfer]	348e81ba084c5acdb32b	T01::TRANSFER[Vorbereitungstransfer]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T01	Transfer + ZIEL+TRANSFER	ZIEL+TRANSFER	1	TRANSFER[Zieltransfer]	TRANSFER[Zieltransfer]	00d8ebe3c68294eeac39|2bc2ed2630dbdaaa6b59	T01::TRANSFER[Zieltransfer]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T02	Zuführung + QUELLE+TRANSFER	QUELLE+TRANSFER	1	TRANSFER[Quellausguss]	TRANSFER[Quellausguss]	883a6708116c342cb10b	T02::TRANSFER[Quellausguss]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T02	Zuführung + ZIEL+TRANSFER	ZIEL+TRANSFER	1	TRANSFER[Zielzuführung]	TRANSFER[Zielzuführung]	ba540da978ea132f6da5	T02::TRANSFER[Zielzuführung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T02	Zuführung + TRANSFER	TRANSFER	1	TRANSFER[Zuführung]	TRANSFER[Zuführung]	65df3cd9e59060042d47	T02::TRANSFER[Zuführung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T03	Abführung + ABFÜHREN+DURCHGANG	ABFÜHREN+DURCHGANG	1	TRANSFER[Abführpassage]	TRANSFER[Abführpassage]	f329f2051370174e9a38	T03::TRANSFER[Abführpassage]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T03	Abführung + KURZ+ABFÜHREN	KURZ+ABFÜHREN	1	TRANSFER[Kurzabzugsschluss]	TRANSFER[Kurzabzugsschluss]	b958a512ca6a3559e86e	T03::TRANSFER[Kurzabzugsschluss]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T03	Abführung + FOLGE+ABFÜHREN	FOLGE+ABFÜHREN	1	TRANSFER[Weiterabzug]	TRANSFER[Weiterabzug]	8c97dfde96fbc78e3355	T03::TRANSFER[Weiterabzug]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T03	Abführung + ZIEL+ABFÜHREN	ZIEL+ABFÜHREN	1	TRANSFER[Zielabführung]	TRANSFER[Zielabführung]	433713294b25b0a12f66	T03::TRANSFER[Zielabführung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T04	Durchgang + ABFÜHREN	ABFÜHREN	1	TRANSFER[Auslass]	TRANSFER[Auslass]	5eff216ba51fbfb21f22	T04::TRANSFER[Auslass]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T04	Durchgang + ZIEL+KURZ+DURCHGANG	ZIEL+KURZ+DURCHGANG	1	TRANSFER[Zielkurzpassage]	TRANSFER[Zielkurzpassage]	4eab1841ed655c20a348	T04::TRANSFER[Zielkurzpassage]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T04	Durchgang + ZIEL+DURCHGANG	ZIEL+DURCHGANG	1	TRANSFER[Zielpassage]	TRANSFER[Zielpassage]	21ed2873b71e57269c08	T04::TRANSFER[Zielpassage]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T05	Absetzen + FOLGE+ABSETZEN	FOLGE+ABSETZEN	1	TRANSFER[Folgeabsetzen]	TRANSFER[Folgeabsetzen]	daa1347f456415fe8737	T05::TRANSFER[Folgeabsetzen]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T05	Absetzen + KURZ+ABSETZEN	KURZ+ABSETZEN	1	TRANSFER[Kurzabsetzung]	TRANSFER[Kurzabsetzung]	bc4f1f5c006c74a4d26d	T05::TRANSFER[Kurzabsetzung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T05	Absetzen + LANG+ABSETZEN	LANG+ABSETZEN	1	TRANSFER[Langabsetzen]	TRANSFER[Langabsetzen]	03626ca94cb17800d767	T05::TRANSFER[Langabsetzen]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T05	Absetzen + ABSETZEN+MASS	ABSETZEN+MASS	1	TRANSFER[Sollabsetzung]	TRANSFER[Sollabsetzung]	d72f71baff01cd0a0406	T05::TRANSFER[Sollabsetzung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T05	Absetzen + QUELLE+ABSETZEN	QUELLE+ABSETZEN	1	TRANSFER[Vorabsetzschluss]	TRANSFER[Vorabsetzschluss]	cbb42a4fe68068325d6b	T05::TRANSFER[Vorabsetzschluss]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T05	Absetzen + ZIEL+ABSETZEN	ZIEL+ABSETZEN	1	TRANSFER[Zielabsetzung]	TRANSFER[Zielabsetzung]	abb23e5e6936b4147f76	T05::TRANSFER[Zielabsetzung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T06	Sammeln + GEFÄSS	GEFÄSS	1	TRANSFER[Auffanggefäß]	TRANSFER[Auffanggefäß]	b38d70daefd663d74625	T06::TRANSFER[Auffanggefäß]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T06	Sammeln + KURZ	KURZ	1	TRANSFER[Kurzsammlung]	TRANSFER[Kurzsammlung]	42cdc187d5b9ffc60063	T06::TRANSFER[Kurzsammlung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T06	Sammeln + LANG	LANG	1	TRANSFER[Langsammlung]	TRANSFER[Langsammlung]	1bfd786e6b8b63734a59|3b70942557b3a40e8030	T06::TRANSFER[Langsammlung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T06	Sammeln + RÜCK	RÜCK	1	TRANSFER[Rücknahmeschluss]	TRANSFER[Rücknahmeschluss]	2e2027b1951d79911e24|97cc9ac109148723c472	T06::TRANSFER[Rücknahmeschluss]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T06	Sammeln + MASS	MASS	1	TRANSFER[Sollsammlung]	TRANSFER[Sollsammlung]	2d2e37ccb2dacc53ee5a	T06::TRANSFER[Sollsammlung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T07	Klären + KLÄREN	KLÄREN	1	TRANSFER[Klarauszug]	TRANSFER[Klarauszug]	b5df9126607030b95175	T07::TRANSFER[Klarauszug]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T07	Klären + NACH+KLÄREN	NACH+KLÄREN	1	TRANSFER[Nachseihen]	TRANSFER[Nachseihen]	deb377381ceaf55ea310	T07::TRANSFER[Nachseihen]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
T08	Auswringen + PRESSEN	PRESSEN	1	TRANSFER[Auswringen]	TRANSFER[Auswringen]	bdad9f9ea8b80f141496	T08::TRANSFER[Auswringen]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
Z01	Zielstelle + ZIEL+VOLL	ZIEL+VOLL	1	ZIEL[Endziel]	ZIEL[Endziel]	97ddca78c9ebcc956d04	Z01::ZIEL[Endziel]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
Z01	Zielstelle + FOLGE+ZIEL	FOLGE+ZIEL	1	ZIEL[Folgeziel]	ZIEL[Folgeziel]	90bcf0a9ec0ef56399e6	Z01::ZIEL[Folgeziel]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
Z01	Zielstelle + ZIEL+BEREIT	ZIEL+BEREIT	1	ZIEL[Zielbereitung]	ZIEL[Zielbereitung]	d788d8d72d41b25a3c71	Z01::ZIEL[Zielbereitung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
Z01	Zielstelle + ZIEL+ZUGABE	ZIEL+ZUGABE	1	ZIEL[Zutatstelle]	ZIEL[Zutatstelle]	0ec6a45e2950e8e7061d	Z01::ZIEL[Zutatstelle]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
Z02	Einsetzen + FOLGE	FOLGE	1	ZIEL[Fortsetzungseinsatz]	ZIEL[Fortsetzungseinsatz]	322281bd391aa621f568	Z02::ZIEL[Fortsetzungseinsatz]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
Z02	Einsetzen + QUELLE	QUELLE	1	ZIEL[Quelleinsatz]	ZIEL[Quelleinsatz]	3ae9a121ba0045b913e8	Z02::ZIEL[Quelleinsatz]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
Z02	Einsetzen + VOLL	VOLL	1	ZIEL[Volleinsatz]	ZIEL[Volleinsatz]	d25110e0d8488927278f	Z02::ZIEL[Volleinsatz]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
Z03	Gebrauchen + GEBRAUCH	GEBRAUCH	1	ZIEL[Gebrauchen]	ZIEL[Gebrauchen]	61a075bc54793c1c781f	Z03::ZIEL[Gebrauchen]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
Z04	Binden + ZIEL+BINDEN	ZIEL+BINDEN	1	ZIEL[Zielbindung]	ZIEL[Zielbindung]	75a523fcf039b006f97b	Z04::ZIEL[Zielbindung]	COMPOSED_UNIQUE	aus Familie und Zusätzen gebaut
A02	Festmachen + BINDEN	BINDEN	2	SCHLUSS[Bindestufe]|SCHLUSS[befestigen]	SCHLUSS[Bindestufe]	409de02322e7b2ca0c62	MASTER_CARD::SCHLUSS[Bindestufe]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
A02	Festmachen + BINDEN	BINDEN	2	SCHLUSS[Bindestufe]|SCHLUSS[befestigen]	SCHLUSS[befestigen]	eb2e4bc143f623ee03ac	MASTER_CARD::SCHLUSS[befestigen]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B01	Material + PORTION+PFLANZENTEIL	PORTION+PFLANZENTEIL	2	BEZUG[Pflanzenteil]|BEZUG[Wurzelteil]	BEZUG[Pflanzenteil]	ad3581d3144f69a5912d	MASTER_CARD::BEZUG[Pflanzenteil]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B01	Material + PORTION+PFLANZENTEIL	PORTION+PFLANZENTEIL	2	BEZUG[Pflanzenteil]|BEZUG[Wurzelteil]	BEZUG[Wurzelteil]	65f320e75510b2f38182	MASTER_CARD::BEZUG[Wurzelteil]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B03	Ansatz + ANSATZ	ANSATZ	2	BEZUG[Ansatz]|BEZUG[Auszugsansatz]	BEZUG[Ansatz]	7a4bb8136330ee4e6e56	MASTER_CARD::BEZUG[Ansatz]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B03	Ansatz + ANSATZ	ANSATZ	2	BEZUG[Ansatz]|BEZUG[Auszugsansatz]	BEZUG[Auszugsansatz]	7249edc4df3419c26999	MASTER_CARD::BEZUG[Auszugsansatz]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B03	Ansatz + FOLGE+ANSATZ	FOLGE+ANSATZ	2	BEZUG[Folgeansatz]|BEZUG[Fortsetzungsansatz]	BEZUG[Folgeansatz]	10488b911aae52b3b334	MASTER_CARD::BEZUG[Folgeansatz]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B03	Ansatz + FOLGE+ANSATZ	FOLGE+ANSATZ	2	BEZUG[Folgeansatz]|BEZUG[Fortsetzungsansatz]	BEZUG[Fortsetzungsansatz]	dec401773c1f0347793d	MASTER_CARD::BEZUG[Fortsetzungsansatz]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
B04	Fortsetzung + FOLGE	FOLGE	6	BEZUG[Anschluss]|BEZUG[Folgefortsetzung]|BEZUG[Fortsetzung]|BEZUG[Weiterlauf]|BEZUG[Weiterweg]|BEZUG[weiterführen]	BEZUG[Anschluss]	1496a731803a9f48d2e1	MASTER_CARD::BEZUG[Anschluss]	MASTER_CARD_REQUIRED	als Ganzform vom Brett nehmen; Familie reicht nicht
