source_position_id	event_id	record_unit_id	statement_id	surface	joint_tuple_id	family_id	controlled_phrase	dictation_status	setting_route
S058	E058	H4	H4-S001	ykain	403c1592f918c8f23b88	M02	MASS[Postenportion]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S059	E059	H4	H4-S001	ykan	d929a14ec45749b2e805	M02	MASS[Postenzweitportion]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S060	E060	H4	H4-S001	ody	97cc9ac109148723c472	T06	TRANSFER[Rücknahmeschluss]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S061	E061	H4	H4-S002	daiin	2f1c5e56e8f0ff459065	M01	MASS[Sollmaß]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S062	E062	H4	H4-S002	chedy	6f7ff8287eddf4da9fdb	T01	TRANSFER[Umsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S063	E063	H4	H4-S002	talam	e026af581c99322fbd46	A03	SCHLUSS[Verwahren]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S064	E064	H4	H4-S003	ykaiin	f7dc90b2c31fd341f0a4	M01	MASS[Postensollmaß]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S065	E065	H4	H4-S003	cheoar	807591efc3d3f7ddbfab	T01	TRANSFER[Auszugnahme]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S066	E066	H4	H4-S003	cheeky	2c1a5fd92b9e3c762242	D04	ZUSTAND[Langwärme]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S067	E067	H4	H4-S003	oldy	1b1ffdd869fb1429ad03	B04	BEZUG[Fortschluss]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S068	E068	H4	H4-S004	aiin	2f1c5e56e8f0ff459065	M01	MASS[Sollmaß]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S069	E069	H4	H4-S004	okal	308e8ea2d5d190c498e8	Z01	ZIEL[Zieleinsatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S070	E070	H4	H4-S004	oltchy	204b04837409088c48f9	B03	BEZUG[Fortsetzungszubereitung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S071	E071	H4	H4-S004	or	7a4bb8136330ee4e6e56	B03	BEZUG[Ansatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S072	E072	H4	H4-S004	y	b921a237be883a820352	B05	BEZUG[Diesposten]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S073	E073	H4	H4-S004	orain	6afeb5c9ab9f6cbdea0d	M02	MASS[Ansatzportion]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S074	E074	H5	H5-S001	chochor	b9d7b6d68209a9019e7a	B03	BEZUG[Zutatenansatz]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S075	E075	H5	H5-S001	cho	2cc054357a929df85f64	B01	BEZUG[Zutat]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S076	E076	H5	H5-S001	chodaly	0ec6a45e2950e8e7061d	Z01	ZIEL[Zutatstelle]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S077	E077	H5	H5-S001	daiin	2f1c5e56e8f0ff459065	M01	MASS[Sollmaß]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S078	E078	H5	H5-S001	sho	2cc054357a929df85f64	B01	BEZUG[Zutat]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S079	E079	H5	H5-S001	kchol	893c570f3fa3fce99711	B07	BEZUG[Bindefortsetzung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S080	E080	H5	H5-S001	otchor	10488b911aae52b3b334	B03	BEZUG[Folgeansatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S081	E081	H5	H5-S001	choky	276a7c2d74d1143446f4	Z02	ZIEL[Einsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S082	E082	H5	H5-S001	dal	dd0ecaf5e27d81befffc	Z01	ZIEL[Stelle]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S083	E083	H5	H5-S002	schol	d665560c8ff80799a82c	B04	BEZUG[Vorfortsetzung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S084	E084	H5	H5-S002	choy	c10aec6d4dd877ec8bd8	B01	BEZUG[Zutatposten]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S085	E085	H5	H5-S002	choky	276a7c2d74d1143446f4	Z02	ZIEL[Einsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S086	E086	H5	H5-S002	cheeckhody	95987d6f198d6d247511	A04	SCHLUSS[Auftragsschluss]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S087	E087	H5	H5-S003	sh	ad3581d3144f69a5912d	B01	BEZUG[Pflanzenteil]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S088	E088	H5	H5-S003	cho	2cc054357a929df85f64	B01	BEZUG[Zutat]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S089	E089	H5	H5-S003	kchey	b74e9e65637b7c8538dd	A02	SCHLUSS[Kurzbindeposten]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S090	E090	H5	H5-S003	qokokchy	1322bc176443fc2a8a86	Z02	ZIEL[Wiedereinsatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S091	E091	H5	H5-S004	okchy	9ad66e67803a12e745de	Z02	ZIEL[Einsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S092	E092	H5	H5-S004	chokcheo	087a47b5423438cd6b6a	M03	MASS[Auszugzugabe]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S093	E093	H5	H5-S004	kchal	75a523fcf039b006f97b	Z04	ZIEL[Zielbindung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S094	E094	H5	H5-S005	sho	2cc054357a929df85f64	B01	BEZUG[Zutat]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S095	E095	H5	H5-S005	chokchy	9ad66e67803a12e745de	Z02	ZIEL[Einsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S096	E096	H5	H5-S005	kchoar	c71c72da4e09e0833392	B07	BEZUG[Quellenzutatbindung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S097	E097	H5	H5-S005	sotodan	61a075bc54793c1c781f	Z03	ZIEL[Gebrauchen]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S098	E098	H5	H5-S006	otchey	faf321940aed922846a9	B04	BEZUG[Folgeposten]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S099	E099	H5	H5-S006	keol	9bb7122b386ebbc6138f	B07	BEZUG[Kurzbindefortsetzung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S100	E100	H5	H5-S006	daiin	2f1c5e56e8f0ff459065	M01	MASS[Sollmaß]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S101	E101	B1	B1-S001	qokedy	7db18b2f0fb7ed0fcfd3	D03	ZUSTAND[Kurzkontakt]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S102	E102	B1	B1-S002	okaiin	b5fcea1eaed06b2f2291	M01	MASS[Sollstellung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S103	E103	B1	B1-S002	kair	22fb87a5a83e5c3fb510	T04	TRANSFER[Beckenlauf]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S104	E104	B1	B1-S002	okal	308e8ea2d5d190c498e8	Z01	ZIEL[Zieleinsatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S105	E105	B1	B1-S002	sar	4d4559019a961b834aa1	B02	BEZUG[Quelle]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S106	E106	B1	B1-S002	ol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S107	E107	B1	B1-S002	kain	9da1b6ac2c929daea697	M02	MASS[Portion]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S108	E108	B1	B1-S002	olkain	94df4847b7b16c98394a	M02	MASS[Folgeportion]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S109	E109	B1	B1-S002	al	dd0ecaf5e27d81befffc	Z01	ZIEL[Stelle]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S110	E110	B1	B1-S002	ol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S111	E111	B1	B1-S002	rol	1496a731803a9f48d2e1	B04	BEZUG[Anschluss]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S112	E112	B1	B1-S002	dl	0f18de177ed7c878bf95	M03	MASS[Zusatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S113	E113	B1	B1-S002	olor	dec401773c1f0347793d	B03	BEZUG[Fortsetzungsansatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S114	E114	B1	B1-S002	ol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S115	E115	B1	B1-S002	sheckhal	4eab1841ed655c20a348	T04	TRANSFER[Zielkurzpassage]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S116	E116	B1	B1-S002	daiin	2f1c5e56e8f0ff459065	M01	MASS[Sollmaß]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S117	E117	B1	B1-S002	qokeedal	93f69c38fdedee1598e9	D02	ZUSTAND[Ziellanghalt]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S118	E118	B1	B1-S002	daiin	2f1c5e56e8f0ff459065	M01	MASS[Sollmaß]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S119	E119	B1	B1-S002	chckhy	2cc8bb3c2af19607888f	T04	TRANSFER[durchleiten]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S120	E120	B1	B1-S002	schedy	259b2b3b0bf859882e2c	T01	TRANSFER[überführen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S121	E121	B1	B1-S003	qol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S122	E122	B1	B1-S003	sshkchdy	54e32e9c1414b20640e9	T01	TRANSFER[Umsetzschluss]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S123	E123	B1	B1-S004	chedy	6f7ff8287eddf4da9fdb	T01	TRANSFER[Umsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S124	E124	B1	B1-S004	ol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S125	E125	B1	B1-S004	shedy	bc4f1f5c006c74a4d26d	T05	TRANSFER[Kurzabsetzung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S126	E126	B1	B1-S005	qolchedy	28ffbc88b97772a75f1e	B04	BEZUG[weiterführen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S127	E127	B1	B1-S006	qokain	1645e612504fcef59ced	M03	MASS[Zugabe]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S128	E128	B1	B1-S006	shckhy	2cc8bb3c2af19607888f	T04	TRANSFER[durchleiten]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S129	E129	B1	B1-S006	dl	0f18de177ed7c878bf95	M03	MASS[Zusatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S130	E130	B1	B1-S006	ral	4da0f0f7b5fc7ac20067	Z01	ZIEL[Zielmarke]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S131	E131	B1	B1-S007	qokchdy	87411f84689b4f93a303	Z02	ZIEL[Neueinsatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S132	E132	B1	B1-S008	chey	b921a237be883a820352	B05	BEZUG[Diesposten]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S133	E133	B1	B1-S008	ol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S134	E134	B1	B1-S008	cheky	d904bf7b044dd3922781	D04	ZUSTAND[Kurzwärme]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S135	E135	B1	B1-S008	ol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S136	E136	B1	B1-S008	shedy	bc4f1f5c006c74a4d26d	T05	TRANSFER[Kurzabsetzung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S137	E137	B1	B1-S009	qokedy	7db18b2f0fb7ed0fcfd3	D03	ZUSTAND[Kurzkontakt]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S138	E138	B1	B1-S010	qokedy	7db18b2f0fb7ed0fcfd3	D03	ZUSTAND[Kurzkontakt]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S139	E139	B1	B1-S011	chckhy	2cc8bb3c2af19607888f	T04	TRANSFER[durchleiten]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S140	E140	B1	B1-S011	qoky	276a7c2d74d1143446f4	Z02	ZIEL[Einsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S141	E141	B1	B1-S012	lsho	be0974b366c981dc1eef	T09	TRANSFER[Waschgang]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S142	E142	B1	B1-S012	qokey	08bd5ca0c2ad137a056d	D03	ZUSTAND[Kurzkontakt]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S143	E143	B1	B1-S012	lshedy	2e7e89e0bd12b999c280	T09	TRANSFER[Waschgang]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S144	E144	B1	B1-S013	lshedy	2e7e89e0bd12b999c280	T09	TRANSFER[Waschgang]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S145	E145	B1	B1-S014	chedy	6f7ff8287eddf4da9fdb	T01	TRANSFER[Umsetzen]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S146	E146	B1	B1-S014	qolky	c205570c49d4d93c23d3	B04	BEZUG[Weiterweg]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S147	E147	B1	B1-S014	lchedal	433713294b25b0a12f66	T03	TRANSFER[Zielabführung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S148	E148	B1	B1-S014	qol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S149	E149	B1	B1-S014	otar	b6b654722e55729cc947	B02	BEZUG[Folgequelle]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S150	E150	B1	B1-S015	ytey	a7af89ab31ce5e247395	M02	MASS[Kurzteil]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S151	E151	B1	B1-S015	okchedy	07913ef9b1fb773cd325	T01	TRANSFER[Rücktransfer]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S152	E152	B1	B1-S016	qokal	308e8ea2d5d190c498e8	Z01	ZIEL[Zieleinsatz]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S153	E153	B1	B1-S016	okeey	0275fbf14e07935b0a45	D03	ZUSTAND[Langkontakt]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S154	E154	B1	B1-S016	qol	dcda95c81a5460feb191	B04	BEZUG[Fortsetzung]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S155	E155	B1	B1-S016	cheedy	bc4f1f5c006c74a4d26d	T05	TRANSFER[Kurzabsetzung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S156	E156	B1	B1-S017	sal	dd0ecaf5e27d81befffc	Z01	ZIEL[Stelle]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S157	E157	B1	B1-S017	teol	a06244ef1f2b37ca44c1	B04	BEZUG[Kurzfortgang]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S158	E158	B1	B1-S017	dchdy	d225b7a7b95da7aee437	T01	TRANSFER[Transfer]	MASTER_CARD_REQUIRED	FETCH_WHOLE_CARD_FROM_BOARD
S159	E159	B1	B1-S018	ly	b38d70daefd663d74625	T06	TRANSFER[Auffanggefäß]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S160	E160	B1	B1-S018	dsheol	74c76d589d44120f647b	D02	ZUSTAND[Kurzhalt]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S161	E161	B1	B1-S018	oiiin	2c82523794dcb7d2b343	M04	MASS[Arbeitsstufe]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
S162	E162	B1	B1-S018	olkeedy	3b70942557b3a40e8030	T06	TRANSFER[Langsammlung]	COMPOSED_UNIQUE	COMPOSE_FROM_CUES
